season,team,date,competition,home_away,opponent,metodo_nome,pagina
1718,Marseille,2018-04-12,Europa League,H,RB Leipzig,canonical_team,2017–18 UEFA Europa League knockout phase
1718,Marseille,2018-04-26,Europa League,H,Red Bull Salzburg,canonical_team,2017–18 UEFA Europa League knockout phase
1718,Marseille,2018-05-03,Europa League,A,Red Bull Salzburg,canonical_team,2017–18 UEFA Europa League knockout phase
1718,Marseille,2018-05-16,Europa League,H,Atlético Madrid,canonical_team,2018 UEFA Europa League final
1819,Bordeaux,2018-09-20,Europa League,A,Slavia Prague,canonical_team,2018–19 UEFA Europa League group stage
1819,Marseille,2018-09-20,Europa League,H,Eintracht Frankfurt,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2018-09-20,Europa League,H,Jablonec,canonical_team,2018–19 UEFA Europa League group stage
1819,Bordeaux,2018-10-04,Europa League,H,Copenhagen,canonical_team,2018–19 UEFA Europa League group stage
1819,Marseille,2018-10-04,Europa League,A,Apollon Limassol,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2018-10-04,Europa League,A,Astana,canonical_team,2018–19 UEFA Europa League group stage
1819,Bordeaux,2018-10-25,Europa League,A,Zenit Saint Petersburg,canonical_team,2018–19 UEFA Europa League group stage
1819,Marseille,2018-10-25,Europa League,H,Lazio,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2018-10-25,Europa League,H,Dynamo Kyiv,canonical_team,2018–19 UEFA Europa League group stage
1819,Bordeaux,2018-11-08,Europa League,H,Zenit Saint Petersburg,canonical_team,2018–19 UEFA Europa League group stage
1819,Marseille,2018-11-08,Europa League,A,Lazio,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2018-11-08,Europa League,A,Dynamo Kyiv,canonical_team,2018–19 UEFA Europa League group stage
1819,Bordeaux,2018-11-29,Europa League,H,Slavia Prague,canonical_team,2018–19 UEFA Europa League group stage
1819,Marseille,2018-11-29,Europa League,A,Eintracht Frankfurt,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2018-11-29,Europa League,A,Jablonec,canonical_team,2018–19 UEFA Europa League group stage
1819,Bordeaux,2018-12-13,Europa League,A,Copenhagen,canonical_team,2018–19 UEFA Europa League group stage
1819,Marseille,2018-12-13,Europa League,H,Apollon Limassol,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2018-12-13,Europa League,H,Astana,canonical_team,2018–19 UEFA Europa League group stage
1819,Rennes,2019-02-14,Europa League,H,Real Betis,canonical_team,2018–19 UEFA Europa League knockout phase
1819,Rennes,2019-02-21,Europa League,A,Real Betis,canonical_team,2018–19 UEFA Europa League knockout phase
1819,Rennes,2019-03-07,Europa League,H,Arsenal,canonical_team,2018–19 UEFA Europa League knockout phase
1819,Rennes,2019-03-14,Europa League,A,Arsenal,canonical_team,2018–19 UEFA Europa League knockout phase
1920,Rennes,2019-09-19,Europa League,H,Celtic,canonical_team,2019–20 UEFA Europa League group stage
1920,St Etienne,2019-09-19,Europa League,A,Gent,proposta,2019–20 UEFA Europa League group stage
