Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Titolare,7,7,Hackney H.,Capitano,6.6,,81',8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Titolare,8,22,Silvera S.,,8.1,,,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Titolare,9,14,Gilbert A.,,6.3,,,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Titolare,10,11,Whittaker M.,,6.7,,80',8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Titolare,11,9,Conway T.,,6.2,,63',8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,1,10,Burgzorg D.,,6.2,63',,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,2,6,Fry D.,,6.2,80',,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,3,17,Hamilton M.,,,,,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,4,27,Hansen S.,,,86',,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,5,44,Ibeh C.,,,81',,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,6,42,Kante A.,,,,,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,7,40,McCormick G.,,,,,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,8,33,McLaughlin J.,Portiere,,,,8tKigrYq
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,4-2-2-2,Panchina,9,19,Nypan S.,,6.2,80',,8tKigrYq
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,1,13,Weiss M.,Portiere,7.4,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,2,22,Sonne O.,,7.1,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,3,18,Ekdal H.,,7.3,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,4,5,Esteve M.,Capitano,6.5,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,5,3,Hartman Q.,,7.5,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,6,8,Ugochukwu L.,,6.8,,66',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,7,29,Laurent J.,,6.3,,66',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,8,17,Tchaouna L.,,7.5,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,9,7,Bruun Larsen J.,,9.0,,78',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,10,11,Anthony J.,,7.9,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Titolare,11,35,Barnes A.,,8.8,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,1,34,Banel J.,,7.0,78',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,2,27,Broja A.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,3,10,Edwards M.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,4,16,Florentino,,6.7,66',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,5,32,Hladky V.,Portiere,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,6,12,Humphreys B.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,7,23,Lucas Pires,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,8,28,Mejbri H.,,6.1,66',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Casa,Burnley,4-2-3-1,Panchina,9,6,Tuanzebe A.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,1,13,Benda S.,Portiere,4.0,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,2,18,Leonard R.,,5.7,,66',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,3,27,Grant K.,,4.7,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,4,5,Cooper J.,Capitano,7.0,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,5,23,Bryan J.,,7.9,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,6,31,Bangura-Williams R.,,5.8,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,7,8,Mitchell B.,,6.4,,61',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,8,14,Doughty A.,,7.4,,83',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,9,7,Ballo T.,,5.9,,66',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,10,22,Emakhu A.,,6.2,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Titolare,11,17,Langstaff M.,,6.0,,61',S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,1,19,Coburn J.,,7.1,61',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,2,43,Coleman J.,Portiere,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,3,45,Harding W.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,4,47,Howland J.,,6.3,61',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,5,32,Kendall S.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,6,30,Lamptey R.,,7.2,66',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,7,28,Matthews A.,,,83',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,8,2,McNamara D.,,6.2,66',,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,Ospite,Millwall,4-2-3-1,Panchina,9,3,Sturge Z.,,,,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,1,1,Palmer A.,Portiere,6.8,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,2,15,Young A.,Capitano,8.7,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,3,4,Kipre C.,,6.9,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,4,24,Greaves J.,,9.3,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,5,18,Johnson B.,,8.4,,89',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,6,5,Matusiwa A.,,7.0,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,7,14,Taylor J.,,7.5,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,8,7,Burns W.,,6.8,,73',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,9,47,Clarke J.,,7.7,,73',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,10,11,Philogene J.,,8.2,,73',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Titolare,11,29,Akpom Ch.,,6.7,,73',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,1,31,Azon I.,,6.6,73',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,2,25,Baggott E.,,,89',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,3,35,Barbrook F.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,4,27,Button D.,Portiere,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,5,3,Davis L.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,6,8,Egeli S. W.,,6.4,73',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,7,20,McAteer K.,,6.4,73',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,8,32,Nunez M.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Casa,Ipswich,4-2-3-1,Panchina,9,23,Szmodics S.,,6.4,73',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,1,1,Peacock-Farrell B.,Portiere,7.0,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,2,30,Imray D.,,5.4,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,3,2,Lyons A.,,6.2,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,4,4,Casey O.,,6.3,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,5,26,Ashworth Z.,,6.0,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,6,22,Hamilton C.,,6.3,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,7,10,Honeyman G.,Capitano,6.4,,77',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,8,7,Evans L.,,5.6,,62',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,9,8,Morgan A.,,6.4,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,10,11,Fletcher A.,,6.2,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Titolare,11,14,Bloxham T.,,5.5,,70',W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,1,23,Banks S.,,6.7,77',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,2,19,Bowler J.,,6.3,70',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,3,6,Brown J.,,6.2,62',,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,4,9,Ennis N.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,5,28,Finnigan R.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,6,42,Knight S.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,7,46,Nwankwo O.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,8,25,Ravizzoli F.,Portiere,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,Ospite,Blackpool,5-3-2,Panchina,9,40,Upton T.,,,,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,1,25,Simkin T.,Portiere,7.0,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,2,40,Talovierov M.,,8.0,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,3,26,Phillips A.,,7.2,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,4,16,Wilmot B.,Capitano,6.6,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,5,18,Lawal B.,,6.7,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,6,12,Seko T.,,6.4,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,7,4,Pearson B.,,6.9,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,8,42,Manhoef M.,,6.3,,76',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,9,19,Rigo T.,,7.2,,76',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,10,29,Cisse L.,,8.3,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Titolare,11,9,Mubama D.,,5.9,,76',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,1,10,Bae Jun-Ho,,6.1,76',,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,2,13,Bonham J.,Portiere,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,3,55,Curley R.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,4,41,Dixon J.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,5,56,Fawunmi F.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,6,20,Gallagher S.,,6.3,76',,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,7,47,Griffin J.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,8,15,N'Zonzi S.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Casa,Stoke,4-2-3-1,Panchina,9,7,Thomas S.,,6.3,76',,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,1,13,Wilson B.,Portiere,6.0,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,2,26,Woolfenden L.,,7.6,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,3,28,Eccles J.,,7.3,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,4,15,Kitching L.,Capitano,7.2,,79',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,5,22,Latibeaudiere J.,,6.6,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,6,5,Rudoni J.,,6.0,,73',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,7,54,Andrews K.,,6.3,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,8,21,Bidwell J.,,6.6,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,9,14,Esse R.,,7.0,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,10,11,Wright H.,,5.8,,72',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Titolare,11,18,Yang Min-Hyuk,,5.9,,72',Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,1,8,Allen J.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,2,33,Brau M.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,3,3,Dasilva J.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,4,6,Grimes M.,,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,5,10,Mason-Clark E.,,6.5,72',,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,6,19,Rushworth C.,Portiere,,,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,7,7,Sakamoto T.,,6.4,73',,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,8,9,Simms E.,,6.1,72',,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,Ospite,Coventry,3-4-3,Panchina,9,27,van Ewijk M.,,6.4,79',,Of3np5eT
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,1,29,Lo-Tutala T.,Portiere,6.5,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,2,2,Sterry J.,,6.2,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,3,5,Pearson M.,,6.4,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,4,6,McGrath J.,,6.1,,54',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,5,23,Senior J.,,6.7,,84',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,6,22,Gotts R.,,7.7,,84',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,7,7,Molyneux L.,,6.7,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,8,4,Bailey O.,Capitano,6.7,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,9,11,Gibson J.,,7.7,,76',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,10,47,Adelakun H.,,6.1,,76',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Titolare,11,19,Okoronkwo F.,,5.6,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,1,41,Bryant J.,Portiere,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,2,15,Clifton H.,,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,3,27,Grehan S.,,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,4,9,Hanlan B.,,,84',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,5,3,Maxwell J.,,6.5,54',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,6,17,Middleton G.,,6.4,76',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,7,16,Nixon T.,,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,8,20,Robinson D.,,,84',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Casa,Doncaster,4-1-4-1,Panchina,9,14,Sharp B.,,6.4,76',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,1,41,Peretz D.,Portiere,8.0,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,2,38,Jelert E.,,6.4,,62',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,3,6,Harwood-Bellis T.,Capitano,7.3,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,4,17,Quarshie J.,,6.3,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,5,34,Welington,,6.9,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,6,4,Downes F.,,7.7,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,7,48,Bragg C.,,7.5,,75',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,8,18,Fellows T.,,6.5,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,9,27,Matsuki K.,,7.9,,87',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,10,46,Robinson J.,,6.1,,62',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Titolare,11,19,Archer C.,,7.1,,74',8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,1,51,Akachukwu R.,,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,2,9,Armstrong A.,,,87',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,3,20,Jander C.,,6.8,75',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,4,1,McCarthy A.,Portiere,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,5,13,Scienza L.,,6.8,62',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,6,5,Stephens J.,,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,7,11,Stewart R.,,6.6,74',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,8,53,Williams B.,,,,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,Ospite,Southampton,4-2-3-1,Panchina,9,15,Wood N.,,6.4,62',,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,Casa,Boreham Wood,4-2-3-1,Titolare,1,22,Curd T.,Portiere,3.9,,,2XbcTqjf
