Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Lewis-Potter Keane,Attaccante,Titolare,8.8,hjVzS5Zp,0,0,0,0,4,1,0,0,0.5308,0.538462,7,13,0.6,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0.5,1,2,1,1.0,1,0.5,4,2,5,0,0,0.454658,1.2332,1.493,0.5308,0,1,1,0,0,0.5308,0,0,0,0.0,0,0,90,2,0.571429,14,8,0.636364,11,7,0,0,0,6,0,3,2,4,6,0.0,0,0,11,29,0,0,0,90,3,0.0,0,0,0,1.0,1,1,1,0,0.0,0,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Hickey Aaron,Terzino,Titolare,7.0,hjVzS5Zp,0,0,0,0,3,0,0,0,0.5308,0.901639,55,61,0.428571,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,0,0.333333,1,3,1,0.0,0,0.5,6,3,7,0,0,0.058358,0.1069,0.0,0.5308,0,2,0,0,0,0.5308,0,0,0,0.5,2,1,90,0,0.904762,63,57,0.8125,16,13,0,0,2,0,2,0,0,0,2,0.0,0,0,5,87,0,0,0,90,0,0.0,0,1,1,0.0,0,0,8,0,0.0,7,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Shipston Rio,Centrocampista,Titolare,6.1,hjVzS5Zp,0,0,0,0,1,0,0,0,2.2495,0.857143,30,35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0,1,1,0.0,0,0.5,2,1,2,0,0,0.006661,0.0,0.0,3.2495,0,0,0,1,0,2.2495,2,0,0,0.5,4,2,61,0,0.861111,36,31,0.714286,7,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,43,1,0,0,61,0,0.0,0,1,0,0.0,0,0,3,0,0.0,1,0.0,0,0,1,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Damsgaard Mikkel,Centrocampista offensivo,Titolare,7.9,hjVzS5Zp,0,0,0,0,1,2,0,0,0.5308,0.859155,61,71,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0.5,2,1,0.0,0,1,0,0.0,0,0.5,6,3,6,0,0,0.277097,0.0,0.0,0.5308,0,0,0,0,0,0.5308,0,0,0,0.333333,3,1,90,0,0.859155,71,61,0.727273,33,24,0,0,0,0,0,0,0,0,0,0.666667,3,2,0,84,0,0,0,90,3,0.0,0,4,2,1.0,2,2,16,0,0.0,2,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Arthur Benjamin,Difensore,Subentrato,6.6,hjVzS5Zp,0,0,0,0,0,0,0,0,0.0,0.846154,11,13,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,1.0,2,2,2,0,0,0.003475,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,10,0,0.846154,13,11,1.0,1,1,0,0,0,0,0,0,0,0,0,0.5,2,1,0,17,0,0,0,10,0,0.0,0,0,0,0.0,0,0,0,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Henderson Jordan,Centrocampista,Titolare,7.3,hjVzS5Zp,0,0,0,0,0,0,0,0,0.0097,0.930233,40,43,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0,0,1.0,2,2,2,0,0,0.069415,0.0,0.0,0.0097,1,0,0,0,0,0.0097,0,0,0,0.5,4,2,45,0,0.930233,43,40,0.833333,12,10,0,0,0,0,0,0,0,0,0,1.0,2,2,1,48,0,0,0,45,2,0.0,0,2,0,0.0,0,0,6,0,0.0,6,0.0,0,0,2,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,van den Berg Sepp,Difensore centrale,Titolare,8.0,hjVzS5Zp,0,0,0,0,3,1,0,0,0.5308,0.926829,76,82,0.666667,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,9,0,0,0.777778,7,0.333333,3,1,12,0,0,0.012091,0.042,0.0,0.5308,0,0,0,0,0,0.5308,1,0,0,0.5,4,2,89,0,0.926829,82,76,0.9,10,9,0,0,0,1,0,1,1,0,1,0.0,1,0,2,95,0,0,0,89,0,0.0,0,0,0,0.0,0,0,9,0,0.0,13,0.0,0,0,8,1,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Henry Rico,Terzino,Titolare,6.4,hjVzS5Zp,0,0,0,0,2,0,0,0,0.5308,0.836364,46,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,2,0,0.0,0,0.0,3,0,3,0,0,0.015285,0.0094,0.0,0.5308,0,0,0,0,0,0.5308,1,0,0,0.5,4,2,80,0,0.839286,56,47,0.8125,16,13,0,0,0,0,1,0,1,0,1,0.0,0,0,0,78,0,0,0,80,0,0.0,0,2,0,0.0,0,0,4,0,0.0,5,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Ospite,Brentford,Pinnock Ethan,Difensore centrale,Titolare,6.9,hjVzS5Zp,0,0,0,0,0,0,0,0,0.5308,0.926316,88,95,0.625,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,8,0,0,0.625,5,0.0,0,0,8,0,0,0.007833,0.0,0.0,0.5308,0,0,0,0,0,0.5308,1,0,0,0.833333,6,5,90,0,0.927835,97,90,0.571429,7,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,104,0,0,0,90,0,0.0,0,0,0,0.0,0,0,5,0,0.0,2,0.0,0,0,5,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,McGhee Cole,Difensore centrale,Titolare,5.3,hjVzS5Zp,1,0,0,0,1,0,0,0,2.9517,0.733333,22,30,0.4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1.0,2,1,1,0.5,1,0.333333,3,1,5,0,0,0.203447,0.0,0.0,4.9378,2,0,0,2,0,2.9378,0,0,0,0.2,5,1,90,0,0.75,32,24,0.4,5,2,0,0,0,0,0,0,0,0,0,0.0,0,0,3,41,2,0,0,90,1,0.0,0,1,0,0.0,0,0,3,0,0.0,4,0.0,0,0,2,1,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Alao Yisa,Esterno,Titolare,6.0,hjVzS5Zp,0,0,0,0,1,2,0,0,2.2495,0.625,10,16,0.285714,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.5,0,2,1,0.0,0,0.285714,7,2,7,0,0,0.007405,0.0073,0.0,3.2495,2,0,0,1,0,2.2495,3,0,0,0.0,3,0,60,0,0.625,16,10,0.6,5,3,0,0,0,0,1,0,1,0,1,1.0,1,1,0,29,1,0,0,60,0,0.0,0,1,0,0.0,0,0,2,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Thornton Jarvis,Centrocampista,Titolare,6.8,hjVzS5Zp,0,0,0,0,0,2,0,0,2.9517,0.882353,30,34,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,0.5,6,3,6,0,0,0.013176,0.0,0.0,4.9378,1,0,0,2,0,2.9378,4,0,0,0.6,5,3,90,0,0.885714,35,31,1.0,7,7,0,0,0,0,0,0,0,0,0,0.666667,3,2,0,46,2,0,0,90,0,0.0,0,0,0,1.0,2,2,2,0,0.0,8,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Redmond Nathan,Attaccante,Subentrato,6.2,hjVzS5Zp,0,0,0,0,2,0,0,0,0.7022,0.833333,5,6,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,2,1,0.0,0,0.333333,3,1,3,0,0,0.002386,0.0368,0.1526,1.6882,0,0,0,1,0,0.6882,0,0,0,1.0,1,1,29,0,0.833333,6,5,0.666667,3,2,0,0,0,1,0,0,0,1,1,0.0,0,0,1,12,1,0,0,29,0,0.0,0,0,0,0.0,0,0,2,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Johnson Reece,Difensore,Subentrato,5.9,hjVzS5Zp,0,0,0,0,1,3,0,0,0.7022,0.727273,8,11,0.166667,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,0,1,0,0.0,0,0.166667,6,1,6,0,0,0.001172,0.0,0.0,1.6882,0,1,0,1,0,0.6882,1,0,0,0.5,2,1,30,0,0.727273,11,8,1.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,22,1,0,0,30,1,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,1,1,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Emery Joe,Difensore centrale,Titolare,6.7,hjVzS5Zp,0,0,0,0,0,0,0,0,2.9517,0.636364,21,33,0.857143,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,4,0,0,0.75,3,1.0,3,3,7,0,0,0.002676,0.0609,0.0,4.9378,0,0,0,2,0,2.9378,4,0,0,0.142857,7,1,90,0,0.636364,33,21,0.333333,6,2,0,0,1,1,0,0,0,0,1,1.0,3,3,3,47,2,0,0,90,0,0.0,0,0,0,0.0,0,0,1,0,0.0,4,0.0,0,0,6,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Fusire Sean,Esterno,Titolare,6.8,hjVzS5Zp,0,0,0,0,3,0,0,0,2.9517,0.848485,28,33,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,0.333333,1,3,1,0.0,0,0.571429,7,4,8,0,0,0.005153,0.0,0.0,4.9378,1,0,0,2,0,2.9378,2,0,0,0.0,2,0,90,0,0.848485,33,28,1.0,4,4,0,0,0,0,0,0,0,0,0,1.0,3,3,0,59,2,0,0,90,0,0.0,0,1,0,0.0,0,0,2,0,0.0,10,0.0,0,0,4,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Stretch Logan,Portiere,Subentrato,6.0,hjVzS5Zp,0,0,0,0,0,0,0,0,0.7022,0.4,4,10,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000236,0.0,0.0,1.6882,0,0,0,1,0,0.6882,0,0,2,0.230769,13,3,30,0,0.333333,15,5,0.0,1,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,20,4,0,0,30,0,0.0,0,0,0,0.0,0,0,1,0,0.0,2,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Ingelsson Svante,Centrocampista,Titolare,5.9,hjVzS5Zp,0,0,0,0,2,1,0,0,2.9517,0.851852,23,27,0.571429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0,0.5,1,2,1,1.0,1,0.5,6,3,7,0,0,0.022594,0.2173,0.3685,4.9378,1,1,0,2,0,2.9378,0,0,0,0.0,0,0,90,1,0.851852,27,23,0.777778,9,7,0,0,0,1,0,1,0,1,1,1.0,1,1,2,40,2,0,0,90,0,0.0,0,6,0,1.0,2,2,1,0,0.0,5,0.0,0,0,4,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Charles Pierce,Portiere,Titolare,8.3,hjVzS5Zp,0,0,0,0,0,1,0,0,2.2495,0.727273,16,22,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.000679,0.0,0.0,3.2495,0,0,0,1,0,2.2495,0,0,3,0.4375,16,7,60,0,0.678571,28,19,0.5,2,1,0,6,0,0,0,0,0,0,0,0.0,0,0,0,37,7,0,0,60,0,0.0,0,0,0,0.0,0,0,2,0,0.0,5,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Sheffield Wed,Brentford,Casa,Sheffield Wed,Otegbayo Gabriel,Difensore centrale,Titolare,6.3,hjVzS5Zp,0,0,0,0,0,0,0,0,2.9517,0.925926,25,27,0.8,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0,0,0.0,2,0,0,0.5,1,1.0,3,3,5,0,0,0.001686,0.0,0.0,4.9378,0,0,0,2,0,2.9378,0,0,0,0.0,1,0,90,0,0.925926,27,25,0.0,1,0,0,0,0,0,0,0,0,0,0,0.333333,3,1,0,40,2,0,0,90,0,0.0,0,0,0,0.0,0,0,1,0,0.0,2,0.0,0,0,4,2,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Diop Issa,Difensore centrale,Titolare,7.1,8tKigrYq,0,0,0,0,0,0,0,0,-0.2008,0.972973,72,74,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.5,4,2,4,0,0,0.006763,0.0,0.0,0.7992,2,1,0,1,0,-0.2008,2,0,0,1.0,1,1,90,0,0.974026,77,75,1.0,5,5,0,0,0,0,0,0,0,0,0,1.0,1,1,0,82,1,0,0,90,0,0.0,0,0,0,0.0,0,0,5,0,0.0,4,0.0,0,0,2,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Robinson Antonee,Difensore,Subentrato,6.6,8tKigrYq,0,0,0,0,1,1,0,0,0.0,0.769231,10,13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.010765,0.0912,0.1124,0.0,0,0,0,0,0,0.0,2,0,0,0.0,3,0,24,0,0.769231,13,10,0.8,5,4,0,0,0,1,0,0,0,1,1,0.0,0,0,2,23,0,0,0,24,0,0.0,0,2,0,0.0,0,0,1,0,0.0,5,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Kevin,Ala,Titolare,8.9,8tKigrYq,0,0,0,0,6,2,0,0,-0.2008,0.875,21,24,0.625,0,0,0,0,0,0,1,0,0,0,0,1,0.25,4,1,0.5,2,4,2,0.5,1,0.642857,14,9,16,0,0,0.081464,1.0597,0.9881,0.7992,1,1,1,1,0,-0.2008,1,0,0,1.0,1,1,90,0,0.875,24,21,0.875,16,14,0,0,4,4,3,0,2,1,7,0.5,6,3,9,56,1,0,0,90,1,0.0,0,4,0,1.0,1,1,3,0,0.0,3,0.0,0,0,10,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Reed Harrison,Centrocampista,Titolare,7.0,8tKigrYq,0,0,0,0,1,1,0,0,-0.2008,0.9,36,40,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,5,1,0.0,0,0,0,0.0,0,0.0,2,0,2,0,0,0.048086,0.2272,0.8291,0.7992,0,0,0,1,0,-0.2008,0,0,0,0.0,0,0,56,0,0.902439,41,37,0.75,8,6,0,0,0,1,1,0,1,1,2,0.0,0,0,2,50,1,0,0,56,2,0.0,0,5,0,0.0,0,0,2,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Traore Adama,Ala,Titolare,7.1,8tKigrYq,0,0,0,0,2,0,0,0,-0.2008,0.708333,17,24,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0.666667,0,3,2,0.0,0,0.571429,7,4,7,0,0,0.141159,0.0,0.0,0.7992,0,1,0,1,0,-0.2008,0,0,0,1.0,1,1,57,0,0.72,25,18,0.705882,17,12,0,0,0,0,0,0,0,0,0,0.0,1,0,5,37,1,0,0,57,3,0.0,0,3,0,1.0,1,1,3,0,0.0,4,0.0,0,0,4,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Sessegnon Ryan,Terzino,Titolare,6.9,8tKigrYq,0,0,0,0,0,2,0,0,-0.2008,0.803922,41,51,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,2,0,0,0.0,0,0.333333,3,1,5,0,0,0.164294,0.0,0.0,0.7992,0,0,0,1,0,-0.2008,1,0,0,0.25,4,1,66,0,0.803922,51,41,0.8,15,12,0,0,0,0,0,0,0,0,0,1.0,1,1,1,57,1,0,0,66,2,0.0,0,3,0,1.0,1,1,9,0,0.0,3,0.0,0,0,1,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Smith Rowe Emile,Centrocampista offensivo,Titolare,8.0,8tKigrYq,0,0,0,0,3,0,0,0,-0.2008,0.916667,44,48,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,0.333333,0,3,1,0.0,0,0.5,6,3,6,0,0,0.055251,0.3489,0.5182,0.7992,0,0,1,1,0,-0.2008,2,0,0,1.0,1,1,86,0,0.916667,48,44,0.785714,14,11,0,0,0,1,0,0,0,1,1,0.5,2,1,3,66,1,0,0,86,3,0.0,0,3,0,1.0,4,4,2,0,0.0,6,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Berge Sander,Centrocampista,Subentrato,,8tKigrYq,0,0,0,0,1,0,0,0,0.0,1.0,9,9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,0.0,0,0.0,1,0,2,0,0,0.008574,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,4,0,1.0,9,9,1.0,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,11,0,0,0,4,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Cairney Tom,Centrocampista,Subentrato,7.4,8tKigrYq,0,0,0,0,0,0,0,0,0.0,0.918919,34,37,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1.0,1,1,1,0,0,0.121398,0.0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,1.0,2,2,34,0,0.921053,38,35,0.882353,17,15,0,0,0,0,0,0,0,0,0,0.0,1,0,0,41,0,0,0,34,1,0.0,0,2,1,1.0,2,2,5,0,0.0,3,0.0,0,0,1,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Jimenez Raul,Attaccante,Subentrato,6.7,8tKigrYq,0,0,0,0,2,1,0,0,0.0,0.571429,8,14,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,3,0,0,1.0,3,0.0,2,0,5,0,0,0.046676,0.0488,0.2542,0.0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,34,0,0.571429,14,8,0.6,5,3,0,0,0,1,0,0,0,1,1,0.0,0,0,4,22,0,0,0,34,0,0.0,0,1,0,0.0,0,1,0,0,0.0,2,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Wilson Harry,Centrocampista,Subentrato,8.4,8tKigrYq,0,0,0,0,0,0,0,0,0.0,0.846154,11,13,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,0.0,0,1,0,0.0,0,0.0,1,0,1,0,0,0.619794,0.097,0.7947,0.0,0,0,1,0,0,0.0,0,0,0,1.0,1,1,33,0,0.857143,14,12,0.857143,7,6,0,0,0,1,1,0,0,2,2,0.0,0,0,2,20,0,0,0,33,3,0.0,0,3,0,0.0,0,0,1,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Cuenca Jorge,Difensore centrale,Titolare,7.7,8tKigrYq,0,0,0,0,1,0,0,0,-0.2008,0.966102,57,59,0.666667,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,0.0,0,0,0,0.0,0,0.666667,3,2,3,0,0,0.011022,0.0771,0.0,0.7992,1,1,0,1,0,-0.2008,2,0,0,0.5,4,2,90,0,0.967742,62,60,0.8,5,4,0,0,0,1,0,0,0,1,1,1.0,1,1,1,73,1,0,0,90,0,0.0,0,1,0,0.0,0,0,5,0,0.0,4,0.0,0,0,2,1,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Lecomte Benjamin,Portiere,Titolare,6.9,8tKigrYq,0,0,0,0,0,0,0,0,-0.2008,0.84,42,50,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.001394,0.0,0.0,0.7992,0,0,0,1,0,-0.2008,0,0,6,0.428571,14,6,90,0,0.842105,57,48,0.5,2,1,0,2,0,0,0,0,0,0,0,0.0,0,0,0,66,3,0,0,90,0,0.0,0,0,0,0.0,0,0,2,0,0.0,7,0.0,0,0,0,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Kusi Asare Jonah,Attaccante,Titolare,6.5,8tKigrYq,0,0,0,0,3,0,0,0,-0.2008,0.714286,10,14,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,4,0,0,0.75,3,1.0,4,4,8,0,0,0.013536,0.1393,0.1074,0.7992,0,1,0,1,0,-0.2008,0,0,0,1.0,1,1,56,0,0.75,16,12,0.571429,7,4,0,0,0,1,0,1,0,1,1,0.333333,3,1,1,24,1,0,0,56,0,0.0,0,0,0,1.0,1,1,1,0,0.0,1,0.0,0,0,7,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Castagne Timothy,Terzino,Titolare,7.0,8tKigrYq,0,0,0,0,1,1,0,0,-0.2008,0.920635,58,63,0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2,0.0,2,1,0,1.0,2,0.333333,3,1,5,0,0,0.187564,0.0249,0.0,0.7992,0,1,0,1,0,-0.2008,0,0,0,0.5,4,2,90,0,0.920635,63,58,1.0,15,15,0,0,0,0,1,0,1,0,1,1.0,1,1,2,81,1,0,0,90,1,0.0,0,3,0,0.0,0,0,6,0,0.0,1,0.0,0,0,3,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Casa,Fulham,Lukic Sasa,Centrocampista,Titolare,7.3,8tKigrYq,0,0,0,0,1,5,0,0,-0.2008,0.958904,70,73,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,1,1.0,1,0.4,15,6,16,0,0,0.060329,0.0709,0.0,0.7992,4,1,0,1,0,-0.2008,2,0,0,0.8,5,4,90,0,0.958904,73,70,0.941176,17,16,0,0,1,0,2,0,1,0,2,1.0,4,4,1,85,1,0,0,90,1,0.0,0,0,0,1.0,1,1,8,0,0.0,2,0.0,0,0,7,0,0,0,0.0,0
FA Cup,3° turno,10.01.2026,Fulham,Middlesbrough,Ospite,Middlesbrough,Nypan Sverre,Centrocampista,Subentrato,6.2,8tKigrYq,0,0,0,0,0,0,0,0,0.2422,0.333333,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.031718,0.0,0.0,1.2422,0,0,0,1,0,0.2422,0,0,0,0.0,1,0,10,0,0.333333,3,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,1,0,0,10,0,0.0,0,1,0,0.0,0,0,1,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
