Giornata,Data,Squadra,Campo,Avversario,Risultato squadra,Esito,Periodo,Goal previsti (xG),Possesso palla %,Tiri totali,Tiri in porta,Grandi occasioni,Calci d'angolo,Passaggi riusciti,Passaggi totali,Passaggi %,Cartellini gialli,Cartellini rossi,xG sui Tiri in porta (xGOT),Tiri fuori,Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Fuorigioco,Punizioni,Passaggi lunghi riusciti,Passaggi lunghi totali,Passaggi lunghi %,Passaggi offensivi riusciti,Passaggi offensivi totali,Passaggi offensivi %,Cross riusciti,Cross totali,Cross %,Assist previsti (xA),Rimesse Laterali,Falli,Tackles riusciti,Tackles totali,Tackles %,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati,Gol di testa
13,30.11.2025,Atalanta,Casa,Fiorentina,2-0,V,1° tempo,0.81,54,13,5,1,2,215,246,87,,,0.81,4,4,7,6,0,23,1,0,4,10,22,45,56,71,79,4,7,57,0.67,6,7,3,6,50,23,8,3,0,0,3,0.78,0.78,
13,30.11.2025,Fiorentina,Trasferta,Atalanta,0-2,P,1° tempo,0.68,46,4,3,2,1,174,214,81,,,0.78,1,0,4,0,0,6,2,0,7,16,39,41,19,38,50,1,5,20,0.28,8,4,3,4,75,16,8,2,1,0,4,0.81,-0.19,
13,30.11.2025,Atalanta,Casa,Fiorentina,2-0,V,2° tempo,0.79,43,8,4,2,2,150,185,81,1,,1.33,2,2,7,1,0,20,1,2,6,14,29,48,48,67,72,4,7,57,0.6,8,8,3,8,38,23,11,5,1,0,0,0,0,
13,30.11.2025,Fiorentina,Trasferta,Atalanta,0-2,P,2° tempo,0.9,57,11,0,1,4,213,252,85,3,,0,7,4,9,2,1,14,0,1,8,18,33,55,35,55,64,5,10,50,0.68,12,6,3,8,38,27,6,6,0,0,3,1.33,0.33,
13,01.12.2025,Bologna,Casa,Cremonese,1-3,P,Totale,2.72,65,29,7,3,13,386,468,82,0,,1.8,14,8,20,9,1,57,1,4,12,37,53,70,119,159,75,10,44,23,1.06,22,13,8,15,53,61,21,9,0,2,2,2.2,-0.8,
13,01.12.2025,Cremonese,Trasferta,Bologna,3-1,V,Totale,2.14,35,10,5,4,8,150,250,60,2,,2.2,2,3,7,3,1,16,1,3,13,16,68,24,22,58,38,4,19,21,0.54,22,12,7,14,50,43,49,11,1,0,7,1.8,0.8,
13,01.12.2025,Bologna,Casa,Cremonese,1-3,P,1° tempo,1.73,59,11,3,2,3,182,222,82,0,,1.04,5,3,9,2,1,19,0,2,5,17,24,71,52,70,74,3,12,25,0.54,12,5,5,8,63,32,15,6,0,1,0,0.7,-1.3,
13,01.12.2025,Cremonese,Trasferta,Bologna,3-1,V,1° tempo,0.79,41,3,2,2,3,98,152,64,1,,0.7,1,0,2,1,0,7,1,3,5,8,36,22,10,29,34,1,9,11,0.3,16,5,5,6,83,21,10,8,0,0,2,1.04,0.04,
13,01.12.2025,Bologna,Casa,Cremonese,1-3,P,2° tempo,0.99,72,18,4,1,10,204,246,83,0,,0.76,9,5,11,7,0,38,1,2,7,20,29,69,67,89,75,7,32,22,0.52,10,8,3,7,43,29,6,3,0,1,2,1.5,0.5,
13,01.12.2025,Cremonese,Trasferta,Bologna,3-1,V,2° tempo,1.35,28,7,3,2,5,52,98,53,1,,1.5,1,3,5,2,1,9,0,0,8,8,32,25,12,29,41,3,10,30,0.24,6,7,2,8,25,22,39,3,1,0,5,0.76,0.76,
13,28.11.2025,Como,Casa,Sassuolo,2-0,V,Totale,1.81,63,18,13,4,4,564,628,90,2,,2.17,3,2,12,6,0,25,5,2,7,22,38,58,95,133,71,3,16,19,1.02,16,11,6,11,55,35,16,3,2,0,5,0.55,0.55,1
13,28.11.2025,Sassuolo,Trasferta,Como,0-2,P,Totale,0.78,37,12,5,3,4,307,362,85,1,,0.55,3,4,9,3,0,18,0,3,11,18,32,56,62,87,71,6,15,40,0.35,10,7,2,9,22,28,19,17,0,1,11,2.17,0.17,0
13,28.11.2025,Como,Casa,Sassuolo,2-0,V,1° tempo,0.87,67,10,6,2,2,306,340,90,0,,1.09,2,2,7,3,0,15,2,1,3,12,18,67,56,79,71,1,6,17,0.3,12,3,4,4,100,13,5,2,2,0,3,0.26,0.26,
13,28.11.2025,Sassuolo,Trasferta,Como,0-2,P,1° tempo,0.28,33,6,3,0,1,141,165,85,1,,0.26,0,3,3,3,0,6,0,2,3,11,18,61,39,49,80,2,6,33,0.15,7,3,1,7,14,16,8,11,0,0,5,1.09,0.09,
13,28.11.2025,Como,Casa,Sassuolo,2-0,V,2° tempo,0.94,59,8,7,2,2,258,288,90,2,,1.08,1,0,5,3,0,10,3,1,4,10,20,50,39,54,72,2,10,20,0.72,4,8,2,7,29,22,11,1,0,0,2,0.29,0.29,1
13,28.11.2025,Sassuolo,Trasferta,Como,0-2,P,2° tempo,0.5,41,6,2,3,3,166,197,84,0,,0.29,3,1,6,0,0,12,0,1,8,7,14,50,23,38,61,4,9,44,0.2,3,4,1,2,50,12,11,6,0,1,6,1.08,0.08,0
13,29.11.2025,Genoa,Casa,Verona,2-1,V,Totale,1.75,60,15,4,3,2,366,455,80,1,,1.96,7,4,11,4,1,20,1,4,19,27,53,51,82,122,67,9,19,47,1.24,16,9,13,19,68,78,37,4,0,1,4,1.99,0.99,1
13,29.11.2025,Verona,Trasferta,Genoa,1-2,P,Totale,2.28,40,13,5,4,3,203,299,68,3,,1.99,3,5,11,2,1,24,0,5,9,17,55,31,43,88,49,5,14,36,0.94,19,19,15,22,68,66,15,13,0,0,2,1.96,-0.04,0
13,29.11.2025,Genoa,Casa,Verona,2-1,V,1° tempo,0.71,70,4,1,1,1,262,306,86,1,,0.92,2,1,3,1,0,10,1,2,5,13,22,59,51,74,69,2,10,20,0.37,12,6,5,11,45,35,15,1,0,1,2,1.36,0.36,
13,29.11.2025,Verona,Trasferta,Genoa,1-2,P,1° tempo,0.77,30,6,3,1,2,83,132,63,1,,1.36,1,2,5,1,0,8,0,1,6,10,30,33,14,40,35,2,5,40,0.06,5,5,12,16,75,40,8,10,0,0,0,0.92,-0.08,
13,29.11.2025,Genoa,Casa,Verona,2-1,V,2° tempo,1.04,47,11,3,2,1,104,149,70,0,,1.04,5,3,8,3,1,10,0,2,14,14,31,45,31,48,65,7,9,78,0.87,4,3,8,8,100,43,22,3,0,0,2,0.63,0.63,1
13,29.11.2025,Verona,Trasferta,Genoa,1-2,P,2° tempo,1.51,53,7,2,3,1,120,167,72,2,,0.63,2,3,6,1,1,16,0,4,3,7,25,28,29,48,60,3,9,33,0.88,14,14,3,6,50,26,7,3,0,0,2,1.04,0.04,0
13,29.11.2025,Juventus,Casa,Cagliari,2-1,V,Totale,1.71,57,14,6,2,1,560,610,92,1,,1.87,5,3,10,4,0,28,1,1,16,24,35,69,129,162,80,4,12,33,1.07,14,16,7,16,44,47,18,7,0,1,2,1.31,0.31,
13,29.11.2025,Cagliari,Trasferta,Juventus,1-2,P,Totale,0.54,43,5,3,1,6,390,454,86,5,,1.31,1,1,3,2,0,11,0,0,16,16,36,44,37,60,62,3,14,21,0.7,10,16,12,19,63,41,19,9,1,0,4,1.87,-0.13,
13,29.11.2025,Juventus,Casa,Cagliari,2-1,V,1° tempo,0.79,58,8,4,1,0,264,288,92,0,,1.36,2,2,6,2,0,11,0,0,8,17,24,71,52,69,75,2,8,25,0.42,8,8,2,6,33,21,5,6,0,1,0,0.9,-0.1,
13,29.11.2025,Cagliari,Trasferta,Juventus,1-2,P,1° tempo,0.41,42,2,1,1,1,165,205,80,1,,0.9,0,1,1,1,0,3,0,0,8,8,23,35,15,28,54,0,3,0,0.48,8,8,6,9,67,18,9,2,1,0,2,1.36,-0.64,
13,29.11.2025,Juventus,Casa,Cagliari,2-1,V,2° tempo,0.92,55,6,2,1,1,296,322,92,1,,0.51,3,1,4,2,0,17,1,1,8,7,11,64,77,93,83,2,4,50,0.65,6,8,5,10,50,26,13,1,0,0,2,0.41,0.41,
13,29.11.2025,Cagliari,Trasferta,Juventus,1-2,P,2° tempo,0.13,45,3,2,0,5,225,249,90,4,,0.41,1,0,2,1,0,8,0,0,8,8,13,62,22,32,69,3,11,27,0.22,2,8,6,10,60,23,10,7,0,0,2,0.51,0.51,
13,30.11.2025,Lecce,Casa,Torino,2-1,V,Totale,0.99,48,10,2,1,6,251,342,73,2,,1.31,3,5,6,4,0,15,0,1,22,28,71,39,57,107,53,4,12,33,0.74,13,16,9,17,53,73,39,2,3,0,5,1.88,0.88,1
13,30.11.2025,Torino,Trasferta,Lecce,1-2,P,Totale,1.75,52,15,6,3,6,276,358,77,3,,1.88,5,4,9,6,1,18,0,2,16,26,57,46,71,111,64,6,29,21,1.11,18,22,11,19,58,50,15,5,0,0,0,1.31,-0.69,0
13,30.11.2025,Lecce,Casa,Torino,2-1,V,1° tempo,0.83,48,6,2,1,3,106,155,68,,,1.31,2,2,4,2,0,7,0,0,10,17,37,46,13,34,38,2,5,40,0.52,11,8,0,4,0,31,20,1,3,0,4,0.27,0.27,1
13,30.11.2025,Torino,Trasferta,Lecce,1-2,P,1° tempo,0.8,52,11,4,2,5,118,159,74,,,0.27,4,3,7,4,1,11,0,2,8,10,29,34,32,49,65,5,20,25,0.92,8,10,5,5,100,20,7,3,0,0,0,1.31,-0.69,0
13,30.11.2025,Lecce,Casa,Torino,2-1,V,2° tempo,0.16,48,4,0,0,3,145,187,78,2,,0,1,3,2,2,0,8,0,1,12,11,34,32,44,73,60,2,7,29,0.22,2,8,9,13,69,42,19,1,0,0,1,1.61,0.61,
13,30.11.2025,Torino,Trasferta,Lecce,1-2,P,2° tempo,0.95,52,4,2,1,1,158,199,79,3,,1.61,1,1,2,2,0,7,0,0,8,16,28,57,39,62,63,1,9,11,0.19,10,12,6,14,43,30,8,2,0,0,0,0,0,
13,29.11.2025,Milan,Casa,Lazio,1-0,V,Totale,1.47,46,16,4,1,1,437,493,89,3,,1.37,5,7,11,5,0,23,0,1,12,21,40,53,88,113,78,5,13,38,1.06,22,10,9,17,53,40,23,10,1,0,4,1.24,1.24,
13,29.11.2025,Lazio,Trasferta,Milan,0-1,P,Totale,0.68,54,9,4,3,4,498,569,88,3,,1.24,4,1,5,4,1,16,0,2,10,25,45,56,96,124,77,4,16,25,0.71,14,12,9,12,75,35,10,10,0,0,3,1.37,0.37,
13,29.11.2025,Milan,Casa,Lazio,1-0,V,1° tempo,0.27,52,4,0,0,0,266,296,90,1,,0,2,2,4,0,0,9,0,0,6,9,21,43,37,51,73,2,4,50,0.27,12,4,7,10,70,20,10,4,1,0,2,0.86,0.86,
13,29.11.2025,Lazio,Trasferta,Milan,0-1,P,1° tempo,0.37,48,3,2,2,3,229,270,85,0,,0.86,1,0,2,1,1,11,0,0,4,11,21,52,28,46,61,3,5,60,0.38,9,6,4,6,67,16,3,6,0,0,0,0,0,
13,29.11.2025,Milan,Casa,Lazio,1-0,V,2° tempo,1.2,40,12,4,1,1,171,197,87,2,,1.37,3,5,7,5,0,14,0,1,6,12,19,63,51,62,82,3,9,33,0.79,10,6,2,7,29,20,13,6,0,0,2,0.38,0.38,
13,29.11.2025,Lazio,Trasferta,Milan,0-1,P,2° tempo,0.31,60,6,2,1,1,269,299,90,3,,0.38,3,1,3,3,0,5,0,2,6,14,24,58,68,78,87,1,11,9,0.33,5,6,5,6,83,19,7,4,0,0,3,1.37,0.37,
13,29.11.2025,Parma,Casa,Udinese,0-2,P,Totale,0.96,51,17,2,1,5,249,341,73,1,1,0.17,6,9,8,9,0,19,0,2,19,26,55,47,52,100,52,4,25,16,0.3,19,6,9,21,43,60,26,6,0,1,3,2.79,0.79,
13,29.11.2025,Udinese,Trasferta,Parma,2-0,V,Totale,1.74,49,14,5,3,9,266,348,76,2,1,2.79,6,3,10,4,0,20,1,1,6,22,69,32,41,72,57,5,14,36,0.52,22,19,8,16,50,46,45,6,0,0,2,0.17,0.17,
13,29.11.2025,Parma,Casa,Udinese,0-2,P,1° tempo,0.17,53,7,1,0,2,140,189,74,1,,0.02,2,4,1,6,0,4,0,1,10,14,28,50,22,49,45,1,7,14,0.08,7,3,6,15,40,33,18,3,0,1,1,0.99,-0.01,
13,29.11.2025,Udinese,Trasferta,Parma,2-0,V,1° tempo,0.44,47,6,2,1,5,123,169,73,1,,0.99,4,0,3,3,0,9,0,0,3,12,38,32,24,43,56,2,8,25,0.21,16,10,4,7,57,21,19,5,0,0,1,0.02,0.02,
13,29.11.2025,Parma,Casa,Udinese,0-2,P,2° tempo,0.79,48,10,1,1,3,109,152,72,0,1,0.15,4,5,7,3,0,15,0,1,9,12,27,44,30,51,59,3,18,17,0.22,12,3,3,6,50,27,8,3,0,0,2,1.8,0.8,
13,29.11.2025,Udinese,Trasferta,Parma,2-0,V,2° tempo,1.3,52,8,3,2,4,143,179,80,1,1,1.8,2,3,7,1,0,11,1,1,3,10,31,32,17,29,59,3,6,50,0.31,6,9,4,9,44,25,26,1,0,0,1,0.15,0.15,
13,30.11.2025,Pisa,Casa,Inter,0-2,P,Totale,1.72,40,10,2,2,4,256,326,79,2,,0.19,5,3,8,2,0,22,1,3,15,36,69,52,47,78,60,4,20,20,1.62,14,13,1,6,17,42,34,7,0,0,1,1.25,-0.75,
13,30.11.2025,Inter,Trasferta,Pisa,2-0,V,Totale,2,60,14,3,3,6,433,506,86,1,,1.25,6,5,10,4,1,33,0,2,13,25,49,51,148,193,77,5,21,24,1.87,20,15,5,10,50,36,27,8,0,0,2,0.19,0.19,
13,30.11.2025,Pisa,Casa,Inter,0-2,P,1° tempo,0.36,40,5,1,0,1,134,171,78,1,,0.18,3,1,4,1,0,10,1,0,9,17,36,47,23,40,57,1,10,10,0.36,7,7,1,5,20,22,16,3,0,0,1,0.04,0.04,
13,30.11.2025,Inter,Trasferta,Pisa,2-0,V,1° tempo,0.38,60,7,1,0,1,232,272,85,1,,0.04,5,1,5,2,0,19,0,1,7,15,27,56,77,102,75,3,9,33,0.42,8,9,3,5,60,19,17,6,0,0,1,0.18,0.18,
13,30.11.2025,Pisa,Casa,Inter,0-2,P,2° tempo,1.36,40,5,1,2,3,122,155,79,1,,0.01,2,2,4,1,0,12,0,3,6,19,33,58,24,38,63,3,10,30,1.26,7,6,0,1,0,20,18,4,0,0,0,1.21,-0.79,
13,30.11.2025,Inter,Trasferta,Pisa,2-0,V,2° tempo,1.62,60,7,2,3,5,201,234,86,0,,1.21,1,4,5,2,1,14,0,1,6,10,22,45,71,91,78,2,12,17,1.45,12,6,2,5,40,17,10,2,0,0,1,0.01,0.01,
13,30.11.2025,Roma,Casa,Napoli,0-1,P,Totale,0.52,56,8,2,1,4,449,546,82,4,,0.5,5,1,5,3,0,13,1,0,13,29,68,43,100,150,67,2,14,14,0.68,24,14,10,14,71,45,15,6,0,0,5,1.34,0.34,
13,30.11.2025,Napoli,Trasferta,Roma,1-0,V,Totale,1.18,44,7,5,3,2,343,434,79,3,,1.34,2,0,3,4,0,12,2,4,14,20,61,33,56,97,58,3,8,38,1.09,20,13,12,21,57,54,29,9,0,0,2,0.5,0.5,
13,30.11.2025,Roma,Casa,Napoli,0-1,P,1° tempo,0.23,40,4,1,1,1,151,196,77,,,0.18,3,0,3,1,0,9,0,0,3,14,30,47,37,58,64,1,7,14,0.27,12,6,5,6,83,14,7,3,0,0,3,0.49,-0.51,
13,30.11.2025,Napoli,Trasferta,Roma,1-0,V,1° tempo,0.77,60,5,3,2,1,247,294,84,,,0.49,2,0,2,3,0,9,2,2,6,12,30,40,43,61,70,2,6,33,0.58,14,3,4,8,50,24,15,1,0,0,1,0.18,0.18,
13,30.11.2025,Roma,Casa,Napoli,0-1,P,2° tempo,0.29,72,4,1,0,3,298,350,85,4,,0.32,2,1,2,2,0,4,1,0,10,15,38,39,63,92,68,1,7,14,0.41,12,8,5,8,63,31,8,3,0,0,2,0.85,0.85,
13,30.11.2025,Napoli,Trasferta,Roma,1-0,V,2° tempo,0.41,28,2,2,1,1,96,140,69,3,,0.85,0,0,1,1,0,3,0,2,8,8,31,26,13,36,36,1,2,50,0.51,6,10,8,13,62,30,14,8,0,0,1,0.32,0.32,
14,07.12.2025,Cagliari,Casa,Roma,1-0,V,Totale,1.8,47,15,8,4,4,283,361,78,2,0,1.52,4,3,10,5,0,21,1,4,16,32,66,48,63,98,64,3,14,21,0.54,18,18,14,23,61,60,22,9,0,0,2,0.51,0.51,
14,07.12.2025,Roma,Trasferta,Cagliari,0-1,P,Totale,0.36,53,6,2,0,1,328,417,79,1,1,0.51,0,4,6,0,0,26,0,0,18,35,63,56,62,95,65,3,11,27,0.46,28,16,4,11,36,44,21,8,0,0,8,1.52,0.52,
14,07.12.2025,Cagliari,Casa,Roma,1-0,V,1° tempo,0.52,41,7,3,1,3,122,160,76,,,0.22,2,2,5,2,0,9,0,1,8,20,38,53,22,32,69,2,9,22,0.25,12,8,7,10,70,26,13,1,0,0,1,0.44,0.44,
14,07.12.2025,Roma,Trasferta,Cagliari,0-1,P,1° tempo,0.3,59,5,1,0,1,191,235,81,,,0.44,0,4,5,0,0,20,0,0,8,16,32,50,44,59,75,3,9,33,0.36,10,8,3,6,50,25,11,3,0,0,3,0.22,0.22,
14,07.12.2025,Cagliari,Casa,Roma,1-0,V,2° tempo,1.28,53,8,5,3,1,161,201,80,2,0,1.3,2,1,5,3,0,12,1,3,8,12,28,43,41,66,62,1,5,20,0.29,6,10,7,13,54,34,9,8,0,0,1,0.07,0.07,
14,07.12.2025,Roma,Trasferta,Cagliari,0-1,P,2° tempo,0.06,47,1,1,0,0,137,182,75,1,1,0.07,0,0,1,0,0,6,0,0,10,19,31,61,18,36,50,0,2,0,0.1,18,8,1,5,20,19,10,5,0,0,5,1.3,0.3,
14,07.12.2025,Cremonese,Casa,Lecce,2-0,V,Totale,2.08,49,11,4,3,5,250,339,74,1,,1.51,3,4,8,3,0,20,1,0,12,27,62,44,54,93,58,3,18,17,1.11,24,15,8,20,40,54,40,10,1,0,1,0.06,0.06,1
14,07.12.2025,Lecce,Trasferta,Cremonese,0-2,P,Totale,0.92,51,9,1,2,5,264,350,75,2,,0.06,6,2,7,2,0,13,0,0,15,26,67,39,85,127,67,7,24,29,0.79,24,12,9,19,47,55,35,7,0,0,2,1.51,-0.49,0
14,07.12.2025,Cremonese,Casa,Lecce,2-0,V,1° tempo,0.36,50,5,1,0,2,145,191,76,0,,0.04,2,2,3,2,0,8,1,0,6,13,31,42,22,34,65,2,6,33,0.42,11,5,3,10,30,24,21,6,1,0,1,0.06,0.06,
14,07.12.2025,Lecce,Trasferta,Cremonese,0-2,P,1° tempo,0.65,50,5,1,1,3,136,179,76,1,,0.06,3,1,4,1,0,7,0,0,5,15,34,44,44,68,65,5,13,38,0.46,13,6,4,10,40,21,12,6,0,0,1,0.04,0.04,
14,07.12.2025,Cremonese,Casa,Lecce,2-0,V,2° tempo,1.72,47,6,3,3,3,105,148,71,1,,1.47,1,2,5,1,0,12,0,0,6,14,31,45,32,59,54,1,12,8,0.69,13,10,5,10,50,30,19,4,0,0,0,0,0,1
14,07.12.2025,Lecce,Trasferta,Cremonese,0-2,P,2° tempo,0.27,53,4,0,1,2,128,171,75,1,,0,3,1,3,1,0,6,0,0,10,11,33,33,41,59,69,2,11,18,0.33,11,6,5,9,56,34,23,1,0,0,1,1.47,-0.53,0
14,06.12.2025,Inter,Casa,Como,4-0,V,Totale,1.37,42,11,7,6,7,293,354,83,1,,3.46,2,2,9,2,0,16,2,3,13,18,38,47,54,77,70,5,15,33,1.16,13,16,8,10,80,39,20,9,0,0,3,0.06,0.06,
14,06.12.2025,Como,Trasferta,Inter,0-4,P,Totale,1.02,58,15,3,1,4,440,500,88,2,,0.06,10,2,8,7,0,19,0,1,16,23,47,49,96,127,76,8,18,44,1.28,19,13,3,7,43,42,10,6,0,0,3,3.46,-0.54,
14,06.12.2025,Inter,Casa,Como,4-0,V,1° tempo,0.57,45,5,2,3,6,181,210,86,0,,1.27,1,2,5,0,0,8,2,1,8,5,13,38,38,48,79,2,10,20,0.65,6,7,5,6,83,26,8,6,0,0,0,0,0,
14,06.12.2025,Como,Trasferta,Inter,0-4,P,1° tempo,0.02,55,1,0,0,2,228,261,87,2,,0,1,0,1,0,0,6,0,1,7,11,26,42,38,56,68,1,5,20,0.14,6,8,2,4,50,15,6,2,0,0,1,1.27,0.27,
14,06.12.2025,Inter,Casa,Como,4-0,V,2° tempo,0.8,38,6,5,3,1,112,144,78,1,,2.19,1,0,4,2,0,8,0,2,5,13,25,52,16,29,55,3,5,60,0.51,7,9,3,4,75,13,12,3,0,0,3,0.06,0.06,
14,06.12.2025,Como,Trasferta,Inter,0-4,P,2° tempo,1,62,14,3,1,2,212,239,89,0,,0.06,9,2,7,7,0,13,0,0,9,12,21,57,58,71,82,7,13,54,1.14,13,5,1,3,33,27,4,4,0,0,2,2.19,-0.81,
14,07.12.2025,Lazio,Casa,Bologna,1-1,N,Totale,1.21,47,16,9,2,7,322,407,79,4,1,3.18,5,2,11,5,0,23,0,1,18,24,49,49,38,75,51,7,17,41,0.7,23,13,6,11,55,50,7,7,2,0,4,1.07,0.07,
14,07.12.2025,Bologna,Trasferta,Lazio,1-1,N,Totale,1.11,53,13,6,1,3,389,465,84,3,0,1.07,4,3,8,5,1,12,0,1,13,40,74,54,59,93,63,3,11,27,0.22,11,18,7,15,47,48,22,6,1,0,8,3.18,2.18,
14,07.12.2025,Lazio,Casa,Bologna,1-1,N,1° tempo,0.81,52,7,4,2,4,184,227,81,1,,1.45,2,1,5,2,0,11,0,1,6,12,22,55,19,37,51,2,7,29,0.26,10,7,3,7,43,22,3,6,2,0,3,0.95,-0.05,
14,07.12.2025,Bologna,Trasferta,Lazio,1-1,N,1° tempo,0.91,48,9,5,1,1,172,209,82,1,,0.95,3,1,7,2,1,8,0,0,7,18,36,50,26,34,76,2,7,29,0.12,6,6,1,5,20,19,9,4,1,0,3,1.45,0.45,
14,07.12.2025,Lazio,Casa,Bologna,1-1,N,2° tempo,0.4,43,9,5,0,3,138,180,77,3,1,1.73,3,1,6,3,0,12,0,0,12,12,27,44,19,38,50,5,10,50,0.44,13,6,3,4,75,28,4,1,0,0,1,0.12,0.12,
14,07.12.2025,Bologna,Trasferta,Lazio,1-1,N,2° tempo,0.2,57,4,1,0,2,217,256,85,2,0,0.12,1,2,1,3,0,4,0,1,6,22,38,58,33,59,56,1,4,25,0.1,5,12,6,10,60,29,13,2,0,0,5,1.73,1.73,
14,07.12.2025,Napoli,Casa,Juventus,2-1,V,Totale,1.66,50,9,4,4,9,414,497,83,2,,2.25,4,1,7,2,1,16,0,1,15,16,45,36,89,132,67,4,22,18,1.03,16,6,6,15,40,47,13,10,0,0,1,0.5,-0.5,1
14,07.12.2025,Juventus,Trasferta,Napoli,1-2,P,Totale,0.29,50,5,2,0,0,444,511,87,1,,0.5,3,0,2,3,0,8,0,4,6,14,38,37,84,101,83,0,8,0,0.41,12,15,11,15,73,38,21,12,0,1,3,2.25,0.25,0
14,07.12.2025,Napoli,Casa,Juventus,2-1,V,1° tempo,0.85,54,4,2,3,6,257,299,86,1,,0.98,2,0,4,0,1,9,0,1,5,8,22,36,45,73,62,3,11,27,0.92,8,2,4,8,50,24,4,4,0,0,0,0,0,
14,07.12.2025,Juventus,Trasferta,Napoli,1-2,P,1° tempo,0.1,46,2,0,0,0,226,258,88,0,,0,2,0,0,2,0,1,0,3,2,4,15,27,32,39,82,0,1,0,0.09,7,5,3,4,75,13,9,5,0,0,1,0.98,-0.02,
14,07.12.2025,Napoli,Casa,Juventus,2-1,V,2° tempo,0.81,45,5,2,1,3,157,198,79,1,,1.27,2,1,3,2,0,7,0,0,10,8,23,35,44,59,75,1,11,9,0.11,8,4,2,7,29,23,9,6,0,0,1,0.5,-0.5,1
14,07.12.2025,Juventus,Trasferta,Napoli,1-2,P,2° tempo,0.19,55,3,2,0,0,218,253,86,1,,0.5,1,0,2,1,0,7,0,1,4,10,23,43,52,62,84,0,7,0,0.32,5,10,8,11,73,25,12,7,0,1,2,1.27,0.27,0
14,08.12.2025,Pisa,Casa,Parma,0-1,P,Totale,1.52,60,14,2,2,6,337,418,81,2,1,0.06,9,3,10,4,0,32,0,0,7,32,58,55,88,135,65,18,49,37,1.8,25,15,9,13,69,47,23,4,0,0,1,0.85,-0.15,
14,08.12.2025,Parma,Trasferta,Pisa,1-0,V,Totale,1.17,40,9,2,3,0,221,295,75,2,0,0.85,5,2,6,3,0,7,0,1,15,21,58,36,33,60,55,1,11,9,0.22,23,7,11,13,85,46,52,5,0,0,2,0.06,0.06,
14,08.12.2025,Pisa,Casa,Parma,0-1,P,1° tempo,0.04,51,1,1,0,1,154,183,84,0,,0.03,0,0,1,0,0,11,0,0,4,14,26,54,36,54,67,7,22,32,0.49,7,6,4,7,57,21,14,3,0,0,1,0.85,-0.15,
14,08.12.2025,Parma,Trasferta,Pisa,1-0,V,1° tempo,0.91,49,5,2,2,0,158,186,85,1,,0.85,2,1,3,2,0,4,0,0,6,16,26,62,26,36,72,0,7,0,0.1,10,4,5,5,100,19,19,1,0,0,1,0.03,0.03,
14,08.12.2025,Pisa,Casa,Parma,0-1,P,2° tempo,1.48,70,13,1,2,5,183,235,78,2,1,0.03,9,3,9,4,0,21,0,0,3,18,32,56,52,81,64,11,27,41,1.31,18,9,5,6,83,26,9,1,0,0,0,0,0,
14,08.12.2025,Parma,Trasferta,Pisa,1-0,V,2° tempo,0.26,30,4,0,1,0,63,109,58,1,0,0,3,1,3,1,0,3,0,1,9,5,32,16,7,24,29,1,4,25,0.12,13,3,6,8,75,27,33,4,0,0,1,0.03,0.03,
14,06.12.2025,Sassuolo,Casa,Fiorentina,3-1,V,Totale,1,40,13,5,2,7,260,324,80,2,,0.96,4,4,9,4,1,27,0,1,15,22,56,39,64,99,65,6,19,32,0.87,17,15,6,10,60,45,24,7,0,0,0,0.77,-0.23,
14,06.12.2025,Fiorentina,Trasferta,Sassuolo,1-3,P,Totale,1.21,60,9,1,1,1,423,498,85,3,,0.77,5,3,5,4,0,14,0,4,15,11,39,28,87,131,66,4,23,17,0.78,13,15,9,17,53,46,26,7,0,2,2,0.96,-2.04,
14,06.12.2025,Sassuolo,Casa,Fiorentina,3-1,V,1° tempo,0.78,46,11,4,1,3,155,179,87,2,,0.85,4,3,7,4,0,18,0,1,8,12,26,46,32,43,74,6,11,55,0.72,6,8,2,3,67,22,7,4,0,0,0,0.77,-0.23,
14,06.12.2025,Fiorentina,Trasferta,Sassuolo,1-3,P,1° tempo,1.03,54,5,1,1,0,185,217,85,0,,0.77,2,2,3,2,0,6,0,3,8,3,19,16,27,45,60,1,5,20,0.39,6,8,3,5,60,18,12,2,0,2,2,0.85,-1.15,
14,06.12.2025,Sassuolo,Casa,Fiorentina,3-1,V,2° tempo,0.22,35,2,1,1,4,105,145,72,0,,0.11,0,1,2,0,1,9,0,0,7,10,30,33,32,56,57,0,8,0,0.15,11,7,4,7,57,23,17,3,0,0,0,0,0,
14,06.12.2025,Fiorentina,Trasferta,Sassuolo,1-3,P,2° tempo,0.18,65,4,0,0,1,238,281,85,3,,0,3,1,2,2,0,8,0,1,7,8,20,40,60,86,70,3,18,17,0.39,7,7,6,12,50,28,14,5,0,0,0,0.11,-0.89,
14,08.12.2025,Torino,Casa,Milan,2-3,P,Totale,1.02,36,8,4,1,2,242,308,79,2,,0.87,2,2,3,5,0,14,0,1,7,36,66,55,56,89,63,1,10,10,0.29,9,16,14,24,58,46,20,3,0,0,3,2.02,-0.98,
