Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Ba Sanoussy,Difensore,Subentrato,6.0,Uuv9JRpp,0,0,1,0,0,1,0,0,0.3446,0.8,8,10,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,0.5,2,1,2,0,0,0.01419,0.0979,0.0,1.3446,0,0,0,2,1,0.3446,0,0,0,0.0,1,0,47,1,0.8,10,8,0.8,5,4,0,0,2,0,2,0,0,0,2,1.0,1,1,0,19,2,0,0,47,0,0.0,0,2,0,0.0,0,0,3,0,0.0,2,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Szabo Levente,Attaccante,Subentrato,6.6,Uuv9JRpp,0,0,1,0,0,1,0,0,0.3446,0.769231,10,13,0.4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0.0,4,0,0,0.5,2,0.0,1,0,5,0,0,0.005552,0.0,0.0,1.3446,0,0,0,2,0,0.3446,0,0,0,0.0,0,0,57,0,0.785714,14,11,0.6,5,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,17,2,0,0,57,0,0.0,0,0,0,0.0,0,0,1,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Fuhrich Chris,Ala,Titolare,7.1,Uuv9JRpp,0,0,0,0,2,0,0,0,-0.8815,0.833333,30,36,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0.0,1,0,0,0.0,0,0.5,4,2,5,0,0,0.276387,0.0402,0.0,0.1185,1,1,0,1,0,-0.8815,0,0,0,1.0,1,1,71,0,0.837838,37,31,0.722222,18,13,0,0,1,1,0,0,0,0,1,1.0,1,1,2,45,1,0,0,71,3,0.0,0,4,0,1.0,1,1,5,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Di Michele Sanchez Fabio,Esterno,Titolare,7.9,Uuv9JRpp,0,0,0,0,5,1,0,0,-0.2235,0.964286,27,28,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0.333333,3,1,0.0,1,3,0,0.0,0,0.0,4,0,5,0,0,0.058063,0.1049,0.5838,2.7765,1,0,2,4,0,-0.2235,1,0,0,1.0,1,1,95,0,0.964286,28,27,0.909091,11,10,0,0,0,2,0,0,0,2,2,0.0,0,0,2,52,4,0,0,95,2,0.0,0,4,0,0.0,0,0,2,0,0.0,7,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Gomez Johan,Centrocampista offensivo,Titolare,7.0,Uuv9JRpp,0,0,0,0,3,0,0,1,0.1688,0.83871,26,31,0.533333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0,0.333333,2,9,3,1.0,2,0.461538,13,6,15,0,0,0.143553,0.4631,0.0,3.1688,1,3,0,4,0,0.1688,1,0,0,0.0,0,0,120,0,0.83871,31,26,0.8125,16,13,0,0,4,3,2,0,1,0,5,0.0,0,0,10,57,4,0,0,120,3,0.0,0,4,0,1.0,1,1,3,0,0.0,8,0.0,0,0,8,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Jeltsch Finn,Difensore centrale,Titolare,7.7,Uuv9JRpp,0,0,0,0,0,0,0,0,-2.3295,0.892857,75,84,0.785714,0,0,1,0,0,0,0,0,0,0,1,3,0.0,0,0,0.0,5,0,0,0.8,4,0.777778,9,7,14,0,0,0.011382,0.0,0.0,1.6705,2,0,0,4,0,-2.3295,0,0,0,0.555556,9,5,116,0,0.886364,88,78,0.571429,7,4,0,0,0,0,0,0,0,0,0,0.714286,7,5,1,105,4,0,0,116,0,0.0,0,1,0,0.0,0,0,6,0,0.0,5,0.0,0,0,11,3,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Frenkert Lukas,Difensore centrale,Titolare,6.7,Uuv9JRpp,0,0,0,0,1,1,0,1,0.1688,0.738095,31,42,0.611111,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0,0,0.5,9,2,1,0.777778,7,0.444444,9,4,18,0,0,0.012837,0.1038,0.0,3.1688,2,2,0,4,0,0.1688,7,0,0,0.454545,11,5,120,1,0.755556,45,34,0.888889,9,8,0,0,0,2,0,2,2,0,2,1.0,1,1,3,76,4,0,0,120,0,0.0,0,0,0,0.0,0,0,6,0,0.0,3,0.0,0,0,11,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Kohler Sven,Centrocampista,Titolare,7.7,Uuv9JRpp,0,0,0,0,1,0,0,0,-0.2235,0.789474,30,38,0.142857,0,0,0,0,0,0,1,0,0,0,1,3,0.5,2,1,0.0,3,2,0,0.0,0,0.25,4,1,7,0,0,0.025045,0.131,0.1185,2.7765,1,1,1,3,0,-0.2235,3,0,0,0.8,5,4,89,0,0.809524,42,34,0.785714,14,11,0,0,1,0,4,0,1,2,4,0.0,0,0,2,63,3,0,0,89,1,0.0,0,2,0,0.0,0,0,13,0,0.0,5,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Zagadou Dan-Axel,Difensore,Subentrato,,Uuv9JRpp,0,0,0,0,0,0,0,1,0.0,0.75,6,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.002183,0.0,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0.333333,3,1,4,0,0.777778,9,7,0.333333,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,9,0,0,0,4,0,0.0,0,0,0,0.0,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Casa,Braunschweig,Marie Max,Centrocampista,Titolare,7.2,Uuv9JRpp,0,0,0,0,4,1,0,1,0.1688,0.74359,29,39,0.583333,0,0,0,0,0,0,1,0,0,0,1,2,0.25,12,3,0.333333,2,3,1,0.5,1,0.6,10,6,12,0,0,0.303205,0.0204,0.0,3.1688,0,2,0,4,0,0.1688,0,0,0,0.2,5,1,120,0,0.738095,42,31,0.666667,15,10,0,0,1,0,1,0,0,0,1,0.666667,3,2,1,81,4,0,0,120,4,0.0,0,13,0,0.0,0,0,7,0,0.0,5,0.0,0,0,7,2,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Assignon Lorenz,Terzino,Titolare,6.0,Uuv9JRpp,0,0,1,0,3,1,0,0,-2.3295,0.859649,49,57,0.5,0,0,0,0,0,0,0,0,0,0,1,5,0.333333,3,1,0.0,4,0,0,0.5,2,0.5,2,1,6,0,0,0.08917,0.2896,0.1266,1.6705,0,0,0,4,0,-2.3295,0,0,0,0.333333,3,1,120,0,0.864407,59,51,0.7,20,14,0,0,1,2,0,0,0,1,2,0.0,1,0,3,93,4,0,0,120,0,0.0,0,4,0,0.0,0,0,9,0,0.0,8,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Mittelstadt Maximilian,Terzino,Titolare,7.3,Uuv9JRpp,0,0,1,0,1,3,0,0,-2.3295,0.814286,57,70,0.285714,0,0,0,0,0,0,1,1,0,0,0,2,0.454545,11,5,0.0,1,0,0,0.0,0,0.333333,6,2,7,0,0,0.655352,0.0,0.0,1.6705,1,1,0,4,0,-2.3295,1,0,0,0.6,10,6,120,0,0.814286,70,57,0.695652,23,16,0,0,0,0,0,0,0,0,0,1.0,1,1,2,99,4,0,0,120,4,0.0,0,15,0,1.0,1,1,7,0,0.0,5,0.0,0,0,2,1,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Stiller Angelo,Centrocampista,Titolare,8.6,Uuv9JRpp,0,0,0,0,2,1,0,0,-2.1939,0.908163,89,98,0.5,0,0,0,0,0,0,1,2,0,0,0,0,0.666667,3,2,1.0,2,1,1,0.5,1,0.5,6,3,8,0,0,0.71221,0.0,0.0,0.8061,1,1,0,3,0,-2.1939,1,0,0,0.666667,9,6,96,0,0.909091,99,90,0.8,25,20,0,0,0,0,0,0,0,0,0,1.0,1,1,2,113,3,0,0,96,3,0.0,0,6,1,1.0,2,2,14,0,0.0,4,0.0,0,0,4,1,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Karazor Atakan,Centrocampista,Titolare,7.9,Uuv9JRpp,0,0,1,0,2,0,0,0,-2.3295,0.873418,69,79,0.727273,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0,0,0.0,4,0,0,0.5,2,0.857143,7,6,11,0,0,0.177007,0.0,0.0,1.6705,1,1,0,4,0,-2.3295,2,0,0,0.9,10,9,120,0,0.880952,84,74,0.807692,26,21,0,0,0,0,0,0,0,0,0,0.4,5,2,1,104,4,0,0,120,2,0.0,0,2,0,1.0,3,3,14,0,0.0,6,0.0,0,0,8,1,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Vagnoman Josha,Difensore,Subentrato,6.4,Uuv9JRpp,0,0,1,0,0,1,0,0,-0.1356,1.0,6,6,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,1,1,0,1.0,1,0.0,1,0,2,0,0,0.003742,0.0,0.0,0.8644,0,0,0,1,0,-0.1356,0,0,0,0.0,0,0,24,0,1.0,6,6,1.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,11,1,0,0,24,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Leweling Jamie,Attaccante,Subentrato,8.0,Uuv9JRpp,0,0,1,0,3,0,0,0,-1.4479,0.793103,23,29,0.5,0,0,0,0,0,0,1,0,0,0,1,1,0.166667,6,1,0.666667,1,3,2,0.0,0,0.6,5,3,6,0,0,0.602512,0.0,0.0,1.5521,1,0,0,3,0,-1.4479,0,0,0,1.0,1,1,49,1,0.793103,29,23,0.615385,13,8,0,0,0,0,0,0,0,0,0,1.0,1,1,3,48,3,0,0,49,4,0.0,0,8,0,0.0,0,0,2,0,0.0,3,0.0,0,0,3,2,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Hendriks Ramon,Difensore centrale,Titolare,6.2,Uuv9JRpp,0,0,1,0,0,0,0,0,-2.3295,0.938776,92,98,0.545455,0,0,0,0,0,0,0,0,1,0,1,6,0.0,0,0,1.0,4,1,1,0.25,1,0.714286,7,5,11,0,0,0.022435,0.1486,0.0,1.6705,2,3,0,4,0,-2.3295,2,0,0,0.333333,6,2,120,0,0.943925,107,101,0.75,8,6,0,0,0,1,0,1,1,0,1,1.0,1,1,1,128,4,0,0,120,0,0.0,0,5,0,0.0,0,0,7,0,0.0,8,0.0,0,0,6,1,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Nubel Alexander,Portiere,Titolare,6.3,Uuv9JRpp,0,3,0,0,1,0,0,0,-2.3295,0.740741,40,54,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,1.0,1,0.0,0,0,1,0,0,0.000568,0.0,0.0,1.6705,0,0,0,4,0,-2.3295,0,0,5,0.423077,26,11,120,0,0.741935,62,46,0.0,3,0,1,3,0,0,0,0,0,0,0,0.0,0,0,0,76,7,0,0,120,0,0.0,0,0,0,0.0,0,0,3,0,0.0,11,1.0,2,2,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,26.08.2025,Braunschweig,Stoccarda,Ospite,Stoccarda,Andres Chema,Centrocampista,Subentrato,6.3,Uuv9JRpp,0,0,0,0,0,0,0,1,-0.1356,1.0,20,20,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,1.0,2,2,3,0,0,0.033631,0.0,0.0,0.8644,0,0,0,1,0,-0.1356,1,0,0,1.0,1,1,24,0,1.0,20,20,1.0,9,9,0,0,0,0,0,0,0,0,0,1.0,2,2,1,23,1,0,0,24,0,0.0,0,1,0,0.0,0,0,3,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Kane Harry,Attaccante,Titolare,8.7,tMhdEiQ1,0,0,0,0,3,0,1,0,-0.9934,0.826087,19,23,0.666667,0,0,0,0,1,1,0,0,3,0,0,0,0.0,0,0,0.0,3,0,0,0.333333,1,1.0,3,3,6,0,0,0.129902,2.1719,1.7127,1.0066,0,2,2,2,0,-0.9934,0,0,0,0.5,6,3,90,3,0.8,25,20,0.727273,11,8,0,0,1,8,0,3,1,6,8,1.0,1,1,12,44,2,0,0,90,2,0.0,0,4,0,0.0,0,0,2,0,0.0,1,0.0,0,0,4,1,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Gnabry Serge,Attaccante,Subentrato,6.7,tMhdEiQ1,0,0,0,0,1,0,0,0,-0.4454,0.904762,19,21,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,3,0,0.5,1,0.25,4,1,6,0,0,0.056708,0.0996,0.2824,0.5546,0,1,0,1,0,-0.4454,0,0,0,0.0,0,0,23,0,0.913043,23,21,0.882353,17,15,0,0,0,1,0,0,0,1,1,0.0,0,0,3,30,1,0,0,23,0,0.0,0,2,0,1.0,2,2,4,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Kimmich Joshua,Centrocampista,Titolare,8.6,tMhdEiQ1,0,0,0,0,0,1,0,0,-0.9934,0.932836,125,134,0.25,0,0,0,0,0,0,0,2,0,0,0,0,0.0,5,0,0.0,0,1,0,0.0,0,0.25,4,1,4,0,0,0.392623,0.0,0.0,1.0066,1,1,0,2,0,-0.9934,0,0,0,0.666667,6,4,90,0,0.934783,138,129,0.883333,60,53,0,0,0,0,0,0,0,0,0,0.0,0,0,1,148,2,0,0,90,3,0.0,0,12,0,1.0,2,2,30,0,0.0,2,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Laimer Konrad,Centrocampista,Subentrato,6.6,tMhdEiQ1,0,0,0,0,0,0,0,0,0.0,1.0,14,14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.5,0,2,1,0.0,0,0.5,2,1,2,0,0,0.016528,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,13,0,1.0,14,14,1.0,9,9,0,0,0,0,0,0,0,0,0,0.0,0,0,2,19,0,0,0,13,1,0.0,0,1,0,0.0,0,0,0,0,0.0,1,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Boey Sacha,Terzino,Titolare,7.3,tMhdEiQ1,0,0,0,0,2,1,0,0,-0.9934,0.96875,62,64,0.272727,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0.0,0,3,0,0.0,0,0.272727,11,3,11,0,0,0.373659,0.0556,0.227,1.0066,4,1,0,2,0,-0.9934,2,0,0,0.0,0,0,77,0,0.96875,64,62,0.956522,23,22,0,0,1,1,1,0,0,1,2,0.5,2,1,3,81,2,0,0,77,1,0.0,0,0,0,0.0,0,0,4,0,0.0,1,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Goretzka Leon,Centrocampista,Subentrato,6.7,tMhdEiQ1,0,0,0,0,0,0,0,0,-0.4454,0.846154,22,26,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1.0,1,0.0,0,0,1,0,0,0.016656,0.0,0.0,0.5546,0,0,0,1,0,-0.4454,0,0,0,0.5,2,1,23,0,0.846154,26,22,0.636364,11,7,0,0,0,0,0,0,0,0,0,0.0,0,0,1,26,1,0,0,23,0,0.0,0,1,0,0.0,0,0,5,0,0.0,1,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Diaz Luis,Ala,Titolare,7.8,tMhdEiQ1,0,0,0,0,2,1,0,0,-0.9934,0.90411,66,73,0.75,0,0,0,0,0,0,0,0,3,0,0,1,0.0,1,0,1.0,2,3,3,0.5,1,0.833333,6,5,8,0,0,0.319454,1.2348,0.4644,1.0066,0,2,0,2,0,-0.9934,1,0,0,0.714286,7,5,90,1,0.907895,76,69,0.860465,43,37,0,0,0,7,0,0,3,4,7,0.0,0,0,9,95,2,0,0,90,2,0.0,0,7,0,0.0,0,0,4,0,0.0,6,0.0,0,0,6,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Olise Michael,Ala,Titolare,8.7,tMhdEiQ1,0,0,0,0,2,2,0,0,-0.9934,0.904762,76,84,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,0,0.5,0,8,4,0.0,0,0.4,10,4,10,0,0,0.168807,0.2229,0.3213,1.0066,0,0,1,2,0,-0.9934,0,0,0,0.75,4,3,90,0,0.906977,86,78,0.864407,59,51,0,0,0,1,2,0,1,2,3,0.0,0,0,5,119,2,0,0,90,1,0.0,0,13,0,1.0,4,4,6,0,0.0,5,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Guerreiro Raphael,Terzino,Titolare,6.7,tMhdEiQ1,0,0,0,0,0,1,0,0,-0.9934,0.925,37,40,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2,1,0.0,0,1,0,0.0,0,0.0,3,0,3,0,0,0.191,0.0947,0.1292,1.0066,1,0,0,2,0,-0.9934,0,0,0,0.0,0,0,78,1,0.926829,41,38,0.863636,22,19,0,0,0,1,0,0,0,1,1,0.0,0,0,3,54,2,0,0,78,2,0.0,0,4,0,1.0,2,2,1,0,0.0,2,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Kim Min-Jae,Difensore centrale,Titolare,8.5,tMhdEiQ1,0,0,0,0,0,0,0,0,-0.9934,0.966387,115,119,0.6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,4,0,0,0.5,2,1.0,1,1,5,0,0,0.056223,0.0,0.0,1.0066,0,1,0,2,0,-0.9934,2,0,0,1.0,5,5,90,0,0.966387,119,115,0.95122,41,39,0,0,0,0,0,0,0,0,0,0.0,0,0,0,127,2,0,0,90,0,0.0,0,0,0,0.0,0,0,30,0,0.0,7,0.0,0,0,3,2,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Pavlovic Aleksandar,Centrocampista,Titolare,7.7,tMhdEiQ1,0,0,0,0,1,1,0,0,-0.5481,0.944444,85,90,0.5,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,1.0,0,1,1,0.0,0,0.5,4,2,4,0,0,0.067929,0.0,0.0,0.4519,1,0,0,1,0,-0.5481,0,0,0,1.0,3,3,67,0,0.944444,90,85,0.933333,30,28,0,0,0,0,0,0,0,0,0,1.0,1,1,0,93,1,0,0,67,1,0.0,0,2,0,1.0,2,2,12,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Stanisic Josip,Difensore,Subentrato,7.2,tMhdEiQ1,0,0,0,0,0,0,0,0,0.0,1.0,17,17,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,0.0,1,0,0,0.0,0,0.0,0,0,1,0,0,0.264138,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,1,1,12,0,1.0,17,17,1.0,9,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,18,0,0,0,12,1,0.0,0,1,0,0.0,0,0,6,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Urbig Jonas,Portiere,Titolare,5.9,tMhdEiQ1,0,0,0,0,0,0,0,0,-0.9934,0.92,23,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.005373,0.0,0.0,1.0066,0,0,0,2,0,-0.9934,0,2,2,0.6,5,3,90,0,0.923077,26,24,1.0,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,29,2,0,0,90,0,0.0,0,0,0,0.0,0,0,3,0,0.0,7,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Tah Jonathan,Difensore centrale,Titolare,7.4,tMhdEiQ1,0,0,0,0,0,0,0,0,-0.9934,0.982609,113,115,0.625,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,3,0,0,0.333333,1,0.8,5,4,8,1,0,0.056795,0.0,0.0,1.0066,1,2,0,2,0,-0.9934,0,0,0,1.0,5,5,90,0,0.982906,117,115,1.0,26,26,0,0,0,0,0,0,0,0,0,0.5,2,1,0,129,2,0,0,90,0,0.0,0,0,0,1.0,1,1,16,0,0.0,1,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Ospite,Bayern,Karl Lennart,Centrocampista offensivo,Titolare,6.7,tMhdEiQ1,0,0,0,0,7,1,0,0,-0.5481,0.883721,38,43,0.555556,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,2,1,0.0,0,0.555556,9,5,9,0,0,0.112122,0.0,0.0,0.4519,0,2,0,1,0,-0.5481,0,0,0,1.0,4,4,67,0,0.883721,43,38,0.913043,23,21,0,0,0,0,0,0,0,0,0,1.0,2,2,4,61,1,0,0,67,1,0.0,0,2,0,1.0,4,4,2,0,0.0,3,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Casa,Wehen,Flotho Moritz,Attaccante,Subentrato,6.7,tMhdEiQ1,0,0,0,0,2,1,0,0,-0.0357,0.5,2,4,0.333333,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,2,1,0,0.5,1,0.25,4,1,6,0,0,0.005235,0.0,0.0,1.5621,1,1,0,1,0,0.5621,0,0,0,0.0,0,0,31,0,0.6,5,3,0.333333,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,11,1,0,0,31,1,0.0,0,0,0,0.0,0,0,2,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,27.08.2025,Wehen,Bayern,Casa,Wehen,Lewald Jakob,Difensore,Subentrato,6.4,tMhdEiQ1,0,0,0,0,0,0,0,0,-0.631,0.6,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000192,0.0,0.0,0.369,0,0,0,1,0,-0.631,0,0,0,0.333333,3,1,12,0,0.6,5,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,8,1,0,0,12,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
