Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Casa,Munster,4-3-1-2,Panchina,9,15,Scherder S.,,6.5,79',,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,1,1,Ernst T.,Portiere,8.6,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,2,44,Gechter L.,,6.1,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,3,37,Leistner T.,,7.1,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,4,31,Dardai M.,,7.0,,56',2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,5,2,Eitschberger J.,,6.0,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,6,10,Cuisance M.,,6.9,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,7,8,Sessa K.,,5.8,,56',2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,8,22,Winkler M.,,6.2,,112',2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,9,24,Thorsteinsson J.,,6.1,,76',2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,10,11,Reese F.,Capitano,7.5,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Titolare,11,9,Kownacki D.,,6.7,,102',2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,1,34,Berner J.,,,112',,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,2,23,Eichhorn K.,,,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,3,17,Gronning S.,,6.1,102',,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,4,5,Jensen L.,,7.1,56',,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,5,27,Kolbe N.,,6.5,56',,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,6,14,Krattenmacher M.,,6.5,76',,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,7,21,Mamuzah Lum B.,,,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,8,3,Rogel A.,,,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Munster,Hertha,Ospite,Hertha,3-4-2-1,Panchina,9,12,Smarsch D.,Portiere,,,,2ghuErWI
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,1,40,Weisbacker M.,Portiere,7.4,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,2,21,Bausenwein L.,,5.9,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,3,6,Zeller L.,,5.8,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,4,8,Meissner T.,Capitano,6.6,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,5,18,Trslic L.,,5.7,,74',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,6,23,Kratschmer P.,,6.4,,88',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,7,33,Endres J.,,5.7,,64',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,8,30,Geis J.,,6.9,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,9,3,Angleberger D.,,6.5,,88',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,10,27,Obiogumu D. U.,,5.3,,74',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Titolare,11,25,Wintzheimer M.,,6.6,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,1,13,Bohnlein K.,,,88',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,2,10,Dellinger M.,,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,3,2,Doktorczyk N.,,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,4,15,Fery K.,,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,5,24,Latteier T.,,6.4,74',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,6,37,Muller S.,,6.1,64',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,7,19,Piwernetz N.,,,88',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,8,9,Shuranov E.,,7.2,74',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Casa,Schweinfurt,5-4-1,Panchina,9,1,Stahl T.,Portiere,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,1,33,Kastenmeier F.,Portiere,6.3,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,2,25,Zimmermann M.,,7.0,,46',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,3,15,Oberdorf T.,,7.2,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,4,20,Siebert J.,,7.0,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,5,5,Heyer M.,,6.3,,46',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,6,14,Alexandropoulos S.,,8.2,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,7,8,El Azzouzi A.,,7.1,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,8,10,Rasmussen C.,,7.0,,80',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,9,23,Appelkamp S.,,9.5,,88',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,10,24,Muslija F.,,9.4,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Titolare,11,13,Itten C.,,8.1,,88',4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,1,44,Egouli E.,,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,2,6,Haag G.,,,88',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,3,11,Hettwer J.,,,80',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,4,1,Lotka M.,Portiere,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,5,12,Lunddal V.,,7.4,46',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,6,18,Niemiec J.,,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,7,21,Rossmann T.,,6.9,46',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,8,22,Schmidt D.,,,88',,4xJgEW84
DFB-Pokal,1/32 FINALE,18.08.2025,Schweinfurt,Dusseldorf,Ospite,Dusseldorf,4-2-3-1,Panchina,9,4,Schmidt K.,,,,,4xJgEW84
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,1,1,Muller S.,Portiere,6.5,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,2,23,Hauptmann M.,,6.0,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,3,6,Lohmannsroben J.,,7.1,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,4,24,Schmedemann P.,,6.1,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,5,31,Landgraf N.,Capitano,5.6,,86',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,6,44,Elezi F.,,6.4,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,7,13,Stierlin N.,,5.9,,86',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,8,17,Kulke M.,,6.3,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,9,43,Damelang J.,,5.6,,78',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,10,9,Fakhro M.,,5.1,,78',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Titolare,11,10,Polat S.,,6.5,,65',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,1,14,Akono C.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,2,26,Baro B.,,5.9,65',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,3,30,Bendel L.,Portiere,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,4,2,Berger R.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,5,18,Ehrlich L.,,6.3,78',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,6,5,Halili B.,,,86',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,7,27,Kastull V.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,8,8,Lorenz E.,,,86',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Casa,Hallescher,4-3-3,Panchina,9,20,Wosz J.,,6.4,78',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,1,1,Dahmen F.,Portiere,7.3,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,2,5,Matsima C.,,8.2,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,3,6,Gouweleeuw J.,Capitano,8.3,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,4,31,Schlotterbeck K.,,7.1,,83',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,5,13,Giannoulis D.,,7.0,,46',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,6,27,Wolf M.,,7.5,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,7,4,Massengo H.,,7.0,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,8,17,Jakic K.,,7.6,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,9,36,Komur M.,,6.5,,76',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,10,21,Tietz P.,,6.6,,63',I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Titolare,11,15,Mounie S.,,8.2,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,1,40,Banks N.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,2,29,Dong K.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,3,9,Essende S.,,7.0,63',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,4,19,Fellhauer R.,,7.6,46',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,5,22,Labrovic N.,Portiere,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,6,10,Maier A.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,7,3,Pedersen M.,,,,,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,8,26,Saad E.,,7.4,76',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Hallescher,Augusta,Ospite,Augusta,4-4-2,Panchina,9,16,Zesiger C.,,,83',,I1zSynOP
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,1,1,Gelt M.,Portiere,7.9,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,2,31,Littmann T.,,5.9,,83',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,3,13,Roseler N.,,6.5,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,4,4,Kober M.,,6.8,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,5,3,Schumann F.,,6.5,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,6,6,Baum F.,,6.4,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,7,18,Goncalves M.,,6.4,,83',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,8,29,Ristl M.,Capitano,6.6,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,9,11,Mendler M.,,6.0,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,10,9,Kovacic O.,,5.6,,72',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Titolare,11,28,Gouras M.,,5.7,,72',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,1,37,Hoffmann L.,Portiere,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,2,21,Jorg N.,,6.6,72',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,3,41,Mata K.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,4,17,Petermann J.,,,83',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,5,7,Qenaj A.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,6,36,Steinhart P.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,7,26,Steinmetz T.,,,83',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,8,14,Suljic A.,,6.8,72',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Casa,Homburg,4-3-3,Panchina,9,34,Walzer G.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,1,1,Weiner T.,Portiere,7.0,,68',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,2,13,Nekic I.,,6.9,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,3,5,Johansson C.,,6.8,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,4,26,Zec D.,,7.3,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,5,29,Niehoff N.,,6.0,,67',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,6,39,Wagner R.,,6.0,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,7,24,Knudsen M.,,6.7,,67',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,8,47,Tolkin J.,,8.9,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,9,7,Skrzybski S.,Capitano,7.1,,85',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,10,19,Harres P.,,7.4,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Titolare,11,10,Therkelsen J.,,8.3,,90+5',GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,1,11,Bernhardsson A.,,,85',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,2,15,Davidsen K.,,,90+5',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,3,6,Ivezic M.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,4,3,Komenda M.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,5,21,Krumrey J.,Portiere,6.6,68',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,6,25,Muller M.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,7,8,Porath F.,,6.6,67',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,8,23,Rosenboom L.,,,,,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,Ospite,Kiel,3-4-3,Panchina,9,22,Schwab S.,,7.6,67',,GxEZ4SVj
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,1,39,Ortag C.,Portiere,6.9,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,2,34,Boller J.,,6.1,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,3,21,Seegert M.,,5.8,,87',KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,4,27,Mazagg L.,,7.1,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,5,28,Scholze M.,,5.5,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,6,14,Dressel D.,Capitano,6.9,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,7,23,Brandt M.,,6.2,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,8,19,Meier J.,,6.1,,69',KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,9,11,Chessa D.,,5.7,,77',KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,10,22,Kahvic A.,,6.6,,69',KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Titolare,11,9,Roser L.,,5.7,,77',KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,1,49,Becker A.,,6.3,77',,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,2,17,Besong P.,,6.2,69',,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,3,44,Castelle N. H.,,6.1,77',,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,4,15,David J.,,,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,5,32,Kolle N.,,6.4,69',,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,6,25,Loder E.,,,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,7,1,Schmitt M.,Portiere,,,,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,8,6,Wenig M.,,,87',,KU61PHY2
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,Casa,Ulm,3-4-1-2,Panchina,9,8,Westermeier B.,,,,,KU61PHY2
