Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,79',Casa,Sostituzione - Esce,Rasmussen C.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,79',Casa,Sostituzione - Entra,Raimund L.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,88',Ospite,Sostituzione - Esce,Kubler L.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,88',Ospite,Sostituzione - Entra,Treu P.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,89',Ospite,Cartellino Giallo,Muller F.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,90',Ospite,Cartellino Giallo,Scherhant D.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,90+3',Ospite,Gol,Scherhant D.,1-3,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,90+3',Ospite,Assist,Suzuki Y.,1-3,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,2 Tempo,90+4',Casa,Cartellino Giallo,Daland J.,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,1 Tempo,11',Casa,Gol,Querfeld L.,1-0,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,1 Tempo,11',Casa,Assist,Trimmel C.,1-0,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,1 Tempo,27',Ospite,Gol,Momuluh T.,1-1,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,1 Tempo,27',Ospite,Assist,Corboz M.,1-1,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,1 Tempo,29',Casa,Cartellino Giallo,Schafer A.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,46',Ospite,Cartellino Giallo,Sarenren Bazee N.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,60',Casa,Sostituzione - Esce,Ansah I.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,60',Casa,Sostituzione - Entra,Jeong Woo-Yeong,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,61',Casa,Sostituzione - Esce,Schafer A.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,61',Casa,Sostituzione - Entra,Kemlein A.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,66',Casa,Cartellino Giallo,Ilic A.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,67',Casa,Sostituzione - Esce,Ilic A.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,67',Casa,Sostituzione - Entra,Bogdanov D.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,67',Casa,Sostituzione - Esce,Skarke T.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,67',Casa,Sostituzione - Entra,Burke O.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,73',Ospite,Sostituzione - Esce,Sarenren Bazee N.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,73',Ospite,Sostituzione - Entra,Kania J.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,73',Ospite,Sostituzione - Esce,Grodowski J.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,73',Ospite,Sostituzione - Entra,Mehlem M.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,73',Ospite,Sostituzione - Esce,Momuluh T.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,73',Ospite,Sostituzione - Entra,Young I.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,76',Casa,Sostituzione - Esce,Trimmel C.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,76',Casa,Sostituzione - Entra,Haberer J.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,81',Ospite,Sostituzione - Esce,Worl M.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,2 Tempo,81',Ospite,Sostituzione - Entra,Hagmann F.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,Supplementari,95',Casa,Cartellino Giallo,Doekhi D.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,Supplementari,99',Ospite,Cartellino Giallo,Mehlem M.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,Supplementari,104',Ospite,Sostituzione - Esce,Felix J.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,Supplementari,104',Ospite,Sostituzione - Entra,Sicker A.,,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,Supplementari,106',Casa,Gol,Doekhi D.,2-1,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Union Berlino,Bielefeld,Supplementari,106',Casa,Assist,Bogdanov D.,2-1,bmSx5e5C
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,12',Ospite,Gol,Skytta N.,0-1,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,13',Ospite,Cartellino Giallo,Joly P.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,35',Ospite,Cartellino Giallo,Kunze F.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,39',Casa,Cartellino Giallo,Ziereis P.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,41',Ospite,Cartellino Giallo,Skytta N.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,41',Casa,Cartellino Giallo,Olesen M.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,42',Casa,Cartellino Giallo,Kleine T.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,1 Tempo,42',Casa,Non Dal Campo,Kleine T.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,63',Ospite,Sostituzione - Esce,Kunze F.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,63',Ospite,Sostituzione - Entra,Aremu A.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,64',Ospite,Sostituzione - Esce,Ritter M.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,64',Ospite,Sostituzione - Entra,Hanslik D.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,73',Ospite,Sostituzione - Esce,Alidou F.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,73',Ospite,Sostituzione - Entra,Raschl T.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,74',Ospite,Cartellino Giallo,Aremu A.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,75',Casa,Sostituzione - Esce,Abrangao D.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,75',Casa,Sostituzione - Entra,Keller A.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,75',Casa,Sostituzione - Esce,Futkeu N.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,75',Casa,Sostituzione - Entra,Higl F.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,79',Ospite,Cartellino Giallo,Kleinhansl F.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,81',Casa,Sostituzione - Esce,Olesen M.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,81',Casa,Sostituzione - Entra,Green J.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,81',Casa,Sostituzione - Esce,Reich L.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,81',Casa,Sostituzione - Entra,Consbruch J.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,82',Ospite,Sostituzione - Esce,Sahin S.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,82',Ospite,Sostituzione - Entra,Elvedi J.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,82',Ospite,Sostituzione - Esce,Joly P.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,82',Ospite,Sostituzione - Entra,Haas M.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,84',Casa,Cartellino Giallo,Klaus F.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90',Casa,Cartellino Giallo,Sillah O.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90',Casa,Non Dal Campo,Sillah O.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90',Casa,Sostituzione - Esce,Dietz M.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90',Casa,Sostituzione - Entra,Sillah O.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90+3',Casa,Cartellino Giallo,Sillah O.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90+3',Casa,Cartellino Rosso,Sillah O.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Furth,Kaiserslautern,2 Tempo,90+7',Ospite,Cartellino Giallo,Simoni S.,,xfF4JfK5
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,1 Tempo,4',Ospite,Cartellino Giallo,Atik B.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,1 Tempo,11',Ospite,Gol,Breunig M.,0-1,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,1 Tempo,11',Ospite,Assist,Nollenberger A.,0-1,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,1 Tempo,31',Ospite,Rigore Assegnato,Breunig M.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,1 Tempo,31',Ospite,Rigore sbagliato,Breunig M.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,1 Tempo,31',Ospite,Gol,Mathisen M.,0-2,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,46',Ospite,Sostituzione - Esce,Atik B.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,46',Ospite,Sostituzione - Entra,Pesch N.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,46',Casa,Sostituzione - Esce,Pfaumann L.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,46',Casa,Sostituzione - Entra,Hausmann D.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,62',Ospite,Cartellino Giallo,Nollenberger A.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,62',Casa,Sostituzione - Esce,Milic D.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,62',Casa,Sostituzione - Entra,Ruhle T.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,66',Ospite,Sostituzione - Esce,Nollenberger A.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,66',Ospite,Sostituzione - Entra,Hercher P.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,71',Ospite,Sostituzione - Esce,Krempicki C.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,71',Ospite,Sostituzione - Entra,Ulrich L.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,71',Ospite,Sostituzione - Esce,Musonda L.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,71',Ospite,Sostituzione - Entra,Geschwill M.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,77',Casa,Sostituzione - Esce,Heckmann E.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,77',Casa,Sostituzione - Entra,Embaye N.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,77',Casa,Sostituzione - Esce,Hingerl M.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,77',Casa,Sostituzione - Entra,Fofanah M.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,82',Casa,Cartellino Giallo,Neuberger M.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,84',Ospite,Gol,Pesch N.,0-3,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,84',Ospite,Assist,Ghrieb R.,0-3,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,86',Ospite,Sostituzione - Esce,Ghrieb R.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,86',Ospite,Sostituzione - Entra,Diawara K.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,86',Casa,Sostituzione - Esce,Glessing Y.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Illertissen,Magdeburg,2 Tempo,86',Casa,Sostituzione - Entra,Ekinci P.,,bPqjEarQ
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,1 Tempo,1',Casa,Cartellino Giallo,Hanche-Olsen A.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,1 Tempo,6',Ospite,Gol,Jaquez L.,0-1,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,1 Tempo,6',Ospite,Assist,El Khannouss B.,0-1,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,1 Tempo,38',Casa,Cartellino Giallo,Kohr D.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,60',Casa,Sostituzione - Esce,Sieb A.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,60',Casa,Sostituzione - Entra,Weiper N.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,60',Casa,Sostituzione - Esce,Lee Jae-Sung,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,60',Casa,Sostituzione - Entra,Hollerbach B.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,61',Ospite,Cartellino Giallo,Undav D.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,67',Ospite,Sostituzione - Esce,Mittelstadt M.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,67',Ospite,Sostituzione - Entra,Vagnoman J.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,67',Ospite,Sostituzione - Esce,Bouanani B.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,67',Ospite,Sostituzione - Entra,Fuhrich C.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,69',Casa,Sostituzione - Esce,Mwene P.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,69',Casa,Sostituzione - Entra,Nordin A.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,69',Casa,Sostituzione - Esce,Widmer S.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,69',Casa,Sostituzione - Entra,Veratschnig N.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,73',Ospite,Gol,Karazor A.,0-2,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,73',Ospite,Assist,Undav D.,0-2,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,74',Casa,Cartellino Giallo,Zentner R.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,75',Casa,Cartellino Giallo,Veratschnig N.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,82',Ospite,Sostituzione - Esce,El Khannouss B.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,82',Ospite,Sostituzione - Entra,Nartey N.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,82',Ospite,Sostituzione - Esce,Undav D.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,82',Ospite,Sostituzione - Entra,Leweling J.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,83',Ospite,Cartellino Giallo,Assignon L.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,85',Casa,Sostituzione - Esce,Maloney L.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,85',Casa,Sostituzione - Entra,Boving W.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,86',Casa,Cartellino Giallo,Amiri N.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Magonza,Stoccarda,2 Tempo,86',Ospite,Cartellino Giallo,Fuhrich C.,,QLldhIL6
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,1 Tempo,43',Ospite,Cartellino Giallo,Garcia A.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,46',Ospite,Sostituzione - Esce,Ben Seghir E.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,46',Ospite,Sostituzione - Entra,Poku E.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,46',Ospite,Sostituzione - Esce,Schick P.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,46',Ospite,Sostituzione - Entra,Kofane C.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,58',Casa,Cartellino Rosso,Gotze F.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,60',Ospite,Gol,Grimaldo A.,0-1,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,61',Casa,Sostituzione - Esce,Worner M.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,61',Casa,Sostituzione - Entra,Sticker J.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,66',Ospite,Sostituzione - Esce,Arthur,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,66',Ospite,Sostituzione - Entra,Terrier M.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,66',Ospite,Sostituzione - Esce,Belocian J.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,66',Ospite,Sostituzione - Entra,Quansah J.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,72',Casa,Sostituzione - Esce,Copado L.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,72',Casa,Sostituzione - Entra,Tigges S.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,73',Casa,Sostituzione - Esce,Hansen M.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,73',Casa,Sostituzione - Entra,Marino S.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,73',Casa,Sostituzione - Esce,Bilbija F.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,73',Casa,Sostituzione - Entra,Batzner N.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,82',Ospite,Cartellino Giallo,Andrich R.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,83',Ospite,Sostituzione - Esce,Hofmann J.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,83',Ospite,Sostituzione - Entra,Maza I.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,84',Casa,Sostituzione - Esce,Engelns L.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,84',Casa,Sostituzione - Entra,Michel S.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,90',Casa,Gol,Marino S.,1-1,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,2 Tempo,90',Casa,Assist,Obermair R.,1-1,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,96',Casa,Gol,Michel S.,2-1,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,96',Casa,Assist,Batzner N.,2-1,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,96',Casa,Cartellino Giallo,Kettemann R.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,96',Casa,Non Dal Campo,Kettemann R.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,105+1',Ospite,Gol,Quansah J.,2-2,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,105+1',Ospite,Assist,Poku E.,2-2,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,108',Casa,Cartellino Giallo,Obermair R.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,110',Casa,Cartellino Giallo,Marino S.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,119',Casa,Cartellino Giallo,Baur M.,,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,120+2',Ospite,Gol,Maza I.,2-3,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,120+2',Ospite,Assist,Kofane C.,2-3,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,120+4',Ospite,Gol,Garcia A.,2-4,Ikrv3ZZO
DFB-Pokal,1/16 FINALE,29.10.2025,Paderborn,Leverkusen,Supplementari,120+4',Ospite,Assist,Andrich R.,2-4,Ikrv3ZZO
