league,season,date,home_team,away_team,result,m_home_c,k_home_c,c_model,c_market,deficit,home_won,imbalance_model,imbalance_market,disagreement,abs_disagreement,favourite_agree,matchday,month,m_home,m_draw,m_away,k_home,k_draw,k_away
serie_a,2324,2023-09-17,Roma,Empoli,H,0.7939503485593802,0.8612774451097803,0.23073435299081843,0.1493385905613823,0.08139576242943614,1.0,0.5879006971187604,0.7225548902195607,-0.06732709655040015,0.06732709655040015,True,11,9,0.6120267893123056,0.22913719929360093,0.15883601139409362,0.687900964412232,0.20130154537536893,0.11079749021239889
serie_a,2324,2023-09-18,Salernitana,Torino,A,0.4186374941886548,0.37118644067796613,0.5423807824254684,0.46392047429233,0.07846030813313837,0.0,0.16272501162269037,0.25762711864406773,0.04745105351068868,0.04745105351068868,True,12,9,0.2997130143823558,0.2840750803670415,0.4162119052506027,0.25701403374610543,0.30758776296711327,0.43539820328678136
serie_a,2324,2023-09-22,Lecce,Genoa,H,0.6579452439585869,0.5416666666666667,0.4186335669878613,0.6131044728864088,-0.19447090589854749,1.0,0.3158904879171738,0.08333333333333348,0.11627857729192015,0.11627857729192015,True,13,9,0.46024959216694344,0.30047432306401317,0.23927608476904333,0.375988096345206,0.3058681298242351,0.3181437738305589
serie_a,2324,2023-09-23,Sassuolo,Juventus,H,0.3174918598466858,0.2947019867549669,1.1473030992562119,1.2217906476427298,-0.07448754838651794,1.0,0.36501628030662836,0.4105960264900662,0.022789873091718926,0.022789873091718926,True,14,9,0.2396054221462758,0.24531790433310866,0.5150766735206156,0.2250974919950662,0.2361860383987641,0.5387164696061697
serie_a,2324,2023-09-23,Milan,Verona,H,0.8303061465302006,0.8621031746031746,0.185960794959184,0.14838032336592183,0.037580471593262166,1.0,0.6606122930604013,0.7242063492063493,-0.03179702807297402,0.03179702807297402,True,14,9,0.657056109917279,0.20865802010128792,0.13428586998143296,0.6901619611682868,0.1994438931442658,0.11039414568744747
serie_a,2324,2023-09-24,Empoli,Inter,A,0.1533388839914121,0.10526315789473684,0.16645476355452302,0.11122563511022437,0.05522912844429864,0.0,0.6933222320171758,0.7894736842105263,0.048075726096675264,0.048075726096675264,True,15,9,0.12356214958443679,0.19418906432528218,0.6822487860902813,0.08824840291190016,0.16164017233694844,0.7501114247511513
serie_a,2324,2023-09-24,Udinese,Fiorentina,A,0.47873260849666727,0.40787119856887305,0.6514921414313215,0.5240310977780362,0.12746104365328526,0.0,0.042534783006665466,0.1842576028622539,0.07086140992779422,0.07086140992779422,True,15,9,0.3479917273184068,0.27309792326204296,0.37891034941955026,0.28970775095298607,0.28970775095298607,0.42058449809402804
serie_a,2324,2023-09-24,Atalanta,Cagliari,H,0.8639409090657597,0.8429203539823008,0.14625090480194072,0.17088280470553033,-0.024631899903589605,1.0,0.7278818181315194,0.6858407079646016,0.021020555083458903,0.021020555083458903,True,15,9,0.7037792011128083,0.1853850260733058,0.11083577281388589,0.6732650798729176,0.20127082387779852,0.12546409624928384
serie_a,2324,2023-09-26,Juventus,Lecce,H,0.8042778611398578,0.8271889400921658,0.21781047107589444,0.18972214561212608,0.028088325463768354,1.0,0.6085557222797155,0.6543778801843316,-0.02291107895230804,0.02291107895230804,True,16,9,0.6022899022420637,0.251142010314107,0.1465680874438292,0.6399233181707348,0.22638796633398633,0.13368871549527886
serie_a,2324,2023-09-27,Cagliari,Milan,A,0.20808356740265502,0.29192546583850937,0.23329940713203848,0.3452059165899675,-0.11190650945792904,0.0,0.58383286519469,0.41614906832298126,-0.08384189843585435,0.08384189843585435,True,17,9,0.15823015142000035,0.23958362789015974,0.60218622068984,0.2106473362173117,0.2784208270002728,0.5109318367824155
serie_a,2324,2023-09-27,Empoli,Salernitana,H,0.5970661811732997,0.5117540687160941,0.5157273154969506,0.6699111038790971,-0.15418378838214652,1.0,0.19413236234659936,0.02350813743218816,0.0853121124572056,0.0853121124572056,True,17,9,0.4339931720398875,0.27312384167020815,0.29288298628990433,0.3557191596336865,0.3049021368288741,0.33937870353743943
serie_a,2324,2023-09-27,Inter,Sassuolo,A,0.8739117414670474,0.8868940754039498,2.0707731526942066,2.179430513535752,-0.10865736084154554,0.0,0.7478234829340948,0.7737881508078996,-0.012982333936902402,0.012982333936902402,True,17,9,0.7345986645533874,0.15941321108673204,0.10598812435988061,0.7604387146430633,0.1425822589955744,0.09697902636136232
serie_a,2324,2023-09-27,Lazio,Torino,H,0.6949181861526486,0.60801393728223,0.3639611581125982,0.49755747411713924,-0.13359631600454103,1.0,0.3898363723052971,0.21602787456445993,0.08690424887041859,0.08690424887041859,True,17,9,0.507362475009134,0.2698961041470216,0.2227414208438445,0.42672002976992857,0.298173933845447,0.27510603638462444
serie_a,2324,2023-09-27,Napoli,Udinese,H,0.8526532773693303,0.8478260869565217,0.15940228848541796,0.16507975035944858,-0.00567746187403062,1.0,0.7053065547386606,0.6956521739130435,0.004827190412808546,0.004827190412808546,True,17,9,0.6774314227022594,0.20550188372896236,0.1170666935687783,0.6869918699186992,0.18970189701897017,0.12330623306233064
serie_a,2324,2023-09-27,Verona,Atalanta,A,0.3224122382682064,0.30681818181818177,0.3892161970060496,0.3664629503048952,0.022753246701154417,0.0,0.35517552346358716,0.38636363636363646,0.015594056450024651,0.015594056450024651,True,17,9,0.2408443627097258,0.25299249183781414,0.50616314545246,0.2249531347635909,0.2668194126223703,0.5082274526140388
serie_a,2324,2023-09-28,Genoa,Roma,H,0.27398561610840816,0.337152209492635,1.2946796699267424,1.0872207903820141,0.2074588795447283,1.0,0.4520287677831837,0.32569558101472995,-0.06316659338422687,0.06316659338422687,True,18,9,0.2013826491886329,0.2649882426347825,0.5336291081765847,0.23653513902153733,0.29843218474679944,0.4650326762316632
serie_a,2324,2023-09-30,Lecce,Napoli,A,0.23938753206830068,0.2654600301659125,0.27363129139027614,0.30851086710327263,-0.03487957571299649,0.0,0.5212249358633987,0.46907993966817496,-0.026072498097611835,0.026072498097611835,True,19,9,0.1754578678386915,0.2670551121742178,0.5574870199870907,0.19658613811035872,0.2594510820047282,0.5439627798849132
serie_a,2324,2023-09-30,Milan,Lazio,H,0.6570142833144283,0.7441176470588236,0.420049520529232,0.2955561288826868,0.12449339164654522,1.0,0.3140285666288567,0.4882352941176471,-0.0871033637443952,0.0871033637443952,True,19,9,0.489255555937457,0.255334977697413,0.25540946636513,0.5531360408577326,0.2566551229579879,0.1902088361842796
serie_a,2324,2023-09-30,Salernitana,Inter,A,0.13795240335640865,0.14984059511158343,0.14844479331893226,0.16233141191745235,-0.013886618598520084,0.0,0.7240951932871826,0.7003188097768331,-0.011888191755174776,0.011888191755174776,True,19,9,0.11284294332441164,0.18201538661943545,0.705141670056153,0.1202920238877778,0.19720003916029147,0.6825079369519308
serie_a,2324,2023-10-01,Bologna,Empoli,H,0.7179678138368929,0.7459138187221398,0.3313305384639152,0.2931452099529984,0.03818532851091677,1.0,0.4359356276737858,0.4918276374442796,-0.0279460048852469,0.0279460048852469,True,20,10,0.5318772060578347,0.2591907383488002,0.20893205559336503,0.5624367809504707,0.24597618808831329,0.19158703096121613
serie_a,2324,2023-10-01,Roma,Frosinone,H,0.7654910132444117,0.857727737973388,0.267237803673216,0.15346855156069963,0.11376925211251634,1.0,0.5309820264888234,0.7154554759467759,-0.09223672472897626,0.09223672472897626,True,20,10,0.5865238495180704,0.23379394484047242,0.1796822056414572,0.6915088657968903,0.1937897829551769,0.11470135124793286
serie_a,2324,2023-10-02,Sassuolo,Monza,A,0.5891842061199851,0.6089385474860334,0.8896103550260498,0.9388905637913957,-0.04928020876534589,0.0,0.17836841223997024,0.21787709497206675,-0.019754341366048256,0.019754341366048256,True,21,10,0.43613694526296926,0.2597613093957383,0.3041017453412924,0.45561544384556146,0.2517874821251787,0.29259707402925966
serie_a,2324,2023-10-02,Fiorentina,Cagliari,H,0.8057343674029486,0.8062499999999999,0.21600115977427178,0.2153614108721549,0.0006397489021168767,1.0,0.6114687348058971,0.6124999999999998,-0.0005156325970513409,0.0005156325970513409,True,21,10,0.6189371213463226,0.23183477534750416,0.1492281033061734,0.6186114182622359,0.23273002386079264,0.1486585578769714
serie_a,2324,2023-10-07,Juventus,Torino,H,0.7546229713455382,0.672496025437202,0.28153703016395804,0.3967590776541624,-0.11522204749020437,1.0,0.5092459426910765,0.344992050874404,0.08212694590833625,0.08212694590833625,True,22,10,0.5496222940720057,0.27165973613022143,0.17871796979777277,0.4657110795875591,0.3074887256251191,0.22680019478732188
serie_a,2324,2023-10-07,Genoa,Milan,A,0.2408932253863305,0.30891719745222923,0.27561283346535637,0.3694956323677937,-0.09388279890243734,0.0,0.518213549227339,0.38216560509554154,-0.06802397206589872,0.06802397206589872,True,22,10,0.18198062131470244,0.24455899071942538,0.5734603879658722,0.2211832962288335,0.2840045874654253,0.494812116305741
serie_a,2324,2023-10-08,Cagliari,Roma,A,0.2642852880329282,0.2602941176470588,0.3069128550071175,0.3015026280704131,0.005410226936704399,0.0,0.47142942393414355,0.4794117647058824,0.003991170385869436,0.003991170385869436,True,23,10,0.1954342174700348,0.26051798446803826,0.5440477980619269,0.1901607294715084,0.2694390054201936,0.540400265108298
serie_a,2324,2023-10-08,Frosinone,Verona,H,0.5926879327300664,0.6021505376344086,0.5230872702234028,0.5072478024181066,0.015839467805296215,1.0,0.18537586546013274,0.20430107526881724,-0.009462604904342253,0.009462604904342253,True,23,10,0.4174502904941739,0.29566595261810846,0.2868837568877176,0.43221647144284026,0.2822119313538546,0.2855715972033052
serie_a,2324,2023-10-08,Lazio,Atalanta,H,0.5477779451999275,0.4664246823956442,0.6018852836428544,0.7626587242576949,-0.16077344061484045,1.0,0.09555589039985501,0.06715063520871156,0.08135326280428329,0.08135326280428329,False,23,10,0.4060802988693916,0.2586771657606974,0.33524253536991117,0.32711676812396234,0.2986718317653569,0.37421140011068066
serie_a,2324,2023-10-08,Monza,Salernitana,H,0.7486922157576075,0.742857142857143,0.28942730681088985,0.29725152346793143,-0.007824216657041583,1.0,0.49738443151521494,0.485714285714286,0.0058350729004644775,0.0058350729004644775,True,23,10,0.5612832663870937,0.2503150766445104,0.1884016569683959,0.561048111857316,0.24474292634592099,0.19420896179676322
serie_a,2324,2023-10-08,Napoli,Fiorentina,A,0.8028633662852258,0.7768361581920902,1.6238582184979475,1.499849060666752,0.12400915783119548,0.0,0.6057267325704516,0.5536723163841804,0.026027208093135634,0.026027208093135634,True,23,10,0.6257165509993815,0.22064378912377847,0.15363965987684008,0.6064911076569028,0.2192805377798413,0.17422835456325575
serie_a,2324,2023-10-21,Sassuolo,Lazio,A,0.4153041292391368,0.47159090909090917,0.5366634459755038,0.637884501884896,-0.10122105590939223,0.0,0.16939174152172642,0.05681818181818166,-0.056286779851772384,0.056286779851772384,True,24,10,0.31239527906468934,0.2477915410159367,0.43981317991937396,0.3435422407222842,0.27152488714310846,0.3849328721346075
serie_a,2324,2023-10-21,Torino,Inter,A,0.2794871043658721,0.24782608695652172,0.32779196552906253,0.28478771442541645,0.043004251103646085,0.0,0.4410257912682558,0.5043478260869565,0.03166101740935037,0.03166101740935037,True,24,10,0.20495858053104776,0.2666617624592089,0.5283796570097432,0.18465833211273186,0.25488743182581874,0.5604542360614494
serie_a,2324,2023-10-21,Verona,Napoli,A,0.21388114488024448,0.21994535519125685,0.24064728281970776,0.24839130430530143,-0.007744021485593666,0.0,0.5722377102395111,0.5601092896174863,-0.006064210311012369,0.006064210311012369,True,24,10,0.16136917560301545,0.24551939492670727,0.5931114294702774,0.16827447683347857,0.23492598110492977,0.5967995420615917
serie_a,2324,2023-10-22,Roma,Monza,H,0.6983982803028784,0.7437407952871871,0.35896573679815186,0.29606269828333626,0.0629030385148156,1.0,0.39679656060575685,0.4874815905743741,-0.045342514984308635,0.045342514984308635,True,25,10,0.5139769747730151,0.26406322972313784,0.22195979550384687,0.5517861233984809,0.2580935093315475,0.19012036726997164
serie_a,2324,2023-10-22,Milan,Juventus,A,0.5876501799780791,0.6331058020477817,0.8858832121720788,1.0026817614493502,-0.1167985492772714,0.0,0.17530035995615822,0.2662116040955633,-0.04545562206970255,0.04545562206970255,True,25,10,0.4204834934825139,0.28446632399874533,0.2950501825187409,0.4466231660887515,0.29455208806466743,0.25882474584658105
serie_a,2324,2023-10-22,Bologna,Frosinone,H,0.6410881245494003,0.7327188940092164,0.44458835171469174,0.31099315132022826,0.1335952003944635,1.0,0.2821762490988007,0.46543778801843283,-0.09163076945981607,0.09163076945981607,True,25,10,0.4640727644172178,0.27611704749109295,0.25981018809168926,0.549726026160665,0.24974498316437524,0.2005289906749596
serie_a,2324,2023-10-22,Atalanta,Genoa,H,0.8390294202956531,0.8094645080946451,0.1755095072231067,0.21138235105707887,-0.03587284383397216,1.0,0.6780588405913062,0.6189290161892902,0.029564912201007987,0.029564912201007987,True,25,10,0.668761683890285,0.20293416689175214,0.12830414921796282,0.6281296670473514,0.22401827286304138,0.14785206008960733
serie_a,2324,2023-10-23,Fiorentina,Empoli,A,0.8026690795679736,0.8375,1.6228731603814048,1.817077277212345,-0.19420411683094008,0.0,0.6053381591359472,0.675,-0.0348309204320264,0.0348309204320264,True,26,10,0.6214767325320634,0.2257372952916471,0.15278597217628961,0.6719217515115248,0.19770537132952268,0.13037287715895254
serie_a,2324,2023-10-27,Genoa,Salernitana,H,0.6437912488207869,0.7434017595307919,0.44038075321884446,0.2965186542522788,0.14386209896656565,1.0,0.28758249764157373,0.4868035190615838,-0.09961051071000504,0.09961051071000504,True,27,10,0.4666122268836205,0.27521191420619634,0.25817585891018313,0.548845344951168,0.2617109955489221,0.18944365949991004
serie_a,2324,2023-10-28,Juventus,Verona,H,0.8355801210864106,0.8705103969754252,0.1796290395702538,0.138675576162938,0.040953463407315815,1.0,0.6711602421728211,0.7410207939508504,-0.03493027588901465,0.03493027588901465,True,28,10,0.642158613884743,0.2314817003427312,0.12635968577252582,0.7009467852065003,0.1947864291547476,0.10426678563875195
serie_a,2324,2023-10-28,Lecce,Torino,A,0.49436446746111656,0.5184534270650264,0.6819391606543059,0.7307523277382608,-0.04881316708395489,0.0,0.011271065077766873,0.03690685413005279,-0.024088959603909832,0.024088959603909832,False,28,10,0.3323365307508933,0.32774996460069666,0.33991350464840997,0.3499406880189798,0.3250296559905101,0.3250296559905101
serie_a,2324,2023-10-29,Cagliari,Frosinone,H,0.42181493565605144,0.6064400715563506,0.8631886022327998,0.500149365774649,0.36303923645815084,1.0,0.15637012868789713,0.2128801431127012,-0.18462513590029916,0.18462513590029916,False,29,10,0.3010388578817086,0.28632480162538354,0.412636340492908,0.4355350665054413,0.281816807738815,0.28264812575574366
serie_a,2324,2023-10-29,Inter,Roma,H,0.7469972716762892,0.807259073842303,0.29169374623043526,0.21411062897050204,0.07758311725993322,1.0,0.4939945433525783,0.614518147684606,-0.060261802166013845,0.060261802166013845,True,29,10,0.5732364999441635,0.23261232446297986,0.19415117559285666,0.6204855619507265,0.23136749767654205,0.14814694037273157
serie_a,2324,2023-10-30,Lazio,Fiorentina,H,0.6561101996616266,0.5804701627486437,0.4214265168572677,0.5439168783923191,-0.12249036153505138,1.0,0.3122203993232533,0.16094032549728743,0.07564003691298293,0.07564003691298293,True,30,10,0.48848964685477014,0.25547621861891917,0.2560341345263108,0.4140308862767444,0.2867318376603125,0.299237276062943
serie_a,2324,2023-10-30,Empoli,Atalanta,A,0.25774537817448134,0.24480712166172106,0.298062938580263,0.28078209436178425,0.017280844218478753,0.0,0.4845092436510373,0.510385756676558,0.012938256512760288,0.012938256512760288,True,30,10,0.19623172155150906,0.23866056128203572,0.5651077171664554,0.1876402401216735,0.23351804944237606,0.5788417104359503
serie_a,2324,2023-11-03,Bologna,Lazio,H,0.4353175408957405,0.5134649910233393,0.8316795351279167,0.6665734291074314,0.16510610602048525,1.0,0.12936491820851903,0.026929982046678624,-0.07814745012759883,0.07814745012759883,False,31,11,0.3154089647159529,0.2754508259259553,0.4091402093580917,0.35367900362158816,0.31119159084886494,0.3351294055295469
serie_a,2324,2023-11-04,Atalanta,Inter,A,0.4158163984894288,0.37522123893805315,0.5375399594146413,0.4703576742131443,0.067182285201497,0.0,0.1683672030211424,0.2495575221238937,0.04059515955137566,0.04059515955137566,True,32,11,0.31056315488036357,0.2531243211942279,0.43631252392540865,0.27199370636825837,0.2751111127449719,0.4528951808867698
serie_a,2324,2023-11-04,Milan,Udinese,A,0.8119328625279932,0.8408839779005526,1.6709562656894894,1.838121644123926,-0.16716537843443668,0.0,0.6238657250559865,0.6817679558011052,-0.028951115372559344,0.028951115372559344,True,32,11,0.6329831589056383,0.2203996313995546,0.14661720969480718,0.6635235560072293,0.21092139528706627,0.1255550487057044
serie_a,2324,2023-11-04,Salernitana,Napoli,A,0.13005819269264948,0.14759358288770053,0.1393289577230906,0.15969185049847195,-0.020362892775381364,0.0,0.739883614614701,0.704812834224599,-0.017535390195051043,0.017535390195051043,True,32,11,0.10640555951215633,0.18186192419564445,0.7117325162921995,0.12014992113418009,0.18594075173580876,0.6939093271300111
serie_a,2324,2023-11-05,Cagliari,Genoa,H,0.5255618281749639,0.5177935943060499,0.6432874396869688,0.6581785827221984,-0.014891143035229648,1.0,0.05112365634992777,0.03558718861209975,0.00776823386891401,0.00776823386891401,True,33,11,0.37004865607939735,0.29589891000187873,0.33405243391872386,0.35389950511144025,0.31652397981914293,0.3295765150694169
serie_a,2324,2023-11-05,Fiorentina,Juventus,A,0.4133804250309457,0.4801444043321299,0.5333787527789651,0.6542042066113377,-0.12082545383237264,0.0,0.17323914993810863,0.03971119133574019,-0.06676397930118422,0.06676397930118422,True,33,11,0.2965880709460026,0.2825299579103195,0.420881971143678,0.33334397599016613,0.3057422454941651,0.3609137785156686
serie_a,2324,2023-11-05,Roma,Lecce,H,0.7874823534095275,0.8151260504201681,0.23891431690227408,0.20441251460814658,0.0345018022941275,1.0,0.5749647068190551,0.6302521008403361,-0.02764369701064051,0.02764369701064051,True,33,11,0.5887685792791459,0.252340605818047,0.15889081490280696,0.6181741718426501,0.24162137681159418,0.1402044513457557
serie_a,2324,2023-11-05,Verona,Monza,A,0.46951664146095157,0.4442446043165467,0.6339666908092928,0.5874270173528368,0.04653967345645604,0.0,0.060966717078096866,0.11151079136690656,0.025272037144404846,0.025272037144404846,True,33,11,0.32492185334347545,0.3079652036774541,0.3671129429790705,0.30970680782004534,0.3028462139759303,0.38744697820402424
serie_a,2324,2023-11-06,Frosinone,Empoli,H,0.649665334859503,0.6079136690647483,0.4312979181301597,0.4977223987675634,-0.0664244806374037,1.0,0.2993306697190059,0.21582733812949662,0.041751665794754644,0.041751665794754644,True,34,11,0.4841120522705692,0.25482856126952874,0.261059386459902,0.4402557154192805,0.2757923734523079,0.2839519111284117
serie_a,2324,2023-11-06,Torino,Sassuolo,H,0.5899774284950325,0.6431034482758622,0.5276709996022619,0.4414496838966493,0.08622131570561264,1.0,0.17995485699006508,0.2862068965517244,-0.05312601978082965,0.05312601978082965,True,34,11,0.431536276061951,0.2685546001941929,0.2999091237438562,0.46329363283131336,0.27959703205854763,0.25710933511013906
serie_a,2324,2023-11-10,Genoa,Verona,H,0.532770820902648,0.72953216374269,0.6296639268287545,0.31535182187103183,0.31431210495772266,1.0,0.06554164180529609,0.45906432748538006,-0.196761342840042,0.196761342840042,True,35,11,0.37143064518359226,0.30283222989897396,0.3257371249174337,0.5173167880359602,0.2908924188044153,0.1917907931596245
serie_a,2324,2023-11-11,Juventus,Cagliari,H,0.8845784573215322,0.8408342480790342,0.12264406686103149,0.17336072751936685,-0.050716660658335355,1.0,0.7691569146430643,0.6816684961580683,0.043744209242498,0.043744209242498,True,36,11,0.7222667100705523,0.18349050432728523,0.09424278560216257,0.6593658128061589,0.215819509834973,0.12481467735886817
serie_a,2324,2023-11-12,Fiorentina,Bologna,H,0.6228602806706727,0.6559322033898307,0.47343305393304413,0.421697843869983,0.05173521006306114,1.0,0.24572056134134534,0.31186440677966143,-0.03307192271915804,0.03307192271915804,True,37,11,0.4558913288410225,0.268068067608781,0.27604060355019644,0.47173021722889297,0.2808247334236517,0.24744504934745543
serie_a,2324,2023-11-12,Inter,Frosinone,H,0.9015492268413791,0.9290909090909091,0.10364063234830441,0.07354868802281218,0.030091944325492226,1.0,0.8030984536827581,0.8581818181818182,-0.02754168224953002,0.02754168224953002,True,37,11,0.7712421773007505,0.14453681026067264,0.08422101243857677,0.8183141650895327,0.11923132915999417,0.06245450575047313
serie_a,2324,2023-11-12,Napoli,Empoli,A,0.9080281207642142,0.884097035040431,2.3862724091373724,2.155001946913871,0.23127046222350156,0.0,0.8160562415284285,0.768194070080862,0.02393108572378322,0.02393108572378322,True,37,11,0.7638767472587237,0.15875210272581644,0.07737115001546002,0.7446458727087689,0.15773286958855698,0.09762125770267399
serie_a,2324,2023-11-25,Atalanta,Napoli,A,0.45248763520740704,0.5233644859813085,0.6023702334504377,0.7410032017375805,-0.13863296828714278,0.0,0.09502472958518593,0.04672897196261694,-0.07087685077390143,0.07087685077390143,False,38,11,0.33672090712236014,0.2558450642126006,0.4074340286650392,0.37676781546066185,0.2801043526019497,0.34312783193738844
serie_a,2324,2023-11-25,Milan,Fiorentina,H,0.7096817981354321,0.6343154246100521,0.34293858104593833,0.45520893310673316,-0.11227035206079483,1.0,0.41936359627086417,0.26863084922010416,0.07536637352538,0.07536637352538,True,38,11,0.5382273056926721,0.24159347596800065,0.22017921833932752,0.45400570534646184,0.2842587650685562,0.26173552958498203
serie_a,2324,2023-11-25,Salernitana,Lazio,H,0.22819866886621615,0.290625,1.4775386747604118,1.2357215026405162,0.24181717211989562,1.0,0.5436026622675677,0.41874999999999996,-0.062426331133783874,0.062426331133783874,True,38,11,0.17597757736804914,0.2288404737749902,0.5951819488569607,0.21138820369102815,0.2726427399878602,0.5159690563211117
serie_a,2324,2023-11-26,Roma,Udinese,H,0.7386138948461399,0.7801608579088471,0.30297996433047114,0.24825515247232308,0.054724811858148065,1.0,0.47722778969227986,0.5603217158176943,-0.04154696306270722,0.04154696306270722,True,39,11,0.5563119992115799,0.24681622821695648,0.19687177257146374,0.5832588542024739,0.25238641712191484,0.1643547286756112
serie_a,2324,2023-11-26,Empoli,Sassuolo,A,0.45115906749491724,0.4962121212121212,0.5999466198833742,0.6855999749245624,-0.0856533550411882,0.0,0.09768186501016551,0.007575757575757569,-0.04505305371720397,0.04505305371720397,True,39,11,0.33400344569681106,0.25967697479431917,0.4063195795088699,0.36032566839036195,0.2738475079766751,0.3658268236329629
serie_a,2324,2023-11-26,Frosinone,Genoa,H,0.6132875829922072,0.555956678700361,0.48892131277689593,0.5870649037737093,-0.09814359099681341,1.0,0.2265751659844144,0.11191335740072206,0.057330904291846174,0.057330904291846174,True,39,11,0.4468908370581115,0.2713192807887161,0.28178988215317247,0.3894913218045588,0.2994214536372546,0.3110872245581866
serie_a,2324,2023-11-27,Bologna,Torino,H,0.5874381340926635,0.5927209705372618,0.531984342180706,0.5230315294454942,0.008952812735211757,1.0,0.1748762681853271,0.1854419410745236,-0.00528283644459826,0.00528283644459826,True,40,11,0.4132469740382756,0.29652681694462607,0.2902262090170983,0.40563340454945335,0.3156418876460978,0.2787247078044489
serie_a,2324,2023-12-01,Monza,Juventus,A,0.35560415040225857,0.31078904991948475,0.4394420684236139,0.37220788635168206,0.06723418207193183,0.0,0.28879169919548286,0.3784219001610305,0.04481510048277382,0.04481510048277382,True,41,12,0.2522720810705137,0.2905817303168591,0.45714618861262724,0.22302069729437748,0.28240490663311707,0.4945743960725056
serie_a,2324,2023-12-02,Lazio,Cagliari,H,0.839712484539393,0.7554269175108539,0.17469572604629977,0.2804722358850311,-0.10577650983873135,1.0,0.6794249690787859,0.5108538350217078,0.08428556702853907,0.08428556702853907,True,42,12,0.6712250468242142,0.20064896118294476,0.12812599199284083,0.5669387547304292,0.24951210820167327,0.18354913706789758
serie_a,2324,2023-12-02,Milan,Frosinone,H,0.8394323176771058,0.8341013824884793,0.17502942789800094,0.18140032227463374,-0.006370894376632796,1.0,0.6788646353542116,0.6682027649769586,0.005330935188626484,0.005330935188626484,True,42,12,0.6812392172500072,0.18845247805666293,0.13030830469332982,0.665755503759515,0.20182903692920032,0.13241545931128476
serie_a,2324,2023-12-03,Sassuolo,Roma,A,0.38894789457631374,0.368141592920354,0.49257304452074585,0.45908994936680186,0.03348309515394399,0.0,0.22210421084737253,0.26371681415929205,0.020806301655959758,0.020806301655959758,True,43,12,0.29509542743076184,0.2412983035884194,0.4636062689808188,0.268674203419556,0.27018786090360986,0.4611379356768341
serie_a,2324,2023-12-03,Fiorentina,Salernitana,H,0.8117330106329195,0.8432017543859649,0.20858379752781844,0.17054902056868743,0.03803477695913102,1.0,0.6234660212658389,0.6864035087719298,-0.031468743753045425,0.031468743753045425,True,43,12,0.6411987221988541,0.2100866740667567,0.14871460373438922,0.6719159571657896,0.2031373823989596,0.12494666043525082
serie_a,2324,2023-12-03,Napoli,Inter,A,0.5403764167154681,0.4469273743016759,0.7773474216944546,0.592265955706165,0.18508146598828956,0.0,0.0807528334309362,0.10614525139664821,0.0934490424137922,0.0934490424137922,False,43,12,0.39542662159646047,0.2682385659982087,0.33633481240533086,0.32300977898102545,0.27726561952995543,0.39972460148901906
serie_a,2324,2023-12-04,Torino,Atalanta,H,0.39266859016255307,0.45833333333333326,0.9347893049043126,0.7801585575495752,0.15463074735473736,1.0,0.21466281967489387,0.08333333333333348,-0.0656647431707802,0.0656647431707802,True,44,12,0.2846949419461866,0.2749739880433741,0.44033107001043936,0.3190762124711316,0.30383371824480365,0.3770900692840647
serie_a,2324,2023-12-08,Juventus,Napoli,H,0.534787312670113,0.597883597883598,0.625886157539658,0.5143591963473015,0.1115269611923565,1.0,0.06957462534022607,0.19576719576719603,-0.06309628521348498,0.06309628521348498,True,45,12,0.38118664023755455,0.28721824320336486,0.3315951165590806,0.42121139134523855,0.2954959914668135,0.283292617187948
serie_a,2324,2023-12-09,Atalanta,Milan,H,0.5351176412075689,0.5402930402930403,0.6252686661508114,0.6156436194050853,0.009625046745726173,1.0,0.07023528241513777,0.08058608058608052,-0.005175399085471377,0.005175399085471377,True,46,12,0.39780118291316324,0.2566098512180079,0.345588965868829,0.38156490412274197,0.2937815672846878,0.32465352859257024
serie_a,2324,2023-12-09,Inter,Udinese,H,0.8765085682174559,0.9120800571837027,0.13180879917809038,0.09202751076074596,0.03978128841734442,1.0,0.7530171364349119,0.8241601143674053,-0.035571488966246734,0.035571488966246734,True,46,12,0.7198136868726646,0.17877164813512286,0.10141466499221255,0.7780072436281079,0.14699676031683148,0.07499599605506058
serie_a,2324,2023-12-10,Monza,Genoa,H,0.7028473112895911,0.6196213425129088,0.35261560665154384,0.4786467254017555,-0.12603111875021167,1.0,0.4056946225791822,0.23924268502581758,0.08322596877668231,0.08322596877668231,True,47,12,0.5056934127363016,0.2805074379406099,0.21379914932308852,0.4331146573445622,0.3010010668966926,0.2658842757587452
serie_a,2324,2023-12-10,Salernitana,Bologna,A,0.33881880975927325,0.2879256965944273,0.41372736135170396,0.33957301429946113,0.07415434705224283,0.0,0.3223623804814535,0.4241486068111454,0.05089311316484596,0.05089311316484596,True,47,12,0.24968904249260315,0.2630602690859925,0.4872506884214043,0.20871729246914933,0.2751001562630621,0.5161825512677886
serie_a,2324,2023-12-11,Cagliari,Sassuolo,H,0.4236342056008355,0.5233644859813085,0.8588849187490719,0.6474771437267568,0.21140777502231511,1.0,0.15273158879832904,0.04672897196261694,-0.09973028038047299,0.09973028038047299,False,48,12,0.3181527262302486,0.24899188492341817,0.43285538884633323,0.37458193979933113,0.2842809364548495,0.3411371237458194
