Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Collocolo Michele,Centrocampista,Titolare,6.6,fJ7x31n2,0,0,0,0,1,0,0,0,0.1296,0.75,24,32,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,0,0,1.0,2,1.0,1,1,3,0,0,0.077431,0.0,0.0,0.1296,0,0,0,0,0,0.1296,0,0,0,0.166667,6,1,90,0,0.757576,33,25,0.666667,12,8,0,0,0,0,0,0,0,0,0,1.0,1,1,1,37,0,0,0,90,1,0.0,0,1,0,0.0,0,0,5,0,0.0,3,0.0,0,0,3,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Bianchetti Matteo,Difensore centrale,Titolare,7.5,fJ7x31n2,0,0,0,0,0,0,0,0,0.1296,0.754717,40,53,0.8,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0.0,8,0,0,0.75,6,1.0,2,2,10,0,0,0.02829,0.0,0.0,0.1296,0,2,0,0,0,0.1296,0,0,0,0.461538,13,6,90,0,0.766667,60,46,0.5,10,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,75,0,0,0,90,0,0.0,0,0,0,0.0,0,0,9,0,0.0,1,0.0,0,0,8,2,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Pezzella Giuseppe,Esterno,Titolare,6.6,fJ7x31n2,0,0,0,0,2,1,0,0,0.1296,0.56,14,25,0.222222,0,0,0,0,0,0,0,0,0,0,0,5,0.0,7,0,0.0,1,1,0,0.0,0,0.25,8,2,9,0,0,0.007929,0.0,0.0,0.1296,2,1,0,0,0,0.1296,2,0,0,0.333333,9,3,90,0,0.576923,26,15,0.222222,9,2,0,0,0,0,0,0,0,0,0,1.0,1,1,1,61,0,0,0,90,0,0.0,0,10,0,0.0,0,0,6,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Bonazzoli Federico,Attaccante,Titolare,6.3,fJ7x31n2,0,0,0,0,0,2,0,0,0.0264,0.666667,12,18,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.4,5,2,5,0,0,0.027232,0.1571,0.0,0.0264,1,1,0,0,0,0.0264,1,0,0,0.0,2,0,59,0,0.684211,19,13,0.8,10,8,0,0,2,1,1,0,0,0,2,1.0,1,1,2,26,0,0,0,59,1,0.0,0,0,0,0.0,0,0,1,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Baschirotto Federico,Difensore centrale,Titolare,7.2,fJ7x31n2,0,0,0,0,1,0,0,0,0.1296,0.75,36,48,0.75,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1,0,0.0,3,0,0,1.0,3,0.6,5,3,8,0,0,0.007149,0.0,0.0,0.1296,2,0,0,0,0,0.1296,1,0,0,0.25,8,2,90,0,0.764706,51,39,0.333333,6,2,0,0,0,0,0,0,0,0,0,0.666667,3,2,0,64,0,0,0,90,0,0.0,0,1,0,0.0,0,0,5,0,0.0,2,0.0,0,0,6,1,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Grassi Alberto,Centrocampista,Titolare,6.9,fJ7x31n2,0,0,0,0,0,0,0,0,0.0264,0.733333,22,30,0.666667,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,1,0,0,0.0,0,0.8,5,4,6,0,0,0.004516,0.0513,0.0,0.0264,1,1,0,0,0,0.0264,1,0,0,0.25,4,1,59,0,0.733333,30,22,1.0,2,2,0,0,1,0,1,0,0,0,1,1.0,3,3,0,46,0,0,0,59,0,0.0,0,0,0,1.0,1,1,0,0,0.0,3,0.0,0,0,4,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Zerbin Alessio,Esterno,Titolare,6.3,fJ7x31n2,0,0,0,0,0,0,0,0,0.0264,0.642857,9,14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,3,1,0,0.333333,1,0.6,5,3,8,0,0,0.011517,0.0,0.0,0.0264,1,1,0,0,0,0.0264,2,0,0,0.333333,3,1,73,1,0.642857,14,9,0.555556,9,5,0,0,0,0,0,0,0,0,0,0.5,2,1,2,28,0,0,0,73,0,0.0,0,2,0,0.0,0,0,3,0,0.0,2,0.0,0,0,4,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Floriani Romano,Difensore,Subentrato,6.2,fJ7x31n2,0,0,1,0,0,1,0,0,0.1032,0.75,3,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,0,0,0.0,0,0.0,1,0,3,0,0,0.062965,0.0,0.0,0.1032,0,0,0,0,0,0.1032,0,0,0,0.0,1,0,18,0,0.75,4,3,0.75,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,0,0,0,17,0,0.0,0,2,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Vandeputte Jari,Centrocampista,Titolare,6.5,fJ7x31n2,0,0,0,0,1,1,0,0,0.0264,0.607143,17,28,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5,0,1.0,2,1,1,0.0,0,0.666667,6,4,8,0,0,0.018267,0.0,0.0,0.0264,0,2,0,0,0,0.0264,0,0,0,0.0,5,0,83,1,0.6,30,18,0.615385,13,8,0,0,0,0,0,0,0,0,0,0.0,1,0,0,43,0,0,0,83,1,0.0,0,7,0,0.0,0,0,6,0,0.0,4,0.0,0,0,4,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Vazquez Franco,Centrocampista,Subentrato,6.3,fJ7x31n2,0,0,1,0,2,0,0,0,0.1032,0.9,9,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,1,0,2,0,0,0.005752,0.0,0.0,0.1032,0,0,0,0,0,0.1032,0,0,0,0.0,0,0,32,0,0.9,10,9,1.0,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,13,0,0,0,31,0,0.0,0,0,0,1.0,1,1,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Audero Emil,Portiere,Titolare,6.9,fJ7x31n2,0,0,0,0,0,0,0,0,0.1296,0.758621,22,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000295,0.0,0.0,0.1296,0,0,0,0,0,0.1296,0,0,7,0.272727,11,3,90,0,0.742857,35,26,0.0,3,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,46,2,0,0,90,0,0.0,0,0,0,0.0,0,0,3,0,0.0,11,1.0,1,1,0,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,De Luca Manuel,Attaccante,Titolare,6.2,fJ7x31n2,0,0,0,0,2,0,0,0,0.0264,0.666667,4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,4,0,0,0.5,2,0.5,4,2,8,0,0,0.035479,0.0,0.0,0.0264,1,1,0,0,0,0.0264,0,0,0,0.0,1,0,59,0,0.666667,6,4,0.666667,3,2,0,0,0,0,0,0,0,0,0,0.0,1,0,1,14,0,0,0,59,1,0.0,0,0,0,0.0,0,0,1,0,0.0,1,0.0,0,0,4,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Terracciano Filippo,Difensore centrale,Titolare,6.5,fJ7x31n2,0,0,1,0,0,0,0,0,0.1296,0.8,28,35,0.714286,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,0,0,0,0.0,0,0.714286,7,5,7,0,0,0.006688,0.1098,0.0,0.1296,2,3,0,0,0,0.1296,0,0,0,0.0,3,0,90,0,0.805556,36,29,0.5,10,5,0,0,0,0,2,0,2,0,2,0.5,2,1,0,56,0,0,0,90,0,0.0,0,1,0,0.0,0,0,4,0,0.0,3,0.0,0,0,5,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Johnsen Dennis,Attaccante,Subentrato,,fJ7x31n2,0,0,0,0,0,1,0,1,0.1032,1.0,2,2,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,1,0,0,1.0,1,0.5,2,1,3,0,0,0.006036,0.0,0.0,0.1032,0,1,0,0,0,0.1032,0,0,0,0.0,0,0,8,0,1.0,2,2,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,6,0,0,0,7,0,0.0,0,1,0,0.0,0,0,0,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Casa,Cremonese,Bondo Warren,Centrocampista,Subentrato,6.6,fJ7x31n2,0,0,1,0,1,0,0,0,0.1032,0.933333,14,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1.0,1,1.0,1,1,2,0,0,0.016734,0.0277,0.0,0.1032,0,2,0,0,0,0.1032,1,0,0,1.0,2,2,32,0,0.9375,16,15,1.0,6,6,0,0,0,0,1,0,1,0,1,0.0,0,0,0,21,0,0,0,31,1,0.0,0,0,0,0.0,0,0,3,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Pohjanpalo Joel,Attaccante,Titolare,5.8,fJ7x31n2,0,0,0,0,0,0,0,0,0.0,0.818182,9,11,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,0.0,3,0,0,0.0,0,0.0,0,0,3,0,0,0.013298,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,64,0,0.818182,11,9,0.75,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0,1,14,0,0,0,64,0,0.0,0,1,0,0.0,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Peda Patryk,Difensore centrale,Titolare,6.5,fJ7x31n2,0,0,0,0,0,0,0,0,0.0,0.55,11,20,0.666667,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.666667,3,2,3,0,0,0.000971,0.0,0.0,0.0,1,1,0,0,0,0.0,1,0,0,0.166667,6,1,43,0,0.55,20,11,0.142857,7,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,29,0,0,0,43,0,0.0,0,4,0,0.0,0,0,6,0,0.0,0,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Augello Tommaso,Esterno,Titolare,7.2,fJ7x31n2,0,0,1,0,2,0,0,0,0.0,0.690909,38,55,0.555556,0,0,0,0,0,0,0,0,0,0,0,1,0.222222,9,2,0.0,5,1,0,0.6,3,0.5,4,2,9,0,0,0.054412,0.0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0.25,4,1,90,0,0.690909,55,38,0.65,20,13,0,0,0,0,0,0,0,0,0,1.0,1,1,1,86,0,0,0,90,1,0.0,0,12,0,0.0,0,0,5,0,0.0,4,0.0,0,0,5,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Brunori Matteo,Attaccante,Subentrato,6.4,fJ7x31n2,0,0,1,0,0,0,0,0,0.0,0.8,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,1.0,2,2,2,0,0,0.002647,0.0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0.5,2,1,27,1,0.8,5,4,0.5,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,7,0,0,0,26,0,0.0,0,1,0,0.0,0,0,1,0,0.0,0,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Bani Mattia,Difensore centrale,Titolare,7.1,fJ7x31n2,0,0,0,0,0,0,0,0,0.0,0.763636,42,55,0.75,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,4,0,0,0.75,3,0.75,4,3,8,0,0,0.005164,0.0,0.0,0.0,1,2,0,0,0,0.0,0,0,0,0.1,10,1,90,0,0.745763,59,44,0.25,8,2,0,0,0,0,0,0,0,0,0,1.0,1,1,0,69,0,0,0,90,0,0.0,0,1,0,0.0,0,0,8,0,0.0,3,0.0,0,0,6,2,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Ranocchia Filippo,Centrocampista,Titolare,6.2,fJ7x31n2,0,0,0,0,2,0,0,0,0.0,0.774194,24,31,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,1,0,0.5,1,0.0,3,0,5,0,0,0.004803,0.0,0.0,0.0,1,0,0,0,0,0.0,2,0,0,0.5,2,1,74,0,0.787879,33,26,0.5,8,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,41,0,0,0,74,1,0.0,0,2,0,0.0,0,0,3,0,0.0,5,0.0,0,0,1,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Corona Giacomo,Attaccante,Subentrato,6.6,fJ7x31n2,0,0,1,0,1,0,0,0,0.0,0.333333,2,6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,1.0,1,1.0,1,1,2,0,0,0.004892,0.1102,0.1032,0.0,0,1,0,0,0,0.0,0,0,0,0.0,1,0,17,0,0.333333,6,2,0.2,5,1,0,0,0,1,0,0,0,1,1,0.0,0,0,3,12,0,0,0,16,0,0.0,0,0,0,0.0,0,0,2,0,0.0,0,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Blin Alexis,Centrocampista,Subentrato,6.4,fJ7x31n2,0,0,0,0,1,0,0,0,0.0,1.0,9,9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.024453,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,1,1,17,0,1.0,9,9,1.0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,12,0,0,0,16,0,0.0,0,1,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Le Douaron Jeremy,Centrocampista offensivo,Titolare,5.4,fJ7x31n2,0,0,0,0,5,0,0,0,0.0,1.0,5,5,0.166667,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,0.0,5,2,0,0.2,1,0.142857,7,1,12,0,0,0.002869,0.1051,0.0,0.0,3,1,0,0,0,0.0,0,0,0,0.0,0,0,74,0,1.0,5,5,1.0,2,2,0,0,2,1,2,0,1,0,3,0.0,0,0,2,21,0,0,0,74,0,0.0,0,0,0,0.0,0,0,1,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Pierozzi Niccolo,Esterno,Titolare,6.3,fJ7x31n2,0,0,0,0,0,0,0,0,0.0,0.5625,18,32,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0.666667,3,2,0.0,2,0,0,0.5,1,0.666667,3,2,5,0,0,0.137741,0.0,0.0,0.0,2,1,0,0,0,0.0,0,0,0,0.25,4,1,90,0,0.575758,33,19,0.5,8,4,0,0,0,0,0,0,0,0,0,0.0,1,0,3,43,0,0,0,90,1,0.0,0,3,0,0.0,0,0,3,0,0.0,2,0.0,0,0,3,1,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Bardi Francesco,Portiere,Titolare,6.9,fJ7x31n2,0,1,0,0,0,0,0,0,0.0,0.8,12,15,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.00037,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,6,0.375,8,3,90,0,0.807692,26,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,35,0,0,0,90,0,0.0,0,0,0,0.0,0,0,0,0,0.0,8,0.0,0,0,0,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Palumbo Antonio,Centrocampista,Subentrato,6.6,fJ7x31n2,0,0,1,0,2,0,0,0,0.0,1.0,3,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0,1,1,0.0,0,0.6,5,3,5,0,0,0.015419,0.0294,0.0,0.0,1,1,0,0,0,0.0,0,0,0,0.0,1,0,26,0,0.75,4,3,0.5,2,1,0,0,1,0,1,0,0,0,1,1.0,1,1,0,12,0,0,0,26,0,0.0,0,1,0,0.0,0,0,2,0,0.0,1,0.0,0,0,3,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Ceccaroni Pietro,Difensore centrale,Titolare,6.6,fJ7x31n2,0,0,1,0,2,0,0,0,0.0,0.82,41,50,0.2,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,3,1,0,0.333333,1,0.0,2,0,5,0,0,0.09885,0.0,0.0,0.0,0,0,0,0,0,0.0,2,0,0,0.2,5,1,90,0,0.82,50,41,0.6,10,6,0,0,0,0,0,0,0,0,0,0.0,0,0,1,69,0,0,0,90,1,0.0,0,0,0,1.0,1,1,8,0,0.0,6,0.0,0,0,1,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Diakite Salim,Difensore,Subentrato,6.3,fJ7x31n2,0,0,0,0,0,0,0,0,0.0,0.6,12,20,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,3,4,3,0.333333,1,0.8,5,4,8,0,0,0.011025,0.0,0.0,0.0,1,1,0,0,0,0.0,1,0,0,0.0,2,0,47,0,0.619048,21,13,0.4,5,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,36,0,0,0,47,0,0.0,0,3,0,0.0,0,0,3,0,0.0,1,0.0,0,0,5,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Gyasi Emmanuel,Centrocampista offensivo,Titolare,5.6,fJ7x31n2,0,0,0,0,2,0,0,0,0.0,0.789474,15,19,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.25,0,4,1,0.0,0,0.222222,9,2,9,0,0,0.081413,0.0183,0.0264,0.0,3,1,0,0,0,0.0,0,0,0,0.0,0,0,64,0,0.8,20,16,0.625,8,5,0,0,0,1,0,0,0,1,1,0.0,0,0,1,31,0,0,0,64,0,0.0,0,1,0,0.0,0,0,1,0,0.0,6,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,16.08.2025,Cremonese,Palermo,Ospite,Palermo,Segre Jacopo,Centrocampista,Titolare,6.6,fJ7x31n2,0,0,0,0,3,1,0,0,0.0,0.903226,28,31,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,3,0,0,0.666667,2,0.4,5,2,8,0,0,0.09534,0.1045,0.0,0.0,2,0,0,0,0,0.0,0,0,0,1.0,1,1,90,1,0.903226,31,28,0.666667,6,4,0,0,0,1,0,0,1,0,1,1.0,2,2,1,42,0,0,0,90,1,0.0,0,2,0,0.0,0,0,3,0,0.0,4,0.0,0,0,4,0,0,0,0.0,0
Coppa Italia,1/32 finale,17.08.2025,Monza,Frosinone,Casa,Monza,Ciurria Patrick,Esterno,Titolare,6.7,214LXCig,0,0,0,0,0,0,0,0,-0.4181,0.740741,20,27,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,3,1,0.0,1,1,0,0.0,0,0.666667,6,4,7,0,0,0.089862,0.0143,0.0,0.5819,1,3,0,1,0,-0.4181,1,0,0,0.4,5,2,90,1,0.740741,27,20,0.636364,11,7,0,0,1,1,0,0,0,0,1,1.0,1,1,3,44,1,0,0,90,4,0.0,0,5,0,0.0,0,0,4,0,0.0,0,0.0,0,0,4,0,0,0,0.0,0
Coppa Italia,1/32 finale,17.08.2025,Monza,Frosinone,Casa,Monza,Colombo Leonardo,Centrocampista,Titolare,6.1,214LXCig,0,0,0,0,1,1,0,0,0.0,0.9,27,30,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0.25,4,1,5,0,0,0.016576,0.0244,0.0,0.0,2,0,0,0,0,0.0,0,0,0,0.666667,3,2,56,0,0.9,30,27,0.666667,6,4,0,0,0,0,1,0,1,0,1,1.0,1,1,0,34,0,0,0,56,0,0.0,0,2,0,0.0,0,0,5,0,0.0,1,0.0,0,0,1,0,0,0,0.0,0
Coppa Italia,1/32 finale,17.08.2025,Monza,Frosinone,Casa,Monza,Mota Carvalho Dany,Attaccante,Titolare,5.8,214LXCig,0,0,0,0,2,0,0,0,-0.4181,0.727273,8,11,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,0,0,1.0,2,0.75,4,3,6,0,0,0.00734,0.0366,0.0,0.5819,0,2,0,1,0,-0.4181,0,0,0,0.0,0,0,90,1,0.75,12,9,0.5,4,2,0,0,0,0,1,0,1,0,1,0.0,1,0,0,19,1,0,0,90,0,0.0,0,1,0,1.0,2,2,0,0,0.0,2,0.0,0,0,5,0,0,0,0.0,0
Coppa Italia,1/32 finale,17.08.2025,Monza,Frosinone,Casa,Monza,Caprari Gianluca,Centrocampista offensivo,Titolare,6.3,214LXCig,0,0,0,0,0,1,0,0,0.0,0.833333,15,18,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.5,0,4,2,0.0,0,0.333333,6,2,6,0,0,0.026328,0.0,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,45,0,0.833333,18,15,0.714286,7,5,0,0,0,0,0,0,0,0,0,0.0,0,0,1,24,0,0,0,45,2,0.0,0,1,0,0.833333,5,6,0,0,0.0,2,0.0,0,0,2,0,0,0,0.0,0
Coppa Italia,1/32 finale,17.08.2025,Monza,Frosinone,Casa,Monza,Birindelli Samuele,Esterno,Titolare,6.5,214LXCig,0,0,0,0,4,0,0,0,0.0,0.8,24,30,0.6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,1.0,0,1,1,0.0,0,0.6,5,3,5,0,0,0.007262,0.0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,1.0,1,1,89,1,0.818182,33,27,0.75,4,3,0,0,0,0,0,0,0,0,0,1.0,2,2,1,51,0,0,0,89,0,0.0,0,0,0,0.0,0,0,1,0,0.0,5,0.0,0,0,3,0,0,0,0.0,0
Coppa Italia,1/32 finale,17.08.2025,Monza,Frosinone,Casa,Monza,Brorsson Arvid,Difensore centrale,Titolare,6.0,214LXCig,0,0,0,0,2,0,0,0,0.0,0.863636,19,22,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1.0,0,1,1,0.0,0,0.5,4,2,4,0,0,0.004134,0.0,0.0,0.0,1,1,0,0,0,0.0,0,0,0,0.0,1,0,56,0,0.863636,22,19,1.0,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,31,0,0,0,56,0,0.0,0,0,0,0.0,0,0,2,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
