Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ASSISTS_GOAL,BALL_RECOVERIES,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,BIG_CHANCES_SAVED,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_TOTAL,CARDS_RED,CARDS_YELLOW,CARDS_YELLOW_SECOND,CHALLENGE_LOST,CLEARANCES,CLEARANCES_OFF_LINE,CROSSES_ACCURACY,CROSSES_ACCURATE,CROSSES_TOTAL,DRIBBLES_EFFICIENCY,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_TOTAL,DUELS_AERIAL_WON,DUELS_EFFICIENCY,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,DUELS_WON,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FINAL_THIRD_ENTRIES_EFFICIENCY,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_TOTAL,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PENALTY,GOALS_PREVENTED,GOALS_PREVENTED_NO_PENALTIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_SAVED,HIGH_CLAIM_TOTAL,HIT_WOODWORK,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,KEY_PASSES,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_ACCURATE,LONG_BALLS_TOTAL,MATCH_MINUTES_PLAYED,MATCH_MINUTES_PLAYED_LIVE,MATCH_ON_PITCH_LIVE,OFFSIDES,OUTFIELDER_BLOCKS,PASSES_ACCURACY,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_ACCURATE,PASSES_FINAL_THIRD_TOTAL,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,PASSES_TOTAL,PENALTIES_COMMITTED,PENALTIES_NOT_CONVERTED,PENALTIES_SAVED,PENALTIES_WON,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE,PROGRESSIVE_PASSES_TOTAL,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_FACED,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TACKLE_LAST_MAN,THROUGH_BALLS,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,TURNOVERS
Carabao Cup,1/64 FINALE,12.08.2025,Leyton Orient,Wycombe,Ospite,Wycombe,Boyd-Munce Caolan,Centrocampista,Titolare,6.4,0,7,0,0,0,0,0,6,0,0,0,0,5,0,0.6,3,5,0.0,0,0,0.5,2,1,0.5,0.5,2,1,4,2,0,1,0.208,0.0,0.0,0.102,0,0,3,0,0,0,0,0,0,0.102,0.102,0.0,0,0,0,1,0,0,1,1.0,2,2,0.667,2,3,90,90,0,0,0,0.85,34,0.8,4,5,0.829,29,35,40,0,0,0,0,0,0,0,0,0.7,7,10,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,54,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Downs Damion,Attaccante,Titolare,5.8,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1.0,2,2,0.4,5,2,0.556,0.75,4,3,9,5,0,1,0.004,0.442,0.0,0.227,0,0,2,0,1,0,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,1,1.0,2,2,1.0,1,1,63,63,0,0,0,0.688,11,0.4,2,5,0.688,11,16,16,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0,1,26,2
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Wormleighton Joe,Esterno,Titolare,6.4,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,0.667,3,2,0.4,5,2,0.588,0.667,12,8,17,10,0,0,0.01,0.075,0.0,0.691,0,0,3,2,4,0,1,0,0,-0.309,-0.309,0.0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,1,90,90,0,0,0,0.6,9,0.571,4,7,0.6,9,15,15,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0,1,0,1,0.5,2,1,0,0,0,37,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Manning Ryan,Esterno,Titolare,8.0,0,3,1,0,0,0,0,6,0,0,0,0,6,0,0.429,3,7,0.0,2,0,0.6,5,3,0.6,0.6,5,3,10,6,0,0,0.771,0.0,0.0,0.227,0,0,8,0,1,0,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,4,0.0,0,0,0.4,2,5,90,90,0,0,0,0.611,22,0.588,10,17,0.588,20,34,36,0,0,0,0,0,0,0,0,0.4,8,20,0,0,0,0,0,0,0,0,0,0,1.0,2,2,0,0,4,71,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Downes Flynn,Centrocampista,Subentrato,6.8,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.5,1,2,0.0,0,0,0.333,3,1,0.429,0.5,4,2,7,3,0,0,0.022,0.057,0.0,0.0,0,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,1,28,27,0,0,1,0.889,8,0.75,3,4,0.889,8,9,9,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,1,1,0,1,1.0,1,1,0,0,2,16,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Harwood-Bellis Taylor,Difensore centrale,Titolare,7.2,0,2,0,0,1,0,0,0,0,1,0,0,4,1,0.0,0,0,0.0,0,0,0.667,3,2,0.4,0.0,2,0,5,2,0,0,0.01,0.065,0.0,0.227,0,0,4,2,0,0,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,0,0.0,0,0,0.667,4,6,63,63,0,0,1,0.849,45,0.8,4,5,0.846,44,52,53,0,0,0,0,0,0,0,0,0.8,8,10,0,0,0,1,0,0,1,1,0,1,0.0,0,0,0,0,1,60,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,McCarthy Conor,Difensore centrale,Titolare,7.3,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0.0,0,1,0.0,0,0,0.5,4,2,0.5,0.0,0,0,4,2,0,0,0.002,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0,0,0.0,0,2,45,45,0,0,2,0.857,12,0.5,1,2,0.857,12,14,14,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,29,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Wheatley Ethan,Attaccante,Subentrato,5.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.2,5,1,0.167,0.0,1,0,6,1,0,0,0.011,0.0,0.0,0.691,0,0,0,0,0,0,1,0,0,-0.309,-0.309,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,45,45,0,0,0,0.75,3,1.0,1,1,0.75,3,4,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,3,10,4
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Matsuki Kuryu,Centrocampista,Subentrato,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.333,0.333,3,1,3,1,0,0,0.035,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,28,27,0,0,0,0.889,8,0.75,3,4,0.889,8,9,9,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,12,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Archer Cameron,Centrocampista offensivo,Titolare,7.1,1,5,1,0,0,0,0,3,0,0,0,0,1,0,0.0,0,1,0.375,8,3,0.333,3,1,0.471,0.5,14,7,17,8,0,0,0.082,0.042,0.0,0.227,0,0,1,2,0,0,0,0,0,0.227,0.227,0.0,0,0,0,1,0,0,1,1.0,1,1,1.0,1,1,90,90,0,0,0,0.739,17,0.875,7,8,0.739,17,23,23,0,0,0,0,0,0,0,0,0.75,3,4,0,0,1,1,0,0,0,0,0,1,0.75,4,3,0,0,4,48,8
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Fraser Ryan,Centrocampista,Subentrato,6.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,1.0,1.0,1,1,1,1,0,0,0.01,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,20,19,0,0,0,0.889,8,0.833,5,6,0.889,8,9,9,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,12,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Burroughs Jack,Centrocampista,Subentrato,6.4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0.0,0,0,0.0,1,0,0.667,1.0,2,2,3,2,0,0,0.007,0.0,0.0,0.691,0,0,3,0,1,0,1,0,0,-0.309,-0.309,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,5,45,45,0,0,0,0.615,8,0.4,2,5,0.615,8,13,13,0,0,0,0,0,0,0,0,0.2,1,5,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,0,0,23,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Perkins Jack,Esterno,Titolare,5.9,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0.5,1,2,0.0,0,0,0.25,4,1,0.333,0.4,5,2,9,3,0,0,0.099,0.0,0.0,0.691,0,0,2,2,2,0,1,0,0,-0.309,-0.309,0.0,0,0,0,0,0,0,1,1.0,1,1,0.0,0,1,90,90,0,0,2,0.765,26,0.667,10,15,0.765,26,34,34,0,0,0,0,0,0,0,0,0.6,3,5,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,2,47,4
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,McGeehan Cameron,Centrocampista,Titolare,6.2,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0.0,0,0,0.0,0,0,0.25,4,1,0.438,0.5,12,6,16,7,0,0,0.022,0.041,0.095,0.67,0,0,0,3,5,0,1,0,0,-0.33,-0.33,0.0,0,0,0,1,0,0,1,0.0,0,0,0.0,0,0,64,64,0,0,1,0.917,11,0.8,4,5,0.917,11,12,12,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1.0,1,1,0,0,0,32,5
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Fitzsimons Ross,Portiere,Titolare,6.6,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,1,1,1,0,0,0.043,0.0,0.0,0.691,0,0,15,0,0,0,1,0,0,-0.309,-0.309,0.0,0,0,0,0,1,1,1,0.0,0,0,0.258,8,31,90,90,0,0,0,0.303,10,0.2,3,15,0.308,4,13,33,0,0,0,0,0,0,0,0,0.258,8,31,0,1,0,0,0,2,0,0,0,0,1.0,1,1,1,0,0,36,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Taylor Charlie,Difensore,Subentrato,6.9,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0.0,0,0,0.0,0,0,1.0,4,4,1.0,1.0,1,1,5,5,0,0,0.005,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0,0,0.5,2,4,28,27,0,0,0,0.667,10,0.4,2,5,0.643,9,14,15,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,22,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Hoskins Sam,Centrocampista,Titolare,6.3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.5,1,2,0.0,0,0,0.25,4,1,0.333,0.4,5,2,9,3,0,0,0.242,0.075,0.0,0.691,0,0,2,1,2,0,1,0,0,-0.309,-0.309,0.0,0,0,0,3,0,0,3,0.0,0,1,1.0,1,1,90,90,0,0,0,0.632,12,0.7,7,10,0.533,8,15,19,0,0,0,0,0,0,0,0,0.8,4,5,0,0,1,1,1,1,0,1,0,2,0.0,0,0,0,0,5,38,3
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Sugawara Yukinari,Esterno,Titolare,6.5,0,2,0,1,0,0,0,4,0,0,0,0,2,0,0.0,0,3,0.0,1,0,1.0,2,2,0.833,0.75,4,3,6,5,0,0,0.023,0.281,0.0,0.227,0,0,4,1,1,0,0,0,0,0.227,0.227,0.0,0,0,0,1,0,0,0,0.0,0,0,0.333,2,6,90,90,0,0,0,0.727,32,0.75,6,8,0.727,32,44,44,0,0,0,0,0,0,0,0,0.389,7,18,0,0,1,2,1,0,0,2,0,3,0.0,2,0,0,0,2,69,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Charles Shea,Centrocampista,Titolare,7.3,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0,0,0.0,0,0,1.0,3,3,0.714,0.5,4,2,7,5,0,0,0.014,0.015,0.0,0.227,0,0,4,1,0,0,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,63,63,0,0,2,0.913,21,1.0,8,8,0.909,20,22,23,0,0,0,0,0,0,0,0,1.0,2,2,0,0,1,0,1,0,0,0,0,1,1.0,2,2,0,0,2,36,4
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Brereton Diaz Ben,Centrocampista offensivo,Titolare,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.5,2,1,0.2,0.0,3,0,5,1,0,0,0.346,0.055,0.0,0.227,0,0,1,1,0,0,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,81,81,0,2,0,0.778,14,1.0,9,9,0.75,12,16,18,0,0,0,0,0,0,0,0,0.75,3,4,0,0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,27,2
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Wood Nathan,Difensore centrale,Titolare,6.8,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0.0,0,0,0.571,7,4,0.636,0.75,4,3,11,7,0,0,0.004,0.0,0.0,0.227,0,0,0,1,1,0,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,90,90,0,0,0,0.875,35,0.5,1,2,0.872,34,39,40,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,0,1,50,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Taylor Terry,Centrocampista,Subentrato,6.3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.667,0.667,3,2,3,2,0,0,0.012,0.019,0.0,0.021,0,0,2,1,2,0,0,0,0,0.021,0.021,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,27,26,0,0,0,0.8,8,0.8,4,5,0.8,8,10,10,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,13,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,McCarthy Alex,Portiere,Titolare,6.9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,0.0,0.227,0,0,3,0,0,0,0,0,0,0.227,0.227,0.667,2,3,0,0,0,7,0,0.0,0,0,0.167,2,12,90,90,0,0,0,0.63,17,0.0,0,3,0.563,9,16,27,0,0,0,0,0,0,0,0,0.167,2,12,0,3,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,41,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Fornah Tyrese,Centrocampista,Titolare,5.9,0,7,0,0,0,0,0,5,0,0,0,1,1,0,0.4,2,5,0.0,0,0,0.0,1,0,0.222,0.25,8,2,9,2,0,0,0.229,0.018,0.0,0.691,0,0,4,0,0,0,1,0,0,-0.309,-0.309,0.0,0,0,0,2,0,0,0,0.0,0,0,1.0,3,3,90,90,0,0,0,0.788,26,0.75,15,20,0.788,26,33,33,0,0,0,0,0,0,0,0,0.5,4,8,0,0,1,0,1,1,0,0,0,1,1.0,2,2,0,0,0,53,7
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Fernandes Mateus,Centrocampista,Titolare,7.9,0,1,0,0,0,0,0,7,0,1,0,2,0,0,0.25,1,4,0.5,2,1,0.5,2,1,0.385,0.364,11,4,13,5,0,0,0.323,0.178,0.67,0.227,0,0,4,4,3,1,0,0,0,0.227,0.227,0.0,0,0,0,0,0,0,1,0.0,0,0,0.75,3,4,71,71,0,0,0,0.786,22,0.778,7,9,0.778,21,27,28,0,0,0,0,0,0,0,0,0.455,5,11,0,0,1,1,1,0,0,0,1,2,1.0,1,1,0,2,2,43,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Willis Jordan,Difensore centrale,Titolare,5.7,0,2,0,1,0,0,0,3,0,0,0,0,5,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,0.0,0,0,1,1,0,0,0.001,0.406,0.0,0.67,0,0,8,0,0,0,1,0,0,-0.33,-0.33,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,10,64,64,0,0,0,0.52,13,0.0,0,8,0.542,13,24,25,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,2,0,1,1,1,1,2,0.0,0,0,0,0,2,33,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Forbes Michael,Difensore,Subentrato,6.3,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0.0,0,1,0.0,0,0,0.333,3,1,0.5,0.667,3,2,6,3,0,0,0.003,0.2,0.0,0.021,0,0,3,0,1,0,0,0,0,0.021,0.021,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,3,27,26,0,0,0,0.583,7,0.2,1,5,0.583,7,12,12,0,0,0,0,0,0,0,0,0.333,3,9,0,0,0,2,0,0,2,2,0,2,1.0,1,1,0,0,3,24,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Armstrong Adam,Attaccante,Subentrato,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1,0,1,0,0,0,0.006,0.014,0.021,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,10,9,0,0,0,0.75,3,1.0,2,2,0.75,3,4,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0,0,7,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Dyche Max,Difensore centrale,Titolare,6.7,0,1,0,0,0,0,0,0,0,0,0,2,11,0,0.0,0,0,0.0,1,0,0.6,10,6,0.5,0.25,4,1,14,7,0,0,0.002,0.011,0.0,0.691,0,0,7,0,0,0,1,0,0,-0.309,-0.309,0.0,0,0,0,2,0,0,0,0.0,0,0,0.231,3,13,90,90,0,0,1,0.514,18,0.111,1,9,0.529,18,34,35,0,0,0,0,0,0,0,0,0.188,3,16,0,0,1,1,0,1,1,0,0,1,0.0,1,0,0,0,2,59,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Ospite,Southampton,Edwards Ronnie,Difensore centrale,Titolare,7.0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0.0,0,0,0.0,0,0,0.8,5,4,0.625,0.333,3,1,8,5,0,0,0.007,0.033,0.0,0.227,0,0,6,2,0,0,0,0,0,0.227,0.227,0.0,0,0,0,1,0,0,0,0.0,0,0,0.25,2,8,90,90,0,0,1,0.769,30,0.75,6,8,0.743,26,35,39,0,0,0,0,0,0,0,0,0.364,4,11,0,0,0,0,1,0,0,1,0,1,0.0,1,0,0,0,0,53,0
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,List Elliott,Attaccante,Titolare,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.333,3,1,0.25,0.0,1,0,4,1,0,0,0.0,0.328,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,45,45,0,1,0,0.0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2,2,0,2,0.0,0,0,0,0,3,4,1
Carabao Cup,1/64 FINALE,12.08.2025,Northampton,Southampton,Casa,Northampton,Campbell Dean,Centrocampista,Titolare,7.4,0,5,1,0,0,0,0,7,0,0,0,1,1,0,0.5,3,6,1.0,1,1,0.0,0,0,0.714,0.714,7,5,7,5,0,0,0.376,0.148,0.132,0.691,0,0,7,1,2,0,1,0,0,-0.309,-0.309,0.0,0,0,0,1,0,0,3,0.0,0,0,0.0,0,1,90,90,0,0,0,0.878,36,0.75,12,16,0.895,34,38,41,0,0,0,0,0,0,0,0,0.5,5,10,0,0,1,0,3,1,0,0,2,3,0.5,2,1,0,0,0,58,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Lisbie Kyreece,Attaccante,Subentrato,5.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0.0,1,0,0.0,1,0,0.0,0.0,4,0,5,0,0,0,0.001,0.055,0.0,0.049,0,0,1,0,0,0,0,0,0,0.049,0.049,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,45,45,0,1,0,1.0,1,1.0,1,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,0,0,0,2,10,5
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Dembele Siriki,Centrocampista offensivo,Titolare,7.0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.75,4,3,1.0,1,1,0.75,0.727,11,8,12,9,0,0,0.013,0.142,0.0,0.279,0,0,2,1,3,0,0,0,0,0.279,0.279,0.0,0,0,0,0,0,0,0,1.0,3,3,0.0,0,0,80,80,0,0,0,0.895,17,0.833,5,6,0.889,16,18,19,0,0,0,0,0,0,0,0,0.667,2,3,0,0,0,1,1,0,0,2,0,2,0.5,2,1,0,0,1,37,4
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Cumming Jamie,Portiere,Titolare,7.5,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.002,0.0,0.0,0.279,0,0,4,0,0,0,0,0,0,0.279,0.279,1.0,1,1,0,1,3,6,0,0.0,0,0,0.333,5,15,90,90,0,0,0,0.694,25,0.25,1,4,0.724,21,29,36,0,0,0,0,0,0,0,0,0.214,3,14,1,3,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,49,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Vincent-Young Kane,Terzino,Titolare,6.7,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0.0,0,0,0.0,0,0,1.0,1,1,0.8,0.75,4,3,5,4,0,0,0.004,0.036,0.0,0.727,0,0,3,0,1,0,1,0,0,-0.273,-0.273,0.0,0,0,0,1,0,0,1,0.0,0,0,0.75,3,4,64,64,0,1,0,0.955,21,0.667,2,3,0.95,19,20,22,0,0,0,0,0,0,0,0,0.625,5,8,0,0,1,0,1,1,0,0,0,1,1.0,2,2,0,0,0,42,6
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,ter Avest Hidde,Terzino,Titolare,6.8,0,4,0,0,0,0,0,1,0,0,0,1,2,0,0.2,1,5,0.667,3,2,0.333,3,1,0.444,0.5,6,3,9,4,0,0,0.176,0.038,0.0,0.279,0,0,3,1,1,0,0,0,0,0.279,0.279,0.0,0,0,0,1,0,0,1,0.0,0,0,0.0,0,3,73,73,0,0,0,0.818,36,0.909,10,11,0.818,36,44,44,0,0,0,0,0,0,0,0,0.5,3,6,0,0,0,1,0,0,1,1,0,1,0.0,0,0,0,0,3,65,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Goodrham Tyler,Ala,Titolare,7.8,0,5,0,0,0,0,0,13,0,0,0,2,1,0,0.273,3,11,0.75,4,3,0.0,1,0,0.625,0.667,15,10,16,10,0,0,0.13,0.093,0.355,0.279,0,0,8,1,1,1,0,0,0,0.279,0.279,0.0,0,0,0,1,0,0,1,1.0,2,2,0.0,0,2,90,90,0,0,0,0.818,45,0.632,12,19,0.811,43,53,55,0,0,0,0,0,0,0,0,0.235,4,17,0,0,0,0,2,0,0,1,1,2,0.333,6,2,0,1,1,83,2
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Sibley Louie,Centrocampista,Subentrato,6.7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,1,0,1,0,0,0,0.009,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,1.0,1,1,0.0,0,0,29,28,0,0,1,0.923,12,0.857,6,7,0.923,12,13,13,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,1
