Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita,competizione,game_id,player_id
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,69',Casa,Sostituzione - Entra,Palmer O.,,pIujsv2k,EFL Cup,4634025,282256
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,70',Ospite,Gol,Ndala J.,1-2,pIujsv2k,EFL Cup,4634025,921829
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,70',Ospite,Assist,Gelhardt J.,1-2,pIujsv2k,EFL Cup,4634025,503980
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,76',Ospite,Sostituzione - Esce,McBurnie O.,,pIujsv2k,EFL Cup,4634025,298477
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,76',Ospite,Sostituzione - Entra,Joseph K.,,pIujsv2k,EFL Cup,4634025,647395
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,76',Ospite,Sostituzione - Esce,Gelhardt J.,,pIujsv2k,EFL Cup,4634025,503980
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,76',Ospite,Sostituzione - Entra,Kamara A.,,pIujsv2k,EFL Cup,4634025,696764
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,78',Casa,Sostituzione - Esce,James A.,,pIujsv2k,EFL Cup,4634025,895724
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,78',Casa,Sostituzione - Entra,O'Brien L.,,pIujsv2k,EFL Cup,4634025,560694
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,79',Ospite,Sostituzione - Esce,Egan J.,,pIujsv2k,EFL Cup,4634025,121324
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,79',Ospite,Sostituzione - Entra,Famewo A.,,pIujsv2k,EFL Cup,4634025,425713
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,81',Ospite,Gol,Crooks M.,1-3,pIujsv2k,EFL Cup,4634025,169416
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,81',Ospite,Assist,Palmer K.,1-3,pIujsv2k,EFL Cup,4634025,258216
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,90+1',Casa,Gol,Palmer O.,2-3,pIujsv2k,EFL Cup,4634025,282256
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,90+1',Casa,Assist,McClean J.,2-3,pIujsv2k,EFL Cup,4634025,85935
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,90+2',Casa,Gol,Palmer O.,3-3,pIujsv2k,EFL Cup,4634025,282256
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,90+2',Casa,Assist,Barnett R.,3-3,pIujsv2k,EFL Cup,4634025,479203
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,2 Tempo,90+3',Ospite,Cartellino Giallo,Lundstram J.,,pIujsv2k,EFL Cup,4634025,156941
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,1,Casa,Rigore Assegnato,McClean J.,,pIujsv2k,EFL Cup,4634025,85935
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,1,Casa,Rigore,McClean J.,,pIujsv2k,EFL Cup,4634025,85935
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,1,Ospite,Rigore Assegnato,Palmer K.,,pIujsv2k,EFL Cup,4634025,258216
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,1,Ospite,Rigore,Palmer K.,,pIujsv2k,EFL Cup,4634025,258216
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,2,Casa,Rigore Assegnato,Lee E.,,pIujsv2k,EFL Cup,4634025,229826
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,2,Casa,Rigore,Lee E.,,pIujsv2k,EFL Cup,4634025,229826
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,2,Ospite,Rigore Assegnato,Ndala J.,,pIujsv2k,EFL Cup,4634025,921829
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,2,Ospite,Rigore sbagliato,Ndala J.,,pIujsv2k,EFL Cup,4634025,921829
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,3,Casa,Rigore Assegnato,Windass J.,,pIujsv2k,EFL Cup,4634025,280813
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,3,Casa,Rigore,Windass J.,,pIujsv2k,EFL Cup,4634025,280813
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,3,Ospite,Rigore Assegnato,Kamara A.,,pIujsv2k,EFL Cup,4634025,696764
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,3,Ospite,Rigore,Kamara A.,,pIujsv2k,EFL Cup,4634025,696764
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,4,Casa,Rigore Assegnato,Palmer O.,,pIujsv2k,EFL Cup,4634025,282256
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,4,Casa,Rigore,Palmer O.,,pIujsv2k,EFL Cup,4634025,282256
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,4,Ospite,Rigore Assegnato,Giles R.,,pIujsv2k,EFL Cup,4634025,504581
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,4,Ospite,Rigore,Giles R.,,pIujsv2k,EFL Cup,4634025,504581
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,5,Casa,Rigore Assegnato,Marriott J.,,pIujsv2k,EFL Cup,4634025,268746
Carabao Cup,1/64 FINALE,12.08.2025,Wrexham,Hull,Rigori,5,Casa,Rigore,Marriott J.,,pIujsv2k,EFL Cup,4634025,268746
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,1 Tempo,28',Ospite,Sostituzione - Esce,Frokjaer-Jensen M.,,jJvQsWtP,EFL Cup,4634017,533632
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,1 Tempo,28',Ospite,Sostituzione - Entra,McCann A.,,jJvQsWtP,EFL Cup,4634017,450714
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,55',Ospite,Sostituzione - Esce,Devine A.,,jJvQsWtP,EFL Cup,4634017,728734
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,55',Ospite,Sostituzione - Entra,Whiteman B.,,jJvQsWtP,EFL Cup,4634017,347389
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,55',Ospite,Sostituzione - Esce,Carroll T.,,jJvQsWtP,EFL Cup,4634017,1088577
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,55',Ospite,Sostituzione - Entra,Small T.,,jJvQsWtP,EFL Cup,4634017,746554
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,55',Ospite,Sostituzione - Esce,Osmajic M.,,jJvQsWtP,EFL Cup,4634017,542819
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,55',Ospite,Sostituzione - Entra,Smith M.,,jJvQsWtP,EFL Cup,4634017,96173
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,62',Casa,Sostituzione - Esce,Worrall D.,,jJvQsWtP,EFL Cup,4634017,50742
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,62',Casa,Sostituzione - Entra,Newby E.,,jJvQsWtP,EFL Cup,4634017,336855
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,67',Ospite,Autogol,Raglan C.,0-1,jJvQsWtP,EFL Cup,4634017,193777
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,67',Casa,Sostituzione - Esce,Walker T.,,jJvQsWtP,EFL Cup,4634017,341295
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,67',Casa,Sostituzione - Entra,Cameron I.,,jJvQsWtP,EFL Cup,4634017,450854
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,68',Casa,Sostituzione - Esce,Earing J.,,jJvQsWtP,EFL Cup,4634017,460216
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,68',Casa,Sostituzione - Entra,Barkhuizen T.,,jJvQsWtP,EFL Cup,4634017,160137
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,77',Ospite,Sostituzione - Esce,Vukcevic A.,,jJvQsWtP,EFL Cup,4634017,294987
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,77',Ospite,Sostituzione - Entra,Hughes A.,,jJvQsWtP,EFL Cup,4634017,191865
Carabao Cup,1/64 FINALE,12.08.2025,Barrow,Preston,2 Tempo,81',Casa,Cartellino Giallo,Newby E.,,jJvQsWtP,EFL Cup,4634017,336855
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,1 Tempo,11',Ospite,Gol,Close B.,0-1,WYoTlV3b,EFL Cup,4634030,324117
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,1 Tempo,11',Ospite,Assist,Sharp B.,0-1,WYoTlV3b,EFL Cup,4634030,49542
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,1 Tempo,22',Ospite,Gol,Ajayi D.,0-2,WYoTlV3b,EFL Cup,4634030,999745
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,1 Tempo,27',Casa,Cartellino Giallo,Kante A.,,WYoTlV3b,EFL Cup,4634030,1091219
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,48',Ospite,Cartellino Giallo,McGrath J.,,WYoTlV3b,EFL Cup,4634030,1089316
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,60',Ospite,Cartellino Giallo,Grehan S.,,WYoTlV3b,EFL Cup,4634030,875235
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,60',Casa,Sostituzione - Esce,McCormick G.,,WYoTlV3b,EFL Cup,4634030,865972
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,60',Casa,Sostituzione - Entra,Fry D.,,WYoTlV3b,EFL Cup,4634030,314140
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,61',Casa,Sostituzione - Esce,Kante A.,,WYoTlV3b,EFL Cup,4634030,1091219
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,61',Casa,Sostituzione - Entra,Morris A.,,WYoTlV3b,EFL Cup,4634030,513968
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,61',Casa,Sostituzione - Esce,Conway T.,,WYoTlV3b,EFL Cup,4634030,801426
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,61',Casa,Sostituzione - Entra,Hackney H.,,WYoTlV3b,EFL Cup,4634030,538216
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,65',Ospite,Sostituzione - Esce,Gibson J.,,WYoTlV3b,EFL Cup,4634030,379666
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,65',Ospite,Sostituzione - Entra,Middleton G.,,WYoTlV3b,EFL Cup,4634030,344588
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,65',Ospite,Sostituzione - Esce,Ajayi D.,,WYoTlV3b,EFL Cup,4634030,999745
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,65',Ospite,Sostituzione - Entra,Molyneux L.,,WYoTlV3b,EFL Cup,4634030,419331
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,65',Ospite,Sostituzione - Esce,Sbarra J.,,WYoTlV3b,EFL Cup,4634030,462841
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,65',Ospite,Sostituzione - Entra,Bailey O.,,WYoTlV3b,EFL Cup,4634030,419326
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,70',Ospite,Sostituzione - Esce,Sharp B.,,WYoTlV3b,EFL Cup,4634030,49542
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,70',Ospite,Sostituzione - Entra,Ironside J.,,WYoTlV3b,EFL Cup,4634030,177901
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,77',Casa,Sostituzione - Esce,McCabe L.,,WYoTlV3b,EFL Cup,4634030,981342
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,77',Casa,Sostituzione - Entra,Hamilton M.,,WYoTlV3b,EFL Cup,4634030,652797
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,78',Casa,Sostituzione - Esce,Ayling L.,,WYoTlV3b,EFL Cup,4634030,67420
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,78',Casa,Sostituzione - Entra,Forss M.,,WYoTlV3b,EFL Cup,4634030,404584
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,79',Ospite,Sostituzione - Esce,McGrath J.,,WYoTlV3b,EFL Cup,4634030,1089316
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,79',Ospite,Sostituzione - Entra,O'Riordan C.,,WYoTlV3b,EFL Cup,4634030,929715
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,83',Ospite,Cartellino Giallo,Close B.,,WYoTlV3b,EFL Cup,4634030,324117
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,84',Ospite,Gol,Gotts R.,0-3,WYoTlV3b,EFL Cup,4634030,534698
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,84',Ospite,Assist,Molyneux L.,0-3,WYoTlV3b,EFL Cup,4634030,419331
Carabao Cup,1/64 FINALE,12.08.2025,Middlesbrough,Doncaster,2 Tempo,90+6',Ospite,Gol,Nixon T.,0-4,WYoTlV3b,EFL Cup,4634030,696758
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,1 Tempo,16',Ospite,Cartellino Giallo,Leonard R.,,04GnT5y3,EFL Cup,4699496,145843
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,56',Casa,Sostituzione - Esce,Antwi C.,,04GnT5y3,EFL Cup,4699496,565824
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,56',Casa,Sostituzione - Entra,Jenkins L.,,04GnT5y3,EFL Cup,4699496,814290
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,60',Ospite,Gol,Leonard R.,0-1,04GnT5y3,EFL Cup,4699496,145843
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,60',Ospite,Assist,Emakhu A.,0-1,04GnT5y3,EFL Cup,4699496,746971
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,64',Ospite,Sostituzione - Esce,Coburn J.,,04GnT5y3,EFL Cup,4699496,646727
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,64',Ospite,Sostituzione - Entra,Nisbet K.,,04GnT5y3,EFL Cup,4699496,360661
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,64',Ospite,Sostituzione - Esce,Sturge Z.,,04GnT5y3,EFL Cup,4699496,801472
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,64',Ospite,Sostituzione - Entra,Harding W.,,04GnT5y3,EFL Cup,4699496,526694
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,64',Ospite,Sostituzione - Esce,Bangura-Williams R.,,04GnT5y3,EFL Cup,4699496,1328422
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,64',Ospite,Sostituzione - Entra,Kelly D.,,04GnT5y3,EFL Cup,4699496,854633
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,65',Casa,Sostituzione - Esce,Baker-Richardson C.,,04GnT5y3,EFL Cup,4699496,298231
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,65',Casa,Sostituzione - Entra,Reindorf M.,,04GnT5y3,EFL Cup,4699496,878137
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,74',Ospite,Cartellino Giallo,Luongo M.,,04GnT5y3,EFL Cup,4699496,181687
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,75',Casa,Sostituzione - Esce,Ogunneye H.,,04GnT5y3,EFL Cup,4699496,864788
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,75',Casa,Sostituzione - Entra,Spellman M.,,04GnT5y3,EFL Cup,4699496,991323
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,75',Casa,Sostituzione - Esce,Whitmore K.,,04GnT5y3,EFL Cup,4699496,903883
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,75',Casa,Sostituzione - Entra,Brennan C.,,04GnT5y3,EFL Cup,4699496,550134
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,87',Ospite,Sostituzione - Esce,Langstaff M.,,04GnT5y3,EFL Cup,4699496,526347
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,87',Ospite,Sostituzione - Entra,Matthews A.,,04GnT5y3,EFL Cup,4699496,985714
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,90+7',Ospite,Sostituzione - Esce,Emakhu A.,,04GnT5y3,EFL Cup,4699496,746971
Carabao Cup,1/64 FINALE,12.08.2025,Newport,Millwall,2 Tempo,90+7',Ospite,Sostituzione - Entra,Kendall S.,,04GnT5y3,EFL Cup,4699496,1212561
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,1 Tempo,31',Casa,Cartellino Giallo,Andrew D.,,QeP1Y9JH,EFL Cup,4634023,95245
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,49',Casa,Gol,Wootton K.,1-0,QeP1Y9JH,EFL Cup,4634023,334721
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,49',Casa,Assist,Dodgson O.,1-0,QeP1Y9JH,EFL Cup,4634023,686839
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,52',Casa,Gol,Lowe N.,2-0,QeP1Y9JH,EFL Cup,4634023,980417
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,52',Casa,Assist,Dodgson O.,2-0,QeP1Y9JH,EFL Cup,4634023,686839
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,56',Casa,Cartellino Giallo,Connolly C.,,QeP1Y9JH,EFL Cup,4634023,308632
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,60',Casa,Sostituzione - Esce,Wootton K.,,QeP1Y9JH,EFL Cup,4634023,334721
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,60',Casa,Sostituzione - Entra,Diamond J.,,QeP1Y9JH,EFL Cup,4634023,484385
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,60',Casa,Sostituzione - Esce,Dodgson O.,,QeP1Y9JH,EFL Cup,4634023,686839
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,60',Casa,Sostituzione - Entra,Gardner C.,,QeP1Y9JH,EFL Cup,4634023,1212260
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,61',Casa,Sostituzione - Esce,O'Keeffe C.,,QeP1Y9JH,EFL Cup,4634023,325214
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,61',Casa,Sostituzione - Entra,Okeke J.,,QeP1Y9JH,EFL Cup,4634023,964641
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,61',Casa,Sostituzione - Esce,Norwood O.,,QeP1Y9JH,EFL Cup,4634023,73547
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,61',Casa,Sostituzione - Entra,Fevrier J.,,QeP1Y9JH,EFL Cup,4634023,559172
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Esce,Lunt O.,,QeP1Y9JH,EFL Cup,4634023,965744
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Entra,Agius C.,,QeP1Y9JH,EFL Cup,4634023,883543
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Esce,Connolly J.,,QeP1Y9JH,EFL Cup,4634023,567102
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Entra,O'Reilly T.,,QeP1Y9JH,EFL Cup,4634023,818237
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Esce,Thibaut A.,,QeP1Y9JH,EFL Cup,4634023,1110023
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Entra,Armstrong O.,,QeP1Y9JH,EFL Cup,4634023,1211229
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Esce,Golding J.,,QeP1Y9JH,EFL Cup,4634023,950288
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,62',Ospite,Sostituzione - Entra,Billington L.,,QeP1Y9JH,EFL Cup,4634023,1003023
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,71',Ospite,Sostituzione - Esce,Finney C.,,QeP1Y9JH,EFL Cup,4634023,965742
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,71',Ospite,Sostituzione - Entra,Hodkin J.,,QeP1Y9JH,EFL Cup,4634023,1353753
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,75',Casa,Sostituzione - Esce,Lowe N.,,QeP1Y9JH,EFL Cup,4634023,980417
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,75',Casa,Sostituzione - Entra,Allen A.,,QeP1Y9JH,EFL Cup,4634023,967375
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,77',Casa,Gol,Fiorini L.,3-0,QeP1Y9JH,EFL Cup,4634023,566802
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,77',Casa,Assist,Gardner C.,3-0,QeP1Y9JH,EFL Cup,4634023,1212260
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,87',Ospite,Gol,Tezgel E.,3-1,QeP1Y9JH,EFL Cup,4634023,812397
Carabao Cup,1/64 FINALE,12.08.2025,Stockport,Crewe,2 Tempo,87',Ospite,Assist,Billington L.,3-1,QeP1Y9JH,EFL Cup,4634023,1003023
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,1 Tempo,4',Casa,Gol,Ronald,1-0,YacLFb8E,EFL Cup,4634050,862554
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,1 Tempo,4',Casa,Assist,Tymon J.,1-0,YacLFb8E,EFL Cup,4634050,419929
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,54',Ospite,Cartellino Giallo,Flint J.,,YacLFb8E,EFL Cup,4634050,638666
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,61',Ospite,Sostituzione - Esce,Roles J.,,YacLFb8E,EFL Cup,4634050,431425
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,61',Ospite,Sostituzione - Entra,Holohan G.,,YacLFb8E,EFL Cup,4634050,127805
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,62',Ospite,Sostituzione - Esce,Brown R.,,YacLFb8E,EFL Cup,4634050,236493
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,62',Ospite,Sostituzione - Entra,Watson L.,,YacLFb8E,EFL Cup,4634050,505548
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,62',Ospite,Sostituzione - Esce,McKirdy H.,,YacLFb8E,EFL Cup,4634050,291129
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,62',Ospite,Sostituzione - Entra,Flower L.,,YacLFb8E,EFL Cup,4634050,906213
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,64',Casa,Sostituzione - Esce,Vipotnik Z.,,YacLFb8E,EFL Cup,4634050,506942
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,64',Casa,Sostituzione - Entra,Wales B.,,YacLFb8E,EFL Cup,4634050,924850
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,64',Casa,Sostituzione - Esce,Inoussa Z.,,YacLFb8E,EFL Cup,4634050,579291
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,64',Casa,Sostituzione - Entra,Eom Ji-Sung,,YacLFb8E,EFL Cup,4634050,706968
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,67',Casa,Gol,Wales B.,2-0,YacLFb8E,EFL Cup,4634050,924850
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,73',Ospite,Sostituzione - Esce,Williams J.,,YacLFb8E,EFL Cup,4634050,612093
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,73',Ospite,Sostituzione - Entra,Papadopoulos A.,,YacLFb8E,EFL Cup,4634050,893356
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,74',Casa,Sostituzione - Esce,Ronald,,YacLFb8E,EFL Cup,4634050,862554
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,74',Casa,Sostituzione - Entra,Congreve C.,,YacLFb8E,EFL Cup,4634050,667506
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,75',Ospite,Gol,Tshimanga K.,2-1,YacLFb8E,EFL Cup,4634050,346237
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,75',Ospite,Assist,Flower L.,2-1,YacLFb8E,EFL Cup,4634050,906213
Carabao Cup,1/64 FINALE,12.08.2025,Swansea,Crawley,2 Tempo,78',Casa,Sostituzione - Esce,Casey K.,,YacLFb8E,EFL Cup,4634050,845321
