competizione,turno,data,game_id,minuto,tipo,club,club_id,giocatore_id,entrato_id,assist_id,descrizione
EFL Cup,Fourth Round,2025-10-29,4740850,34,Cards,Brighton & Hove Albion,1237,660860,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740850,46,Substitutions,Brighton & Hove Albion,1237,1060087,667287.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,57,Goals,Arsenal FC,11,890719,,890721.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 2. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740850,67,Substitutions,Brighton & Hove Albion,1237,429915,415381.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,67,Substitutions,Brighton & Hove Albion,1237,538977,1012534.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,68,Substitutions,Brighton & Hove Albion,1237,996897,933018.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,70,Substitutions,Arsenal FC,11,335721,420243.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,70,Substitutions,Arsenal FC,11,659813,435338.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,71,Substitutions,Arsenal FC,11,1187629,433177.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,76,Goals,Arsenal FC,11,433177,,,", Left-footed shot, 1. Tournament Goal"
EFL Cup,Fourth Round,2025-10-29,4740850,77,Substitutions,Arsenal FC,11,1237740,357662.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,78,Substitutions,Brighton & Hove Albion,1237,660860,67063.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,83,Substitutions,Arsenal FC,11,479999,144028.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740850,86,Cards,Brighton & Hove Albion,1237,318508,,,"1. Yellow card  , Dissent"
EFL Cup,Fourth Round,2025-10-29,4740851,41,Goals,Crystal Palace,873,410225,,,", Left-footed shot, 1. Tournament Goal"
EFL Cup,Fourth Round,2025-10-29,4740851,45,Cards,Crystal Palace,873,356141,,,"1. Yellow card  , Time wasting"
EFL Cup,Fourth Round,2025-10-29,4740851,45,Goals,Crystal Palace,873,410225,,568157.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740851,46,Substitutions,Crystal Palace,873,340324,420002.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,55,Cards,Liverpool FC,31,234803,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740851,62,Substitutions,Crystal Palace,873,410225,747009.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,67,Substitutions,Liverpool FC,31,234803,922461.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,67,Substitutions,Liverpool FC,31,534033,1108049.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,67,Substitutions,Liverpool FC,31,1055345,732119.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,72,Cards,Liverpool FC,31,341092,,,1. Yellow card
EFL Cup,Fourth Round,2025-10-29,4740851,74,Substitutions,Crystal Palace,873,207014,262980.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,74,Substitutions,Crystal Palace,873,493003,1047257.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,79,Cards,Liverpool FC,31,1108049,,,Red card
EFL Cup,Fourth Round,2025-10-29,4740851,83,Substitutions,Crystal Palace,873,293194,1124005.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,86,Substitutions,Liverpool FC,31,1108466,944140.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740851,88,Goals,Crystal Palace,873,568157,,262980.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740851,90,Cards,Crystal Palace,873,568157,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740852,12,Goals,Swansea City,2288,674798,,533912.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740852,17,Cards,Manchester City,281,578391,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740852,22,Cards,Swansea City,2288,434223,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740852,39,Goals,Manchester City,281,486049,,578391.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740852,59,Substitutions,Swansea City,2288,434223,506942.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,60,Substitutions,Swansea City,2288,579291,862554.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,63,Substitutions,Manchester City,281,578391,475959.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,63,Substitutions,Manchester City,281,763079,186590.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,63,Substitutions,Manchester City,281,1047280,406635.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,69,Substitutions,Swansea City,2288,579295,322702.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,69,Substitutions,Swansea City,2288,674798,171260.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,77,Goals,Manchester City,281,445939,,607223.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740852,83,Substitutions,Swansea City,2288,922698,296978.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740852,90,Goals,Manchester City,281,607223,,475959.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,5,Goals,Chelsea FC,631,743600,,670882.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,15,Goals,Chelsea FC,631,936874,,670882.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 2. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,19,Substitutions,Wolverhampton Wanderers,543,171679,667121.0,,", Injury"
EFL Cup,Fourth Round,2025-10-29,4740853,24,Cards,Chelsea FC,631,1056993,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740853,31,Cards,Wolverhampton Wanderers,543,667121,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740853,41,Goals,Chelsea FC,631,1056993,,743600.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,46,Substitutions,Wolverhampton Wanderers,543,667121,345911.0,,", Injury"
EFL Cup,Fourth Round,2025-10-29,4740853,46,Substitutions,Wolverhampton Wanderers,543,1064471,414908.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,48,Goals,Wolverhampton Wanderers,543,683571,,292246.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,54,Cards,Wolverhampton Wanderers,543,292246,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740853,60,Substitutions,Chelsea FC,631,620322,284857.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,61,Substitutions,Chelsea FC,631,628451,648195.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,61,Substitutions,Chelsea FC,631,1056993,610849.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,68,Substitutions,Wolverhampton Wanderers,543,292246,429983.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,72,Cards,Chelsea FC,631,936874,,,1. Yellow card
EFL Cup,Fourth Round,2025-10-29,4740853,73,Goals,Wolverhampton Wanderers,543,661427,,683895.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,76,Substitutions,Chelsea FC,631,936874,487465.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,79,Cards,Chelsea FC,631,610849,,,Yellow card
EFL Cup,Fourth Round,2025-10-29,4740853,81,Substitutions,Wolverhampton Wanderers,543,683571,450050.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,85,Substitutions,Chelsea FC,631,983989,687626.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740853,86,Cards,Chelsea FC,631,610849,,,"Second yellow  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740853,89,Goals,Chelsea FC,631,670882,,904802.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,90,Cards,Chelsea FC,631,284857,,,"2. Yellow card  , Dissent"
EFL Cup,Fourth Round,2025-10-29,4740853,90,Cards,Wolverhampton Wanderers,543,345911,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740853,90,Goals,Wolverhampton Wanderers,543,661427,,683895.0,", Left-footed shot, 2. Tournament Goal Assist: , 2. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740853,90,Cards,Chelsea FC,631,687626,,,"1. Yellow card  , Dissent"
EFL Cup,Fourth Round,2025-10-29,4740854,24,Goals,Newcastle United,762,135343,,397033.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740854,25,Cards,Tottenham Hotspur,148,378710,,,"1. Yellow card  , Dissent"
EFL Cup,Fourth Round,2025-10-29,4740854,33,Cards,Tottenham Hotspur,148,257455,,,"1. Yellow card  , Dissent"
EFL Cup,Fourth Round,2025-10-29,4740854,45,Cards,Newcastle United,762,521964,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740854,50,Goals,Newcastle United,762,455661,,340329.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
EFL Cup,Fourth Round,2025-10-29,4740854,57,Cards,Newcastle United,762,135343,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740854,65,Substitutions,Tottenham Hotspur,148,354362,487969.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,65,Substitutions,Tottenham Hotspur,148,470607,543499.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,71,Substitutions,Newcastle United,762,340329,333241.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,71,Substitutions,Newcastle United,762,455661,609556.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,72,Substitutions,Newcastle United,762,184528,95810.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,78,Substitutions,Tottenham Hotspur,148,378710,801734.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,80,Substitutions,Newcastle United,762,503749,520624.0,,", Tactical"
EFL Cup,Fourth Round,2025-10-29,4740854,81,Cards,Newcastle United,762,95810,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740854,86,Cards,Newcastle United,762,333241,,,"1. Yellow card  , Foul"
EFL Cup,Fourth Round,2025-10-29,4740854,86,Cards,Tottenham Hotspur,148,543499,,,1. Yellow card
EFL Cup,Fourth Round,2025-10-29,4740854,89,Substitutions,Newcastle United,762,583189,503733.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,8,Goals,Deportivo Alavés,1108,225020,,945760.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,28,Goals,Deportivo Alavés,1108,225020,,540536.0,", Right-footed shot, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,32,Goals,Deportivo Alavés,1108,540536,,718034.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,40,Goals,Deportivo Alavés,1108,540536,,225020.0,", Right-footed shot, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,46,Substitutions,Deportivo Alavés,1108,591957,1064391.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,46,Substitutions,CD Getxo,29739,1471979,1471970.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,53,Substitutions,CD Getxo,29739,1471973,1471978.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,58,Goals,Deportivo Alavés,1108,225020,,540536.0,", Left-footed shot, 3. Tournament Goal Assist: , Cross, 2. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,59,Substitutions,CD Getxo,29739,1471977,1471986.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,61,Substitutions,Deportivo Alavés,1108,785353,1035156.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,61,Substitutions,Deportivo Alavés,1108,945760,895591.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,74,Goals,Deportivo Alavés,1108,1035156,,895591.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,75,Substitutions,Deportivo Alavés,1108,225020,302371.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,76,Substitutions,Deportivo Alavés,1108,540536,741289.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,80,Goals,Deportivo Alavés,1108,302371,,718034.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 2. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743261,80,Substitutions,CD Getxo,29739,1471974,888289.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743261,80,Substitutions,CD Getxo,29739,1471975,1471987.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,12,Goals,Real Sociedad,681,709215,,,", 1. Tournament Goal"
Copa del Rey,First Round,2025-10-28,4743262,45,Cards,Real Sociedad,681,238266,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743262,54,Goals,Real Sociedad,681,555143,,502722.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743262,72,Substitutions,Real Sociedad,681,555143,366930.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,72,Substitutions,Real Sociedad,681,907813,711374.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,72,Substitutions,SD Negreira,20233,1472507,1472510.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,72,Substitutions,SD Negreira,20233,1472516,834482.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,78,Substitutions,Real Sociedad,681,280730,661145.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,78,Substitutions,Real Sociedad,681,337715,351478.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,82,Goals,Real Sociedad,681,634431,,,", 1. Tournament Goal"
Copa del Rey,First Round,2025-10-28,4743262,83,Substitutions,SD Negreira,20233,1472503,1476234.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,83,Substitutions,SD Negreira,20233,1472504,1472513.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,83,Substitutions,SD Negreira,20233,1472515,1472508.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743262,85,Substitutions,Real Sociedad,681,634431,372246.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,46,Substitutions,Celta de Vigo,940,939374,961085.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,51,Goals,Celta de Vigo,940,961085,,341110.0,", Header, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-30,4743263,53,Goals,Celta de Vigo,940,715628,,,", Penalty, 1. Tournament Goal"
Copa del Rey,First Round,2025-10-30,4743263,59,Substitutions,Puerto de Vega CF,134732,1472281,1472302.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,59,Substitutions,Puerto de Vega CF,134732,1472283,1472298.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,65,Substitutions,Celta de Vigo,940,707279,1293040.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,65,Substitutions,Celta de Vigo,940,960571,996418.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,72,Substitutions,Puerto de Vega CF,134732,1472284,1472286.0,,", Injury"
Copa del Rey,First Round,2025-10-30,4743263,77,Substitutions,Celta de Vigo,940,715628,638124.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,77,Substitutions,Celta de Vigo,940,892932,892221.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,79,Substitutions,Puerto de Vega CF,134732,1472278,1472303.0,,", Tactical"
Copa del Rey,First Round,2025-10-30,4743263,79,Substitutions,Puerto de Vega CF,134732,1472285,1472299.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,17,Goals,Real Oviedo,2497,293169,,,", Penalty, 1. Tournament Goal"
Copa del Rey,First Round,2025-10-28,4743264,27,Substitutions,Ourense CF,55398,1158713,1019145.0,,", Injury"
Copa del Rey,First Round,2025-10-28,4743264,45,Cards,Ourense CF,55398,1019145,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743264,50,Cards,Real Oviedo,2497,929899,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743264,52,Cards,Ourense CF,55398,458003,,,"1. Yellow card  , Diving"
Copa del Rey,First Round,2025-10-28,4743264,53,Goals,Ourense CF,55398,522200,,1019145.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743264,56,Substitutions,Real Oviedo,2497,293169,1081496.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,56,Substitutions,Real Oviedo,2497,603696,395122.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,61,Goals,Real Oviedo,2497,429790,,709380.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743264,62,Substitutions,Ourense CF,55398,636119,1256108.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,62,Substitutions,Ourense CF,55398,718025,1120211.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,64,Substitutions,Real Oviedo,2497,429790,578419.0,,", Injury"
Copa del Rey,First Round,2025-10-28,4743264,64,Substitutions,Real Oviedo,2497,929899,568158.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,75,Substitutions,Ourense CF,55398,585854,715819.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,75,Substitutions,Ourense CF,55398,895242,634459.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,81,Substitutions,Real Oviedo,2497,620164,804708.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,90,Cards,Real Oviedo,2497,326416,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743264,90,Cards,Ourense CF,55398,522200,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743264,90,Goals,Ourense CF,55398,1120211,,634459.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743264,98,Goals,Ourense CF,55398,1019145,,458003.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743264,99,Substitutions,Ourense CF,55398,522200,1434744.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,99,Substitutions,Real Oviedo,2497,709380,593412.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743264,105,Cards,Ourense CF,55398,1120211,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743264,114,Goals,Ourense CF,55398,458003,,,", Penalty, 1. Tournament Goal"
Copa del Rey,First Round,2025-10-28,4743264,119,Cards,Ourense CF,55398,537370,,,1. Yellow card
Copa del Rey,First Round,2025-10-28,4743264,119,Cards,Real Oviedo,2497,578419,,,1. Yellow card
Copa del Rey,First Round,2025-10-29,4743265,63,Substitutions,Caudal Deportivo,13226,249790,510385.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,63,Substitutions,Caudal Deportivo,13226,719745,1455242.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,71,Substitutions,Sporting Gijón,2448,360412,938669.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,71,Substitutions,Sporting Gijón,2448,975689,719722.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,71,Substitutions,Sporting Gijón,2448,1065475,636300.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,75,Substitutions,Caudal Deportivo,13226,338619,336827.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,86,Substitutions,Caudal Deportivo,13226,487949,890510.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743265,90,Goals,Sporting Gijón,2448,628621,,938669.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743266,32,Cards,Atlético Tordesillas,41604,1064664,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743266,60,Substitutions,Burgos CF,1536,342223,251848.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,60,Substitutions,Burgos CF,1536,505673,548109.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,60,Substitutions,Burgos CF,1536,711631,682588.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,63,Goals,Atlético Tordesillas,41604,1181128,,,", 1. Tournament Goal"
Copa del Rey,First Round,2025-10-28,4743266,68,Substitutions,Burgos CF,1536,255995,627294.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,68,Substitutions,Burgos CF,1536,638138,634267.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,68,Substitutions,Atlético Tordesillas,41604,710493,1476187.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,68,Substitutions,Atlético Tordesillas,41604,1009920,1394534.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,74,Substitutions,Atlético Tordesillas,41604,1181128,1476190.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,75,Cards,Atlético Tordesillas,41604,722434,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743266,84,Cards,Burgos CF,1536,682588,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-28,4743266,87,Substitutions,Atlético Tordesillas,41604,987931,906658.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,87,Substitutions,Atlético Tordesillas,41604,1030373,1476192.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,90,Substitutions,Burgos CF,1536,374081,1137322.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,90,Goals,Burgos CF,1536,1289126,,251848.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,First Round,2025-10-28,4743266,109,Substitutions,Atlético Tordesillas,41604,1476190,805276.0,,", Tactical"
Copa del Rey,First Round,2025-10-28,4743266,116,Goals,Burgos CF,1536,1137322,,1171102.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,First Round,2025-10-29,4743267,32,Cards,Real Valladolid CF,366,1367276,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743267,37,Cards,Club Portugalete,18691,1403668,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743267,42,Cards,Club Portugalete,18691,1158191,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743267,52,Cards,Club Portugalete,18691,1384667,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743267,57,Goals,Club Portugalete,18691,1229410,,,", 1. Tournament Goal"
Copa del Rey,First Round,2025-10-29,4743267,60,Cards,Real Valladolid CF,366,857832,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743267,63,Substitutions,Club Portugalete,18691,1384667,783433.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,68,Substitutions,Real Valladolid CF,366,709971,339820.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,68,Substitutions,Real Valladolid CF,366,860669,388125.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,68,Substitutions,Real Valladolid CF,366,1061254,569390.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,68,Substitutions,Real Valladolid CF,366,1367276,710004.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,69,Substitutions,Club Portugalete,18691,940746,1476533.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,69,Substitutions,Club Portugalete,18691,1229410,1476531.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,70,Cards,Club Portugalete,18691,940746,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743267,75,Substitutions,Real Valladolid CF,366,875124,1176519.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,77,Substitutions,Club Portugalete,18691,709640,634542.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,77,Substitutions,Club Portugalete,18691,1403668,1384644.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743267,90,Cards,Real Valladolid CF,366,1176519,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743268,20,Goals,SD Eibar,1533,711394,,337066.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,First Round,2025-10-29,4743268,39,Goals,SD Eibar,1533,447052,,,", Penalty, 1. Tournament Goal"
Copa del Rey,First Round,2025-10-29,4743268,44,Goals,Náxara CD,33818,812601,,718035.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
Copa del Rey,First Round,2025-10-29,4743268,46,Substitutions,Náxara CD,33818,328816,1009914.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,46,Substitutions,Náxara CD,33818,719562,1003739.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,52,Goals,SD Eibar,1533,337066,,,", Penalty, 1. Tournament Goal"
Copa del Rey,First Round,2025-10-29,4743268,60,Substitutions,SD Eibar,1533,447052,471474.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,60,Substitutions,SD Eibar,1533,711394,289236.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,60,Substitutions,Náxara CD,33818,713857,892073.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,60,Substitutions,SD Eibar,1533,1309769,560107.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,64,Substitutions,Náxara CD,33818,892079,719561.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,68,Cards,SD Eibar,1533,289236,,,"1. Yellow card  , Foul"
Copa del Rey,First Round,2025-10-29,4743268,72,Substitutions,Náxara CD,33818,718035,942108.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,75,Substitutions,SD Eibar,1533,895480,1309770.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,81,Substitutions,SD Eibar,1533,337066,572271.0,,", Tactical"
Copa del Rey,First Round,2025-10-29,4743268,82,Goals,Náxara CD,33818,634773,,1003739.0,", 1. Tournament Goal Assist: , 1. Tournament Assist"
