date,season,league,home_team,away_team,home_goals,away_goals,result,home_sot,away_sot,odds_home,odds_draw,odds_away,odds_over25,odds_under25,home_xg,away_xg,home_npxg,home_ppda,home_deep,away_npxg,away_ppda,away_deep,home_squad_value,away_squad_value,home_absent_count_est,home_absent_value_est,away_absent_count_est,away_absent_value_est,home_rest_days_full,away_rest_days_full,home_midweek_europe,away_midweek_europe,odds_home_open,odds_draw_open,odds_away_open,odds_over25_open,odds_under25_open
2019-11-30,1920,serie_a,Genoa,Torino,0,1,A,3,3,2.49,3.22,2.96,2.07,1.76,0.925599,0.657203,0.925599,4.774193548387097,7.0,0.657203,8.725,3.0,179000000.0,195025000.0,4.0,47500000.0,3.0,60500000.0,5.0,7.0,0,0,2.42,3.3,2.98,1.99,1.82
2019-12-01,1920,serie_a,Inter,Spal,2,1,H,10,3,1.26,5.8,11.8,1.56,2.41,2.136,1.15284,2.136,8.666666666666666,9.0,1.15284,19.8125,4.0,625800000.0,112250000.0,2.0,71000000.0,5.0,16100000.0,4.0,6.0,1,0,1.26,5.77,11.86,1.61,2.3
2019-12-01,1920,serie_a,Juventus,Sassuolo,2,2,D,9,4,1.17,7.56,16.44,1.39,2.99,4.34699,0.69873,3.5857,8.5,11.0,0.69873,19.0,3.0,824050000.0,138775000.0,2.0,46500000.0,4.0,40000000.0,5.0,7.0,0,0,1.23,6.3,12.33,1.51,2.54
2019-12-01,1920,serie_a,Lazio,Udinese,3,0,H,6,0,1.32,5.43,9.74,1.52,2.5,2.91567,0.749962,1.39307,13.958333333333334,7.0,0.749962,14.26086956521739,5.0,,130000000.0,2.0,13000000.0,2.0,4500000.0,7.0,7.0,0,0,1.3,5.42,10.0,1.51,2.52
2019-12-01,1920,serie_a,Napoli,Bologna,1,2,A,5,6,1.47,4.58,6.7,1.52,2.5,1.74594,1.47641,1.74594,10.9,11.0,1.47641,10.035714285714286,2.0,636500000.0,131200000.0,4.0,139000000.0,2.0,13000000.0,4.0,7.0,1,0,1.48,4.5,6.56,1.56,2.41
2019-12-01,1920,serie_a,Parma,Milan,0,1,A,0,8,3.74,3.26,2.11,2.02,1.8,0.198769,2.13566,0.198769,12.461538461538462,5.0,2.13566,4.405405405405405,12.0,103400000.0,,2.0,25000000.0,1.0,0.0,7.0,8.0,0,0,3.55,3.33,2.13,1.99,1.82
2019-12-01,1920,serie_a,Verona,Roma,1,3,A,3,5,4.67,3.74,1.77,1.76,2.07,1.21801,2.10824,1.21801,10.466666666666669,1.0,1.34694,19.53333333333333,5.0,55700000.0,418450000.0,2.0,4500000.0,4.0,55800000.0,7.0,7.0,0,0,4.28,3.57,1.86,1.89,1.92
2019-12-02,1920,serie_a,Cagliari,Sampdoria,4,3,H,8,5,2.02,3.39,3.88,1.9,1.92,0.687361,1.32937,0.687361,6.769230769230769,5.0,0.568069,13.76,5.0,176675000.0,172775000.0,4.0,36500000.0,6.0,25500000.0,7.0,8.0,0,0,2.17,3.28,3.47,2.04,1.77
2019-12-06,1920,serie_a,Inter,Roma,0,0,D,2,2,1.77,3.89,4.41,1.63,2.29,2.07846,0.214697,2.07846,7.472222222222222,9.0,0.214697,14.458333333333334,5.0,625800000.0,418450000.0,4.0,96000000.0,5.0,98000000.0,5.0,5.0,0,0,1.89,3.78,3.97,1.64,2.28
2019-12-07,1920,serie_a,Atalanta,Verona,3,2,H,10,2,1.34,5.29,9.01,1.52,2.5,2.5171,1.19011,1.7558,7.75,15.0,1.19011,10.863636363636363,4.0,,55700000.0,2.0,62000000.0,2.0,3500000.0,7.0,6.0,0,0,1.33,5.19,9.39,1.56,2.41
2019-12-07,1920,serie_a,Lazio,Juventus,3,1,H,8,5,2.87,3.52,2.4,1.7,2.15,2.25743,1.46889,1.36925,18.57894736842105,6.0,1.46889,8.153846153846153,8.0,,824050000.0,3.0,13600000.0,3.0,86500000.0,6.0,6.0,0,0,2.84,3.44,2.44,1.8,2.01
2019-12-07,1920,serie_a,Udinese,Napoli,1,1,D,1,3,6.15,4.26,1.53,1.7,2.15,0.56859,1.07747,0.56859,14.894736842105264,2.0,1.07747,6.111111111111111,17.0,130000000.0,636500000.0,2.0,4500000.0,4.0,139000000.0,6.0,6.0,0,0,5.24,3.78,1.68,1.9,1.91
2019-12-08,1920,serie_a,Bologna,Milan,2,3,A,4,7,3.35,3.37,2.21,1.89,1.92,1.24829,2.41751,0.487031,5.965517241379311,2.0,1.65621,7.538461538461538,6.0,131200000.0,,1.0,7000000.0,1.0,0.0,7.0,7.0,0,0,2.94,3.37,2.41,1.86,1.94
2019-12-08,1920,serie_a,Lecce,Genoa,2,2,D,5,4,2.78,3.51,2.46,1.64,2.25,0.85727,2.55768,0.85727,6.46875,9.0,1.79638,5.783783783783784,10.0,68050000.0,179000000.0,4.0,9600000.0,5.0,51500000.0,8.0,8.0,0,0,2.66,3.49,2.55,1.75,2.08
2019-12-08,1920,serie_a,Sampdoria,Parma,0,1,A,6,2,2.21,3.25,3.45,1.97,1.84,1.19231,0.602606,1.19231,7.458333333333333,4.0,0.602606,19.5,4.0,172775000.0,103400000.0,6.0,25500000.0,2.0,25000000.0,6.0,7.0,0,0,2.02,3.39,3.83,2.08,1.75
2019-12-08,1920,serie_a,Sassuolo,Cagliari,2,2,D,3,3,2.47,3.56,2.74,1.57,2.4,1.936,0.762659,1.1747,9.22222222222222,10.0,0.762659,11.72,2.0,138775000.0,176675000.0,2.0,16000000.0,5.0,42500000.0,7.0,6.0,0,0,2.4,3.48,2.87,1.7,2.15
2019-12-08,1920,serie_a,Spal,Brescia,0,1,A,4,7,2.31,3.23,3.25,2.05,1.77,1.91592,1.91478,1.15462,7.772727272727272,7.0,1.91478,13.478260869565217,4.0,112250000.0,,6.0,20800000.0,1.0,500000.0,7.0,8.0,0,0,2.05,3.37,3.75,2.15,1.7
2019-12-08,1920,serie_a,Torino,Fiorentina,2,1,H,5,5,2.48,3.15,3.02,2.01,1.8,0.953465,1.92326,0.953465,6.358974358974359,0.0,1.92326,4.184210526315789,4.0,195025000.0,284950000.0,4.0,64500000.0,4.0,51000000.0,8.0,8.0,0,0,2.46,3.2,3.0,2.08,1.74
2019-12-14,1920,serie_a,Brescia,Lecce,3,0,H,9,4,1.93,3.74,3.77,1.61,2.31,3.67148,0.90603,3.67148,12.0,8.0,0.90603,4.545454545454546,4.0,,68050000.0,2.0,5500000.0,4.0,9700000.0,6.0,6.0,0,0,2.02,3.72,3.52,1.69,2.16
2019-12-14,1920,serie_a,Genoa,Sampdoria,0,1,A,1,1,2.68,3.04,2.88,2.23,1.66,0.947705,0.237624,0.947705,4.8,0.0,0.237624,10.714285714285714,1.0,179000000.0,172775000.0,5.0,45000000.0,6.0,30500000.0,6.0,6.0,0,0,2.67,3.18,2.77,2.02,1.79
2019-12-14,1920,serie_a,Napoli,Parma,1,2,A,9,5,1.3,5.51,9.86,1.54,2.46,1.88263,1.29277,1.88263,5.695652173913044,13.0,1.29277,25.133333333333333,5.0,636500000.0,103400000.0,3.0,50000000.0,4.0,31000000.0,4.0,6.0,1,0,1.31,5.5,9.72,1.51,2.51
2019-12-15,1920,serie_a,Bologna,Atalanta,2,1,H,5,7,3.58,3.76,1.99,1.56,2.41,1.34375,2.16001,1.34375,8.827586206896552,3.0,2.16001,5.428571428571429,12.0,131200000.0,,1.0,8000000.0,2.0,60000000.0,7.0,4.0,0,1,3.69,3.89,1.91,1.55,2.42
2019-12-15,1920,serie_a,Fiorentina,Inter,1,1,D,5,5,3.54,3.45,2.09,1.89,1.91,0.570393,1.02941,0.570393,10.5,6.0,1.02941,8.36,6.0,284950000.0,625800000.0,2.0,26000000.0,5.0,102000000.0,7.0,5.0,0,0,3.6,3.49,2.05,1.86,1.94
2019-12-15,1920,serie_a,Juventus,Udinese,3,1,H,12,7,1.25,5.94,12.05,1.59,2.35,2.21259,1.24612,2.21259,11.36842105263158,13.0,1.24612,42.90909090909091,5.0,824050000.0,130000000.0,2.0,47000000.0,2.0,4500000.0,4.0,8.0,1,0,1.22,6.25,14.04,1.61,2.3
2019-12-15,1920,serie_a,Milan,Sassuolo,0,0,D,12,6,1.5,4.61,5.95,1.56,2.43,2.17858,0.84977,2.17858,9.541666666666666,8.0,0.84977,6.0,6.0,,138775000.0,1.0,0.0,2.0,15500000.0,7.0,7.0,0,0,1.55,4.45,5.55,1.6,2.32
2019-12-15,1920,serie_a,Roma,Spal,3,1,H,13,3,1.32,5.33,9.57,1.56,2.42,3.697,1.11044,2.93571,9.85,12.0,0.34914,16.26086956521739,1.0,418450000.0,112250000.0,7.0,105800000.0,4.0,19000000.0,9.0,7.0,0,0,1.29,5.42,10.89,1.58,2.35
2019-12-15,1920,serie_a,Verona,Torino,3,3,D,8,8,2.68,3.05,2.86,2.2,1.67,2.33378,1.4413,1.57248,5.125,3.0,1.4413,8.0,6.0,55700000.0,195025000.0,3.0,10600000.0,4.0,27000000.0,8.0,7.0,0,0,2.76,3.13,2.71,2.21,1.66
2019-12-16,1920,serie_a,Cagliari,Lazio,1,2,A,4,7,4.64,4.11,1.69,1.53,2.47,1.65566,2.05609,1.65566,15.647058823529411,4.0,2.05609,8.454545454545455,8.0,176675000.0,,5.0,41000000.0,2.0,13000000.0,8.0,9.0,0,0,3.92,4.01,1.82,1.56,2.4
2019-12-18,1920,serie_a,Brescia,Sassuolo,0,2,A,6,6,2.5,3.5,2.73,1.61,2.32,1.17578,0.702205,1.17578,11.428571428571429,8.0,0.702205,7.25,5.0,,138775000.0,2.0,5500000.0,2.0,15500000.0,4.0,3.0,0,0,2.37,3.6,2.86,1.64,2.25
2019-12-18,1920,serie_a,Sampdoria,Juventus,1,2,A,4,4,6.65,4.37,1.49,1.74,2.09,0.558008,0.874375,0.558008,18.115384615384617,3.0,0.874375,5.148148148148148,3.0,172775000.0,824050000.0,6.0,22500000.0,2.0,47000000.0,4.0,3.0,0,0,6.15,4.32,1.53,1.87,1.93
2019-12-20,1920,serie_a,Fiorentina,Roma,1,4,A,4,6,3.38,3.43,2.16,1.83,1.98,1.40532,1.726,1.40532,10.73076923076923,3.0,1.726,7.083333333333333,10.0,284950000.0,418450000.0,2.0,26000000.0,6.0,85800000.0,5.0,5.0,0,0,3.09,3.48,2.3,1.77,2.05
2019-12-21,1920,serie_a,Inter,Genoa,4,0,H,9,4,1.47,4.38,7.14,1.76,2.07,2.34293,0.294882,1.58163,8.945945945945946,6.0,0.294882,21.142857142857142,1.0,625800000.0,179000000.0,3.0,80000000.0,4.0,42000000.0,6.0,7.0,0,0,1.35,4.94,9.17,1.64,2.24
2019-12-21,1920,serie_a,Torino,Spal,1,2,A,6,4,1.64,3.74,5.8,2.05,1.76,1.24219,0.948561,1.24219,5.571428571428571,9.0,0.948561,5.03125,6.0,195025000.0,112250000.0,4.0,31500000.0,3.0,14000000.0,6.0,6.0,0,0,1.7,3.68,5.26,2.0,1.8
2019-12-21,1920,serie_a,Udinese,Cagliari,2,1,H,2,2,2.21,3.22,3.48,2.03,1.78,2.14016,0.64597,2.14016,15.192307692307692,6.0,0.64597,9.227272727272728,5.0,130000000.0,176675000.0,0.0,0.0,6.0,42000000.0,6.0,5.0,0,0,2.53,3.3,2.84,1.92,1.88
2019-12-22,1920,serie_a,Atalanta,Milan,5,0,H,12,1,1.84,3.75,4.17,1.65,2.24,2.3426,0.334827,2.3426,11.68421052631579,7.0,0.334827,15.36842105263158,1.0,,,1.0,45000000.0,1.0,0.0,7.0,7.0,0,0,1.8,3.79,4.32,1.66,2.22
2019-12-22,1920,serie_a,Lecce,Bologna,2,3,A,3,16,3.2,3.64,2.16,1.55,2.42,1.19573,4.46396,1.19573,12.15,2.0,4.46396,10.08,6.0,68050000.0,131200000.0,3.0,5700000.0,0.0,0.0,8.0,7.0,0,0,3.21,3.65,2.15,1.58,2.36
2019-12-22,1920,serie_a,Parma,Brescia,1,1,D,6,4,2.17,3.42,3.36,1.79,2.02,0.820014,1.9905,0.820014,6.689655172413793,2.0,1.9905,7.6,5.0,103400000.0,,4.0,31000000.0,2.0,3500000.0,8.0,4.0,0,0,2.08,3.36,3.67,1.96,1.84
2019-12-22,1920,serie_a,Sassuolo,Napoli,1,2,A,5,11,4.98,4.24,1.63,1.52,2.49,1.38422,1.80188,1.38422,8.0,6.0,1.80188,22.058823529411764,7.0,138775000.0,636500000.0,2.0,15500000.0,4.0,125000000.0,4.0,8.0,0,0,4.65,4.27,1.66,1.49,2.57
2020-01-05,1920,serie_a,Brescia,Lazio,1,2,A,3,7,4.62,3.99,1.72,1.62,2.29,0.31406,1.75165,0.31406,14.944444444444445,3.0,0.990347,5.428571428571429,20.0,,,4.0,11100000.0,2.0,13000000.0,14.0,14.0,0,0,5.52,4.34,1.56,1.53,2.48
2020-01-05,1920,serie_a,Genoa,Sassuolo,2,1,H,7,3,2.2,3.44,3.25,1.81,2.0,3.10482,0.860874,2.34352,8.58974358974359,9.0,0.860874,5.7407407407407405,12.0,179000000.0,138775000.0,4.0,55000000.0,2.0,22000000.0,14.0,14.0,0,0,2.26,3.53,3.05,1.75,2.07
2020-01-05,1920,serie_a,Roma,Torino,0,2,A,11,6,1.51,4.31,6.38,1.63,2.26,1.9541,2.29167,1.9541,6.518518518518518,9.0,1.53037,10.363636363636363,2.0,418450000.0,195025000.0,6.0,89000000.0,6.0,37500000.0,14.0,14.0,0,0,1.49,4.47,6.34,1.6,2.3
2020-01-05,1920,serie_a,Spal,Verona,0,2,A,2,9,2.49,3.17,2.98,2.16,1.69,1.60395,2.52979,1.60395,9.842105263157896,4.0,2.52979,8.06060606060606,10.0,112250000.0,55700000.0,3.0,14000000.0,3.0,12000000.0,14.0,14.0,0,0,2.45,3.19,3.02,2.1,1.73
2020-01-06,1920,serie_a,Atalanta,Parma,5,0,H,11,1,1.28,5.98,9.6,1.4,2.93,2.40246,0.127344,2.40246,7.576923076923077,4.0,0.127344,13.916666666666666,0.0,,103400000.0,0.0,0.0,2.0,19000000.0,14.0,14.0,0,0,1.29,5.77,9.4,1.45,2.71
2020-01-06,1920,serie_a,Bologna,Fiorentina,1,1,D,7,4,2.58,3.43,2.7,1.79,2.02,0.869633,0.389787,0.869633,3.3,5.0,0.389787,11.26086956521739,4.0,131200000.0,284950000.0,0.0,0.0,3.0,43000000.0,14.0,14.0,0,0,2.38,3.42,2.94,1.78,2.03
2020-01-06,1920,serie_a,Juventus,Cagliari,4,0,H,11,3,1.25,6.25,10.92,1.44,2.74,3.2802,0.403038,2.5189,8.096774193548388,6.0,0.403038,16.863636363636363,2.0,824050000.0,176675000.0,1.0,7000000.0,4.0,33900000.0,14.0,14.0,0,0,1.26,6.01,10.9,1.48,2.61
2020-01-06,1920,serie_a,Lecce,Udinese,0,1,A,6,4,3.16,3.42,2.26,1.85,1.96,0.752631,0.795554,0.752631,9.214285714285714,6.0,0.795554,11.761904761904765,8.0,68050000.0,130000000.0,3.0,8500000.0,0.0,0.0,14.0,14.0,0,0,2.69,3.48,2.52,1.71,2.13
2020-01-06,1920,serie_a,Milan,Sampdoria,0,0,D,12,4,1.63,3.78,5.85,2.03,1.79,1.5417,1.05525,1.5417,5.913043478260869,9.0,1.05525,14.227272727272728,2.0,,172775000.0,2.0,10000000.0,3.0,6000000.0,14.0,14.0,0,0,1.56,3.98,6.19,1.83,1.97
2020-01-06,1920,serie_a,Napoli,Inter,1,3,A,8,8,2.57,3.45,2.69,1.8,2.02,1.69175,1.24209,1.69175,17.15,10.0,1.24209,9.588235294117649,4.0,636500000.0,625800000.0,5.0,150000000.0,1.0,8500000.0,14.0,14.0,0,0,2.53,3.44,2.71,1.74,2.08
2020-01-11,1920,serie_a,Cagliari,Milan,0,2,A,2,4,3.15,3.45,2.26,1.82,1.98,0.762889,1.22302,0.762889,7.92,8.0,1.22302,16.68421052631579,7.0,176675000.0,,6.0,36900000.0,2.0,10000000.0,5.0,5.0,0,0,3.09,3.46,2.28,1.85,1.96
2020-01-11,1920,serie_a,Inter,Atalanta,1,1,D,5,7,2.18,3.59,3.19,1.66,2.22,0.728607,2.54235,0.728607,14.4,2.0,1.78105,8.0,7.0,625800000.0,,1.0,8500000.0,0.0,0.0,5.0,5.0,0,0,2.13,3.62,3.28,1.63,2.26
2020-01-11,1920,serie_a,Lazio,Napoli,1,0,H,6,7,2.0,3.76,3.51,1.56,2.4,1.4953,0.994893,1.4953,22.38095238095238,8.0,0.994893,13.055555555555555,3.0,,636500000.0,2.0,13000000.0,6.0,190000000.0,6.0,5.0,0,0,2.07,3.79,3.3,1.55,2.44
2020-01-12,1920,serie_a,Fiorentina,Spal,1,0,H,5,3,1.57,4.0,6.12,1.88,1.92,2.0568,1.29075,2.0568,13.08,4.0,1.29075,14.23076923076923,2.0,284950000.0,112250000.0,3.0,43000000.0,2.0,8000000.0,6.0,7.0,0,0,1.46,4.45,6.93,1.83,1.97
2020-01-12,1920,serie_a,Roma,Juventus,1,2,A,9,4,3.26,3.55,2.17,1.71,2.14,2.58161,1.34236,1.82031,11.03448275862069,10.0,0.581061,14.157894736842104,4.0,418450000.0,824050000.0,7.0,90000000.0,1.0,7000000.0,7.0,6.0,0,0,3.1,3.56,2.23,1.73,2.1
2020-01-12,1920,serie_a,Sampdoria,Brescia,5,1,H,11,5,2.16,3.19,3.63,2.12,1.72,3.22026,1.00697,2.45896,11.75,6.0,1.00697,15.785714285714286,2.0,172775000.0,,5.0,19000000.0,1.0,500000.0,6.0,7.0,0,0,1.99,3.35,3.98,2.05,1.77
2020-01-12,1920,serie_a,Torino,Bologna,1,0,H,3,7,2.32,3.35,3.1,1.87,1.93,0.56981,1.85862,0.56981,5.684210526315789,1.0,1.85862,3.051282051282051,7.0,195025000.0,131200000.0,6.0,51500000.0,2.0,9000000.0,7.0,6.0,0,0,2.27,3.41,3.16,1.86,1.94
2020-01-12,1920,serie_a,Udinese,Sassuolo,3,0,H,9,5,2.15,3.32,3.51,2.03,1.78,1.87301,0.770996,1.87301,18.77777777777778,7.0,0.770996,7.166666666666667,13.0,130000000.0,138775000.0,0.0,0.0,3.0,29500000.0,6.0,7.0,0,0,2.21,3.42,3.26,1.9,1.9
2020-01-12,1920,serie_a,Verona,Genoa,2,1,H,9,3,2.07,3.29,3.79,2.14,1.7,2.45867,0.766675,1.69737,6.526315789473684,12.0,0.766675,12.5,3.0,55700000.0,179000000.0,3.0,12000000.0,5.0,57000000.0,7.0,7.0,0,0,2.19,3.32,3.39,2.05,1.76
2020-01-13,1920,serie_a,Parma,Lecce,2,0,H,5,6,1.66,4.04,5.03,1.69,2.17,2.14614,0.803732,2.14614,8.806451612903226,6.0,0.803732,11.0,10.0,103400000.0,68050000.0,1.0,10000000.0,5.0,9900000.0,7.0,7.0,0,0,1.88,3.81,3.88,1.68,2.18
2020-01-18,1920,serie_a,Lazio,Sampdoria,5,1,H,12,4,1.37,4.97,8.35,1.59,2.34,4.87384,0.510628,3.35128,9.666666666666666,12.0,0.510628,19.428571428571427,3.0,,172775000.0,3.0,12500000.0,4.0,16000000.0,7.0,6.0,0,0,1.39,4.78,7.95,1.57,2.38
2020-01-18,1920,serie_a,Napoli,Fiorentina,0,2,A,5,5,1.6,4.09,5.49,1.68,2.17,0.580972,0.78573,0.580972,9.411764705882351,4.0,0.78573,39.333333333333336,5.0,636500000.0,284950000.0,5.0,150000000.0,4.0,47000000.0,7.0,6.0,0,0,1.62,4.09,5.33,1.67,2.2
2020-01-18,1920,serie_a,Sassuolo,Torino,2,1,H,6,3,2.41,3.4,2.91,1.8,2.01,0.885308,1.25078,0.885308,9.041666666666666,8.0,1.25078,8.538461538461538,3.0,138775000.0,195025000.0,4.0,41500000.0,3.0,19000000.0,6.0,6.0,0,0,2.61,3.33,2.72,1.88,1.93
2020-01-19,1920,serie_a,Bologna,Verona,1,1,D,3,8,2.11,3.36,3.59,1.83,1.98,1.23818,2.38484,1.23818,8.791666666666666,2.0,2.38484,6.04,11.0,131200000.0,55700000.0,2.0,9000000.0,3.0,9900000.0,7.0,7.0,0,0,1.94,3.48,4.02,1.83,1.97
2020-01-19,1920,serie_a,Brescia,Cagliari,2,2,D,6,10,2.73,3.35,2.58,1.87,1.94,1.36518,3.55238,1.36518,13.210526315789474,8.0,2.79108,7.653846153846154,14.0,,176675000.0,2.0,2500000.0,6.0,22900000.0,7.0,8.0,0,0,2.47,3.51,2.76,1.75,2.07
2020-01-19,1920,serie_a,Genoa,Roma,1,3,A,8,7,4.46,3.58,1.83,1.85,1.95,1.16664,2.75706,1.16664,13.428571428571429,8.0,2.75706,7.103448275862069,9.0,179000000.0,418450000.0,3.0,29000000.0,7.0,68800000.0,7.0,7.0,0,0,4.06,3.49,1.93,1.84,1.96
2020-01-19,1920,serie_a,Juventus,Parma,2,1,H,6,7,1.2,6.77,13.99,1.47,2.65,1.3483,0.206503,1.3483,7.75,3.0,0.206503,20.41176470588235,10.0,824050000.0,103400000.0,1.0,7000000.0,3.0,26000000.0,7.0,6.0,0,0,1.22,6.46,13.18,1.47,2.63
2020-01-19,1920,serie_a,Lecce,Inter,1,1,D,3,10,10.11,5.99,1.27,1.45,2.72,1.01391,2.1611,1.01391,53.66666666666666,2.0,2.1611,7.0,12.0,68050000.0,625800000.0,3.0,7500000.0,3.0,83500000.0,6.0,8.0,0,0,9.73,5.58,1.3,1.51,2.52
2020-01-19,1920,serie_a,Milan,Udinese,3,2,H,10,7,1.61,3.94,5.7,1.81,1.99,2.81555,1.18505,2.81555,4.844444444444444,16.0,1.18505,13.411764705882351,8.0,,130000000.0,3.0,25000000.0,0.0,0.0,8.0,7.0,0,0,1.54,3.95,6.77,1.97,1.83
2020-01-20,1920,serie_a,Atalanta,Spal,1,2,A,8,7,1.18,7.34,14.33,1.37,3.03,2.45221,1.21091,2.45221,6.225806451612903,13.0,1.21091,10.846153846153848,4.0,,112250000.0,1.0,20000000.0,5.0,23500000.0,9.0,8.0,0,0,1.19,7.07,13.82,1.39,2.94
2020-01-24,1920,serie_a,Brescia,Milan,0,1,A,7,5,5.13,4.01,1.65,1.72,2.12,1.21977,2.15393,1.21977,8.26923076923077,7.0,2.15393,8.64,12.0,,,0.0,0.0,1.0,0.0,5.0,5.0,0,0,5.03,4.02,1.66,1.71,2.14
2020-01-25,1920,serie_a,Fiorentina,Genoa,0,0,D,6,6,1.76,3.58,4.89,1.97,1.83,1.1429,1.57939,1.1429,14.65,11.0,0.818095,6.571428571428571,2.0,284950000.0,179000000.0,4.0,47000000.0,4.0,32000000.0,7.0,6.0,0,0,1.73,3.79,4.81,1.85,1.95
2020-01-25,1920,serie_a,Spal,Bologna,1,3,A,5,6,2.91,3.3,2.47,1.91,1.89,1.66537,2.38713,0.90407,5.857142857142857,5.0,2.38713,8.869565217391305,6.0,112250000.0,131200000.0,4.0,13000000.0,3.0,29000000.0,5.0,6.0,0,0,3.0,3.35,2.39,1.84,1.97
2020-01-25,1920,serie_a,Torino,Atalanta,0,7,A,4,15,4.93,3.89,1.7,1.72,2.13,0.537278,5.34676,0.537278,8.272727272727273,1.0,3.82417,7.32,19.0,195025000.0,,3.0,23500000.0,1.0,20000000.0,7.0,5.0,0,0,4.55,4.06,1.71,1.61,2.32
2020-01-26,1920,serie_a,Inter,Cagliari,1,1,D,5,3,1.32,5.31,9.73,1.55,2.42,1.70002,0.830763,1.70002,11.193548387096774,12.0,0.830763,16.0,1.0,625800000.0,176675000.0,2.0,75000000.0,6.0,34400000.0,7.0,7.0,0,0,1.32,5.25,9.56,1.56,2.41
2020-01-26,1920,serie_a,Napoli,Juventus,2,1,H,4,5,3.39,3.42,2.16,1.79,2.03,1.26806,0.652726,1.26806,16.0,3.0,0.652726,11.129032258064516,3.0,636500000.0,824050000.0,6.0,186500000.0,2.0,27000000.0,8.0,7.0,0,0,3.44,3.61,2.07,1.64,2.25
2020-01-26,1920,serie_a,Parma,Udinese,2,0,H,5,5,2.43,3.21,3.04,2.07,1.76,1.42647,1.87624,1.42647,9.304347826086955,12.0,1.87624,13.4,8.0,103400000.0,130000000.0,5.0,40500000.0,0.0,0.0,7.0,7.0,0,0,2.38,3.19,3.15,2.12,1.72
2020-01-26,1920,serie_a,Roma,Lazio,1,1,D,7,2,2.9,3.52,2.37,1.62,2.29,2.13426,1.1389,2.13426,7.5,11.0,1.1389,21.77777777777778,1.0,418450000.0,,4.0,61000000.0,3.0,9800000.0,7.0,8.0,0,0,2.73,3.61,2.44,1.58,2.38
2020-01-26,1920,serie_a,Sampdoria,Sassuolo,0,0,D,5,2,2.4,3.29,3.02,1.87,1.94,1.3355,0.342665,1.3355,7.4,21.0,0.342665,13.588235294117649,3.0,172775000.0,138775000.0,2.0,7500000.0,3.0,29500000.0,8.0,8.0,0,0,2.26,3.32,3.25,1.87,1.93
2020-01-26,1920,serie_a,Verona,Lecce,3,0,H,5,1,1.57,4.21,5.71,1.65,2.23,3.25786,0.460325,2.49668,6.0,11.0,0.460325,24.866666666666667,4.0,55700000.0,68050000.0,2.0,9500000.0,4.0,11500000.0,7.0,7.0,0,0,1.62,4.08,5.29,1.76,2.06
2020-02-01,1920,serie_a,Bologna,Brescia,2,1,H,7,1,1.63,4.12,5.19,1.62,2.28,2.17197,0.835919,2.17197,6.04,12.0,0.0746207,13.238095238095235,1.0,131200000.0,,2.0,23000000.0,1.0,900000.0,7.0,8.0,0,0,1.69,4.01,4.79,1.7,2.15
2020-02-01,1920,serie_a,Cagliari,Parma,2,2,D,11,5,1.77,3.73,4.56,1.78,2.02,2.76598,2.208,2.00468,11.125,3.0,2.208,7.586206896551724,7.0,176675000.0,103400000.0,5.0,33400000.0,5.0,56000000.0,6.0,6.0,0,0,1.91,3.7,3.91,1.82,1.99
2020-02-01,1920,serie_a,Sassuolo,Roma,4,2,H,9,9,4.41,3.98,1.74,1.55,2.42,2.42922,2.84695,2.42922,19.6,11.0,2.08566,5.410256410256411,8.0,138775000.0,418450000.0,2.0,17500000.0,4.0,61000000.0,6.0,6.0,0,0,4.0,3.93,1.83,1.56,2.4
2020-02-02,1920,serie_a,Atalanta,Genoa,2,2,D,10,5,1.24,6.44,11.27,1.41,2.86,2.71252,1.51621,2.71252,5.277777777777778,7.0,0.754916,9.06896551724138,3.0,,179000000.0,1.0,1500000.0,4.0,41500000.0,8.0,8.0,0,0,1.24,6.15,11.58,1.45,2.68
2020-02-02,1920,serie_a,Juventus,Fiorentina,3,0,H,8,5,1.33,5.15,9.73,1.8,2.01,2.91178,0.913393,1.38918,4.958333333333333,7.0,0.913393,19.85,2.0,824050000.0,284950000.0,2.0,27000000.0,5.0,72000000.0,7.0,8.0,0,0,1.34,5.11,9.36,1.62,2.29
2020-02-02,1920,serie_a,Lazio,Spal,5,1,H,10,5,1.24,6.21,11.96,1.49,2.61,2.74294,0.830374,2.74294,10.607142857142858,15.0,0.830374,12.884615384615383,7.0,,112250000.0,2.0,16000000.0,4.0,13100000.0,7.0,8.0,0,0,1.22,6.39,12.96,1.48,2.63
2020-02-02,1920,serie_a,Lecce,Torino,4,0,H,11,4,2.98,3.42,2.35,1.71,2.12,2.39622,0.960359,1.63492,8.766666666666667,3.0,0.960359,8.166666666666666,7.0,68050000.0,195025000.0,5.0,13900000.0,4.0,36500000.0,7.0,8.0,0,0,3.24,3.47,2.2,1.75,2.07
2020-02-02,1920,serie_a,Milan,Verona,1,1,D,6,6,1.76,3.68,4.78,1.87,1.93,1.91753,1.19585,1.91753,4.84375,16.0,1.19585,9.461538461538462,6.0,,55700000.0,1.0,3500000.0,3.0,10700000.0,9.0,7.0,0,0,1.64,3.72,5.85,1.9,1.9
