season,team,date,competition,home_away,opponent
2223,Dijon,2023-05-26,Ligue 2,H,Paris FC
2223,Guingamp,2023-05-26,Ligue 2,H,Chamois Niortais
2223,Le Havre,2023-05-26,Ligue 2,A,SC Bastia
2223,Metz,2023-05-26,Ligue 2,A,FC Sochaux
2223,Nimes,2023-05-26,Ligue 2,A,Stade Lavallois
2223,Paris FC,2023-05-26,Ligue 2,A,Dijon
2223,St Etienne,2023-05-26,Ligue 2,A,Caen
2223,Ajaccio,2023-05-27,Ligue 1,A,Lens
2223,Angers,2023-05-27,Ligue 1,H,Troyes
2223,Auxerre,2023-05-27,Ligue 1,A,Toulouse
2223,Brest,2023-05-27,Ligue 1,A,Marseille
2223,Clermont,2023-05-27,Ligue 1,H,Lorient
2223,Lens,2023-05-27,Ligue 1,H,Ajaccio
2223,Lille,2023-05-27,Ligue 1,H,Nantes
2223,Lorient,2023-05-27,Ligue 1,A,Clermont
2223,Lyon,2023-05-27,Ligue 1,H,Reims
2223,Marseille,2023-05-27,Ligue 1,H,Brest
2223,Monaco,2023-05-27,Ligue 1,A,Rennes
2223,Montpellier,2023-05-27,Ligue 1,H,Nice
2223,Nantes,2023-05-27,Ligue 1,A,Lille
2223,Nice,2023-05-27,Ligue 1,A,Montpellier
2223,Paris SG,2023-05-27,Ligue 1,A,Strasbourg
2223,Reims,2023-05-27,Ligue 1,A,Lyon
2223,Rennes,2023-05-27,Ligue 1,H,Monaco
2223,Strasbourg,2023-05-27,Ligue 1,H,Paris SG
2223,Toulouse,2023-05-27,Ligue 1,H,Auxerre
2223,Troyes,2023-05-27,Ligue 1,A,Angers
2223,Amiens,2023-06-02,Ligue 2,H,Stade Lavallois
2223,Bordeaux,2023-06-02,Ligue 2,H,Rodez AF
2223,Caen,2023-06-02,Ligue 2,A,Pau FC
2223,Dijon,2023-06-02,Ligue 2,A,Le Havre
2223,Guingamp,2023-06-02,Ligue 2,A,Grenoble Foot 38
2223,Le Havre,2023-06-02,Ligue 2,H,Dijon
2223,Metz,2023-06-02,Ligue 2,H,SC Bastia
2223,Nimes,2023-06-02,Ligue 2,H,FC Sochaux
2223,Paris FC,2023-06-02,Ligue 2,H,FC Annecy
2223,St Etienne,2023-06-02,Ligue 2,H,Valenciennes FC
2223,Ajaccio,2023-06-03,Ligue 1,H,Marseille
2223,Angers,2023-06-03,Ligue 1,A,Nantes
2223,Auxerre,2023-06-03,Ligue 1,H,Lens
2223,Brest,2023-06-03,Ligue 1,H,Rennes
2223,Clermont,2023-06-03,Ligue 1,A,Paris SG
2223,Lens,2023-06-03,Ligue 1,A,Auxerre
2223,Lille,2023-06-03,Ligue 1,A,Troyes
2223,Lorient,2023-06-03,Ligue 1,H,Strasbourg
2223,Lyon,2023-06-03,Ligue 1,A,Nice
2223,Marseille,2023-06-03,Ligue 1,A,Ajaccio
2223,Monaco,2023-06-03,Ligue 1,H,Toulouse
2223,Montpellier,2023-06-03,Ligue 1,A,Reims
2223,Nantes,2023-06-03,Ligue 1,H,Angers
2223,Nice,2023-06-03,Ligue 1,H,Lyon
2223,Paris SG,2023-06-03,Ligue 1,H,Clermont
2223,Reims,2023-06-03,Ligue 1,H,Montpellier
2223,Rennes,2023-06-03,Ligue 1,A,Brest
2223,Strasbourg,2023-06-03,Ligue 1,A,Lorient
2223,Toulouse,2023-06-03,Ligue 1,A,Monaco
2223,Troyes,2023-06-03,Ligue 1,H,Lille
2324,Ajaccio,2023-08-05,Ligue 2,H,Rodez AF
2324,Amiens,2023-08-05,Ligue 2,H,US Quevilly-Rouen
2324,Angers,2023-08-05,Ligue 2,A,Stade Lavallois
2324,Auxerre,2023-08-05,Ligue 2,A,Valenciennes FC
2324,Caen,2023-08-05,Ligue 2,A,Paris FC
2324,Guingamp,2023-08-05,Ligue 2,A,FC Annecy
2324,Paris FC,2023-08-05,Ligue 2,H,Caen
2324,St Etienne,2023-08-05,Ligue 2,H,Grenoble Foot 38
2324,Troyes,2023-08-05,Ligue 2,A,USL Dunkerque
2324,Bordeaux,2023-08-07,Ligue 2,A,Pau FC
2324,Marseille,2023-08-09,Champions League (qual.),A,Panathinaikos
2324,Lille,2023-08-11,Ligue 1,A,Nice
2324,Nice,2023-08-11,Ligue 1,H,Lille
2324,Ajaccio,2023-08-12,Ligue 2,A,US Quevilly-Rouen
2324,Amiens,2023-08-12,Ligue 2,A,Auxerre
2324,Angers,2023-08-12,Ligue 2,H,FC Annecy
2324,Auxerre,2023-08-12,Ligue 2,H,Amiens
2324,Caen,2023-08-12,Ligue 2,H,Pau FC
2324,Guingamp,2023-08-12,Ligue 2,H,USL Dunkerque
2324,Lorient,2023-08-12,Ligue 1,A,Paris SG
2324,Marseille,2023-08-12,Ligue 1,H,Reims
2324,Paris FC,2023-08-12,Ligue 2,A,Grenoble Foot 38
2324,Paris SG,2023-08-12,Ligue 1,H,Lorient
2324,Reims,2023-08-12,Ligue 1,A,Marseille
2324,St Etienne,2023-08-12,Ligue 2,A,Rodez AF
2324,Troyes,2023-08-12,Ligue 2,H,Stade Lavallois
2324,Brest,2023-08-13,Ligue 1,H,Lens
2324,Clermont,2023-08-13,Ligue 1,H,Monaco
2324,Le Havre,2023-08-13,Ligue 1,A,Montpellier
2324,Lens,2023-08-13,Ligue 1,A,Brest
2324,Lyon,2023-08-13,Ligue 1,A,Strasbourg
2324,Metz,2023-08-13,Ligue 1,A,Rennes
2324,Monaco,2023-08-13,Ligue 1,A,Clermont
2324,Montpellier,2023-08-13,Ligue 1,H,Le Havre
2324,Nantes,2023-08-13,Ligue 1,H,Toulouse
2324,Rennes,2023-08-13,Ligue 1,H,Metz
2324,Strasbourg,2023-08-13,Ligue 1,H,Lyon
2324,Toulouse,2023-08-13,Ligue 1,A,Nantes
2324,Bordeaux,2023-08-14,Ligue 2,H,US Concarneau
2324,Marseille,2023-08-15,Champions League (qual.),H,Panathinaikos
2324,Marseille,2023-08-18,Ligue 1,A,Metz
2324,Metz,2023-08-18,Ligue 1,H,Marseille
2324,Amiens,2023-08-19,Ligue 2,H,SC Bastia
2324,Angers,2023-08-19,Ligue 2,H,Auxerre
2324,Auxerre,2023-08-19,Ligue 2,A,Angers
2324,Caen,2023-08-19,Ligue 2,A,US Concarneau
2324,Guingamp,2023-08-19,Ligue 2,A,Valenciennes FC
2324,Lyon,2023-08-19,Ligue 1,H,Montpellier
2324,Montpellier,2023-08-19,Ligue 1,A,Lyon
2324,Paris FC,2023-08-19,Ligue 2,A,Pau FC
2324,Paris SG,2023-08-19,Ligue 1,A,Toulouse
2324,St Etienne,2023-08-19,Ligue 2,H,US Quevilly-Rouen
2324,Toulouse,2023-08-19,Ligue 1,H,Paris SG
2324,Troyes,2023-08-19,Ligue 2,A,Grenoble Foot 38
2324,Brest,2023-08-20,Ligue 1,A,Le Havre
2324,Clermont,2023-08-20,Ligue 1,A,Reims
2324,Le Havre,2023-08-20,Ligue 1,H,Brest
2324,Lens,2023-08-20,Ligue 1,H,Rennes
2324,Lille,2023-08-20,Ligue 1,H,Nantes
2324,Lorient,2023-08-20,Ligue 1,H,Nice
2324,Monaco,2023-08-20,Ligue 1,H,Strasbourg
2324,Nantes,2023-08-20,Ligue 1,A,Lille
2324,Nice,2023-08-20,Ligue 1,A,Lorient
2324,Reims,2023-08-20,Ligue 1,H,Clermont
2324,Rennes,2023-08-20,Ligue 1,A,Lens
2324,Strasbourg,2023-08-20,Ligue 1,A,Monaco
2324,Ajaccio,2023-08-21,Ligue 2,H,Bordeaux
2324,Bordeaux,2023-08-21,Ligue 2,A,Ajaccio
2324,Lille,2023-08-24,Conference League (qual.),H,Rijeka
2324,Monaco,2023-08-25,Ligue 1,A,Nantes
2324,Nantes,2023-08-25,Ligue 1,H,Monaco
2324,Ajaccio,2023-08-26,Ligue 2,A,Caen
2324,Amiens,2023-08-26,Ligue 2,A,Bordeaux
2324,Angers,2023-08-26,Ligue 2,A,USL Dunkerque
2324,Auxerre,2023-08-26,Ligue 2,H,Grenoble Foot 38
2324,Bordeaux,2023-08-26,Ligue 2,H,Amiens
2324,Brest,2023-08-26,Ligue 1,A,Marseille
2324,Caen,2023-08-26,Ligue 2,H,Ajaccio
2324,Guingamp,2023-08-26,Ligue 2,H,Pau FC
2324,Lens,2023-08-26,Ligue 1,A,Paris SG
2324,Marseille,2023-08-26,Ligue 1,H,Brest
2324,Paris FC,2023-08-26,Ligue 2,H,US Concarneau
2324,Paris SG,2023-08-26,Ligue 1,H,Lens
2324,Troyes,2023-08-26,Ligue 2,A,SC Bastia
2324,Clermont,2023-08-27,Ligue 1,H,Metz
2324,Le Havre,2023-08-27,Ligue 1,A,Rennes
2324,Lille,2023-08-27,Ligue 1,A,Lorient
2324,Lorient,2023-08-27,Ligue 1,H,Lille
2324,Lyon,2023-08-27,Ligue 1,A,Nice
2324,Metz,2023-08-27,Ligue 1,A,Clermont
2324,Montpellier,2023-08-27,Ligue 1,H,Reims
2324,Nice,2023-08-27,Ligue 1,H,Lyon
2324,Reims,2023-08-27,Ligue 1,A,Montpellier
2324,Rennes,2023-08-27,Ligue 1,H,Le Havre
2324,Strasbourg,2023-08-27,Ligue 1,H,Toulouse
2324,Toulouse,2023-08-27,Ligue 1,A,Strasbourg
2324,St Etienne,2023-08-28,Ligue 2,A,FC Annecy
2324,Lille,2023-08-31,Conference League (qual.),A,Rijeka
2324,Marseille,2023-09-01,Ligue 1,A,Nantes
2324,Nantes,2023-09-01,Ligue 1,H,Marseille
2324,Ajaccio,2023-09-02,Ligue 2,H,USL Dunkerque
2324,Amiens,2023-09-02,Ligue 2,H,Guingamp
2324,Angers,2023-09-02,Ligue 2,H,Paris FC
2324,Auxerre,2023-09-02,Ligue 2,A,Bordeaux
2324,Bordeaux,2023-09-02,Ligue 2,H,Auxerre
2324,Brest,2023-09-02,Ligue 1,H,Rennes
2324,Caen,2023-09-02,Ligue 2,A,Stade Lavallois
2324,Guingamp,2023-09-02,Ligue 2,A,Amiens
2324,Lens,2023-09-02,Ligue 1,A,Monaco
2324,Monaco,2023-09-02,Ligue 1,H,Lens
2324,Paris FC,2023-09-02,Ligue 2,A,Angers
2324,Rennes,2023-09-02,Ligue 1,A,Brest
2324,St Etienne,2023-09-02,Ligue 2,H,Valenciennes FC
2324,Troyes,2023-09-02,Ligue 2,H,US Quevilly-Rouen
2324,Clermont,2023-09-03,Ligue 1,A,Toulouse
2324,Le Havre,2023-09-03,Ligue 1,H,Lorient
2324,Lille,2023-09-03,Ligue 1,H,Montpellier
2324,Lorient,2023-09-03,Ligue 1,A,Le Havre
2324,Lyon,2023-09-03,Ligue 1,H,Paris SG
2324,Metz,2023-09-03,Ligue 1,H,Reims
2324,Montpellier,2023-09-03,Ligue 1,A,Lille
2324,Nice,2023-09-03,Ligue 1,H,Strasbourg
2324,Paris SG,2023-09-03,Ligue 1,A,Lyon
2324,Reims,2023-09-03,Ligue 1,A,Metz
2324,Strasbourg,2023-09-03,Ligue 1,A,Nice
2324,Toulouse,2023-09-03,Ligue 1,H,Clermont
2324,Nice,2023-09-15,Ligue 1,A,Paris SG
2324,Paris SG,2023-09-15,Ligue 1,H,Nice
2324,Amiens,2023-09-16,Ligue 2,A,Paris FC
2324,Angers,2023-09-16,Ligue 2,A,Rodez AF
2324,Auxerre,2023-09-16,Ligue 2,H,Pau FC
2324,Bordeaux,2023-09-16,Ligue 2,A,Valenciennes FC
2324,Caen,2023-09-16,Ligue 2,H,St Etienne
2324,Lens,2023-09-16,Ligue 1,H,Metz
2324,Lille,2023-09-16,Ligue 1,A,Rennes
2324,Metz,2023-09-16,Ligue 1,A,Lens
2324,Paris FC,2023-09-16,Ligue 2,H,Amiens
2324,Rennes,2023-09-16,Ligue 1,H,Lille
2324,St Etienne,2023-09-16,Ligue 2,A,Caen
2324,Troyes,2023-09-16,Ligue 2,A,FC Annecy
2324,Brest,2023-09-17,Ligue 1,A,Reims
2324,Clermont,2023-09-17,Ligue 1,H,Nantes
2324,Le Havre,2023-09-17,Ligue 1,A,Lyon
2324,Lorient,2023-09-17,Ligue 1,H,Monaco
2324,Lyon,2023-09-17,Ligue 1,H,Le Havre
2324,Marseille,2023-09-17,Ligue 1,H,Toulouse
2324,Monaco,2023-09-17,Ligue 1,A,Lorient
2324,Montpellier,2023-09-17,Ligue 1,A,Strasbourg
2324,Nantes,2023-09-17,Ligue 1,A,Clermont
2324,Reims,2023-09-17,Ligue 1,H,Brest
2324,Strasbourg,2023-09-17,Ligue 1,H,Montpellier
2324,Toulouse,2023-09-17,Ligue 1,A,Marseille
2324,Ajaccio,2023-09-18,Ligue 2,A,Guingamp
2324,Guingamp,2023-09-18,Ligue 2,H,Ajaccio
2324,Paris SG,2023-09-19,Champions League,H,Dortmund
2324,Lens,2023-09-20,Champions League,A,Sevilla
2324,Lille,2023-09-20,Conference League,H,Olimpija Ljubljana
2324,Marseille,2023-09-21,Europa League,A,AFC Ajax
2324,Rennes,2023-09-21,Europa League,H,Maccabi Haifa
2324,Toulouse,2023-09-21,Europa League,A,Union Saint-Gilloise
2324,Monaco,2023-09-22,Ligue 1,H,Nice
2324,Nice,2023-09-22,Ligue 1,A,Monaco
2324,Ajaccio,2023-09-23,Ligue 2,H,Paris FC
2324,Amiens,2023-09-23,Ligue 2,H,Valenciennes FC
2324,Angers,2023-09-23,Ligue 2,H,SC Bastia
2324,Auxerre,2023-09-23,Ligue 2,A,Troyes
2324,Brest,2023-09-23,Ligue 1,H,Lyon
2324,Guingamp,2023-09-23,Ligue 2,A,Stade Lavallois
2324,Lorient,2023-09-23,Ligue 1,A,Nantes
2324,Lyon,2023-09-23,Ligue 1,A,Brest
2324,Nantes,2023-09-23,Ligue 1,H,Lorient
2324,Paris FC,2023-09-23,Ligue 2,A,Ajaccio
2324,St Etienne,2023-09-23,Ligue 2,A,US Concarneau
2324,Troyes,2023-09-23,Ligue 2,H,Auxerre
2324,Clermont,2023-09-24,Ligue 1,A,Le Havre
2324,Le Havre,2023-09-24,Ligue 1,H,Clermont
2324,Lens,2023-09-24,Ligue 1,H,Toulouse
2324,Marseille,2023-09-24,Ligue 1,A,Paris SG
2324,Metz,2023-09-24,Ligue 1,H,Strasbourg
2324,Montpellier,2023-09-24,Ligue 1,H,Rennes
2324,Paris SG,2023-09-24,Ligue 1,H,Marseille
2324,Rennes,2023-09-24,Ligue 1,A,Montpellier
2324,Strasbourg,2023-09-24,Ligue 1,A,Metz
2324,Toulouse,2023-09-24,Ligue 1,A,Lens
2324,Ajaccio,2023-09-26,Ligue 2,A,Amiens
2324,Amiens,2023-09-26,Ligue 2,H,Ajaccio
2324,Angers,2023-09-26,Ligue 2,A,US Quevilly-Rouen
2324,Auxerre,2023-09-26,Ligue 2,H,FC Annecy
2324,Bordeaux,2023-09-26,Ligue 2,A,Guingamp
2324,Caen,2023-09-26,Ligue 2,H,Grenoble Foot 38
2324,Guingamp,2023-09-26,Ligue 2,H,Bordeaux
2324,Lille,2023-09-26,Ligue 1,H,Reims
2324,Paris FC,2023-09-26,Ligue 2,H,Stade Lavallois
2324,Reims,2023-09-26,Ligue 1,A,Lille
2324,Troyes,2023-09-26,Ligue 2,A,Rodez AF
2324,Lens,2023-09-29,Ligue 1,A,Strasbourg
2324,Strasbourg,2023-09-29,Ligue 1,H,Lens
2324,Amiens,2023-09-30,Ligue 2,A,Pau FC
2324,Angers,2023-09-30,Ligue 2,H,US Concarneau
2324,Auxerre,2023-09-30,Ligue 2,H,Rodez AF
2324,Bordeaux,2023-09-30,Ligue 2,A,Grenoble Foot 38
2324,Caen,2023-09-30,Ligue 2,H,Guingamp
2324,Clermont,2023-09-30,Ligue 1,H,Paris SG
2324,Guingamp,2023-09-30,Ligue 2,A,Caen
2324,Marseille,2023-09-30,Ligue 1,A,Monaco
2324,Monaco,2023-09-30,Ligue 1,H,Marseille
2324,Paris FC,2023-09-30,Ligue 2,A,FC Annecy
2324,Paris SG,2023-09-30,Ligue 1,A,Clermont
2324,St Etienne,2023-09-30,Ligue 2,A,Troyes
2324,Troyes,2023-09-30,Ligue 2,H,St Etienne
2324,Brest,2023-10-01,Ligue 1,A,Nice
2324,Le Havre,2023-10-01,Ligue 1,H,Lille
2324,Lille,2023-10-01,Ligue 1,A,Le Havre
2324,Lorient,2023-10-01,Ligue 1,H,Montpellier
2324,Lyon,2023-10-01,Ligue 1,A,Reims
2324,Metz,2023-10-01,Ligue 1,A,Toulouse
2324,Montpellier,2023-10-01,Ligue 1,A,Lorient
2324,Nantes,2023-10-01,Ligue 1,A,Rennes
2324,Nice,2023-10-01,Ligue 1,H,Brest
2324,Reims,2023-10-01,Ligue 1,H,Lyon
2324,Rennes,2023-10-01,Ligue 1,H,Nantes
2324,Toulouse,2023-10-01,Ligue 1,H,Metz
2324,Ajaccio,2023-10-02,Ligue 2,H,SC Bastia
2324,Bordeaux,2023-10-03,Ligue 2,H,Caen
2324,Caen,2023-10-03,Ligue 2,A,Bordeaux
2324,Lens,2023-10-03,Champions League,H,Arsenal
2324,Paris SG,2023-10-04,Champions League,A,Newcastle
2324,St Etienne,2023-10-04,Ligue 2,H,USL Dunkerque
2324,Lille,2023-10-05,Conference League,A,KÍ Klaksvík
2324,Marseille,2023-10-05,Europa League,H,Brighton
2324,Rennes,2023-10-05,Europa League,A,Villarreal
2324,Toulouse,2023-10-05,Europa League,H,LASK
2324,Nantes,2023-10-06,Ligue 1,A,Strasbourg
2324,Strasbourg,2023-10-06,Ligue 1,H,Nantes
2324,Ajaccio,2023-10-07,Ligue 2,A,St Etienne
2324,Amiens,2023-10-07,Ligue 2,H,Angers
2324,Angers,2023-10-07,Ligue 2,A,Amiens
2324,Auxerre,2023-10-07,Ligue 2,A,Paris FC
2324,Bordeaux,2023-10-07,Ligue 2,H,Stade Lavallois
2324,Caen,2023-10-07,Ligue 2,A,Rodez AF
2324,Guingamp,2023-10-07,Ligue 2,H,Grenoble Foot 38
2324,Metz,2023-10-07,Ligue 1,H,Nice
2324,Monaco,2023-10-07,Ligue 1,A,Reims
2324,Nice,2023-10-07,Ligue 1,A,Metz
2324,Paris FC,2023-10-07,Ligue 2,H,Auxerre
2324,Reims,2023-10-07,Ligue 1,H,Monaco
2324,St Etienne,2023-10-07,Ligue 2,H,Ajaccio
2324,Troyes,2023-10-07,Ligue 2,A,Valenciennes FC
2324,Brest,2023-10-08,Ligue 1,H,Toulouse
2324,Le Havre,2023-10-08,Ligue 1,A,Marseille
2324,Lens,2023-10-08,Ligue 1,H,Lille
2324,Lille,2023-10-08,Ligue 1,A,Lens
2324,Lorient,2023-10-08,Ligue 1,A,Lyon
2324,Lyon,2023-10-08,Ligue 1,H,Lorient
2324,Marseille,2023-10-08,Ligue 1,H,Le Havre
2324,Paris SG,2023-10-08,Ligue 1,A,Rennes
2324,Rennes,2023-10-08,Ligue 1,H,Paris SG
2324,Toulouse,2023-10-08,Ligue 1,A,Brest
2324,Le Havre,2023-10-20,Ligue 1,H,Lens
2324,Lens,2023-10-20,Ligue 1,A,Le Havre
2324,Ajaccio,2023-10-21,Ligue 2,H,Pau FC
2324,Amiens,2023-10-21,Ligue 2,A,FC Annecy
2324,Angers,2023-10-21,Ligue 2,H,Bordeaux
2324,Auxerre,2023-10-21,Ligue 2,A,Caen
2324,Bordeaux,2023-10-21,Ligue 2,A,Angers
2324,Caen,2023-10-21,Ligue 2,H,Auxerre
2324,Guingamp,2023-10-21,Ligue 2,H,US Quevilly-Rouen
2324,Marseille,2023-10-21,Ligue 1,A,Nice
2324,Nice,2023-10-21,Ligue 1,H,Marseille
2324,Paris FC,2023-10-21,Ligue 2,A,USL Dunkerque
2324,Paris SG,2023-10-21,Ligue 1,H,Strasbourg
2324,Strasbourg,2023-10-21,Ligue 1,A,Paris SG
2324,Troyes,2023-10-21,Ligue 2,H,US Concarneau
2324,Brest,2023-10-22,Ligue 1,A,Lille
2324,Clermont,2023-10-22,Ligue 1,A,Lyon
2324,Lille,2023-10-22,Ligue 1,H,Brest
2324,Lorient,2023-10-22,Ligue 1,H,Rennes
2324,Lyon,2023-10-22,Ligue 1,H,Clermont
2324,Metz,2023-10-22,Ligue 1,A,Monaco
2324,Monaco,2023-10-22,Ligue 1,H,Metz
2324,Montpellier,2023-10-22,Ligue 1,A,Nantes
2324,Nantes,2023-10-22,Ligue 1,H,Montpellier
2324,Reims,2023-10-22,Ligue 1,A,Toulouse
2324,Rennes,2023-10-22,Ligue 1,A,Lorient
2324,Toulouse,2023-10-22,Ligue 1,H,Reims
2324,St Etienne,2023-10-23,Ligue 2,A,Stade Lavallois
2324,Lens,2023-10-24,Champions League,H,PSV
2324,Paris SG,2023-10-25,Champions League,H,Milan
2324,Lille,2023-10-26,Conference League,H,Slovan Bratislava
2324,Marseille,2023-10-26,Europa League,H,AEK Athen
2324,Rennes,2023-10-26,Europa League,A,Panathinaikos
2324,Toulouse,2023-10-26,Europa League,A,Liverpool
2324,Clermont,2023-10-27,Ligue 1,H,Nice
2324,Nice,2023-10-27,Ligue 1,A,Clermont
2324,Ajaccio,2023-10-28,Ligue 2,A,US Concarneau
2324,Amiens,2023-10-28,Ligue 2,H,Stade Lavallois
2324,Auxerre,2023-10-28,Ligue 2,H,USL Dunkerque
2324,Bordeaux,2023-10-28,Ligue 2,H,Rodez AF
2324,Caen,2023-10-28,Ligue 2,A,Valenciennes FC
2324,Guingamp,2023-10-28,Ligue 2,A,SC Bastia
2324,Lens,2023-10-28,Ligue 1,H,Nantes
2324,Lorient,2023-10-28,Ligue 1,A,Reims
2324,Nantes,2023-10-28,Ligue 1,A,Lens
2324,Paris FC,2023-10-28,Ligue 2,H,Troyes
2324,Reims,2023-10-28,Ligue 1,H,Lorient
2324,Troyes,2023-10-28,Ligue 2,A,Paris FC
2324,Brest,2023-10-29,Ligue 1,H,Paris SG
2324,Le Havre,2023-10-29,Ligue 1,A,Metz
2324,Lille,2023-10-29,Ligue 1,H,Monaco
2324,Metz,2023-10-29,Ligue 1,H,Le Havre
2324,Monaco,2023-10-29,Ligue 1,A,Lille
2324,Montpellier,2023-10-29,Ligue 1,H,Toulouse
2324,Paris SG,2023-10-29,Ligue 1,A,Brest
2324,Rennes,2023-10-29,Ligue 1,H,Strasbourg
2324,Strasbourg,2023-10-29,Ligue 1,A,Rennes
2324,Toulouse,2023-10-29,Ligue 1,A,Montpellier
2324,Angers,2023-10-30,Ligue 2,A,St Etienne
2324,St Etienne,2023-10-30,Ligue 2,H,Angers
2324,Montpellier,2023-11-03,Ligue 1,A,Paris SG
2324,Paris SG,2023-11-03,Ligue 1,H,Montpellier
2324,Ajaccio,2023-11-04,Ligue 2,A,Grenoble Foot 38
2324,Amiens,2023-11-04,Ligue 2,A,USL Dunkerque
2324,Angers,2023-11-04,Ligue 2,H,Valenciennes FC
2324,Bordeaux,2023-11-04,Ligue 2,A,SC Bastia
2324,Caen,2023-11-04,Ligue 2,A,Troyes
2324,Lens,2023-11-04,Ligue 1,A,Lorient
2324,Lille,2023-11-04,Ligue 1,A,Marseille
2324,Lorient,2023-11-04,Ligue 1,H,Lens
2324,Marseille,2023-11-04,Ligue 1,H,Lille
2324,Paris FC,2023-11-04,Ligue 2,A,St Etienne
2324,St Etienne,2023-11-04,Ligue 2,H,Paris FC
2324,Troyes,2023-11-04,Ligue 2,H,Caen
2324,Brest,2023-11-05,Ligue 1,A,Monaco
2324,Clermont,2023-11-05,Ligue 1,A,Strasbourg
2324,Le Havre,2023-11-05,Ligue 1,A,Toulouse
2324,Lyon,2023-11-05,Ligue 1,H,Metz
2324,Metz,2023-11-05,Ligue 1,A,Lyon
2324,Monaco,2023-11-05,Ligue 1,H,Brest
2324,Nantes,2023-11-05,Ligue 1,H,Reims
2324,Nice,2023-11-05,Ligue 1,H,Rennes
2324,Reims,2023-11-05,Ligue 1,A,Nantes
2324,Rennes,2023-11-05,Ligue 1,A,Nice
2324,Strasbourg,2023-11-05,Ligue 1,H,Clermont
2324,Toulouse,2023-11-05,Ligue 1,H,Le Havre
2324,Auxerre,2023-11-06,Ligue 2,A,Guingamp
2324,Guingamp,2023-11-06,Ligue 2,H,Auxerre
2324,Paris SG,2023-11-07,Champions League,A,Milan
2324,Lens,2023-11-08,Champions League,A,PSV
2324,Lille,2023-11-09,Conference League,A,Slovan Bratislava
2324,Marseille,2023-11-09,Europa League,A,AEK Athen
2324,Rennes,2023-11-09,Europa League,H,Panathinaikos
2324,Toulouse,2023-11-09,Europa League,H,Liverpool
2324,Montpellier,2023-11-10,Ligue 1,H,Nice
2324,Nice,2023-11-10,Ligue 1,A,Montpellier
2324,Ajaccio,2023-11-11,Ligue 2,H,Troyes
2324,Amiens,2023-11-11,Ligue 2,H,Grenoble Foot 38
2324,Angers,2023-11-11,Ligue 2,A,Pau FC
2324,Auxerre,2023-11-11,Ligue 2,H,St Etienne
2324,Bordeaux,2023-11-11,Ligue 2,H,FC Annecy
2324,Caen,2023-11-11,Ligue 2,H,US Quevilly-Rouen
2324,Guingamp,2023-11-11,Ligue 2,A,Rodez AF
2324,Le Havre,2023-11-11,Ligue 1,H,Monaco
2324,Monaco,2023-11-11,Ligue 1,A,Le Havre
2324,Paris FC,2023-11-11,Ligue 2,H,SC Bastia
2324,Paris SG,2023-11-11,Ligue 1,A,Reims
2324,Reims,2023-11-11,Ligue 1,H,Paris SG
2324,St Etienne,2023-11-11,Ligue 2,A,Auxerre
2324,Troyes,2023-11-11,Ligue 2,A,Ajaccio
2324,Clermont,2023-11-12,Ligue 1,H,Lorient
2324,Lens,2023-11-12,Ligue 1,H,Marseille
2324,Lille,2023-11-12,Ligue 1,H,Toulouse
2324,Lorient,2023-11-12,Ligue 1,A,Clermont
2324,Lyon,2023-11-12,Ligue 1,A,Rennes
2324,Marseille,2023-11-12,Ligue 1,A,Lens
2324,Metz,2023-11-12,Ligue 1,H,Nantes
2324,Nantes,2023-11-12,Ligue 1,A,Metz
2324,Rennes,2023-11-12,Ligue 1,H,Lyon
2324,Toulouse,2023-11-12,Ligue 1,A,Lille
2324,Bordeaux,2023-11-17,Coupe de France,A,Canet Roussillon FC
2324,Amiens,2023-11-18,Coupe de France,A,SSEP Hombourg-Haut
2324,Angers,2023-11-18,Coupe de France,A,AC Houilles
2324,Auxerre,2023-11-18,Coupe de France,A,US Le Pays du Valois
2324,Caen,2023-11-18,Coupe de France,A,FC Loon-Plage
2324,Dijon,2023-11-18,Coupe de France,A,RC Doullens
2324,Guingamp,2023-11-18,Coupe de France,A,US Saint-Malo
2324,Paris FC,2023-11-18,Coupe de France,A,US Villejuif
2324,St Etienne,2023-11-18,Coupe de France,A,Football Bourg-en-Bresse Péronnas 01
2324,Troyes,2023-11-18,Coupe de France,A,SAS Épinal
2324,Ajaccio,2023-11-19,Coupe de France,A,Toulouse Métropole FC
2324,Nimes,2023-11-19,Coupe de France,A,Roannais Foot 42
2324,Monaco,2023-11-24,Ligue 1,A,Paris SG
2324,Paris SG,2023-11-24,Ligue 1,H,Monaco
2324,Ajaccio,2023-11-25,Ligue 2,A,FC Annecy
2324,Amiens,2023-11-25,Ligue 2,H,US Concarneau
2324,Auxerre,2023-11-25,Ligue 2,A,SC Bastia
2324,Bordeaux,2023-11-25,Ligue 2,A,Paris FC
2324,Clermont,2023-11-25,Ligue 1,H,Lens
2324,Guingamp,2023-11-25,Ligue 2,A,Troyes
2324,Lens,2023-11-25,Ligue 1,A,Clermont
2324,Marseille,2023-11-25,Ligue 1,A,Strasbourg
2324,Paris FC,2023-11-25,Ligue 2,H,Bordeaux
2324,St Etienne,2023-11-25,Ligue 2,H,Pau FC
2324,Strasbourg,2023-11-25,Ligue 1,H,Marseille
2324,Troyes,2023-11-25,Ligue 2,H,Guingamp
2324,Brest,2023-11-26,Ligue 1,A,Montpellier
2324,Le Havre,2023-11-26,Ligue 1,A,Nantes
