season,team,date,competition,home_away,opponent
2122,Villarreal,2022-01-22,La Liga,H,Mallorca
2122,Alaves,2022-01-23,La Liga,H,Barcelona
2122,Ath Bilbao,2022-01-23,La Liga,A,Vallecano
2122,Barcelona,2022-01-23,La Liga,A,Alaves
2122,Elche,2022-01-23,La Liga,A,Real Madrid
2122,Getafe,2022-01-23,La Liga,A,Sociedad
2122,Granada,2022-01-23,La Liga,H,Osasuna
2122,Osasuna,2022-01-23,La Liga,A,Granada
2122,Real Madrid,2022-01-23,La Liga,H,Elche
2122,Sociedad,2022-01-23,La Liga,H,Getafe
2122,Vallecano,2022-01-23,La Liga,H,Ath Bilbao
2122,Valencia,2022-02-02,Copa del Rey,H,Cádiz CF
2122,Vallecano,2022-02-02,Copa del Rey,H,RCD Mallorca
2122,Betis,2022-02-03,Copa del Rey,A,Sociedad
2122,Real Madrid,2022-02-03,Copa del Rey,A,Athletic Bilbao
2122,Sociedad,2022-02-03,Copa del Rey,H,Betis
2122,Getafe,2022-02-04,La Liga,H,Levante
2122,Levante,2022-02-04,La Liga,A,Getafe
2122,Alaves,2022-02-05,La Liga,A,Elche
2122,Cadiz,2022-02-05,La Liga,A,Mallorca
2122,Celta,2022-02-05,La Liga,H,Vallecano
2122,Elche,2022-02-05,La Liga,H,Alaves
2122,Mallorca,2022-02-05,La Liga,H,Cadiz
2122,Osasuna,2022-02-05,La Liga,H,Sevilla
2122,Sevilla,2022-02-05,La Liga,A,Osasuna
2122,Vallecano,2022-02-05,La Liga,A,Celta
2122,Ath Madrid,2022-02-06,La Liga,A,Barcelona
2122,Barcelona,2022-02-06,La Liga,H,Ath Madrid
2122,Betis,2022-02-06,La Liga,H,Villarreal
2122,Granada,2022-02-06,La Liga,A,Real Madrid
2122,Real Madrid,2022-02-06,La Liga,H,Granada
2122,Sociedad,2022-02-06,La Liga,A,Valencia
2122,Valencia,2022-02-06,La Liga,H,Sociedad
2122,Villarreal,2022-02-06,La Liga,A,Betis
2122,Ath Bilbao,2022-02-07,La Liga,H,Espanol
2122,Espanol,2022-02-07,La Liga,A,Ath Bilbao
2122,Betis,2022-02-09,Copa del Rey,A,Vallecano
2122,Vallecano,2022-02-09,Copa del Rey,H,Betis
2122,Valencia,2022-02-10,Copa del Rey,A,Athletic Bilbao
2122,Elche,2022-02-11,La Liga,A,Sevilla
2122,Sevilla,2022-02-11,La Liga,H,Elche
2122,Ath Madrid,2022-02-12,La Liga,H,Getafe
2122,Cadiz,2022-02-12,La Liga,H,Celta
2122,Celta,2022-02-12,La Liga,A,Cadiz
2122,Getafe,2022-02-12,La Liga,A,Ath Madrid
2122,Osasuna,2022-02-12,La Liga,A,Vallecano
2122,Real Madrid,2022-02-12,La Liga,A,Villarreal
2122,Vallecano,2022-02-12,La Liga,H,Osasuna
2122,Villarreal,2022-02-12,La Liga,H,Real Madrid
2122,Alaves,2022-02-13,La Liga,H,Valencia
2122,Barcelona,2022-02-13,La Liga,A,Espanol
2122,Betis,2022-02-13,La Liga,A,Levante
2122,Espanol,2022-02-13,La Liga,H,Barcelona
2122,Granada,2022-02-13,La Liga,A,Sociedad
2122,Levante,2022-02-13,La Liga,H,Betis
2122,Sociedad,2022-02-13,La Liga,H,Granada
2122,Valencia,2022-02-13,La Liga,A,Alaves
2122,Ath Bilbao,2022-02-14,La Liga,A,Mallorca
2122,Mallorca,2022-02-14,La Liga,H,Ath Bilbao
2122,Real Madrid,2022-02-15,Champions League,A,Paris Saint-Germain
2122,Ath Madrid,2022-02-16,La Liga,H,Levante
2122,Levante,2022-02-16,La Liga,A,Ath Madrid
2122,Barcelona,2022-02-17,Europa League,H,Napoli
2122,Betis,2022-02-17,Europa League,A,Zenit St. Petersburg
2122,Sevilla,2022-02-17,Europa League,H,Dinamo Zagreb
2122,Sociedad,2022-02-17,Europa League,A,RB Leipzig
2122,Elche,2022-02-18,La Liga,H,Vallecano
2122,Vallecano,2022-02-18,La Liga,A,Elche
2122,Alaves,2022-02-19,La Liga,A,Real Madrid
2122,Ath Madrid,2022-02-19,La Liga,A,Osasuna
2122,Cadiz,2022-02-19,La Liga,H,Getafe
2122,Getafe,2022-02-19,La Liga,A,Cadiz
2122,Granada,2022-02-19,La Liga,H,Villarreal
2122,Osasuna,2022-02-19,La Liga,H,Ath Madrid
2122,Real Madrid,2022-02-19,La Liga,H,Alaves
2122,Villarreal,2022-02-19,La Liga,A,Granada
2122,Ath Bilbao,2022-02-20,La Liga,H,Sociedad
2122,Barcelona,2022-02-20,La Liga,A,Valencia
2122,Betis,2022-02-20,La Liga,H,Mallorca
2122,Espanol,2022-02-20,La Liga,H,Sevilla
2122,Mallorca,2022-02-20,La Liga,A,Betis
2122,Sevilla,2022-02-20,La Liga,A,Espanol
2122,Sociedad,2022-02-20,La Liga,A,Ath Bilbao
2122,Valencia,2022-02-20,La Liga,H,Barcelona
2122,Celta,2022-02-21,La Liga,H,Levante
2122,Levante,2022-02-21,La Liga,A,Celta
2122,Villarreal,2022-02-22,Champions League,H,Juventus
2122,Ath Madrid,2022-02-23,Champions League,H,Man United
2122,Barcelona,2022-02-24,Europa League,A,Napoli
2122,Betis,2022-02-24,Europa League,H,Zenit St. Petersburg
2122,Sevilla,2022-02-24,Europa League,A,Dinamo Zagreb
2122,Sociedad,2022-02-24,Europa League,H,RB Leipzig
2122,Elche,2022-02-25,La Liga,A,Levante
2122,Levante,2022-02-25,La Liga,H,Elche
2122,Alaves,2022-02-26,La Liga,A,Getafe
2122,Ath Madrid,2022-02-26,La Liga,H,Celta
2122,Celta,2022-02-26,La Liga,A,Ath Madrid
2122,Getafe,2022-02-26,La Liga,H,Alaves
2122,Mallorca,2022-02-26,La Liga,H,Valencia
2122,Real Madrid,2022-02-26,La Liga,A,Vallecano
2122,Valencia,2022-02-26,La Liga,A,Mallorca
2122,Vallecano,2022-02-26,La Liga,H,Real Madrid
2122,Ath Bilbao,2022-02-27,La Liga,A,Barcelona
2122,Barcelona,2022-02-27,La Liga,H,Ath Bilbao
2122,Betis,2022-02-27,La Liga,A,Sevilla
2122,Espanol,2022-02-27,La Liga,A,Villarreal
2122,Osasuna,2022-02-27,La Liga,A,Sociedad
2122,Sevilla,2022-02-27,La Liga,H,Betis
2122,Sociedad,2022-02-27,La Liga,H,Osasuna
2122,Villarreal,2022-02-27,La Liga,H,Espanol
2122,Cadiz,2022-02-28,La Liga,A,Granada
2122,Granada,2022-02-28,La Liga,H,Cadiz
2122,Mallorca,2022-03-02,La Liga,H,Sociedad
2122,Sociedad,2022-03-02,La Liga,A,Mallorca
2122,Valencia,2022-03-02,Copa del Rey,H,Athletic Bilbao
2122,Betis,2022-03-03,Copa del Rey,H,Vallecano
2122,Vallecano,2022-03-03,Copa del Rey,A,Betis
2122,Alaves,2022-03-04,La Liga,H,Sevilla
2122,Sevilla,2022-03-04,La Liga,A,Alaves
2122,Espanol,2022-03-05,La Liga,H,Getafe
2122,Getafe,2022-03-05,La Liga,A,Espanol
2122,Granada,2022-03-05,La Liga,A,Valencia
2122,Osasuna,2022-03-05,La Liga,H,Villarreal
2122,Real Madrid,2022-03-05,La Liga,H,Sociedad
2122,Sociedad,2022-03-05,La Liga,A,Real Madrid
2122,Valencia,2022-03-05,La Liga,H,Granada
2122,Villarreal,2022-03-05,La Liga,A,Osasuna
2122,Ath Madrid,2022-03-06,La Liga,A,Betis
2122,Barcelona,2022-03-06,La Liga,A,Elche
2122,Betis,2022-03-06,La Liga,H,Ath Madrid
2122,Cadiz,2022-03-06,La Liga,H,Vallecano
2122,Celta,2022-03-06,La Liga,H,Mallorca
2122,Elche,2022-03-06,La Liga,H,Barcelona
2122,Mallorca,2022-03-06,La Liga,A,Celta
2122,Vallecano,2022-03-06,La Liga,A,Cadiz
2122,Ath Bilbao,2022-03-07,La Liga,H,Levante
2122,Levante,2022-03-07,La Liga,A,Ath Bilbao
2122,Betis,2022-03-09,Europa League,H,Eintracht Frankfurt
2122,Real Madrid,2022-03-09,Champions League,H,Paris Saint-Germain
2122,Barcelona,2022-03-10,Europa League,H,Galatasaray
2122,Sevilla,2022-03-10,Europa League,H,West Ham
2122,Ath Madrid,2022-03-11,La Liga,H,Cadiz
2122,Cadiz,2022-03-11,La Liga,A,Ath Madrid
2122,Celta,2022-03-12,La Liga,A,Villarreal
2122,Elche,2022-03-12,La Liga,A,Granada
2122,Espanol,2022-03-12,La Liga,A,Levante
2122,Getafe,2022-03-12,La Liga,H,Valencia
2122,Granada,2022-03-12,La Liga,H,Elche
2122,Levante,2022-03-12,La Liga,H,Espanol
2122,Valencia,2022-03-12,La Liga,A,Getafe
2122,Villarreal,2022-03-12,La Liga,H,Celta
2122,Alaves,2022-03-13,La Liga,A,Sociedad
2122,Ath Bilbao,2022-03-13,La Liga,A,Betis
2122,Barcelona,2022-03-13,La Liga,H,Osasuna
2122,Betis,2022-03-13,La Liga,H,Ath Bilbao
2122,Osasuna,2022-03-13,La Liga,A,Barcelona
2122,Sevilla,2022-03-13,La Liga,A,Vallecano
2122,Sociedad,2022-03-13,La Liga,H,Alaves
2122,Vallecano,2022-03-13,La Liga,H,Sevilla
2122,Mallorca,2022-03-14,La Liga,H,Real Madrid
2122,Real Madrid,2022-03-14,La Liga,A,Mallorca
2122,Ath Madrid,2022-03-15,Champions League,A,Man United
2122,Villarreal,2022-03-16,Champions League,A,Juventus
2122,Barcelona,2022-03-17,Europa League,A,Galatasaray
2122,Betis,2022-03-17,Europa League,A,Eintracht Frankfurt
2122,Sevilla,2022-03-17,Europa League,A,West Ham
2122,Ath Bilbao,2022-03-18,La Liga,H,Getafe
2122,Getafe,2022-03-18,La Liga,A,Ath Bilbao
2122,Alaves,2022-03-19,La Liga,H,Granada
2122,Ath Madrid,2022-03-19,La Liga,A,Vallecano
2122,Elche,2022-03-19,La Liga,H,Valencia
2122,Granada,2022-03-19,La Liga,A,Alaves
2122,Levante,2022-03-19,La Liga,A,Osasuna
2122,Osasuna,2022-03-19,La Liga,H,Levante
2122,Valencia,2022-03-19,La Liga,A,Elche
2122,Vallecano,2022-03-19,La Liga,H,Ath Madrid
2122,Barcelona,2022-03-20,La Liga,A,Real Madrid
2122,Betis,2022-03-20,La Liga,A,Celta
2122,Cadiz,2022-03-20,La Liga,H,Villarreal
2122,Celta,2022-03-20,La Liga,H,Betis
2122,Espanol,2022-03-20,La Liga,H,Mallorca
2122,Mallorca,2022-03-20,La Liga,A,Espanol
2122,Real Madrid,2022-03-20,La Liga,H,Barcelona
2122,Sevilla,2022-03-20,La Liga,H,Sociedad
2122,Sociedad,2022-03-20,La Liga,A,Sevilla
2122,Villarreal,2022-03-20,La Liga,A,Cadiz
2122,Alaves,2022-04-02,La Liga,A,Ath Madrid
2122,Ath Madrid,2022-04-02,La Liga,H,Alaves
2122,Celta,2022-04-02,La Liga,H,Real Madrid
2122,Getafe,2022-04-02,La Liga,H,Mallorca
2122,Levante,2022-04-02,La Liga,H,Villarreal
2122,Mallorca,2022-04-02,La Liga,A,Getafe
2122,Real Madrid,2022-04-02,La Liga,A,Celta
2122,Villarreal,2022-04-02,La Liga,A,Levante
2122,Ath Bilbao,2022-04-03,La Liga,H,Elche
2122,Barcelona,2022-04-03,La Liga,H,Sevilla
2122,Betis,2022-04-03,La Liga,H,Osasuna
2122,Cadiz,2022-04-03,La Liga,A,Valencia
2122,Elche,2022-04-03,La Liga,A,Ath Bilbao
2122,Granada,2022-04-03,La Liga,H,Vallecano
2122,Osasuna,2022-04-03,La Liga,A,Betis
2122,Sevilla,2022-04-03,La Liga,A,Barcelona
2122,Valencia,2022-04-03,La Liga,H,Cadiz
2122,Vallecano,2022-04-03,La Liga,A,Granada
2122,Espanol,2022-04-04,La Liga,A,Sociedad
2122,Sociedad,2022-04-04,La Liga,H,Espanol
2122,Ath Madrid,2022-04-05,Champions League,A,Man City
2122,Real Madrid,2022-04-06,Champions League,A,Chelsea
2122,Villarreal,2022-04-06,Champions League,H,Bayern München
2122,Barcelona,2022-04-07,Europa League,A,Eintracht Frankfurt
2122,Granada,2022-04-08,La Liga,A,Sevilla
2122,Sevilla,2022-04-08,La Liga,H,Granada
2122,Ath Bilbao,2022-04-09,La Liga,A,Villarreal
2122,Ath Madrid,2022-04-09,La Liga,A,Mallorca
2122,Betis,2022-04-09,La Liga,A,Cadiz
2122,Cadiz,2022-04-09,La Liga,H,Betis
2122,Getafe,2022-04-09,La Liga,A,Real Madrid
2122,Mallorca,2022-04-09,La Liga,H,Ath Madrid
2122,Real Madrid,2022-04-09,La Liga,H,Getafe
2122,Villarreal,2022-04-09,La Liga,H,Ath Bilbao
2122,Alaves,2022-04-10,La Liga,A,Osasuna
2122,Barcelona,2022-04-10,La Liga,A,Levante
2122,Celta,2022-04-10,La Liga,A,Espanol
2122,Elche,2022-04-10,La Liga,H,Sociedad
2122,Espanol,2022-04-10,La Liga,H,Celta
2122,Levante,2022-04-10,La Liga,H,Barcelona
2122,Osasuna,2022-04-10,La Liga,H,Alaves
2122,Sociedad,2022-04-10,La Liga,A,Elche
2122,Valencia,2022-04-11,La Liga,A,Vallecano
2122,Vallecano,2022-04-11,La Liga,H,Valencia
2122,Real Madrid,2022-04-12,Champions League,H,Chelsea
2122,Villarreal,2022-04-12,Champions League,A,Bayern München
2122,Ath Madrid,2022-04-13,Champions League,H,Man City
2122,Barcelona,2022-04-14,Europa League,H,Eintracht Frankfurt
2122,Betis,2022-04-15,La Liga,A,Sociedad
2122,Sociedad,2022-04-15,La Liga,H,Betis
2122,Alaves,2022-04-16,La Liga,H,Vallecano
2122,Elche,2022-04-16,La Liga,H,Mallorca
2122,Getafe,2022-04-16,La Liga,H,Villarreal
2122,Mallorca,2022-04-16,La Liga,A,Elche
2122,Osasuna,2022-04-16,La Liga,A,Valencia
2122,Valencia,2022-04-16,La Liga,H,Osasuna
2122,Vallecano,2022-04-16,La Liga,A,Alaves
2122,Villarreal,2022-04-16,La Liga,A,Getafe
2122,Ath Bilbao,2022-04-17,La Liga,H,Celta
2122,Ath Madrid,2022-04-17,La Liga,H,Espanol
2122,Celta,2022-04-17,La Liga,A,Ath Bilbao
2122,Espanol,2022-04-17,La Liga,A,Ath Madrid
2122,Granada,2022-04-17,La Liga,H,Levante
2122,Levante,2022-04-17,La Liga,A,Granada
2122,Real Madrid,2022-04-17,La Liga,A,Sevilla
2122,Sevilla,2022-04-17,La Liga,H,Real Madrid
2122,Barcelona,2022-04-18,La Liga,H,Cadiz
2122,Cadiz,2022-04-18,La Liga,A,Barcelona
2122,Alaves,2022-04-19,La Liga,A,Mallorca
2122,Betis,2022-04-19,La Liga,H,Elche
2122,Elche,2022-04-19,La Liga,A,Betis
2122,Mallorca,2022-04-19,La Liga,H,Alaves
2122,Valencia,2022-04-19,La Liga,A,Villarreal
2122,Villarreal,2022-04-19,La Liga,H,Valencia
2122,Ath Madrid,2022-04-20,La Liga,H,Granada
2122,Celta,2022-04-20,La Liga,H,Getafe
2122,Getafe,2022-04-20,La Liga,A,Celta
2122,Granada,2022-04-20,La Liga,A,Ath Madrid
2122,Osasuna,2022-04-20,La Liga,H,Real Madrid
2122,Real Madrid,2022-04-20,La Liga,A,Osasuna
2122,Ath Bilbao,2022-04-21,La Liga,A,Cadiz
2122,Barcelona,2022-04-21,La Liga,A,Sociedad
2122,Cadiz,2022-04-21,La Liga,H,Ath Bilbao
2122,Espanol,2022-04-21,La Liga,H,Vallecano
2122,Levante,2022-04-21,La Liga,H,Sevilla
2122,Sevilla,2022-04-21,La Liga,A,Levante
2122,Sociedad,2022-04-21,La Liga,H,Barcelona
2122,Vallecano,2022-04-21,La Liga,A,Espanol
2122,Barcelona,2022-04-24,La Liga,H,Vallecano
2122,Vallecano,2022-04-24,La Liga,A,Barcelona
2122,Real Madrid,2022-04-26,Champions League,A,Man City
2122,Villarreal,2022-04-27,Champions League,A,Liverpool
2122,Cadiz,2022-04-29,La Liga,A,Sevilla
2122,Sevilla,2022-04-29,La Liga,H,Cadiz
2122,Alaves,2022-04-30,La Liga,H,Villarreal
2122,Ath Bilbao,2022-04-30,La Liga,H,Ath Madrid
2122,Ath Madrid,2022-04-30,La Liga,A,Ath Bilbao
2122,Espanol,2022-04-30,La Liga,A,Real Madrid
2122,Levante,2022-04-30,La Liga,A,Valencia
2122,Real Madrid,2022-04-30,La Liga,H,Espanol
2122,Valencia,2022-04-30,La Liga,H,Levante
2122,Villarreal,2022-04-30,La Liga,A,Alaves
2122,Barcelona,2022-05-01,La Liga,H,Mallorca
2122,Celta,2022-05-01,La Liga,A,Granada
2122,Elche,2022-05-01,La Liga,H,Osasuna
2122,Granada,2022-05-01,La Liga,H,Celta
2122,Mallorca,2022-05-01,La Liga,A,Barcelona
2122,Osasuna,2022-05-01,La Liga,A,Elche
2122,Sociedad,2022-05-01,La Liga,A,Vallecano
2122,Vallecano,2022-05-01,La Liga,H,Sociedad
2122,Betis,2022-05-02,La Liga,A,Getafe
2122,Getafe,2022-05-02,La Liga,H,Betis
2122,Villarreal,2022-05-03,Champions League,H,Liverpool
2122,Real Madrid,2022-05-04,Champions League,H,Man City
2122,Levante,2022-05-06,La Liga,H,Sociedad
2122,Sociedad,2022-05-06,La Liga,A,Levante
2122,Alaves,2022-05-07,La Liga,A,Celta
2122,Ath Bilbao,2022-05-07,La Liga,H,Valencia
2122,Barcelona,2022-05-07,La Liga,A,Betis
2122,Betis,2022-05-07,La Liga,H,Barcelona
2122,Cadiz,2022-05-07,La Liga,H,Elche
2122,Celta,2022-05-07,La Liga,H,Alaves
2122,Elche,2022-05-07,La Liga,A,Cadiz
2122,Granada,2022-05-07,La Liga,A,Mallorca
2122,Mallorca,2022-05-07,La Liga,H,Granada
2122,Valencia,2022-05-07,La Liga,A,Ath Bilbao
2122,Ath Madrid,2022-05-08,La Liga,H,Real Madrid
2122,Espanol,2022-05-08,La Liga,H,Osasuna
2122,Getafe,2022-05-08,La Liga,H,Vallecano
2122,Osasuna,2022-05-08,La Liga,A,Espanol
2122,Real Madrid,2022-05-08,La Liga,A,Ath Madrid
2122,Sevilla,2022-05-08,La Liga,A,Villarreal
2122,Vallecano,2022-05-08,La Liga,A,Getafe
2122,Villarreal,2022-05-08,La Liga,H,Sevilla
2122,Ath Bilbao,2022-05-10,La Liga,A,Granada
2122,Barcelona,2022-05-10,La Liga,H,Celta
2122,Betis,2022-05-10,La Liga,A,Valencia
2122,Celta,2022-05-10,La Liga,A,Barcelona
2122,Granada,2022-05-10,La Liga,H,Ath Bilbao
2122,Valencia,2022-05-10,La Liga,H,Betis
2122,Alaves,2022-05-11,La Liga,H,Espanol
2122,Ath Madrid,2022-05-11,La Liga,A,Elche
2122,Elche,2022-05-11,La Liga,H,Ath Madrid
2122,Espanol,2022-05-11,La Liga,A,Alaves
2122,Getafe,2022-05-11,La Liga,A,Osasuna
2122,Mallorca,2022-05-11,La Liga,A,Sevilla
2122,Osasuna,2022-05-11,La Liga,H,Getafe
2122,Sevilla,2022-05-11,La Liga,H,Mallorca
2122,Cadiz,2022-05-12,La Liga,A,Sociedad
2122,Levante,2022-05-12,La Liga,A,Real Madrid
2122,Real Madrid,2022-05-12,La Liga,H,Levante
2122,Sociedad,2022-05-12,La Liga,H,Cadiz
2122,Vallecano,2022-05-12,La Liga,H,Villarreal
2122,Villarreal,2022-05-12,La Liga,A,Vallecano
2122,Espanol,2022-05-14,La Liga,H,Valencia
2122,Valencia,2022-05-14,La Liga,A,Espanol
2122,Alaves,2022-05-15,La Liga,A,Levante
2122,Ath Bilbao,2022-05-15,La Liga,H,Osasuna
2122,Ath Madrid,2022-05-15,La Liga,H,Sevilla
2122,Barcelona,2022-05-15,La Liga,A,Getafe
2122,Betis,2022-05-15,La Liga,H,Granada
2122,Cadiz,2022-05-15,La Liga,H,Real Madrid
2122,Celta,2022-05-15,La Liga,H,Elche
2122,Elche,2022-05-15,La Liga,A,Celta
2122,Getafe,2022-05-15,La Liga,H,Barcelona
2122,Granada,2022-05-15,La Liga,A,Betis
2122,Levante,2022-05-15,La Liga,H,Alaves
2122,Mallorca,2022-05-15,La Liga,H,Vallecano
2122,Osasuna,2022-05-15,La Liga,A,Ath Bilbao
2122,Real Madrid,2022-05-15,La Liga,A,Cadiz
2122,Sevilla,2022-05-15,La Liga,A,Ath Madrid
2122,Sociedad,2022-05-15,La Liga,A,Villarreal
2122,Vallecano,2022-05-15,La Liga,A,Mallorca
2122,Villarreal,2022-05-15,La Liga,H,Sociedad
2122,Betis,2022-05-20,La Liga,A,Real Madrid
2122,Levante,2022-05-20,La Liga,A,Vallecano
2122,Real Madrid,2022-05-20,La Liga,H,Betis
2122,Vallecano,2022-05-20,La Liga,H,Levante
2122,Celta,2022-05-21,La Liga,A,Valencia
2122,Valencia,2022-05-21,La Liga,H,Celta
2122,Alaves,2022-05-22,La Liga,H,Cadiz
2122,Ath Bilbao,2022-05-22,La Liga,A,Sevilla
2122,Ath Madrid,2022-05-22,La Liga,A,Sociedad
2122,Barcelona,2022-05-22,La Liga,H,Villarreal
2122,Cadiz,2022-05-22,La Liga,A,Alaves
2122,Elche,2022-05-22,La Liga,H,Getafe
2122,Espanol,2022-05-22,La Liga,A,Granada
2122,Getafe,2022-05-22,La Liga,A,Elche
2122,Granada,2022-05-22,La Liga,H,Espanol
2122,Mallorca,2022-05-22,La Liga,A,Osasuna
2122,Osasuna,2022-05-22,La Liga,H,Mallorca
2122,Sevilla,2022-05-22,La Liga,H,Ath Bilbao
2122,Sociedad,2022-05-22,La Liga,H,Ath Madrid
2122,Villarreal,2022-05-22,La Liga,A,Barcelona
2122,Real Madrid,2022-05-28,Champions League,A,Liverpool
2223,Osasuna,2022-08-12,La Liga,H,Sevilla
2223,Sevilla,2022-08-12,La Liga,A,Osasuna
2223,Barcelona,2022-08-13,La Liga,H,Vallecano
2223,Celta,2022-08-13,La Liga,H,Espanol
2223,Espanol,2022-08-13,La Liga,A,Celta
2223,Valladolid,2022-08-13,La Liga,H,Villarreal
2223,Vallecano,2022-08-13,La Liga,A,Barcelona
2223,Villarreal,2022-08-13,La Liga,A,Valladolid
2223,Almeria,2022-08-14,La Liga,H,Real Madrid
2223,Cadiz,2022-08-14,La Liga,H,Sociedad
2223,Girona,2022-08-14,La Liga,A,Valencia
2223,Real Madrid,2022-08-14,La Liga,A,Almeria
2223,Sociedad,2022-08-14,La Liga,A,Cadiz
2223,Valencia,2022-08-14,La Liga,H,Girona
2223,Ath Bilbao,2022-08-15,La Liga,H,Mallorca
2223,Ath Madrid,2022-08-15,La Liga,A,Getafe
2223,Betis,2022-08-15,La Liga,H,Elche
2223,Elche,2022-08-15,La Liga,A,Betis
2223,Getafe,2022-08-15,La Liga,H,Ath Madrid
2223,Mallorca,2022-08-15,La Liga,A,Ath Bilbao
2223,Espanol,2022-08-19,La Liga,H,Vallecano
2223,Sevilla,2022-08-19,La Liga,H,Valladolid
2223,Valladolid,2022-08-19,La Liga,A,Sevilla
2223,Vallecano,2022-08-19,La Liga,A,Espanol
2223,Betis,2022-08-20,La Liga,A,Mallorca
2223,Cadiz,2022-08-20,La Liga,A,Osasuna
2223,Celta,2022-08-20,La Liga,H,Real Madrid
2223,Mallorca,2022-08-20,La Liga,H,Betis
2223,Osasuna,2022-08-20,La Liga,H,Cadiz
2223,Real Madrid,2022-08-20,La Liga,A,Celta
2223,Ath Bilbao,2022-08-21,La Liga,H,Valencia
2223,Ath Madrid,2022-08-21,La Liga,H,Villarreal
2223,Barcelona,2022-08-21,La Liga,A,Sociedad
2223,Sociedad,2022-08-21,La Liga,H,Barcelona
2223,Valencia,2022-08-21,La Liga,A,Ath Bilbao
2223,Villarreal,2022-08-21,La Liga,A,Ath Madrid
2223,Almeria,2022-08-22,La Liga,A,Elche
2223,Elche,2022-08-22,La Liga,H,Almeria
2223,Getafe,2022-08-22,La Liga,A,Girona
2223,Girona,2022-08-22,La Liga,H,Getafe
2223,Betis,2022-08-26,La Liga,H,Osasuna
2223,Celta,2022-08-26,La Liga,A,Girona
2223,Girona,2022-08-26,La Liga,H,Celta
2223,Osasuna,2022-08-26,La Liga,A,Betis
2223,Almeria,2022-08-27,La Liga,H,Sevilla
2223,Elche,2022-08-27,La Liga,H,Sociedad
2223,Mallorca,2022-08-27,La Liga,A,Vallecano
2223,Sevilla,2022-08-27,La Liga,A,Almeria
2223,Sociedad,2022-08-27,La Liga,A,Elche
2223,Vallecano,2022-08-27,La Liga,H,Mallorca
2223,Barcelona,2022-08-28,La Liga,H,Valladolid
2223,Espanol,2022-08-28,La Liga,H,Real Madrid
2223,Getafe,2022-08-28,La Liga,H,Villarreal
2223,Real Madrid,2022-08-28,La Liga,A,Espanol
2223,Valladolid,2022-08-28,La Liga,A,Barcelona
2223,Villarreal,2022-08-28,La Liga,A,Getafe
2223,Ath Bilbao,2022-08-29,La Liga,A,Cadiz
2223,Ath Madrid,2022-08-29,La Liga,A,Valencia
2223,Cadiz,2022-08-29,La Liga,H,Ath Bilbao
2223,Valencia,2022-08-29,La Liga,H,Ath Madrid
2223,Cadiz,2022-09-02,La Liga,A,Celta
2223,Celta,2022-09-02,La Liga,H,Cadiz
2223,Ath Madrid,2022-09-03,La Liga,A,Sociedad
2223,Barcelona,2022-09-03,La Liga,A,Sevilla
2223,Betis,2022-09-03,La Liga,A,Real Madrid
2223,Girona,2022-09-03,La Liga,A,Mallorca
2223,Mallorca,2022-09-03,La Liga,H,Girona
2223,Real Madrid,2022-09-03,La Liga,H,Betis
2223,Sevilla,2022-09-03,La Liga,H,Barcelona
2223,Sociedad,2022-09-03,La Liga,H,Ath Madrid
2223,Ath Bilbao,2022-09-04,La Liga,H,Espanol
2223,Elche,2022-09-04,La Liga,A,Villarreal
2223,Espanol,2022-09-04,La Liga,A,Ath Bilbao
2223,Getafe,2022-09-04,La Liga,A,Valencia
2223,Osasuna,2022-09-04,La Liga,H,Vallecano
2223,Valencia,2022-09-04,La Liga,H,Getafe
2223,Vallecano,2022-09-04,La Liga,A,Osasuna
2223,Villarreal,2022-09-04,La Liga,H,Elche
2223,Almeria,2022-09-05,La Liga,A,Valladolid
2223,Valladolid,2022-09-05,La Liga,H,Almeria
2223,Real Madrid,2022-09-06,Champions League,A,Celtic FC
2223,Sevilla,2022-09-06,Champions League,H,Man City
2223,Ath Madrid,2022-09-07,Champions League,H,FC Porto
2223,Barcelona,2022-09-07,Champions League,H,Viktoria Plzeň
2223,Betis,2022-09-08,Europa League,A,HJK Helsinki
2223,Sociedad,2022-09-08,Europa League,A,Man United
2223,Villarreal,2022-09-08,Conference League,H,Lech Poznań
2223,Girona,2022-09-09,La Liga,H,Valladolid
2223,Valladolid,2022-09-09,La Liga,A,Girona
2223,Ath Madrid,2022-09-10,La Liga,H,Celta
2223,Barcelona,2022-09-10,La Liga,A,Cadiz
2223,Cadiz,2022-09-10,La Liga,H,Barcelona
2223,Celta,2022-09-10,La Liga,A,Ath Madrid
2223,Espanol,2022-09-10,La Liga,H,Sevilla
2223,Sevilla,2022-09-10,La Liga,A,Espanol
2223,Valencia,2022-09-10,La Liga,A,Vallecano
2223,Vallecano,2022-09-10,La Liga,H,Valencia
2223,Ath Bilbao,2022-09-11,La Liga,A,Elche
2223,Betis,2022-09-11,La Liga,H,Villarreal
2223,Elche,2022-09-11,La Liga,H,Ath Bilbao
2223,Getafe,2022-09-11,La Liga,H,Sociedad
2223,Mallorca,2022-09-11,La Liga,A,Real Madrid
2223,Real Madrid,2022-09-11,La Liga,H,Mallorca
2223,Sociedad,2022-09-11,La Liga,A,Getafe
2223,Villarreal,2022-09-11,La Liga,A,Betis
2223,Almeria,2022-09-12,La Liga,H,Osasuna
2223,Osasuna,2022-09-12,La Liga,A,Almeria
2223,Ath Madrid,2022-09-13,Champions League,A,Bayer Leverkusen
