season,team,date,competition,home_away,opponent
2324,Darmstadt,2024-04-28,Bundesliga,H,Heidenheim
2324,FC Koln,2024-04-28,Bundesliga,A,Mainz
2324,Greuther Furth,2024-04-28,2. Bundesliga,A,SV Wehen Wiesbaden
2324,Heidenheim,2024-04-28,Bundesliga,A,Darmstadt
2324,M'gladbach,2024-04-28,Bundesliga,H,Union Berlin
2324,Mainz,2024-04-28,Bundesliga,H,FC Koln
2324,Nurnberg,2024-04-28,2. Bundesliga,H,Karlsruher SC
2324,Union Berlin,2024-04-28,Bundesliga,A,M'gladbach
2324,Bayern Munich,2024-04-30,Champions League,H,Real Madrid
2324,Dortmund,2024-05-01,Champions League,H,Paris SG
2324,Leverkusen,2024-05-02,Europa League,A,Roma
2324,Fortuna Dusseldorf,2024-05-03,2. Bundesliga,H,Nurnberg
2324,Hamburg,2024-05-03,2. Bundesliga,H,St Pauli
2324,Hoffenheim,2024-05-03,Bundesliga,H,RB Leipzig
2324,Nurnberg,2024-05-03,2. Bundesliga,A,Fortuna Dusseldorf
2324,RB Leipzig,2024-05-03,Bundesliga,A,Hoffenheim
2324,St Pauli,2024-05-03,2. Bundesliga,A,Hamburg
2324,Augsburg,2024-05-04,Bundesliga,A,Dortmund
2324,Bayern Munich,2024-05-04,Bundesliga,A,Stuttgart
2324,Darmstadt,2024-05-04,Bundesliga,A,Wolfsburg
2324,Dortmund,2024-05-04,Bundesliga,H,Augsburg
2324,FC Koln,2024-05-04,Bundesliga,H,Freiburg
2324,Freiburg,2024-05-04,Bundesliga,A,FC Koln
2324,Greuther Furth,2024-05-04,2. Bundesliga,H,Eintracht Braunschweig
2324,M'gladbach,2024-05-04,Bundesliga,A,Werder Bremen
2324,Stuttgart,2024-05-04,Bundesliga,H,Bayern Munich
2324,Werder Bremen,2024-05-04,Bundesliga,H,M'gladbach
2324,Wolfsburg,2024-05-04,Bundesliga,H,Darmstadt
2324,Bochum,2024-05-05,Bundesliga,A,Union Berlin
2324,Ein Frankfurt,2024-05-05,Bundesliga,H,Leverkusen
2324,Hannover,2024-05-05,2. Bundesliga,H,Paderborn
2324,Heidenheim,2024-05-05,Bundesliga,H,Mainz
2324,Hertha,2024-05-05,2. Bundesliga,A,SV 07 Elversberg
2324,Holstein Kiel,2024-05-05,2. Bundesliga,A,SV Wehen Wiesbaden
2324,Leverkusen,2024-05-05,Bundesliga,A,Ein Frankfurt
2324,Mainz,2024-05-05,Bundesliga,A,Heidenheim
2324,Paderborn,2024-05-05,2. Bundesliga,A,Hannover
2324,Union Berlin,2024-05-05,Bundesliga,H,Bochum
2324,Dortmund,2024-05-07,Champions League,A,Paris SG
2324,Schalke 04,2024-05-07,2. Bundesliga,A,VfL Osnabrück
2324,Bayern Munich,2024-05-08,Champions League,A,Real Madrid
2324,Leverkusen,2024-05-09,Europa League,H,Roma
2324,Augsburg,2024-05-10,Bundesliga,H,Stuttgart
2324,Greuther Furth,2024-05-10,2. Bundesliga,A,1. FC Magdeburg
2324,Hamburg,2024-05-10,2. Bundesliga,A,Paderborn
2324,Paderborn,2024-05-10,2. Bundesliga,H,Hamburg
2324,Stuttgart,2024-05-10,Bundesliga,A,Augsburg
2324,Dortmund,2024-05-11,Bundesliga,A,Mainz
2324,Ein Frankfurt,2024-05-11,Bundesliga,A,M'gladbach
2324,FC Koln,2024-05-11,Bundesliga,H,Union Berlin
2324,Fortuna Dusseldorf,2024-05-11,2. Bundesliga,A,Holstein Kiel
2324,Freiburg,2024-05-11,Bundesliga,H,Heidenheim
2324,Heidenheim,2024-05-11,Bundesliga,A,Freiburg
2324,Hertha,2024-05-11,2. Bundesliga,H,1. FC Kaiserslautern
2324,Holstein Kiel,2024-05-11,2. Bundesliga,H,Fortuna Dusseldorf
2324,M'gladbach,2024-05-11,Bundesliga,H,Ein Frankfurt
2324,Mainz,2024-05-11,Bundesliga,H,Dortmund
2324,Nurnberg,2024-05-11,2. Bundesliga,H,SV 07 Elversberg
2324,RB Leipzig,2024-05-11,Bundesliga,H,Werder Bremen
2324,Schalke 04,2024-05-11,2. Bundesliga,H,Hansa Rostock
2324,Union Berlin,2024-05-11,Bundesliga,A,FC Koln
2324,Werder Bremen,2024-05-11,Bundesliga,A,RB Leipzig
2324,Bayern Munich,2024-05-12,Bundesliga,H,Wolfsburg
2324,Bochum,2024-05-12,Bundesliga,H,Leverkusen
2324,Darmstadt,2024-05-12,Bundesliga,H,Hoffenheim
2324,Hannover,2024-05-12,2. Bundesliga,A,Karlsruher SC
2324,Hoffenheim,2024-05-12,Bundesliga,A,Darmstadt
2324,Leverkusen,2024-05-12,Bundesliga,A,Bochum
2324,St Pauli,2024-05-12,2. Bundesliga,H,VfL Osnabrück
2324,Wolfsburg,2024-05-12,Bundesliga,A,Bayern Munich
2324,Augsburg,2024-05-18,Bundesliga,A,Leverkusen
2324,Bayern Munich,2024-05-18,Bundesliga,A,Hoffenheim
2324,Bochum,2024-05-18,Bundesliga,A,Werder Bremen
2324,Darmstadt,2024-05-18,Bundesliga,A,Dortmund
2324,Dortmund,2024-05-18,Bundesliga,H,Darmstadt
2324,Ein Frankfurt,2024-05-18,Bundesliga,H,RB Leipzig
2324,FC Koln,2024-05-18,Bundesliga,A,Heidenheim
2324,Freiburg,2024-05-18,Bundesliga,A,Union Berlin
2324,Heidenheim,2024-05-18,Bundesliga,H,FC Koln
2324,Hoffenheim,2024-05-18,Bundesliga,H,Bayern Munich
2324,Leverkusen,2024-05-18,Bundesliga,H,Augsburg
2324,M'gladbach,2024-05-18,Bundesliga,A,Stuttgart
2324,Mainz,2024-05-18,Bundesliga,A,Wolfsburg
2324,RB Leipzig,2024-05-18,Bundesliga,A,Ein Frankfurt
2324,Stuttgart,2024-05-18,Bundesliga,H,M'gladbach
2324,Union Berlin,2024-05-18,Bundesliga,H,Freiburg
2324,Werder Bremen,2024-05-18,Bundesliga,H,Bochum
2324,Wolfsburg,2024-05-18,Bundesliga,H,Mainz
2324,Fortuna Dusseldorf,2024-05-19,2. Bundesliga,H,1. FC Magdeburg
2324,Greuther Furth,2024-05-19,2. Bundesliga,H,Schalke 04
2324,Hamburg,2024-05-19,2. Bundesliga,H,Nurnberg
2324,Hannover,2024-05-19,2. Bundesliga,H,Holstein Kiel
2324,Hertha,2024-05-19,2. Bundesliga,A,VfL Osnabrück
2324,Holstein Kiel,2024-05-19,2. Bundesliga,A,Hannover
2324,Nurnberg,2024-05-19,2. Bundesliga,A,Hamburg
2324,Paderborn,2024-05-19,2. Bundesliga,A,Hansa Rostock
2324,Schalke 04,2024-05-19,2. Bundesliga,A,Greuther Furth
2324,St Pauli,2024-05-19,2. Bundesliga,A,SV Wehen Wiesbaden
2324,Leverkusen,2024-05-22,Europa League,A,Atalanta
2324,Leverkusen,2024-05-25,DFB-Pokal,A,1. FC Kaiserslautern
2324,Dortmund,2024-06-01,Champions League,H,Real Madrid
2425,FC Koln,2024-08-02,2. Bundesliga,H,Hamburg
2425,Hamburg,2024-08-02,2. Bundesliga,A,FC Koln
2425,Hannover,2024-08-03,2. Bundesliga,H,Jahn Regensburg
2425,Hertha,2024-08-03,2. Bundesliga,H,Paderborn
2425,Nurnberg,2024-08-03,2. Bundesliga,A,Karlsruher SC
2425,Paderborn,2024-08-03,2. Bundesliga,A,Hertha
2425,Schalke 04,2024-08-03,2. Bundesliga,H,Eintracht Braunschweig
2425,Darmstadt,2024-08-04,2. Bundesliga,H,Fortuna Dusseldorf
2425,Fortuna Dusseldorf,2024-08-04,2. Bundesliga,A,Darmstadt
2425,Greuther Furth,2024-08-04,2. Bundesliga,H,Preußen Münster
2425,Greuther Furth,2024-08-09,2. Bundesliga,A,1. FC Kaiserslautern
2425,FC Koln,2024-08-10,2. Bundesliga,A,SV 07 Elversberg
2425,Fortuna Dusseldorf,2024-08-10,2. Bundesliga,H,Karlsruher SC
2425,Hamburg,2024-08-10,2. Bundesliga,H,Hertha
2425,Hertha,2024-08-10,2. Bundesliga,A,Hamburg
2425,Nurnberg,2024-08-10,2. Bundesliga,H,Schalke 04
2425,Schalke 04,2024-08-10,2. Bundesliga,A,Nurnberg
2425,Darmstadt,2024-08-11,2. Bundesliga,A,Paderborn
2425,Hannover,2024-08-11,2. Bundesliga,A,Preußen Münster
2425,Paderborn,2024-08-11,2. Bundesliga,H,Darmstadt
2425,Bayern Munich,2024-08-16,DFB-Pokal,A,SSV Ulm 1846
2425,Hoffenheim,2024-08-16,DFB-Pokal,A,Würzburger Kickers
2425,Mainz,2024-08-16,DFB-Pokal,A,SV Wehen Wiesbaden
2425,St Pauli,2024-08-16,DFB-Pokal,A,Hallescher FC
2425,Bielefeld,2024-08-17,DFB-Pokal,H,Hannover
2425,Dortmund,2024-08-17,DFB-Pokal,A,1. FC Phönix Lübeck
2425,Freiburg,2024-08-17,DFB-Pokal,A,VfL Osnabrück
2425,Greuther Furth,2024-08-17,DFB-Pokal,A,TSV Schott Mainz
2425,Hannover,2024-08-17,DFB-Pokal,A,Bielefeld
2425,Heidenheim,2024-08-17,DFB-Pokal,A,FC 08 Villingen
2425,Holstein Kiel,2024-08-17,DFB-Pokal,A,Alemannia Aachen
2425,Leverkusen,2024-08-17,DFL-Supercup,H,Stuttgart
2425,M'gladbach,2024-08-17,DFB-Pokal,A,Erzgebirge Aue
2425,RB Leipzig,2024-08-17,DFB-Pokal,A,Rot-Weiss Essen
2425,Schalke 04,2024-08-17,DFB-Pokal,A,VfR Aalen
2425,Stuttgart,2024-08-17,DFL-Supercup,A,Leverkusen
2425,Union Berlin,2024-08-17,DFB-Pokal,A,Greifswalder FC
2425,Augsburg,2024-08-18,DFB-Pokal,A,FC Viktoria 1889 Berlin
2425,Bochum,2024-08-18,DFB-Pokal,A,Jahn Regensburg
2425,Darmstadt,2024-08-18,DFB-Pokal,A,FC Teutonia 05
2425,FC Koln,2024-08-18,DFB-Pokal,A,SV Sandhausen
2425,Fortuna Dusseldorf,2024-08-18,DFB-Pokal,A,Dynamo Dresden
2425,Hamburg,2024-08-18,DFB-Pokal,A,SV Meppen
2425,Hertha,2024-08-18,DFB-Pokal,A,Hansa Rostock
2425,Nurnberg,2024-08-18,DFB-Pokal,A,1. FC Saarbrücken
2425,Paderborn,2024-08-18,DFB-Pokal,A,Bremer SV
2425,Ein Frankfurt,2024-08-19,DFB-Pokal,A,Eintracht Braunschweig
2425,Werder Bremen,2024-08-19,DFB-Pokal,A,Energie Cottbus
2425,Wolfsburg,2024-08-19,DFB-Pokal,A,TuS Koblenz
2425,Heidenheim,2024-08-22,Conference League (qual.),A,BK Häcken
2425,Hamburg,2024-08-23,2. Bundesliga,A,Hannover
2425,Hannover,2024-08-23,2. Bundesliga,H,Hamburg
2425,Leverkusen,2024-08-23,Bundesliga,A,M'gladbach
2425,M'gladbach,2024-08-23,Bundesliga,H,Leverkusen
2425,Augsburg,2024-08-24,Bundesliga,H,Werder Bremen
2425,Bochum,2024-08-24,Bundesliga,A,RB Leipzig
2425,Dortmund,2024-08-24,Bundesliga,H,Ein Frankfurt
2425,Ein Frankfurt,2024-08-24,Bundesliga,A,Dortmund
2425,FC Koln,2024-08-24,2. Bundesliga,H,Eintracht Braunschweig
2425,Freiburg,2024-08-24,Bundesliga,H,Stuttgart
2425,Greuther Furth,2024-08-24,2. Bundesliga,H,Paderborn
2425,Hertha,2024-08-24,2. Bundesliga,H,Jahn Regensburg
2425,Hoffenheim,2024-08-24,Bundesliga,H,Holstein Kiel
2425,Holstein Kiel,2024-08-24,Bundesliga,A,Hoffenheim
2425,Mainz,2024-08-24,Bundesliga,H,Union Berlin
2425,Paderborn,2024-08-24,2. Bundesliga,A,Greuther Furth
2425,RB Leipzig,2024-08-24,Bundesliga,H,Bochum
2425,Stuttgart,2024-08-24,Bundesliga,A,Freiburg
2425,Union Berlin,2024-08-24,Bundesliga,A,Mainz
2425,Werder Bremen,2024-08-24,Bundesliga,A,Augsburg
2425,Bayern Munich,2024-08-25,Bundesliga,A,Wolfsburg
2425,Darmstadt,2024-08-25,2. Bundesliga,H,Nurnberg
2425,Fortuna Dusseldorf,2024-08-25,2. Bundesliga,A,SSV Ulm 1846
2425,Heidenheim,2024-08-25,Bundesliga,A,St Pauli
2425,Nurnberg,2024-08-25,2. Bundesliga,A,Darmstadt
2425,Schalke 04,2024-08-25,2. Bundesliga,A,1. FC Magdeburg
2425,St Pauli,2024-08-25,Bundesliga,H,Heidenheim
2425,Wolfsburg,2024-08-25,Bundesliga,H,Bayern Munich
2425,Stuttgart,2024-08-27,DFB-Pokal,A,Preußen Münster
2425,Leverkusen,2024-08-28,DFB-Pokal,A,FC Carl Zeiss Jena
2425,Heidenheim,2024-08-29,Conference League (qual.),H,BK Häcken
2425,Fortuna Dusseldorf,2024-08-30,2. Bundesliga,H,Hannover
2425,Greuther Furth,2024-08-30,2. Bundesliga,A,Jahn Regensburg
2425,Hannover,2024-08-30,2. Bundesliga,A,Fortuna Dusseldorf
2425,St Pauli,2024-08-30,Bundesliga,A,Union Berlin
2425,Union Berlin,2024-08-30,Bundesliga,H,St Pauli
2425,Bochum,2024-08-31,Bundesliga,H,M'gladbach
2425,Darmstadt,2024-08-31,2. Bundesliga,A,SV 07 Elversberg
2425,Dortmund,2024-08-31,Bundesliga,A,Werder Bremen
2425,Ein Frankfurt,2024-08-31,Bundesliga,H,Hoffenheim
2425,Hamburg,2024-08-31,2. Bundesliga,H,Preußen Münster
2425,Hertha,2024-08-31,2. Bundesliga,A,1. FC Kaiserslautern
2425,Hoffenheim,2024-08-31,Bundesliga,A,Ein Frankfurt
2425,Holstein Kiel,2024-08-31,Bundesliga,H,Wolfsburg
2425,Leverkusen,2024-08-31,Bundesliga,H,RB Leipzig
2425,M'gladbach,2024-08-31,Bundesliga,A,Bochum
2425,Mainz,2024-08-31,Bundesliga,A,Stuttgart
2425,Nurnberg,2024-08-31,2. Bundesliga,H,1. FC Magdeburg
2425,RB Leipzig,2024-08-31,Bundesliga,A,Leverkusen
2425,Stuttgart,2024-08-31,Bundesliga,H,Mainz
2425,Werder Bremen,2024-08-31,Bundesliga,H,Dortmund
2425,Wolfsburg,2024-08-31,Bundesliga,A,Holstein Kiel
2425,Augsburg,2024-09-01,Bundesliga,A,Heidenheim
2425,Bayern Munich,2024-09-01,Bundesliga,H,Freiburg
2425,FC Koln,2024-09-01,2. Bundesliga,A,Schalke 04
2425,Freiburg,2024-09-01,Bundesliga,A,Bayern Munich
2425,Heidenheim,2024-09-01,Bundesliga,H,Augsburg
2425,Paderborn,2024-09-01,2. Bundesliga,H,SSV Ulm 1846
2425,Schalke 04,2024-09-01,2. Bundesliga,H,FC Koln
2425,Dortmund,2024-09-13,Bundesliga,H,Heidenheim
2425,Heidenheim,2024-09-13,Bundesliga,A,Dortmund
2425,Paderborn,2024-09-13,2. Bundesliga,A,Preußen Münster
2425,Schalke 04,2024-09-13,2. Bundesliga,A,Karlsruher SC
2425,Bayern Munich,2024-09-14,Bundesliga,A,Holstein Kiel
2425,Bochum,2024-09-14,Bundesliga,A,Freiburg
2425,Darmstadt,2024-09-14,2. Bundesliga,H,Eintracht Braunschweig
2425,Ein Frankfurt,2024-09-14,Bundesliga,A,Wolfsburg
2425,FC Koln,2024-09-14,2. Bundesliga,H,1. FC Magdeburg
2425,Freiburg,2024-09-14,Bundesliga,H,Bochum
2425,Hannover,2024-09-14,2. Bundesliga,H,1. FC Kaiserslautern
2425,Hoffenheim,2024-09-14,Bundesliga,H,Leverkusen
2425,Holstein Kiel,2024-09-14,Bundesliga,H,Bayern Munich
2425,Leverkusen,2024-09-14,Bundesliga,A,Hoffenheim
2425,M'gladbach,2024-09-14,Bundesliga,H,Stuttgart
2425,Nurnberg,2024-09-14,2. Bundesliga,A,SSV Ulm 1846
2425,RB Leipzig,2024-09-14,Bundesliga,H,Union Berlin
2425,Stuttgart,2024-09-14,Bundesliga,A,M'gladbach
2425,Union Berlin,2024-09-14,Bundesliga,A,RB Leipzig
2425,Wolfsburg,2024-09-14,Bundesliga,H,Ein Frankfurt
2425,Augsburg,2024-09-15,Bundesliga,H,St Pauli
2425,Fortuna Dusseldorf,2024-09-15,2. Bundesliga,A,Hertha
2425,Greuther Furth,2024-09-15,2. Bundesliga,H,SV 07 Elversberg
2425,Hamburg,2024-09-15,2. Bundesliga,H,Jahn Regensburg
2425,Hertha,2024-09-15,2. Bundesliga,H,Fortuna Dusseldorf
2425,Mainz,2024-09-15,Bundesliga,H,Werder Bremen
2425,St Pauli,2024-09-15,Bundesliga,A,Augsburg
2425,Werder Bremen,2024-09-15,Bundesliga,A,Mainz
2425,Bayern Munich,2024-09-17,Champions League,H,GNK Dinamo Zagreb
2425,Stuttgart,2024-09-17,Champions League,A,Real Madrid
2425,Dortmund,2024-09-18,Champions League,A,Club Brugge KV
2425,Leverkusen,2024-09-19,Champions League,A,Feyenoord Rotterdam
2425,RB Leipzig,2024-09-19,Champions League,A,Ath Madrid
2425,Augsburg,2024-09-20,Bundesliga,H,Mainz
2425,Darmstadt,2024-09-20,2. Bundesliga,A,Schalke 04
2425,Hannover,2024-09-20,2. Bundesliga,A,Paderborn
2425,Mainz,2024-09-20,Bundesliga,A,Augsburg
2425,Paderborn,2024-09-20,2. Bundesliga,H,Hannover
2425,Schalke 04,2024-09-20,2. Bundesliga,H,Darmstadt
2425,Bayern Munich,2024-09-21,Bundesliga,A,Werder Bremen
2425,Bochum,2024-09-21,Bundesliga,H,Holstein Kiel
2425,Ein Frankfurt,2024-09-21,Bundesliga,H,M'gladbach
2425,FC Koln,2024-09-21,2. Bundesliga,A,Fortuna Dusseldorf
2425,Fortuna Dusseldorf,2024-09-21,2. Bundesliga,H,FC Koln
2425,Freiburg,2024-09-21,Bundesliga,A,Heidenheim
2425,Greuther Furth,2024-09-21,2. Bundesliga,A,Eintracht Braunschweig
2425,Hamburg,2024-09-21,2. Bundesliga,A,1. FC Kaiserslautern
2425,Heidenheim,2024-09-21,Bundesliga,H,Freiburg
2425,Hertha,2024-09-21,2. Bundesliga,A,Nurnberg
2425,Hoffenheim,2024-09-21,Bundesliga,A,Union Berlin
2425,Holstein Kiel,2024-09-21,Bundesliga,A,Bochum
2425,M'gladbach,2024-09-21,Bundesliga,A,Ein Frankfurt
2425,Nurnberg,2024-09-21,2. Bundesliga,H,Hertha
2425,Union Berlin,2024-09-21,Bundesliga,H,Hoffenheim
2425,Werder Bremen,2024-09-21,Bundesliga,H,Bayern Munich
2425,Dortmund,2024-09-22,Bundesliga,A,Stuttgart
2425,Leverkusen,2024-09-22,Bundesliga,H,Wolfsburg
2425,RB Leipzig,2024-09-22,Bundesliga,A,St Pauli
2425,St Pauli,2024-09-22,Bundesliga,H,RB Leipzig
2425,Stuttgart,2024-09-22,Bundesliga,H,Dortmund
2425,Wolfsburg,2024-09-22,Bundesliga,A,Leverkusen
2425,Hoffenheim,2024-09-25,Europa League,A,FC Midtjylland
2425,Ein Frankfurt,2024-09-26,Europa League,H,Viktoria Plzeň
2425,Bochum,2024-09-27,Bundesliga,A,Dortmund
2425,Dortmund,2024-09-27,Bundesliga,H,Bochum
2425,Fortuna Dusseldorf,2024-09-27,2. Bundesliga,A,Greuther Furth
2425,Greuther Furth,2024-09-27,2. Bundesliga,H,Fortuna Dusseldorf
2425,Augsburg,2024-09-28,Bundesliga,A,RB Leipzig
2425,Bayern Munich,2024-09-28,Bundesliga,H,Leverkusen
2425,Darmstadt,2024-09-28,2. Bundesliga,H,1. FC Magdeburg
2425,Freiburg,2024-09-28,Bundesliga,H,St Pauli
2425,Hamburg,2024-09-28,2. Bundesliga,H,Paderborn
2425,Heidenheim,2024-09-28,Bundesliga,A,Mainz
2425,Leverkusen,2024-09-28,Bundesliga,A,Bayern Munich
2425,M'gladbach,2024-09-28,Bundesliga,H,Union Berlin
2425,Mainz,2024-09-28,Bundesliga,H,Heidenheim
2425,Paderborn,2024-09-28,2. Bundesliga,A,Hamburg
2425,RB Leipzig,2024-09-28,Bundesliga,H,Augsburg
2425,Schalke 04,2024-09-28,2. Bundesliga,A,Preußen Münster
2425,St Pauli,2024-09-28,Bundesliga,A,Freiburg
2425,Stuttgart,2024-09-28,Bundesliga,A,Wolfsburg
2425,Union Berlin,2024-09-28,Bundesliga,A,M'gladbach
2425,Wolfsburg,2024-09-28,Bundesliga,H,Stuttgart
2425,Ein Frankfurt,2024-09-29,Bundesliga,A,Holstein Kiel
2425,FC Koln,2024-09-29,2. Bundesliga,H,Karlsruher SC
2425,Hannover,2024-09-29,2. Bundesliga,H,Nurnberg
2425,Hertha,2024-09-29,2. Bundesliga,H,SV 07 Elversberg
2425,Hoffenheim,2024-09-29,Bundesliga,H,Werder Bremen
2425,Holstein Kiel,2024-09-29,Bundesliga,H,Ein Frankfurt
2425,Nurnberg,2024-09-29,2. Bundesliga,A,Hannover
2425,Werder Bremen,2024-09-29,Bundesliga,A,Hoffenheim
2425,Dortmund,2024-10-01,Champions League,H,Celtic FC
2425,Leverkusen,2024-10-01,Champions League,H,Milan
2425,Stuttgart,2024-10-01,Champions League,H,AC Sparta Praha
2425,Bayern Munich,2024-10-02,Champions League,A,Aston Villa
2425,RB Leipzig,2024-10-02,Champions League,H,Juventus
2425,Ein Frankfurt,2024-10-03,Europa League,A,Beşiktaş
2425,Heidenheim,2024-10-03,Conference League,H,Olimpija Ljubljana
2425,Hoffenheim,2024-10-03,Europa League,H,Dinamo Kiev
2425,Augsburg,2024-10-04,Bundesliga,H,M'gladbach
2425,Darmstadt,2024-10-04,2. Bundesliga,A,Karlsruher SC
2425,M'gladbach,2024-10-04,Bundesliga,A,Augsburg
2425,Paderborn,2024-10-04,2. Bundesliga,H,Jahn Regensburg
2425,Bochum,2024-10-05,Bundesliga,H,Wolfsburg
2425,Dortmund,2024-10-05,Bundesliga,A,Union Berlin
2425,FC Koln,2024-10-05,2. Bundesliga,H,SSV Ulm 1846
2425,Freiburg,2024-10-05,Bundesliga,A,Werder Bremen
2425,Hertha,2024-10-05,2. Bundesliga,A,Schalke 04
2425,Holstein Kiel,2024-10-05,Bundesliga,A,Leverkusen
2425,Leverkusen,2024-10-05,Bundesliga,H,Holstein Kiel
2425,Mainz,2024-10-05,Bundesliga,A,St Pauli
2425,Nurnberg,2024-10-05,2. Bundesliga,H,Preußen Münster
2425,Schalke 04,2024-10-05,2. Bundesliga,H,Hertha
2425,St Pauli,2024-10-05,Bundesliga,H,Mainz
2425,Union Berlin,2024-10-05,Bundesliga,H,Dortmund
2425,Werder Bremen,2024-10-05,Bundesliga,H,Freiburg
2425,Wolfsburg,2024-10-05,Bundesliga,A,Bochum
2425,Bayern Munich,2024-10-06,Bundesliga,A,Ein Frankfurt
2425,Ein Frankfurt,2024-10-06,Bundesliga,H,Bayern Munich
2425,Fortuna Dusseldorf,2024-10-06,2. Bundesliga,H,Hamburg
2425,Greuther Furth,2024-10-06,2. Bundesliga,A,1. FC Magdeburg
2425,Hamburg,2024-10-06,2. Bundesliga,A,Fortuna Dusseldorf
2425,Hannover,2024-10-06,2. Bundesliga,A,Eintracht Braunschweig
2425,Heidenheim,2024-10-06,Bundesliga,H,RB Leipzig
2425,Hoffenheim,2024-10-06,Bundesliga,A,Stuttgart
2425,RB Leipzig,2024-10-06,Bundesliga,A,Heidenheim
2425,Stuttgart,2024-10-06,Bundesliga,H,Hoffenheim
2425,Darmstadt,2024-10-18,2. Bundesliga,H,FC Koln
2425,Dortmund,2024-10-18,Bundesliga,H,St Pauli
2425,FC Koln,2024-10-18,2. Bundesliga,A,Darmstadt
2425,Hertha,2024-10-18,2. Bundesliga,H,Eintracht Braunschweig
2425,St Pauli,2024-10-18,Bundesliga,A,Dortmund
2425,Augsburg,2024-10-19,Bundesliga,A,Freiburg
2425,Bayern Munich,2024-10-19,Bundesliga,H,Stuttgart
2425,Bochum,2024-10-19,Bundesliga,A,Hoffenheim
2425,Ein Frankfurt,2024-10-19,Bundesliga,A,Leverkusen
2425,Fortuna Dusseldorf,2024-10-19,2. Bundesliga,A,Jahn Regensburg
2425,Freiburg,2024-10-19,Bundesliga,H,Augsburg
2425,Hannover,2024-10-19,2. Bundesliga,H,Schalke 04
2425,Heidenheim,2024-10-19,Bundesliga,A,M'gladbach
2425,Hoffenheim,2024-10-19,Bundesliga,H,Bochum
2425,Leverkusen,2024-10-19,Bundesliga,H,Ein Frankfurt
2425,M'gladbach,2024-10-19,Bundesliga,H,Heidenheim
2425,Mainz,2024-10-19,Bundesliga,H,RB Leipzig
2425,Paderborn,2024-10-19,2. Bundesliga,A,1. FC Kaiserslautern
2425,RB Leipzig,2024-10-19,Bundesliga,A,Mainz
2425,Schalke 04,2024-10-19,2. Bundesliga,A,Hannover
2425,Stuttgart,2024-10-19,Bundesliga,A,Bayern Munich
2425,Greuther Furth,2024-10-20,2. Bundesliga,H,Nurnberg
2425,Hamburg,2024-10-20,2. Bundesliga,H,1. FC Magdeburg
2425,Holstein Kiel,2024-10-20,Bundesliga,H,Union Berlin
2425,Nurnberg,2024-10-20,2. Bundesliga,A,Greuther Furth
2425,Union Berlin,2024-10-20,Bundesliga,A,Holstein Kiel
2425,Werder Bremen,2024-10-20,Bundesliga,A,Wolfsburg
2425,Wolfsburg,2024-10-20,Bundesliga,H,Werder Bremen
2425,Dortmund,2024-10-22,Champions League,A,Real Madrid
2425,Stuttgart,2024-10-22,Champions League,A,Juventus
2425,Bayern Munich,2024-10-23,Champions League,A,Barcelona
2425,Leverkusen,2024-10-23,Champions League,A,Brest
2425,RB Leipzig,2024-10-23,Champions League,H,Liverpool
2425,Ein Frankfurt,2024-10-24,Europa League,H,FK RFS
2425,Heidenheim,2024-10-24,Conference League,A,Paphos FC
2425,Hoffenheim,2024-10-24,Europa League,A,FC Porto
2425,FC Koln,2024-10-25,2. Bundesliga,H,Paderborn
2425,M'gladbach,2024-10-25,Bundesliga,A,Mainz
2425,Mainz,2024-10-25,Bundesliga,H,M'gladbach
2425,Nurnberg,2024-10-25,2. Bundesliga,H,Jahn Regensburg
2425,Paderborn,2024-10-25,2. Bundesliga,A,FC Koln
2425,Augsburg,2024-10-26,Bundesliga,H,Dortmund
2425,Dortmund,2024-10-26,Bundesliga,A,Augsburg
2425,Fortuna Dusseldorf,2024-10-26,2. Bundesliga,H,1. FC Kaiserslautern
2425,Freiburg,2024-10-26,Bundesliga,A,RB Leipzig
2425,Greuther Furth,2024-10-26,2. Bundesliga,A,Schalke 04
2425,Hamburg,2024-10-26,2. Bundesliga,A,SV 07 Elversberg
2425,Hertha,2024-10-26,2. Bundesliga,A,Karlsruher SC
2425,Holstein Kiel,2024-10-26,Bundesliga,A,Stuttgart
2425,Leverkusen,2024-10-26,Bundesliga,A,Werder Bremen
2425,RB Leipzig,2024-10-26,Bundesliga,H,Freiburg
2425,Schalke 04,2024-10-26,2. Bundesliga,H,Greuther Furth
2425,St Pauli,2024-10-26,Bundesliga,H,Wolfsburg
2425,Stuttgart,2024-10-26,Bundesliga,H,Holstein Kiel
2425,Werder Bremen,2024-10-26,Bundesliga,H,Leverkusen
2425,Wolfsburg,2024-10-26,Bundesliga,A,St Pauli
2425,Bayern Munich,2024-10-27,Bundesliga,A,Bochum
2425,Bochum,2024-10-27,Bundesliga,H,Bayern Munich
2425,Darmstadt,2024-10-27,2. Bundesliga,H,SSV Ulm 1846
2425,Ein Frankfurt,2024-10-27,Bundesliga,A,Union Berlin
2425,Hannover,2024-10-27,2. Bundesliga,A,1. FC Magdeburg
2425,Heidenheim,2024-10-27,Bundesliga,H,Hoffenheim
2425,Hoffenheim,2024-10-27,Bundesliga,A,Heidenheim
2425,Union Berlin,2024-10-27,Bundesliga,H,Ein Frankfurt
2425,Augsburg,2024-10-29,DFB-Pokal,H,Schalke 04
2425,Dortmund,2024-10-29,DFB-Pokal,A,Wolfsburg
