player_id,nome,nostro,censurato,stato,url,identita,bday_pagina,nascita_attesa,identita_wikidata,forma_discrepanza
184892,Florian Thauvin,True,True,ok,https://en.wikipedia.org/wiki/Florian_Thauvin,confermata_data,1993-01-26,1993-01-26,,
44162,Miralem Pjanić,True,True,ok,https://en.wikipedia.org/wiki/Miralem_Pjani%C4%87,confermata_data,1990-04-02,1990-04-02,,
35518,David Silva,True,True,ok,https://en.wikipedia.org/wiki/David_Silva,confermata_data,1986-01-08,1986-01-08,,
67063,Danny Welbeck,True,True,ok,https://en.wikipedia.org/wiki/Danny_Welbeck,confermata_data,1990-11-26,1990-11-26,,
79960,Alex Sandro,True,True,ok,https://en.wikipedia.org/wiki/Alex_Sandro,confermata_data,1991-01-26,1991-01-26,,
94005,Sead Kolasinac,True,True,ok,https://en.wikipedia.org/wiki/Sead_Kolasinac,confermata_data,1993-06-20,1993-06-20,,
20005,Papu Gómez,True,True,ok,https://en.wikipedia.org/wiki/Papu_G%C3%B3mez,confermata_data,1988-02-15,1988-02-15,,
145707,Danilo,True,True,nessun_blocco,https://en.wikipedia.org/wiki/Danilo,non_verificata,,1991-07-15,,
203412,Andreas Cornelius,True,True,ok,https://en.wikipedia.org/wiki/Andreas_Cornelius,confermata_data,1993-03-16,1993-03-16,,
50202,Eden Hazard,True,True,ok,https://en.wikipedia.org/wiki/Eden_Hazard,confermata_data,1991-01-07,1991-01-07,,
14086,Ashley Young,True,True,ok,https://en.wikipedia.org/wiki/Ashley_Young,confermata_data,1985-07-09,1985-07-09,,
130365,Alessandro Florenzi,True,True,ok,https://en.wikipedia.org/wiki/Alessandro_Florenzi,confermata_data,1991-03-11,1991-03-11,,
127202,Matz Sels,True,True,ok,https://en.wikipedia.org/wiki/Matz_Sels,confermata_data,1992-02-26,1992-02-26,,
26267,Fernandinho,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Fernandinho,non_verificata,,1985-05-04,,
84435,Kevin Vogt,True,True,ok,https://en.wikipedia.org/wiki/Kevin_Vogt,confermata_data,1991-09-23,1991-09-23,,
111961,Suso,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Suso,non_verificata,,1993-11-19,,
37647,Dimitri Payet,True,True,ok,https://en.wikipedia.org/wiki/Dimitri_Payet,confermata_data,1987-03-29,1987-03-29,,
41982,Radja Nainggolan,True,True,ok,https://en.wikipedia.org/wiki/Radja_Nainggolan,confermata_data,1988-05-04,1988-05-04,,
99343,Ander Herrera,True,True,ok,https://en.wikipedia.org/wiki/Ander_Herrera,confermata_data,1989-08-14,1989-08-14,,
40204,Joe Hart,True,True,ok,https://en.wikipedia.org/wiki/Joe_Hart,confermata_data,1987-04-19,1987-04-19,,
50355,Fedor Smolov,True,True,ok,https://en.wikipedia.org/wiki/Fedor_Smolov,confermata_data,1990-02-09,1990-02-09,,
57280,Giacomo Bonaventura,True,True,ok,https://en.wikipedia.org/wiki/Giacomo_Bonaventura,confermata_data,1989-08-22,1989-08-22,,
111630,Erik Lamela,True,True,ok,https://en.wikipedia.org/wiki/Erik_Lamela,confermata_data,1992-03-04,1992-03-04,,
80444,Philippe Coutinho,True,True,ok,https://en.wikipedia.org/wiki/Philippe_Coutinho,confermata_data,1992-06-12,1992-06-12,,
20506,Andrés Guardado,True,True,ok,https://en.wikipedia.org/wiki/Andr%C3%A9s_Guardado,confermata_data,1986-09-28,1986-09-28,,
51174,Fernando,True,True,nessun_blocco,https://en.wikipedia.org/wiki/Fernando,non_verificata,,1987-07-25,,
40633,Milan Badelj,True,True,ok,https://en.wikipedia.org/wiki/Milan_Badelj,confermata_data,1989-02-25,1989-02-25,,
69015,Andriy Yarmolenko,True,True,ok,https://en.wikipedia.org/wiki/Andriy_Yarmolenko,confermata_data,1989-10-23,1989-10-23,,
213260,Rubén García,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Rub%C3%A9n_Garc%C3%ADa,non_verificata,,1993-07-14,,
48280,Edinson Cavani,True,True,ok,https://en.wikipedia.org/wiki/Edinson_Cavani,confermata_data,1987-02-14,1987-02-14,,
81999,Joselu,True,True,ok,https://en.wikipedia.org/wiki/Joselu,confermata_data,1990-03-27,1990-03-27,,
