Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,2,14,Aissat O.,,6.5,73',,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,3,20,Akinleye D.,,,,,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,4,16,Alexandre L.,Portiere,,,,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,5,12,Chabane A.,,,,,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,6,17,Chibozo A.,,,,,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,7,13,Daf I.,,6.2,74',,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,8,18,Drame A.,,,88',,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Montreuil,Amiens,Ospite,Amiens,3-4-3,Panchina,9,15,Paul P.,,,81',,tCiUKWfA
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,1,1,Faham F.,Portiere,5.3,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,2,2,Mouton E.,,7.7,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,3,5,Sylla M.,,7.0,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,4,8,Giraudon J.,,6.8,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,5,3,Baudry M.,,6.1,,76',A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,6,4,Obiang J.,,6.3,,64',A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,7,10,Khous G.,Capitano,7.4,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,8,6,Morel J.,,7.7,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,9,7,Sanchez Da Silva F.,,6.6,,77',A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,10,9,El Khoumisti F.,,8.3,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Titolare,11,11,Lallias A.,,6.5,,76',A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,1,14,Ba P. I.,,6.3,76',,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,2,15,Berthier G.,,6.4,77',,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,3,17,Bozkurt C.,,6.2,76',,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,4,18,Diako M.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,5,16,Jan C.,Portiere,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,6,20,Kebe K.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,7,12,Lemaitre M.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,8,13,Luyambula S.,,6.4,64',,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Casa,Orleans,5-3-2,Panchina,9,19,Ribeiro A.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,1,1,Kohn P.,Portiere,8.0,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,2,2,Ouattara K.,,8.1,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,3,3,Dier E.,,6.8,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,4,5,Kehrer T.,,7.5,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,5,8,Caio Henrique,,6.6,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,6,6,Zakaria D.,Capitano,8.4,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,7,4,Teze J.,,6.9,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,8,11,Idumbo S.,,4.6,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,9,10,Golovin A.,,6.6,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,10,7,Biereth M.,,5.9,,77',A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Titolare,11,9,Balogun F.,,6.4,,86',A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,1,13,Bamba A.,,6.5,77',,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,2,14,Brunner P.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,3,19,Ilenikhena G.,,,86',,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,4,16,Lienard Y.,Portiere,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,5,17,Michal L.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,6,12,Nibombe S.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Orleans,Monaco,Ospite,Monaco,4-3-1-2,Panchina,7,15,Toure I.,,,,,A7ZtaAkl
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,1,1,Olmeta L.,Portiere,6.2,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,2,2,Meynadier T.,,5.8,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,3,3,Guevara J.,,4.7,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,4,6,Guidi D.,Capitano,6.4,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,5,4,Bohnert F.,,6.0,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,6,7,Ducrocq T.,,5.7,,73',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,7,8,Janneh J.,,6.6,,73',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,8,10,Zaouai A.,,6.1,,88',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,9,11,Sebas J.,,5.9,,46',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,10,9,Tomi F.,,5.8,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Titolare,11,5,Ariss Z.,,5.9,,88',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,1,17,Beltaief Z.,,,88',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,2,15,Ble M.,,6.0,46',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,3,13,Etoga L.,,6.6,73',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,4,16,Fabri J.,Portiere,,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,5,18,Karamoko I.,,,88',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,6,12,Petrignani M.,,6.5,73',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Casa,Bastia,4-3-3,Panchina,7,14,Roncaglia A.,,,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,1,1,Konate H.,Portiere,7.2,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,2,4,Titi Y.,,5.7,,90',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,3,6,Monfray A.,Capitano,6.5,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,4,2,Gambor H.,,6.3,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,5,3,Boura I.,,7.9,,87',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,6,8,Diop M.,,6.7,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,7,7,Phliponeau A.,,6.2,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,8,10,Ifnaoui M.,,6.6,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,9,5,Adeline M.,,7.5,,74',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,10,11,Assoumou J.,,6.6,,87',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Titolare,11,9,Ripart R.,,7.8,,73',rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,1,19,Bentayeb T.,,7.4,73',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,2,16,Boucher Z.,Portiere,,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,3,18,Detourbet M.,,,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,4,14,Diawara S.,,,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,5,20,El Idrissy M.,,6.4,74',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,6,13,Maronnier L.,,,90',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,7,17,Mille A.,,,,,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,8,12,Odede E.,,,87',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Bastia,Troyes,Ospite,Troyes,4-2-3-1,Panchina,9,15,Ouzenadji A.,,,87',,rLXlclK0
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,1,1,Pona O.,Portiere,8.2,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,2,2,Raolisoa L.,,6.5,,64',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,3,4,Biumla E.,,6.3,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,4,5,Lefort J.,,7.7,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,5,3,Ekomie J.,,6.8,,64',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,6,8,Belkebla H.,,6.3,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,7,10,Capelle P.,Capitano,5.7,,75',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,8,11,Belkhdim Y.,,5.3,,75',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,9,6,Mouton L.,,6.2,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,10,7,Sbai A.,,7.1,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Titolare,11,9,Peter P.,,5.8,,90+2',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,1,12,Arcus C.,,6.7,64',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,2,14,Bamba A.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,3,19,Cherif S.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,4,15,Courcoul M.,,6.2,75',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,5,20,Hanin F.,,6.5,64',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,6,18,Machine L.,,,90+2',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,7,17,Moussaoui A.,,6.1,75',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,8,13,Sinate D.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Casa,Angers,4-2-3-1,Panchina,9,16,Zinga M.,Portiere,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,1,1,Haug K.,Portiere,7.0,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,2,5,Koumbassa S.,,6.3,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,3,4,Cresswell C.,,6.7,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,4,3,McKenzie M.,Capitano,7.1,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,5,2,Messali R.,,7.3,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,6,8,Sauer M.,,6.2,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,7,6,Demba P.,,6.9,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,8,7,Vignolo J.,,7.0,,71',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,9,11,Edjouma N.,,7.0,,71',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,10,10,Gboho Y.,,6.9,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Titolare,11,9,Hidalgo S.,,6.9,,85',lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,1,19,Casseres C.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,2,15,Donnum A.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,3,17,Faty E.,,,85',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,4,13,Kamanzi W.,,7.0,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,5,14,Lahmadi N.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,6,16,Restes G.,Portiere,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,7,18,Reynaud L.,,6.4,71',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,8,20,Schmidt N.,,6.5,71',,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Angers,Tolosa,Ospite,Tolosa,3-4-2-1,Panchina,9,12,Wasbauer N.,,,,,lvCX75YI
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,1,1,Matimbou W.,Portiere,5.6,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,2,5,Dihad A.,,6.5,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,3,4,Nkulu L.,,5.0,,79',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,4,3,Khechmar A.,,6.9,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,5,2,Marre E.,,6.0,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,6,8,Konte M.,,6.8,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,7,6,Kadir F.,Capitano,7.2,,89',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,8,11,Relange T.,,5.9,,74',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,9,10,Nassiri A.,,6.2,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,10,9,Cara S.,,5.3,,89',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Titolare,11,7,Amir Z.,,6.1,,75',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,1,12,Abergel S.,,6.3,74',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,2,15,Bangoura A.,,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,3,16,Ben Boina S.,Portiere,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,4,17,Boukeroucha Y.,,,89',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,5,18,Gassama B.,,6.4,79',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,6,14,Quemard N.,,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,7,19,Rico M.,,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,8,13,Souare M.,,,89',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Casa,Istres,3-4-3,Panchina,9,20,Yara S.,,6.4,75',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,1,1,Hautbois M.,Portiere,7.3,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,2,4,Ouaneh P.,,7.2,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,3,2,Tavares Y.,,6.4,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,4,3,Bianda W.,,6.2,,90+2',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,5,6,Sanna S.,Capitano,7.1,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,6,8,Mandouki C.,,6.3,,90+2',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,7,10,Benard W.,,9.1,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,8,7,Samb L.,,7.5,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,9,5,Maggiotti J.,,7.9,,74',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,10,9,Maddy E.,,7.2,,84',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Titolare,11,11,Dago T.,,7.2,,74',MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,1,17,Aradj Y.,,,90+2',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,2,20,Clavreul E.,,6.4,74',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,3,16,Droyaux L.,Portiere,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,4,14,Faurand-Tournaire A.,,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,5,15,Montet E.,,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,6,12,Pellenard T.,,,90+2',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,7,19,Sellouki M.,,,,,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,8,18,Tchokounte M.,,6.4,74',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Istres,Laval,Ospite,Laval,3-4-1-2,Panchina,9,13,Vargas T.,,,84',,MRKGBmZg
Coppa di Francia,16esimi di finale,10.01.2026,Le Puy-en-Velay,Reims,Casa,Le Puy-en-Velay,3-5-2,Titolare,1,1,Carvalho M.,Portiere,9.2,,,rck26hcE
Coppa di Francia,16esimi di finale,10.01.2026,Le Puy-en-Velay,Reims,Casa,Le Puy-en-Velay,3-5-2,Titolare,2,5,Zogba M.,,7.2,,,rck26hcE
Coppa di Francia,16esimi di finale,10.01.2026,Le Puy-en-Velay,Reims,Casa,Le Puy-en-Velay,3-5-2,Titolare,3,4,Mohamed I.,,6.1,,,rck26hcE
Coppa di Francia,16esimi di finale,10.01.2026,Le Puy-en-Velay,Reims,Casa,Le Puy-en-Velay,3-5-2,Titolare,4,3,Seidou E.,,6.9,,,rck26hcE
