Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,3,Ospite,Rigore,Kadir F.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,4,Casa,Rigore Assegnato,Romero T.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,4,Casa,Rigore,Romero T.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,4,Ospite,Rigore Assegnato,Cara S.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,4,Ospite,Rigore sbagliato,Cara S.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,5,Casa,Rigore Assegnato,Dia B.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,5,Casa,Rigore,Dia B.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,5,Ospite,Rigore Assegnato,Yara S.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,5,Ospite,Rigore,Yara S.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,6,Casa,Rigore Assegnato,Vindex A.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,6,Casa,Rigore,Vindex A.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,6,Ospite,Rigore Assegnato,Marre E.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,6,Ospite,Rigore,Marre E.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,7,Casa,Rigore Assegnato,Calavia T.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,7,Casa,Rigore sbagliato,Calavia T.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,7,Ospite,Rigore Assegnato,Nkulu L.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,SA Merignac,Istres,Rigori,7,Ospite,Rigore,Nkulu L.,,WxpQAVvR
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,1 Tempo,21',Ospite,Cartellino Giallo,Karamoko I.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,1 Tempo,43',Ospite,Cartellino Giallo,Ducrocq T.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,53',Casa,Cartellino Giallo,Laraba A.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,66',Casa,Sostituzione - Esce,Guimard H.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,66',Casa,Sostituzione - Entra,Gomis V.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,66',Casa,Sostituzione - Esce,Laraba A.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,66',Casa,Sostituzione - Entra,Nkassa J.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,72',Ospite,Sostituzione - Esce,Bohnert F.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,72',Ospite,Sostituzione - Entra,Ariss Z.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,72',Ospite,Sostituzione - Esce,Boutrah A.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,72',Ospite,Sostituzione - Entra,Aiki A.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,72',Ospite,Sostituzione - Esce,Sebas J.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,72',Ospite,Sostituzione - Entra,Ble M.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,79',Ospite,Gol,Tomi F.,0-1,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,81',Casa,Sostituzione - Esce,Welsh S.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,81',Casa,Sostituzione - Entra,Faure L.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,83',Ospite,Sostituzione - Esce,Karamoko I.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,83',Ospite,Sostituzione - Entra,Zaouai A.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,90+3',Ospite,Sostituzione - Esce,Guevara J.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,90+3',Ospite,Sostituzione - Entra,Basset D.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Pontivy,Bastia,2 Tempo,90+4',Ospite,Cartellino Giallo,Ble M.,,xbDGfJlT
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,4',Ospite,Cartellino Giallo,Mendy P.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,18',Ospite,Cartellino Giallo,Bayanginisa H.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,28',Ospite,Cartellino Giallo,Saidi A.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,32',Casa,Gol,Niangadou G.,1-0,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,32',Casa,Assist,Evrard T.,1-0,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,42',Ospite,Cartellino Giallo,Hognon V.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,1 Tempo,42',Ospite,Non Dal Campo,Hognon V.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,46',Ospite,Sostituzione - Esce,Vetro J.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,46',Ospite,Sostituzione - Entra,Djoco K.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,46',Ospite,Sostituzione - Esce,Bayanginisa H.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,46',Ospite,Sostituzione - Entra,Gomel B.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,51',Casa,Cartellino Giallo,El Fadani A.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,55',Casa,Cartellino Giallo,Thumerel G.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,60',Ospite,Sostituzione - Esce,Loubao S.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,60',Ospite,Sostituzione - Entra,Lecolier M.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,61',Ospite,Rigore Assegnato,Djoco K.,1-1,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,61',Ospite,Rigore,Djoco K.,1-1,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,67',Casa,Sostituzione - Esce,Kazmierczak T.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,67',Casa,Sostituzione - Entra,Galliano M.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,76',Casa,Sostituzione - Esce,Wieczorek N.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,76',Casa,Sostituzione - Entra,Mendy J. C.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,76',Casa,Sostituzione - Esce,Evrard T.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,76',Casa,Sostituzione - Entra,Verbeke T.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,78',Ospite,Gol,Mendes E.,1-2,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,83',Ospite,Gol,Fofana B.,1-3,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,83',Ospite,Assist,Djoco K.,1-3,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,84',Casa,Sostituzione - Esce,Janeszko A.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,84',Casa,Sostituzione - Entra,Keita I.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,89',Ospite,Gol,Mendes E.,1-4,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,89',Ospite,Assist,Gomel B.,1-4,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,90+2',Ospite,Sostituzione - Esce,Boutoutaou A.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,90+2',Ospite,Sostituzione - Entra,Joseph V.,,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,90+6',Casa,Gol,Niangadou G.,2-4,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Bethune,Sochaux,2 Tempo,90+6',Casa,Assist,Verbeke T.,2-4,M9DCxKSp
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,1 Tempo,25',Ospite,Gol,Doue D.,0-1,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,1 Tempo,25',Ospite,Assist,Dembele O.,0-1,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,1 Tempo,29',Ospite,Sostituzione - Esce,Boly D.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,1 Tempo,29',Ospite,Sostituzione - Entra,Neves J.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,1 Tempo,34',Ospite,Rigore Assegnato,Dembele O.,0-2,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,1 Tempo,34',Ospite,Rigore,Dembele O.,0-2,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,46',Ospite,Sostituzione - Esce,Ndjantou Q.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,46',Ospite,Sostituzione - Entra,Jangeal M.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,53',Ospite,Gol,Ramos G.,0-3,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,53',Ospite,Assist,Mayulu S.,0-3,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,58',Ospite,Gol,Ramos G.,0-4,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,61',Ospite,Sostituzione - Esce,Doue D.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,61',Ospite,Sostituzione - Entra,Nsoki N.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,61',Ospite,Sostituzione - Esce,Zaire-Emery W.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,61',Ospite,Sostituzione - Entra,Ruiz F.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,61',Ospite,Sostituzione - Esce,Dembele O.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,61',Ospite,Sostituzione - Entra,Kamara N.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,69',Casa,Sostituzione - Esce,Vinet D.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,69',Casa,Sostituzione - Entra,Balliau K.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,69',Casa,Sostituzione - Esce,Bisleau M.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,69',Casa,Sostituzione - Entra,Girard L.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,73',Casa,Sostituzione - Esce,Keita N.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,73',Casa,Sostituzione - Entra,Renou E.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,73',Casa,Sostituzione - Esce,Millimono J.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,73',Casa,Sostituzione - Entra,Gibaud F.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,78',Casa,Cartellino Giallo,Moisdon A.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,79',Casa,Sostituzione - Esce,Fromaget N.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,20.12.2025,Fontenay,PSG,2 Tempo,79',Casa,Sostituzione - Entra,Ernault K.,,Y5rmGQG6
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,1 Tempo,26',Casa,Gol,Enciso J.,1-0,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,1 Tempo,26',Casa,Assist,Barco V.,1-0,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,1 Tempo,40',Casa,Gol,Doukoure I.,2-0,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,1 Tempo,40',Casa,Assist,Barco V.,2-0,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,54',Ospite,Rigore Assegnato,Robinet T.,2-1,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,54',Ospite,Rigore,Robinet T.,2-1,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,57',Casa,Sostituzione - Esce,Moreira D.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,57',Casa,Sostituzione - Entra,Amo-Ameyaw S.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,57',Casa,Sostituzione - Esce,Ouattara A.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,57',Casa,Sostituzione - Entra,Omobamidele A.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,62',Ospite,Sostituzione - Esce,Diop M.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,62',Ospite,Sostituzione - Entra,Sekongo A.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,63',Ospite,Sostituzione - Esce,Zossou A.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,63',Ospite,Sostituzione - Entra,Essimi M.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,74',Casa,Sostituzione - Esce,Godo M.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,74',Casa,Sostituzione - Entra,Nanasi S.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,79',Ospite,Sostituzione - Esce,Robinet T.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,79',Ospite,Sostituzione - Entra,Kante A.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,79',Ospite,Sostituzione - Esce,Bardeli E.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,79',Ospite,Sostituzione - Entra,Sylvestre E.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,87',Casa,Sostituzione - Esce,Barco V.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Strasburgo,Dunkerque,2 Tempo,87',Casa,Sostituzione - Entra,Amougou M.,,AkjOjAme
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,1 Tempo,11',Casa,Gol,Diallo Z.,1-0,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,1 Tempo,11',Casa,Assist,Clauss J.,1-0,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,1 Tempo,45',Ospite,Rigore Assegnato,Davitashvili Z.,1-1,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,1 Tempo,45',Ospite,Rigore,Davitashvili Z.,1-1,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,55',Ospite,Cartellino Giallo,Old B.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,61',Ospite,Cartellino Giallo,Jaber M.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,63',Casa,Sostituzione - Esce,Ndombele T.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,63',Casa,Sostituzione - Entra,Gouveia T.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,63',Casa,Sostituzione - Esce,Diallo Z.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,63',Casa,Sostituzione - Entra,Nguene B.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,72',Casa,Gol,Sanson M.,2-1,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,77',Ospite,Sostituzione - Esce,Eymard P.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,77',Ospite,Sostituzione - Entra,El Jamali N.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,78',Ospite,Sostituzione - Esce,Tardieu F.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,78',Ospite,Sostituzione - Entra,Miladinovic I.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,82',Casa,Sostituzione - Esce,Diop S.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,82',Casa,Sostituzione - Entra,Bernardeau G.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,87',Casa,Cartellino Giallo,Sanson M.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Nizza,St. Etienne,2 Tempo,90+1',Casa,Cartellino Giallo,Cho M.,,jRMtrt5N
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,1 Tempo,8',Ospite,Gol,Balerdi L.,0-1,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,1 Tempo,8',Ospite,Assist,Gomes A.,0-1,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,59',Ospite,Gol,Greenwood M.,0-2,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,59',Ospite,Assist,O'Riley M.,0-2,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,62',Ospite,Sostituzione - Esce,Gomes A.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,62',Ospite,Sostituzione - Entra,Medina F.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,63',Ospite,Sostituzione - Esce,Maupay N.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,63',Ospite,Sostituzione - Entra,Vaz R.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,63',Casa,Sostituzione - Esce,Slimani R.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,63',Casa,Sostituzione - Entra,Touray S.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,64',Ospite,Gol,Hojbjerg P.,0-3,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,64',Ospite,Assist,O'Riley M.,0-3,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,67',Ospite,Gol,Paixao I.,0-4,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,69',Ospite,Sostituzione - Esce,Weah T.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,69',Ospite,Sostituzione - Entra,Mmadi T.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,75',Ospite,Sostituzione - Esce,Pavard B.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,75',Ospite,Sostituzione - Entra,Egan-Riley C.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,75',Ospite,Sostituzione - Esce,Greenwood M.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,75',Ospite,Sostituzione - Entra,Nadir B.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,75',Casa,Sostituzione - Esce,Meyer J.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,75',Casa,Sostituzione - Entra,Guel M.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,76',Casa,Sostituzione - Esce,Sylla M.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,76',Casa,Sostituzione - Entra,Magassouba M.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,77',Ospite,Gol,Nadir B.,0-5,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,77',Ospite,Assist,Mmadi T.,0-5,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,85',Casa,Sostituzione - Esce,Boumaaoui M.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,85',Casa,Sostituzione - Entra,Mouaddeb N.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,86',Casa,Sostituzione - Esce,Koite C.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,86',Casa,Sostituzione - Entra,Tankiev B.,,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,87',Ospite,Gol,Mmadi T.,0-6,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Bourg en Bresse,Marsiglia,2 Tempo,87',Ospite,Assist,Nadir B.,0-6,K2ID1R1D
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,8',Ospite,Gol,Biereth M.,0-1,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,8',Ospite,Assist,Akliouche M.,0-1,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,29',Casa,Rigore Assegnato,Diousse A.,1-1,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,29',Casa,Rigore,Diousse A.,1-1,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,32',Ospite,Cartellino Giallo,Mawissa C.,,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,36',Ospite,Sostituzione - Esce,Minamino T.,,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,36',Ospite,Sostituzione - Entra,Coulibaly M.,,p2ozx8wQ
Coppa di Francia,32esimi di finale,21.12.2025,Auxerre,Monaco,1 Tempo,45+2',Casa,Cartellino Giallo,Sy L.,,p2ozx8wQ
