season,team,date,competition,home_away,opponent,metodo_nome,pagina
2526,Bologna,2025-12-11,Europa League,A,Celta Vigo,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2025-12-11,Europa League,A,Celtic,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2026-01-22,Europa League,H,Celtic,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2026-01-22,Europa League,H,VfB Stuttgart,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2026-01-29,Europa League,A,Maccabi Tel Aviv,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2026-01-29,Europa League,A,Panathinaikos,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2026-02-19,Europa League,A,Brann,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Bologna,2026-02-26,Europa League,H,Brann,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Bologna,2026-03-12,Europa League,H,Roma,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Roma,2026-03-12,Europa League,A,Bologna,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Bologna,2026-03-19,Europa League,A,Roma,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Roma,2026-03-19,Europa League,H,Bologna,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Bologna,2026-04-09,Europa League,H,Aston Villa,canonical_team,2025–26 UEFA Europa League knockout phase
2526,Bologna,2026-04-16,Europa League,A,Aston Villa,canonical_team,2025–26 UEFA Europa League knockout phase
