date,season,league,home_team,away_team,home_goals,away_goals,result,home_sot,away_sot,odds_home,odds_draw,odds_away,odds_over25,odds_under25,home_xg,away_xg,home_npxg,home_ppda,home_deep,away_npxg,away_ppda,away_deep,home_squad_value,away_squad_value,home_absent_count_est,home_absent_value_est,away_absent_count_est,away_absent_value_est,odds_home_open,odds_draw_open,odds_away_open,odds_over25_open,odds_under25_open,home_rest_days_full,away_rest_days_full,home_midweek_europe,away_midweek_europe
2019-04-27,1819,bundesliga,Stuttgart,M'gladbach,1,0,H,6.0,4.0,3.62,3.87,2.03,,,1.59767,1.30221,1.59767,12.23076923076923,4.0,1.30221,5.75,7.0,176550000.0,200550000.0,2.0,12000000.0,3.0,25000000.0,3.63,3.77,2.06,1.66,2.22,7.0,7.0,0,0
2019-04-27,1819,bundesliga,Fortuna Dusseldorf,Werder Bremen,4,1,H,6.0,9.0,3.0,3.78,2.34,,,2.06935,2.73602,2.06935,20.923076923076923,6.0,1.97824,12.954545454545457,16.0,44150000.0,112375000.0,4.0,7250000.0,3.0,15500000.0,3.1,3.71,2.31,1.59,2.35,7.0,3.0,0,1
2019-04-27,1819,bundesliga,Dortmund,Schalke 04,2,4,A,2.0,4.0,1.48,4.63,7.13,,,1.10244,1.12367,1.10244,10.27777777777778,4.0,0.365971,11.25,2.0,395100000.0,258500000.0,3.0,42000000.0,3.0,18500000.0,1.33,5.54,10.11,1.5,2.55,6.0,7.0,0,0
2019-04-27,1819,bundesliga,Hannover,Mainz,1,0,H,3.0,4.0,3.1,3.78,2.28,,,0.877396,2.93831,0.877396,13.666666666666666,3.0,2.93831,5.666666666666667,12.0,112000000.0,101350000.0,4.0,25500000.0,2.0,2100000.0,3.0,3.72,2.36,1.63,2.27,6.0,7.0,0,0
2019-04-28,1819,bundesliga,Hoffenheim,Wolfsburg,1,4,A,7.0,10.0,1.45,5.23,6.62,,,3.38957,2.05348,2.63187,11.68,7.0,2.05348,9.115384615384617,9.0,212250000.0,136500000.0,3.0,20200000.0,5.0,46250000.0,1.5,5.25,5.72,1.31,3.39,8.0,6.0,0,0
2019-04-28,1819,bundesliga,Nurnberg,Bayern Munich,1,1,D,4.0,6.0,22.23,10.0,1.13,,,1.90716,1.68788,1.14938,32.083333333333336,2.0,1.68788,9.055555555555555,6.0,42250000.0,837500000.0,2.0,3000000.0,2.0,26000000.0,16.89,9.13,1.16,1.24,3.86,8.0,4.0,0,1
2019-05-03,1819,bundesliga,Mainz,RB Leipzig,3,3,D,6.0,5.0,4.79,4.28,1.7,,,1.72126,2.74717,1.72126,7.208333333333333,9.0,2.74717,8.617647058823529,9.0,101350000.0,330575000.0,1.0,1500000.0,3.0,11500000.0,4.67,4.21,1.74,1.47,2.64,6.0,6.0,0,0
2019-05-04,1819,bundesliga,Bayern Munich,Hannover,3,1,H,14.0,1.0,,,,,,5.36034,0.871424,5.36034,9.285714285714286,25.0,0.113647,152.0,0.0,837500000.0,112000000.0,1.0,22000000.0,3.0,13500000.0,1.04,17.52,45.03,1.14,5.52,6.0,7.0,0,0
2019-05-04,1819,bundesliga,Hertha,Stuttgart,3,1,H,6.0,1.0,2.29,3.68,3.15,,,2.28859,1.39423,2.28859,11.238095238095235,2.0,1.39423,10.692307692307692,4.0,131500000.0,176550000.0,2.0,8500000.0,1.0,10000000.0,2.33,3.7,3.07,1.64,2.26,7.0,7.0,0,0
2019-05-04,1819,bundesliga,M'gladbach,Hoffenheim,2,2,D,5.0,9.0,2.32,4.01,2.91,,,1.23948,3.2364,1.23948,20.785714285714285,9.0,3.2364,5.636363636363637,11.0,200550000.0,212250000.0,2.0,19000000.0,4.0,28200000.0,2.7,4.03,2.46,1.33,3.26,7.0,6.0,0,0
2019-05-04,1819,bundesliga,Wolfsburg,Nurnberg,2,0,H,4.0,3.0,1.63,4.34,5.39,,,1.18184,0.566199,1.18184,7.290322580645161,8.0,0.566199,19.0,2.0,136500000.0,42250000.0,4.0,41750000.0,2.0,3000000.0,1.6,4.31,5.76,1.62,2.29,6.0,6.0,0,0
2019-05-04,1819,bundesliga,Werder Bremen,Dortmund,2,2,D,4.0,8.0,3.86,4.39,1.85,,,0.642264,2.6708,0.642264,7.7560975609756095,9.0,2.6708,18.066666666666663,8.0,112375000.0,395100000.0,3.0,8000000.0,1.0,30000000.0,3.17,4.0,2.17,1.5,2.55,7.0,7.0,0,0
2019-05-05,1819,bundesliga,Freiburg,Fortuna Dusseldorf,1,1,D,3.0,3.0,2.29,3.74,3.12,,,1.2563,0.911705,0.498522,16.90909090909091,0.0,0.911705,12.941176470588236,8.0,91525000.0,44150000.0,5.0,11125000.0,3.0,7000000.0,2.22,3.8,3.22,1.61,2.3,8.0,8.0,0,0
2019-05-05,1819,bundesliga,Leverkusen,Ein Frankfurt,6,1,H,11.0,2.0,1.7,4.19,4.91,,,2.78767,0.17067,2.78767,5.444444444444445,16.0,0.17067,24.64516129032258,1.0,368500000.0,164050000.0,0.0,0.0,2.0,42500000.0,1.67,4.42,4.92,1.42,2.78,9.0,8.0,0,0
2019-05-05,1819,bundesliga,Schalke 04,Augsburg,0,0,D,3.0,3.0,1.68,4.08,5.33,,,1.82173,0.589384,1.82173,13.592592592592592,10.0,0.589384,15.285714285714286,1.0,258500000.0,106250000.0,4.0,33500000.0,3.0,6500000.0,1.85,3.77,4.5,1.69,2.16,8.0,9.0,0,0
2019-05-11,1819,bundesliga,Augsburg,Hertha,3,4,A,3.0,8.0,2.57,3.76,2.71,,,1.43088,2.5836,0.673101,25.923076923076923,3.0,1.82582,13.36842105263158,13.0,106250000.0,131500000.0,3.0,6500000.0,2.0,8500000.0,2.41,3.72,2.93,1.5,2.54,6.0,7.0,0,0
2019-05-11,1819,bundesliga,Stuttgart,Wolfsburg,3,0,H,4.0,2.0,3.06,3.79,2.3,,,0.680306,0.340041,0.680306,12.565217391304348,2.0,0.340041,5.956521739130435,3.0,176550000.0,136500000.0,4.0,32500000.0,4.0,41750000.0,3.19,3.8,2.22,1.57,2.39,7.0,7.0,0,0
2019-05-11,1819,bundesliga,RB Leipzig,Bayern Munich,0,0,D,3.0,5.0,4.97,4.63,1.63,,,0.609829,1.72176,0.609829,19.476190476190474,7.0,1.72176,3.5454545454545454,8.0,330575000.0,837500000.0,3.0,11500000.0,1.0,22000000.0,4.67,4.27,1.72,1.45,2.67,8.0,7.0,0,0
2019-05-11,1819,bundesliga,Nurnberg,M'gladbach,0,4,A,2.0,5.0,4.28,4.22,1.79,,,0.797591,1.75711,0.797591,28.27272727272728,11.0,1.75711,12.91304347826087,10.0,42250000.0,200550000.0,3.0,5500000.0,2.0,19000000.0,3.84,3.95,1.95,1.55,2.41,7.0,7.0,0,0
2019-05-11,1819,bundesliga,Leverkusen,Schalke 04,1,1,D,5.0,3.0,1.37,5.5,8.14,,,1.61536,1.79193,1.61536,8.058823529411764,6.0,1.03415,27.26315789473684,4.0,368500000.0,258500000.0,0.0,0.0,3.0,23500000.0,1.37,5.66,8.01,1.35,3.12,6.0,6.0,0,0
2019-05-11,1819,bundesliga,Hoffenheim,Werder Bremen,0,1,A,3.0,6.0,1.42,5.58,6.62,,,1.80986,0.931751,1.80986,3.9,8.0,0.931751,16.210526315789473,7.0,212250000.0,112375000.0,5.0,48200000.0,5.0,21000000.0,1.49,5.45,5.66,1.23,4.01,7.0,7.0,0,0
2019-05-11,1819,bundesliga,Dortmund,Fortuna Dusseldorf,3,2,H,5.0,3.0,1.37,5.77,7.6,,,2.03631,2.07768,2.03631,10.653846153846152,9.0,1.3199,20.95,4.0,395100000.0,44150000.0,3.0,77000000.0,3.0,7000000.0,1.32,6.28,8.6,1.27,3.67,7.0,6.0,0,0
2019-05-11,1819,bundesliga,Hannover,Freiburg,3,0,H,6.0,1.0,3.14,3.74,2.27,,,2.29894,0.674621,2.29894,7.645161290322581,12.0,0.674621,13.0,5.0,112000000.0,91525000.0,3.0,13500000.0,5.0,11125000.0,2.68,3.81,2.57,1.5,2.57,7.0,6.0,0,0
2019-05-12,1819,bundesliga,Ein Frankfurt,Mainz,0,2,A,4.0,4.0,1.53,4.76,5.93,,,1.71254,1.2497,1.71254,5.652173913043479,9.0,1.2497,7.5,7.0,164050000.0,101350000.0,1.0,2500000.0,2.0,3000000.0,1.61,4.55,5.26,1.33,3.22,7.0,9.0,0,0
2019-05-18,1819,bundesliga,M'gladbach,Dortmund,0,2,A,0.0,3.0,2.89,4.27,2.25,,,0.629959,2.35948,0.629959,36.25,5.0,2.35948,15.6875,22.0,200550000.0,395100000.0,2.0,19000000.0,2.0,63000000.0,2.9,4.22,2.25,1.3,3.4,7.0,7.0,0,0
2019-05-18,1819,bundesliga,Schalke 04,Stuttgart,0,0,D,3.0,8.0,1.65,4.53,4.91,,,0.688908,0.668898,0.688908,17.0,8.0,0.668898,11.842105263157896,4.0,258500000.0,176550000.0,3.0,23500000.0,4.0,22500000.0,1.63,4.37,5.32,1.5,2.54,7.0,7.0,0,0
2019-05-18,1819,bundesliga,Mainz,Hoffenheim,4,2,H,12.0,7.0,4.14,4.88,1.72,,,2.87626,1.64469,2.11873,8.304347826086957,16.0,1.64469,10.142857142857142,9.0,101350000.0,212250000.0,2.0,3000000.0,5.0,45200000.0,4.26,4.81,1.71,1.21,4.14,6.0,7.0,0,0
2019-05-18,1819,bundesliga,Werder Bremen,RB Leipzig,2,1,H,3.0,3.0,2.22,4.01,3.07,,,1.20038,1.84544,0.442601,10.36,4.0,1.08775,11.416666666666666,5.0,112375000.0,330575000.0,4.0,18000000.0,0.0,0.0,2.64,3.92,2.55,1.4,2.85,7.0,7.0,0,0
2019-05-18,1819,bundesliga,Freiburg,Nurnberg,5,1,H,8.0,5.0,1.74,4.24,4.61,,,1.08819,0.734435,1.08819,9.517241379310343,6.0,0.734435,32.92857142857143,2.0,91525000.0,42250000.0,4.0,8625000.0,3.0,5500000.0,1.79,4.15,4.39,1.45,2.67,7.0,7.0,0,0
2019-05-18,1819,bundesliga,Fortuna Dusseldorf,Hannover,2,1,H,7.0,3.0,1.36,6.17,7.23,,,2.17162,1.04029,2.17162,7.846153846153846,14.0,1.04029,12.458333333333334,5.0,44150000.0,112000000.0,2.0,4750000.0,3.0,13500000.0,1.6,4.65,5.27,1.34,3.16,7.0,7.0,0,0
2019-05-18,1819,bundesliga,Bayern Munich,Ein Frankfurt,5,1,H,14.0,2.0,1.31,5.75,10.18,,,4.62869,0.954021,4.62869,8.0,13.0,0.954021,15.705882352941176,1.0,837500000.0,164050000.0,1.0,22000000.0,1.0,2500000.0,1.27,6.22,11.22,1.25,3.83,7.0,6.0,0,0
2019-05-18,1819,bundesliga,Hertha,Leverkusen,1,5,A,4.0,8.0,6.07,5.21,1.48,,,1.20477,2.37483,1.20477,21.217391304347824,2.0,2.37483,8.392857142857142,6.0,131500000.0,368500000.0,2.0,8500000.0,0.0,0.0,5.91,5.23,1.49,1.28,3.57,7.0,7.0,0,0
2019-05-18,1819,bundesliga,Wolfsburg,Augsburg,8,1,H,10.0,4.0,1.32,6.17,8.7,,,4.15452,0.672581,4.15452,7.954545454545454,9.0,0.672581,15.823529411764708,8.0,136500000.0,106250000.0,4.0,41750000.0,4.0,24000000.0,1.41,5.48,7.1,1.32,3.25,7.0,7.0,0,0
2019-08-16,1920,bundesliga,Bayern Munich,Hertha,2,2,D,7.0,3.0,1.17,8.0,15.67,1.31,3.4,2.47707,1.18459,1.71929,10.5,17.0,1.18459,16.217391304347824,2.0,907850000.0,286650000.0,2.0,32000000.0,4.0,24800000.0,1.18,7.55,15.04,1.34,3.24,4.0,5.0,1,0
2019-08-17,1920,bundesliga,M'gladbach,Schalke 04,0,0,D,4.0,1.0,2.2,3.43,3.35,1.84,1.97,1.43141,0.760773,1.43141,5.757575757575758,7.0,0.760773,15.285714285714286,5.0,252350000.0,210000000.0,3.0,26000000.0,6.0,43500000.0,2.06,3.49,3.6,1.78,2.04,8.0,7.0,0,0
2019-08-17,1920,bundesliga,Wolfsburg,FC Koln,2,1,H,5.0,2.0,2.07,3.53,3.56,1.68,2.19,0.9793,0.662001,0.9793,8.555555555555555,5.0,0.662001,7.103448275862069,2.0,205400000.0,112850000.0,4.0,34000000.0,3.0,1950000.0,1.91,3.74,3.91,1.67,2.21,5.0,6.0,0,0
2019-08-17,1920,bundesliga,Werder Bremen,Fortuna Dusseldorf,1,3,A,10.0,7.0,1.69,4.07,4.79,1.65,2.26,2.0112,1.01536,2.0112,11.866666666666667,14.0,1.01536,21.0,7.0,201250000.0,94050000.0,5.0,13400000.0,5.0,21250000.0,1.74,3.93,4.57,1.67,2.21,7.0,7.0,0,0
2019-08-17,1920,bundesliga,Dortmund,Augsburg,5,1,H,10.0,1.0,1.16,8.1,18.29,1.32,3.31,3.25906,0.904482,3.25906,5.913043478260869,14.0,0.904482,22.666666666666668,3.0,678100000.0,131100000.0,2.0,14300000.0,5.0,32750000.0,1.22,6.62,13.38,1.43,2.79,8.0,7.0,0,0
2019-08-17,1920,bundesliga,Freiburg,Mainz,3,0,H,8.0,5.0,2.61,3.29,2.78,1.93,1.89,1.88401,0.784216,1.12624,20.2,3.0,0.784216,10.391304347826088,8.0,116025000.0,147500000.0,3.0,14600000.0,3.0,25250000.0,2.2,3.37,3.36,1.93,1.88,7.0,7.0,0,0
2019-08-17,1920,bundesliga,Leverkusen,Paderborn,3,2,H,4.0,6.0,1.25,6.52,10.7,1.29,3.58,2.47615,1.20475,2.47615,3.838709677419355,9.0,1.20475,17.379310344827587,2.0,432850000.0,25550000.0,3.0,18000000.0,2.0,2500000.0,1.28,5.97,10.27,1.38,3.03,7.0,6.0,0,0
2019-08-18,1920,bundesliga,Ein Frankfurt,Hoffenheim,1,0,H,8.0,1.0,2.12,3.74,3.25,1.5,2.57,1.8214,0.634831,1.8214,11.454545454545457,4.0,0.634831,6.444444444444445,4.0,245100000.0,281825000.0,2.0,11500000.0,2.0,14000000.0,2.32,3.65,2.92,1.54,2.46,7.0,8.0,0,0
2019-08-18,1920,bundesliga,Union Berlin,RB Leipzig,0,4,A,2.0,8.0,4.54,3.95,1.75,1.64,2.25,0.782907,3.93387,0.782907,15.76923076923077,2.0,3.93387,8.227272727272727,12.0,37400000.0,545800000.0,1.0,800000.0,4.0,67000000.0,4.63,4.02,1.72,1.71,2.13,7.0,7.0,0,0
2019-08-23,1920,bundesliga,FC Koln,Dortmund,1,3,A,1.0,6.0,5.87,4.61,1.52,1.42,2.83,0.937461,2.08181,0.937461,16.625,2.0,2.08181,4.565217391304348,6.0,112850000.0,678100000.0,4.0,3450000.0,1.0,300000.0,6.18,4.74,1.48,1.45,2.73,6.0,6.0,0,0
2019-08-24,1920,bundesliga,Fortuna Dusseldorf,Leverkusen,1,3,A,6.0,7.0,4.8,4.43,1.63,1.45,2.72,1.12017,1.82469,1.12017,18.76,4.0,1.82469,5.137931034482759,7.0,94050000.0,432850000.0,4.0,13000000.0,2.0,15000000.0,4.36,4.2,1.72,1.46,2.69,7.0,7.0,0,0
2019-08-24,1920,bundesliga,Hoffenheim,Werder Bremen,3,2,H,3.0,6.0,2.11,3.6,3.4,1.54,2.45,1.05096,0.841426,1.05096,10.5,4.0,0.841426,16.526315789473685,3.0,281825000.0,201250000.0,2.0,14000000.0,5.0,26400000.0,1.88,3.92,3.83,1.49,2.62,6.0,7.0,0,0
2019-08-24,1920,bundesliga,Augsburg,Union Berlin,1,1,D,4.0,1.0,2.37,3.38,3.03,1.83,1.99,1.37579,0.891198,1.37579,6.111111111111111,3.0,0.891198,6.931034482758621,2.0,131100000.0,37400000.0,4.0,15750000.0,1.0,1500000.0,2.24,3.32,3.31,1.95,1.86,7.0,6.0,0,0
2019-08-24,1920,bundesliga,Schalke 04,Bayern Munich,0,3,A,2.0,6.0,9.57,5.32,1.33,1.48,2.65,1.08016,1.59729,1.08016,18.28,6.0,0.83951,9.68421052631579,9.0,210000000.0,907850000.0,4.0,41000000.0,2.0,90000000.0,8.12,4.93,1.38,1.59,2.35,7.0,8.0,0,0
2019-08-24,1920,bundesliga,Paderborn,Freiburg,1,3,A,2.0,4.0,2.37,3.7,2.83,1.51,2.55,1.81166,2.38424,1.81166,5.5588235294117645,4.0,1.62646,14.470588235294118,7.0,25550000.0,116025000.0,1.0,1500000.0,1.0,600000.0,2.38,3.6,2.84,1.61,2.31,7.0,7.0,0,0
2019-08-24,1920,bundesliga,Mainz,M'gladbach,1,3,A,4.0,6.0,2.68,3.47,2.6,1.76,2.07,1.81289,2.09431,1.81289,8.172413793103448,5.0,2.09431,10.72222222222222,9.0,147500000.0,252350000.0,3.0,25250000.0,4.0,26350000.0,2.86,3.42,2.46,1.8,2.03,7.0,7.0,0,0
2019-08-25,1920,bundesliga,RB Leipzig,Ein Frankfurt,2,1,H,5.0,5.0,1.43,4.9,6.85,1.43,2.81,1.77604,0.935237,1.77604,13.863636363636363,2.0,0.935237,9.296296296296296,4.0,545800000.0,245100000.0,2.0,25000000.0,1.0,9000000.0,1.49,4.63,6.06,1.5,2.59,7.0,7.0,0,0
2019-08-25,1920,bundesliga,Hertha,Wolfsburg,0,3,A,2.0,4.0,2.5,3.43,2.81,1.75,2.09,0.936557,1.33245,0.936557,7.961538461538462,10.0,0.574671,11.307692307692308,5.0,286650000.0,205400000.0,4.0,24800000.0,2.0,19500000.0,2.42,3.46,2.87,1.75,2.09,9.0,8.0,0,0
2019-08-30,1920,bundesliga,M'gladbach,RB Leipzig,1,3,A,3.0,6.0,3.1,3.71,2.2,1.56,2.42,1.4586,3.13131,1.4586,8.285714285714286,4.0,3.13131,8.166666666666666,7.0,252350000.0,545800000.0,4.0,26350000.0,2.0,25000000.0,3.28,3.76,2.11,1.6,2.35,6.0,5.0,0,0
2019-08-31,1920,bundesliga,Wolfsburg,Paderborn,1,1,D,5.0,3.0,1.46,4.83,6.41,1.4,2.94,0.996067,0.492299,0.996067,4.777777777777778,9.0,0.492299,10.258064516129032,6.0,205400000.0,25550000.0,3.0,34500000.0,1.0,1500000.0,1.46,4.85,6.46,1.39,2.96,6.0,7.0,0,0
2019-08-31,1920,bundesliga,Union Berlin,Dortmund,3,1,H,7.0,2.0,7.6,5.17,1.38,1.44,2.77,1.4209,1.60213,1.4209,23.73684210526316,2.0,1.60213,8.23076923076923,12.0,37400000.0,678100000.0,2.0,3500000.0,3.0,70300000.0,8.99,5.56,1.32,1.46,2.7,7.0,8.0,0,0
2019-08-31,1920,bundesliga,Schalke 04,Hertha,3,0,H,2.0,3.0,2.08,3.51,3.56,1.82,2.0,1.16546,0.771094,1.16546,11.772727272727272,7.0,0.771094,21.375,6.0,210000000.0,286650000.0,4.0,44000000.0,2.0,2800000.0,2.12,3.45,3.51,1.83,1.98,7.0,6.0,0,0
2019-08-31,1920,bundesliga,Bayern Munich,Mainz,6,1,H,10.0,4.0,1.1,10.73,24.26,1.21,4.32,3.34597,0.72047,3.34597,5.354838709677419,8.0,0.72047,20.35,2.0,907850000.0,147500000.0,0.0,0.0,3.0,25250000.0,1.09,11.05,28.84,1.24,3.93,7.0,7.0,0,0
2019-08-31,1920,bundesliga,Freiburg,FC Koln,1,2,A,1.0,3.0,2.59,3.46,2.68,1.69,2.17,0.838391,1.62928,0.838391,11.4375,1.0,1.62928,6.588235294117647,3.0,116025000.0,112850000.0,1.0,600000.0,4.0,9850000.0,2.45,3.45,2.87,1.73,2.11,7.0,8.0,0,0
2019-08-31,1920,bundesliga,Leverkusen,Hoffenheim,0,0,D,2.0,1.0,1.5,4.93,5.63,1.38,3.0,0.936475,0.450548,0.936475,7.6923076923076925,8.0,0.450548,20.83333333333333,1.0,432850000.0,281825000.0,1.0,1000000.0,2.0,14000000.0,1.55,4.88,5.08,1.35,3.17,7.0,7.0,0,0
2019-09-01,1920,bundesliga,Werder Bremen,Augsburg,3,2,H,5.0,6.0,1.54,4.41,5.85,1.47,2.66,2.46951,1.48072,2.46951,8.8125,5.0,1.48072,18.875,5.0,201250000.0,131100000.0,7.0,42400000.0,4.0,15750000.0,1.7,4.03,4.77,1.59,2.36,8.0,8.0,0,0
2019-09-01,1920,bundesliga,Ein Frankfurt,Fortuna Dusseldorf,2,1,H,8.0,4.0,1.59,4.25,5.43,1.51,2.53,1.75705,0.759809,1.75705,6.227272727272728,2.0,0.759809,12.409090909090908,3.0,245100000.0,94050000.0,1.0,2500000.0,4.0,11000000.0,1.69,4.08,4.77,1.55,2.43,7.0,8.0,0,0
2019-09-13,1920,bundesliga,Fortuna Dusseldorf,Wolfsburg,1,1,D,3.0,6.0,3.09,3.68,2.22,1.67,2.22,0.679763,2.28602,0.679763,14.904761904761903,4.0,2.28602,6.888888888888889,3.0,94050000.0,205400000.0,4.0,12000000.0,5.0,62500000.0,3.03,3.62,2.28,1.65,2.24,12.0,13.0,0,0
2019-09-14,1920,bundesliga,Union Berlin,Werder Bremen,1,2,A,5.0,7.0,2.38,3.68,2.83,1.56,2.43,1.98106,2.14722,1.22329,8.76923076923077,5.0,0.631742,9.117647058823527,6.0,37400000.0,201250000.0,2.0,3500000.0,8.0,74000000.0,2.79,3.5,2.48,1.67,2.21,14.0,13.0,0,0
2019-09-14,1920,bundesliga,Mainz,Hertha,2,1,H,5.0,8.0,2.38,3.49,2.93,1.71,2.15,1.1162,2.07839,1.1162,10.521739130434783,4.0,2.07839,14.833333333333334,8.0,147500000.0,286650000.0,3.0,25250000.0,1.0,800000.0,2.38,3.44,2.98,1.78,2.05,14.0,14.0,0,0
2019-09-14,1920,bundesliga,RB Leipzig,Bayern Munich,1,1,D,6.0,7.0,4.3,4.3,1.73,1.43,2.8,1.65427,1.6704,0.896496,17.178571428571427,7.0,1.6704,9.142857142857142,10.0,545800000.0,907850000.0,3.0,47000000.0,0.0,0.0,3.78,4.04,1.87,1.47,2.68,14.0,14.0,0,0
2019-09-14,1920,bundesliga,Dortmund,Leverkusen,4,0,H,9.0,12.0,1.83,3.98,4.03,1.44,2.78,3.23112,1.14812,3.23112,16.607142857142858,9.0,1.14812,6.92,3.0,678100000.0,432850000.0,3.0,28300000.0,2.0,33000000.0,1.82,4.01,4.04,1.43,2.81,14.0,14.0,0,0
2019-09-14,1920,bundesliga,Augsburg,Ein Frankfurt,2,1,H,6.0,3.0,3.78,3.94,1.89,1.48,2.66,1.58878,0.899696,1.58878,18.4,3.0,0.899696,6.166666666666667,9.0,131100000.0,245100000.0,4.0,17050000.0,3.0,28500000.0,3.48,3.69,2.05,1.61,2.32,13.0,13.0,0,0
2019-09-14,1920,bundesliga,FC Koln,M'gladbach,0,1,A,7.0,4.0,2.21,3.64,3.14,1.61,2.33,0.841764,1.55336,0.841764,5.111111111111111,8.0,1.55336,6.181818181818182,7.0,112850000.0,252350000.0,2.0,1850000.0,3.0,19350000.0,2.57,3.53,2.66,1.65,2.24,14.0,14.0,0,0
2019-09-15,1920,bundesliga,Hoffenheim,Freiburg,0,3,A,5.0,8.0,1.93,3.69,3.9,1.67,2.2,1.10385,1.78643,1.10385,6.7368421052631575,11.0,1.78643,21.875,5.0,281825000.0,116025000.0,2.0,27000000.0,1.0,600000.0,1.69,4.2,4.6,1.55,2.45,14.0,14.0,0,0
2019-09-15,1920,bundesliga,Paderborn,Schalke 04,1,5,A,1.0,11.0,3.06,3.62,2.26,1.56,2.42,1.39508,1.9184,1.39508,8.5,3.0,1.9184,7.74074074074074,14.0,25550000.0,210000000.0,1.0,1500000.0,3.0,26000000.0,3.04,3.64,2.26,1.54,2.45,14.0,14.0,0,0
2019-09-20,1920,bundesliga,Schalke 04,Mainz,2,1,H,6.0,3.0,1.66,4.08,5.06,1.6,2.35,0.873048,0.985151,0.873048,8.333333333333334,6.0,0.985151,7.125,6.0,210000000.0,147500000.0,2.0,21000000.0,3.0,25250000.0,1.66,4.07,5.11,1.67,2.22,5.0,6.0,0,0
2019-09-21,1920,bundesliga,Freiburg,Augsburg,1,1,D,5.0,2.0,1.91,3.78,3.87,1.62,2.31,1.70133,0.884946,1.70133,7.095238095238095,5.0,0.884946,10.68,6.0,116025000.0,131100000.0,1.0,600000.0,4.0,17050000.0,1.9,3.77,3.92,1.67,2.21,6.0,7.0,0,0
2019-09-21,1920,bundesliga,Bayern Munich,FC Koln,4,0,H,5.0,2.0,1.11,9.89,22.41,1.23,4.07,2.92351,1.03267,2.16573,7.92,12.0,1.03267,14.5,7.0,907850000.0,112850000.0,0.0,0.0,3.0,5850000.0,1.12,9.25,21.04,1.25,3.83,3.0,7.0,1,0
2019-09-21,1920,bundesliga,Hertha,Paderborn,2,1,H,4.0,8.0,1.62,4.45,4.91,1.37,3.12,0.983173,1.89015,0.983173,8.18918918918919,4.0,1.89015,5.862068965517241,8.0,286650000.0,25550000.0,1.0,800000.0,0.0,0.0,1.73,4.02,4.54,1.48,2.64,7.0,6.0,0,0
2019-09-21,1920,bundesliga,Werder Bremen,RB Leipzig,0,3,A,1.0,7.0,4.16,4.23,1.76,1.47,2.67,0.583174,1.72557,0.583174,13.952380952380953,9.0,1.72557,9.785714285714286,8.0,201250000.0,545800000.0,7.0,34500000.0,5.0,84000000.0,4.19,4.25,1.75,1.46,2.69,7.0,4.0,0,1
2019-09-21,1920,bundesliga,Leverkusen,Union Berlin,2,0,H,7.0,0.0,1.36,5.33,7.83,1.39,2.96,1.55742,0.125413,1.55742,9.5,8.0,0.125413,22.52,1.0,432850000.0,37400000.0,1.0,1000000.0,1.0,2000000.0,1.36,5.31,7.82,1.44,2.74,3.0,7.0,1,0
2019-09-22,1920,bundesliga,M'gladbach,Fortuna Dusseldorf,2,1,H,11.0,4.0,1.76,3.89,4.54,1.6,2.35,4.2854,1.27666,4.2854,9.823529411764708,7.0,1.27666,18.4,5.0,252350000.0,94050000.0,5.0,28350000.0,5.0,11250000.0,1.69,4.09,4.77,1.54,2.46,8.0,9.0,0,0
2019-09-22,1920,bundesliga,Ein Frankfurt,Dortmund,2,2,D,3.0,7.0,4.96,4.42,1.62,1.43,2.81,1.15899,2.36595,1.15899,10.05,1.0,2.36595,7.904761904761905,6.0,245100000.0,678100000.0,2.0,3500000.0,3.0,27800000.0,4.29,4.22,1.74,1.46,2.7,8.0,5.0,0,0
2019-09-23,1920,bundesliga,Wolfsburg,Hoffenheim,1,1,D,4.0,5.0,2.09,3.73,3.35,1.62,2.32,0.941782,0.743288,0.941782,10.071428571428571,6.0,0.743288,10.137931034482758,8.0,205400000.0,281825000.0,5.0,62500000.0,3.0,39000000.0,1.95,3.81,3.7,1.53,2.48,10.0,8.0,0,0
2019-09-27,1920,bundesliga,Union Berlin,Ein Frankfurt,1,2,A,5.0,6.0,2.9,3.52,2.39,1.64,2.27,0.7564,2.31283,0.7564,13.642857142857142,4.0,2.31283,9.875,2.0,37400000.0,245100000.0,1.0,2000000.0,4.0,21000000.0,2.99,3.64,2.3,1.58,2.39,6.0,5.0,0,0
2019-09-28,1920,bundesliga,Dortmund,Werder Bremen,2,2,D,7.0,5.0,1.32,5.74,8.68,1.33,3.33,1.76252,0.98217,1.76252,11.666666666666666,8.0,0.98217,22.41176470588235,3.0,678100000.0,201250000.0,1.0,25000000.0,7.0,34500000.0,1.27,6.3,10.09,1.32,3.36,6.0,7.0,0,0
2019-09-28,1920,bundesliga,Augsburg,Leverkusen,0,3,A,1.0,5.0,4.29,4.21,1.74,1.49,2.6,0.27153,0.978659,0.27153,25.65217391304348,1.0,0.978659,11.0,6.0,131100000.0,432850000.0,4.0,23250000.0,1.0,15000000.0,4.71,4.52,1.63,1.39,2.99,7.0,7.0,0,0
