date,season,league,home_team,away_team,home_goals,away_goals,result,home_sot,away_sot,odds_home,odds_draw,odds_away,odds_over25,odds_under25,home_xg,away_xg,home_npxg,home_ppda,home_deep,away_npxg,away_ppda,away_deep,home_squad_value,away_squad_value,home_absent_count_est,home_absent_value_est,away_absent_count_est,away_absent_value_est,odds_home_open,odds_draw_open,odds_away_open,odds_over25_open,odds_under25_open,home_rest_days_full,away_rest_days_full,home_midweek_europe,away_midweek_europe
2018-09-25,1819,ligue_1,Monaco,Angers,0,1,A,0,3,1.7,3.84,5.5,,,0.64811,0.353164,0.64811,5.92,3.0,0.353164,19.823529411764707,0.0,360550000.0,44950000.0,5.0,52500000.0,2.0,4600000.0,1.76,3.83,5.01,1.82,1.97,4.0,3.0,0,0
2018-09-25,1819,ligue_1,Nantes,Nice,1,2,A,3,5,2.2,3.39,3.64,,,0.867099,1.50808,0.867099,10.666666666666666,4.0,1.50808,7.09375,8.0,105100000.0,125700000.0,0.0,0.0,1.0,2500000.0,2.36,3.31,3.34,2.22,1.65,3.0,3.0,0,0
2018-09-25,1819,ligue_1,Toulouse,St Etienne,2,3,A,6,8,2.33,3.38,3.33,,,1.09674,2.23179,1.09674,11.875,4.0,2.23179,14.470588235294118,6.0,70500000.0,89850000.0,2.0,6000000.0,1.0,4500000.0,2.61,3.22,3.02,2.33,1.58,3.0,3.0,0,0
2018-09-26,1819,ligue_1,Caen,Montpellier,2,2,D,3,6,3.12,2.96,2.72,,,0.8109,2.0286,0.8109,17.076923076923077,5.0,2.0286,11.037037037037036,6.0,48850000.0,55650000.0,1.0,4000000.0,0.0,0.0,3.07,3.14,2.63,2.5,1.51,4.0,4.0,0,0
2018-09-26,1819,ligue_1,Amiens,Rennes,2,1,H,3,2,3.44,3.22,2.36,,,0.730869,1.83024,0.730869,9.0,2.0,1.83024,8.904761904761905,3.0,53600000.0,118500000.0,1.0,3500000.0,1.0,3500000.0,3.25,3.35,2.39,2.34,1.58,4.0,3.0,0,0
2018-09-26,1819,ligue_1,Bordeaux,Lille,1,0,H,3,6,2.78,3.15,2.88,,,0.891123,2.01084,0.891123,10.5,2.0,2.01084,3.5135135135135136,3.0,98400000.0,89675000.0,0.0,0.0,0.0,0.0,2.53,3.32,3.05,2.13,1.7,3.0,4.0,0,0
2018-09-26,1819,ligue_1,Paris SG,Reims,4,1,H,7,3,1.15,9.19,19.49,,,3.65268,0.326745,2.89259,5.5,12.0,0.326745,22.73684210526316,6.0,833000000.0,47900000.0,2.0,24000000.0,0.0,0.0,1.13,9.38,22.41,1.36,3.02,3.0,4.0,0,0
2018-09-26,1819,ligue_1,Dijon,Lyon,0,3,A,6,5,5.44,4.32,1.63,,,1.93189,2.46562,1.93189,8.382352941176471,12.0,2.46562,21.5,2.0,55000000.0,348750000.0,2.0,7750000.0,1.0,15000000.0,5.56,4.51,1.59,1.6,2.3,4.0,3.0,0,0
2018-09-26,1819,ligue_1,Nimes,Guingamp,0,0,D,2,3,2.11,3.36,3.93,,,0.922377,0.355414,0.162481,4.583333333333333,5.0,0.355414,15.4,2.0,36050000.0,65850000.0,1.0,3000000.0,0.0,0.0,1.95,3.85,3.93,1.89,1.9,5.0,3.0,0,0
2018-09-26,1819,ligue_1,Marseille,Strasbourg,3,2,H,5,5,1.44,4.63,8.17,,,1.27899,0.81086,0.518958,10.703703703703704,4.0,0.81086,17.27777777777778,4.0,272250000.0,54950000.0,1.0,7000000.0,1.0,500000.0,1.43,4.94,7.75,1.58,2.33,3.0,4.0,0,0
2018-09-28,1819,ligue_1,St Etienne,Monaco,2,0,H,5,7,1.91,3.84,4.13,,,2.03551,1.85855,2.03551,14.25,8.0,1.85855,10.2,5.0,89850000.0,360550000.0,1.0,4500000.0,5.0,52500000.0,2.05,3.51,3.97,1.8,2.01,3.0,3.0,0,0
2018-09-29,1819,ligue_1,Angers,Guingamp,0,1,A,4,5,2.09,3.31,4.07,,,0.366935,1.49767,0.366935,6.066666666666666,10.0,1.49767,24.25,5.0,44950000.0,65850000.0,2.0,4600000.0,0.0,0.0,2.15,3.23,3.99,2.29,1.61,4.0,3.0,0,0
2018-09-29,1819,ligue_1,Caen,Amiens,1,0,H,4,2,2.32,3.13,3.64,,,1.44696,0.247116,0.686865,7.730769230769231,3.0,0.247116,17.615384615384617,1.0,48850000.0,53600000.0,1.0,4000000.0,2.0,3800000.0,2.16,3.26,3.92,2.29,1.61,3.0,3.0,0,0
2018-09-29,1819,ligue_1,Lyon,Nantes,1,1,D,7,4,1.31,5.89,10.12,,,2.16048,1.00631,1.40045,9.625,4.0,1.00631,10.25,2.0,348750000.0,105100000.0,1.0,8000000.0,0.0,0.0,1.32,5.55,10.77,1.6,2.3,3.0,4.0,0,0
2018-09-29,1819,ligue_1,Nice,Paris SG,0,3,A,1,8,8.79,5.83,1.34,,,0.34909,3.19562,0.34909,16.82608695652174,3.0,3.19562,7.689655172413793,9.0,125700000.0,833000000.0,1.0,2500000.0,3.0,54000000.0,8.59,5.54,1.36,1.5,2.55,4.0,3.0,0,0
2018-09-29,1819,ligue_1,Reims,Bordeaux,0,0,D,0,3,2.24,3.2,3.75,,,0.63867,0.205687,0.63867,6.0625,4.0,0.205687,7.592592592592593,0.0,47900000.0,98400000.0,0.0,0.0,0.0,0.0,2.41,3.26,3.3,2.31,1.6,3.0,3.0,0,0
2018-09-29,1819,ligue_1,Strasbourg,Dijon,3,0,H,5,1,1.91,3.81,4.17,,,0.748818,1.0504,0.748818,9.807692307692308,2.0,1.0504,7.515151515151516,6.0,54950000.0,55000000.0,1.0,500000.0,2.0,7750000.0,1.91,3.9,4.05,1.99,1.81,3.0,3.0,0,0
2018-09-30,1819,ligue_1,Rennes,Toulouse,1,1,D,7,2,1.88,3.74,4.38,,,2.45218,0.278664,1.69208,6.423076923076923,5.0,0.278664,15.31578947368421,0.0,118500000.0,70500000.0,1.0,3500000.0,2.0,6000000.0,1.95,3.57,4.25,2.05,1.76,4.0,5.0,0,0
2018-09-30,1819,ligue_1,Lille,Marseille,3,0,H,4,3,3.02,3.41,2.5,,,2.94559,0.424331,1.4254,15.529411764705882,6.0,0.424331,8.791666666666666,3.0,89675000.0,272250000.0,1.0,5000000.0,2.0,25000000.0,2.89,3.6,2.49,1.68,2.16,4.0,4.0,0,0
2018-09-30,1819,ligue_1,Montpellier,Nimes,3,0,H,6,3,2.02,3.28,4.42,,,2.65101,0.941051,1.89098,6.208333333333333,8.0,0.941051,11.22222222222222,6.0,55650000.0,36050000.0,0.0,0.0,0.0,0.0,1.95,3.52,4.34,2.07,1.74,4.0,4.0,0,0
2018-10-05,1819,ligue_1,Toulouse,Nice,1,1,D,2,2,2.35,3.43,3.25,,,1.19251,0.732437,1.19251,13.384615384615383,6.0,0.732437,4.714285714285714,6.0,70500000.0,125700000.0,2.0,6000000.0,0.0,0.0,2.37,3.41,3.22,2.11,1.72,5.0,6.0,0,0
2018-10-06,1819,ligue_1,Amiens,Dijon,1,0,H,2,3,2.32,3.33,3.41,,,0.301024,0.371877,0.301024,7.945945945945946,2.0,0.371877,7.814814814814815,8.0,53600000.0,55000000.0,2.0,3800000.0,1.0,7500000.0,2.53,3.36,3.01,2.11,1.72,7.0,7.0,0,0
2018-10-06,1819,ligue_1,Angers,Strasbourg,2,2,D,6,4,2.26,3.27,3.62,,,2.15923,1.30474,1.39914,10.4375,5.0,1.30474,23.76923076923077,8.0,44950000.0,54950000.0,1.0,3000000.0,0.0,0.0,2.35,3.36,3.31,2.28,1.61,7.0,7.0,0,0
2018-10-06,1819,ligue_1,Guingamp,Montpellier,1,1,D,2,5,2.92,3.06,2.81,,,0.757802,1.08337,0.757802,16.045454545454547,2.0,1.08337,9.291666666666666,5.0,65850000.0,55650000.0,0.0,0.0,0.0,0.0,2.81,3.08,2.91,2.35,1.58,7.0,6.0,0,0
2018-10-06,1819,ligue_1,Lille,St Etienne,3,1,H,5,2,2.15,3.53,3.61,,,0.792513,1.33367,0.792513,23.307692307692307,3.0,0.573572,9.136363636363637,4.0,89675000.0,89850000.0,1.0,5000000.0,1.0,4500000.0,2.0,3.69,3.91,2.0,1.8,6.0,8.0,0,0
2018-10-06,1819,ligue_1,Nimes,Reims,0,0,D,5,2,2.71,3.23,2.89,,,0.760306,1.4833,0.760306,5.681818181818182,1.0,1.4833,16.2,3.0,36050000.0,47900000.0,0.0,0.0,0.0,0.0,2.33,3.33,3.39,2.09,1.73,6.0,7.0,0,0
2018-10-07,1819,ligue_1,Paris SG,Lyon,5,0,H,8,6,1.28,6.65,9.94,,,4.4359,1.63396,3.67581,8.290322580645162,11.0,1.63396,9.655172413793103,6.0,833000000.0,348750000.0,3.0,34000000.0,1.0,8000000.0,1.33,6.1,8.61,1.33,3.23,4.0,5.0,1,0
2018-10-07,1819,ligue_1,Monaco,Rennes,1,2,A,2,4,2.12,3.52,3.69,,,0.390296,1.01659,0.390296,12.727272727272728,6.0,1.01659,10.391304347826088,3.0,360550000.0,118500000.0,5.0,49000000.0,2.0,4500000.0,2.11,3.59,3.65,1.91,1.87,4.0,7.0,1,0
2018-10-07,1819,ligue_1,Bordeaux,Nantes,3,0,H,7,2,2.51,3.15,3.23,,,1.75432,0.701317,0.99423,10.842105263157896,2.0,0.701317,10.935483870967742,2.0,98400000.0,105100000.0,0.0,0.0,0.0,0.0,2.35,3.18,3.51,2.24,1.63,8.0,8.0,0,0
2018-10-07,1819,ligue_1,Marseille,Caen,2,0,H,6,2,1.36,5.36,9.06,,,1.4975,0.536643,1.4975,7.2592592592592595,7.0,0.536643,11.928571428571429,2.0,272250000.0,48850000.0,1.0,18000000.0,0.0,0.0,1.34,5.53,9.55,1.6,2.3,7.0,8.0,0,0
2018-10-19,1819,ligue_1,Lyon,Nimes,2,0,H,5,6,1.31,6.01,9.81,,,1.71752,1.39758,1.71752,8.619047619047619,4.0,1.39758,13.8,6.0,348750000.0,36050000.0,1.0,8000000.0,0.0,0.0,1.34,5.7,9.04,1.41,2.84,12.0,13.0,0,0
2018-10-20,1819,ligue_1,Caen,Guingamp,0,0,D,2,2,2.29,3.24,3.57,,,0.663293,0.420901,0.663293,6.633333333333334,5.0,0.420901,27.285714285714285,6.0,48850000.0,65850000.0,0.0,0.0,0.0,0.0,2.19,3.32,3.72,2.39,1.57,13.0,14.0,0,0
2018-10-20,1819,ligue_1,Strasbourg,Monaco,2,1,H,5,5,2.56,3.6,2.8,,,0.819667,1.35931,0.819667,12.347826086956522,1.0,0.599343,17.615384615384617,4.0,54950000.0,360550000.0,0.0,0.0,6.0,53500000.0,2.62,3.52,2.78,1.82,1.98,14.0,13.0,0,0
2018-10-20,1819,ligue_1,Reims,Angers,1,1,D,5,6,2.34,3.09,3.65,,,1.03372,1.62653,1.03372,6.033333333333333,8.0,1.62653,9.0,9.0,47900000.0,44950000.0,0.0,0.0,0.0,0.0,2.28,3.11,3.77,2.62,1.48,14.0,14.0,0,0
2018-10-20,1819,ligue_1,Paris SG,Amiens,5,0,H,8,2,1.11,11.77,21.59,,,2.50391,0.573532,2.50391,10.227272727272728,11.0,0.573532,15.863636363636363,1.0,833000000.0,53600000.0,2.0,24000000.0,2.0,3800000.0,1.11,10.93,25.53,1.26,3.77,13.0,14.0,0,0
2018-10-20,1819,ligue_1,Nantes,Toulouse,4,0,H,9,2,1.99,3.48,4.21,,,2.70942,0.540454,2.70942,10.962962962962964,3.0,0.540454,11.0,1.0,105100000.0,70500000.0,0.0,0.0,2.0,10000000.0,2.04,3.47,4.05,2.18,1.67,13.0,14.0,0,0
2018-10-20,1819,ligue_1,Dijon,Lille,1,2,A,7,3,3.57,3.68,2.11,,,1.51825,1.94079,0.75815,7.357142857142857,4.0,1.18082,11.77777777777778,3.0,55000000.0,89675000.0,1.0,7500000.0,2.0,10000000.0,3.32,3.51,2.27,1.88,1.92,14.0,14.0,0,0
2018-10-21,1819,ligue_1,Nice,Marseille,0,1,A,3,1,3.06,3.64,2.36,,,0.664719,0.477268,0.664719,13.105263157894736,4.0,0.477268,20.05555555555556,5.0,125700000.0,272250000.0,0.0,0.0,1.0,50000000.0,3.34,3.84,2.15,1.75,2.06,14.0,14.0,0,0
2018-10-21,1819,ligue_1,St Etienne,Rennes,1,1,D,2,5,2.41,3.31,3.25,,,1.76728,2.01595,1.00719,10.461538461538462,4.0,1.25586,11.071428571428571,1.0,89850000.0,118500000.0,0.0,0.0,2.0,4500000.0,2.23,3.32,3.64,2.05,1.76,14.0,14.0,0,0
2018-10-21,1819,ligue_1,Montpellier,Bordeaux,2,0,H,4,3,2.05,3.19,4.43,,,1.87946,0.824068,1.11937,11.515151515151516,2.0,0.824068,21.8,5.0,55650000.0,98400000.0,0.0,0.0,2.0,6000000.0,2.14,3.19,4.08,2.49,1.51,14.0,14.0,0,0
2018-10-26,1819,ligue_1,Nimes,St Etienne,1,1,D,6,5,2.74,3.33,2.79,,,1.32474,1.21742,1.32474,11.05,3.0,1.21742,10.181818181818182,6.0,36050000.0,89850000.0,0.0,0.0,0.0,0.0,2.74,3.38,2.75,2.0,1.79,7.0,5.0,0,0
2018-10-27,1819,ligue_1,Lille,Caen,1,0,H,4,1,1.63,3.82,6.43,,,0.613536,0.248162,0.613536,7.518518518518518,4.0,0.248162,9.8,3.0,89675000.0,48850000.0,0.0,0.0,0.0,0.0,1.5,4.21,7.84,2.03,1.78,7.0,7.0,0,0
2018-10-27,1819,ligue_1,Guingamp,Strasbourg,1,1,D,4,5,2.66,3.19,2.98,,,1.20639,1.33564,1.20639,19.375,5.0,0.575547,10.3125,2.0,65850000.0,54950000.0,0.0,0.0,1.0,500000.0,2.3,3.4,3.36,2.18,1.67,7.0,7.0,0,0
2018-10-27,1819,ligue_1,Amiens,Nantes,1,2,A,8,5,3.0,3.17,2.66,,,1.03691,1.6779,1.03691,6.208333333333333,6.0,1.6779,9.666666666666666,2.0,53600000.0,105100000.0,2.0,3800000.0,0.0,0.0,3.07,3.23,2.57,2.37,1.58,7.0,7.0,0,0
2018-10-27,1819,ligue_1,Monaco,Dijon,2,2,D,5,3,1.68,4.12,5.23,,,1.31423,0.476065,1.31423,11.923076923076923,7.0,0.476065,10.818181818181818,3.0,360550000.0,55000000.0,5.0,68500000.0,1.0,7500000.0,1.71,4.24,4.83,1.72,2.11,3.0,7.0,1,0
2018-10-27,1819,ligue_1,Toulouse,Montpellier,0,3,A,4,8,3.25,3.2,2.47,,,1.13389,1.64491,1.13389,10.954545454545457,7.0,1.64491,12.142857142857142,7.0,70500000.0,55650000.0,2.0,12500000.0,0.0,0.0,2.93,3.09,2.78,2.58,1.5,7.0,6.0,0,0
2018-10-27,1819,ligue_1,Angers,Lyon,1,2,A,4,5,3.79,3.51,2.09,,,1.01309,1.73098,1.01309,22.473684210526315,2.0,1.73098,6.181818181818182,11.0,44950000.0,348750000.0,2.0,2650000.0,1.0,12000000.0,4.08,3.59,1.99,1.76,2.06,7.0,4.0,0,1
2018-10-28,1819,ligue_1,Bordeaux,Nice,0,1,A,7,2,2.37,3.34,3.3,,,1.67819,1.16671,1.67819,10.703703703703704,15.0,1.16671,12.181818181818182,6.0,98400000.0,125700000.0,1.0,0.0,0.0,0.0,2.37,3.29,3.35,2.24,1.64,7.0,7.0,0,0
2018-10-28,1819,ligue_1,Marseille,Paris SG,0,2,A,2,5,5.27,4.23,1.66,,,0.480784,1.47049,0.480784,17.0,3.0,1.47049,6.848484848484849,9.0,272250000.0,833000000.0,0.0,0.0,2.0,24000000.0,5.95,5.21,1.49,1.4,2.86,7.0,4.0,0,1
2018-10-28,1819,ligue_1,Rennes,Reims,0,2,A,5,3,1.76,3.44,5.85,,,0.512686,0.225626,0.512686,3.65625,9.0,0.225626,14.26086956521739,3.0,118500000.0,47900000.0,4.0,13500000.0,0.0,0.0,1.74,3.73,5.41,2.18,1.67,7.0,8.0,0,0
2018-11-02,1819,ligue_1,Paris SG,Lille,2,1,H,5,2,1.18,8.31,14.99,,,2.33789,0.926791,2.33789,4.2,9.0,0.166696,14.407407407407408,0.0,833000000.0,89675000.0,2.0,24000000.0,0.0,0.0,1.2,7.69,13.81,1.3,3.42,5.0,6.0,0,0
2018-11-03,1819,ligue_1,Nice,Amiens,1,0,H,4,7,1.82,3.32,5.63,,,1.24182,0.702143,1.24182,14.666666666666666,3.0,0.702143,10.53125,4.0,125700000.0,53600000.0,0.0,0.0,3.0,12800000.0,1.71,3.89,5.35,2.16,1.69,6.0,7.0,0,0
2018-11-03,1819,ligue_1,Lyon,Bordeaux,1,1,D,2,3,1.41,4.78,8.79,,,0.287615,1.08818,0.287615,10.51851851851852,3.0,1.08818,8.609756097560975,1.0,348750000.0,98400000.0,0.0,0.0,0.0,0.0,1.45,4.86,7.26,1.55,2.44,7.0,6.0,0,0
2018-11-03,1819,ligue_1,Reims,Monaco,1,0,H,4,1,2.51,3.43,2.99,,,1.10683,1.02637,1.10683,16.458333333333332,6.0,1.02637,4.695652173913044,1.0,47900000.0,360550000.0,0.0,0.0,6.0,78500000.0,2.58,3.36,2.95,2.09,1.73,6.0,7.0,0,0
2018-11-03,1819,ligue_1,Caen,Rennes,1,2,A,3,10,3.58,3.32,2.25,,,1.3999,2.61648,1.3999,9.63157894736842,5.0,2.61648,11.391304347826088,7.0,48850000.0,118500000.0,0.0,0.0,3.0,10000000.0,3.65,3.29,2.24,2.43,1.54,7.0,6.0,0,0
2018-11-03,1819,ligue_1,Strasbourg,Toulouse,1,1,D,2,2,1.99,3.59,4.08,,,1.10891,1.10788,1.10891,8.722222222222221,5.0,1.10788,43.77777777777778,2.0,54950000.0,70500000.0,1.0,500000.0,2.0,12500000.0,1.91,3.75,4.21,1.96,1.84,7.0,7.0,0,0
2018-11-03,1819,ligue_1,Dijon,Nimes,0,4,A,7,6,2.56,3.43,2.91,,,1.27921,2.02604,1.27921,3.193548387096774,10.0,2.02604,15.238095238095235,1.0,55000000.0,36050000.0,1.0,7500000.0,0.0,0.0,2.25,3.46,3.44,1.96,1.83,7.0,8.0,0,0
2018-11-04,1819,ligue_1,St Etienne,Angers,4,3,H,9,6,1.83,3.54,5.06,,,2.07401,1.65241,2.07401,7.166666666666667,11.0,1.65241,18.36842105263158,5.0,89850000.0,44950000.0,0.0,0.0,3.0,3250000.0,2.0,3.58,4.06,2.04,1.77,9.0,8.0,0,0
2018-11-04,1819,ligue_1,Montpellier,Marseille,3,0,H,6,2,3.18,3.41,2.39,,,1.20106,1.31501,1.20106,11.7,6.0,1.31501,10.227272727272728,2.0,55650000.0,272250000.0,0.0,0.0,0.0,0.0,3.03,3.29,2.56,2.18,1.68,8.0,7.0,0,0
2018-11-04,1819,ligue_1,Nantes,Guingamp,5,0,H,10,0,1.78,3.34,6.07,,,2.4544,0.16042,1.6943,11.789473684210526,4.0,0.16042,12.5,1.0,105100000.0,65850000.0,0.0,0.0,0.0,0.0,1.86,3.56,4.79,2.16,1.69,8.0,8.0,0,0
2018-11-09,1819,ligue_1,Lille,Strasbourg,0,0,D,8,1,1.74,3.61,5.67,,,1.30563,0.137134,1.30563,4.027027027027027,8.0,0.137134,22.11111111111111,0.0,89675000.0,54950000.0,0.0,0.0,1.0,500000.0,1.74,3.76,5.36,2.11,1.72,7.0,6.0,0,0
2018-11-10,1819,ligue_1,Toulouse,Amiens,0,1,A,6,2,2.35,3.11,3.6,,,1.46625,0.703611,1.46625,10.954545454545457,14.0,0.703611,8.761904761904763,9.0,70500000.0,53600000.0,2.0,12500000.0,3.0,12800000.0,2.24,3.19,3.76,2.32,1.6,7.0,7.0,0,0
2018-11-10,1819,ligue_1,Angers,Montpellier,1,0,H,3,3,2.86,3.06,2.87,,,1.16521,0.268513,1.16521,22.11764705882353,1.0,0.268513,7.931034482758621,1.0,44950000.0,55650000.0,0.0,0.0,0.0,0.0,2.88,3.22,2.73,2.52,1.51,6.0,6.0,0,0
2018-11-10,1819,ligue_1,Guingamp,Lyon,2,4,A,2,6,5.06,3.88,1.75,,,1.29165,1.50726,0.531551,12.307692307692308,2.0,1.50726,5.68,5.0,65850000.0,348750000.0,0.0,0.0,0.0,0.0,5.16,4.01,1.71,1.7,2.14,6.0,3.0,0,1
2018-11-10,1819,ligue_1,Nimes,Nice,0,1,A,3,8,2.38,3.39,3.22,,,1.00634,1.11076,0.246241,18.157894736842103,0.0,1.11076,5.130434782608695,4.0,36050000.0,125700000.0,0.0,0.0,0.0,0.0,2.51,3.42,2.99,2.0,1.8,7.0,7.0,0,0
2018-11-10,1819,ligue_1,St Etienne,Reims,2,0,H,5,3,1.88,3.51,4.74,,,1.30361,0.7083,1.30361,6.565217391304348,2.0,0.7083,7.282051282051282,4.0,89850000.0,47900000.0,0.0,0.0,0.0,0.0,1.84,3.72,4.66,2.07,1.75,6.0,7.0,0,0
2018-11-11,1819,ligue_1,Bordeaux,Caen,0,0,D,6,1,1.71,3.83,5.49,,,1.50911,0.302412,1.50911,8.666666666666666,6.0,0.302412,10.807692307692308,2.0,98400000.0,48850000.0,0.0,0.0,0.0,0.0,1.85,3.65,4.69,2.26,1.63,8.0,8.0,0,0
2018-11-11,1819,ligue_1,Marseille,Dijon,2,0,H,3,3,1.32,5.64,10.36,,,2.89061,0.304655,2.89061,10.173913043478262,4.0,0.304655,10.333333333333334,1.0,272250000.0,55000000.0,0.0,0.0,1.0,7500000.0,1.37,5.32,8.79,1.54,2.44,7.0,8.0,0,0
2018-11-11,1819,ligue_1,Monaco,Paris SG,0,4,A,2,9,14.85,8.36,1.18,,,1.15132,3.96363,1.15132,13.592592592592592,3.0,3.20367,5.533333333333333,14.0,360550000.0,833000000.0,7.0,82500000.0,2.0,24000000.0,9.97,7.63,1.24,1.33,3.24,5.0,5.0,0,0
2018-11-11,1819,ligue_1,Rennes,Nantes,1,1,D,4,3,2.36,3.18,3.49,,,1.88164,0.184793,0.975688,5.571428571428571,10.0,0.184793,9.363636363636363,1.0,118500000.0,105100000.0,3.0,10000000.0,0.0,0.0,2.16,3.21,3.99,2.12,1.71,8.0,7.0,0,0
2018-11-23,1819,ligue_1,Lyon,St Etienne,1,0,H,1,3,1.62,4.08,5.96,,,0.649858,1.31216,0.649858,8.476190476190476,2.0,1.31216,8.774193548387096,4.0,348750000.0,89850000.0,0.0,0.0,0.0,0.0,1.63,4.22,5.54,1.52,2.49,13.0,13.0,0,0
2018-11-24,1819,ligue_1,Caen,Monaco,0,1,A,1,4,3.03,3.25,2.58,,,0.789079,0.845589,0.789079,11.866666666666667,2.0,0.845589,7.966666666666667,5.0,48850000.0,360550000.0,0.0,0.0,10.0,106500000.0,3.22,3.27,2.45,2.21,1.66,13.0,13.0,0,0
2018-11-24,1819,ligue_1,Dijon,Bordeaux,0,0,D,4,0,3.07,3.17,2.61,,,0.836819,0.356882,0.836819,8.961538461538462,1.0,0.356882,11.545454545454543,3.0,55000000.0,98400000.0,2.0,8750000.0,0.0,0.0,2.86,3.41,2.62,1.95,1.85,13.0,13.0,0,0
2018-11-24,1819,ligue_1,Nantes,Angers,1,1,D,8,1,2.22,3.2,3.82,,,1.63216,1.01835,1.63216,8.333333333333334,7.0,1.01835,24.4,3.0,105100000.0,44950000.0,1.0,12000000.0,0.0,0.0,1.99,3.44,4.3,2.27,1.62,13.0,14.0,0,0
2018-11-24,1819,ligue_1,Paris SG,Toulouse,1,0,H,2,3,1.12,9.38,22.24,,,1.71842,0.557678,1.71842,7.9411764705882355,10.0,0.557678,38.333333333333336,5.0,833000000.0,70500000.0,0.0,0.0,2.0,12500000.0,1.13,9.14,19.08,1.33,3.23,13.0,14.0,0,0
2018-11-24,1819,ligue_1,Reims,Guingamp,2,1,H,3,4,2.03,3.17,4.6,,,1.07478,1.26231,1.07478,14.294117647058824,5.0,0.502213,7.84,3.0,47900000.0,65850000.0,0.0,0.0,0.0,0.0,2.05,3.22,4.37,2.53,1.51,14.0,14.0,0,0
2018-11-24,1819,ligue_1,Strasbourg,Nimes,0,1,A,4,3,2.25,3.23,3.69,,,0.726506,1.10329,0.726506,4.6,3.0,1.10329,23.53333333333333,2.0,54950000.0,36050000.0,1.0,500000.0,0.0,0.0,2.14,3.39,3.81,1.99,1.81,14.0,14.0,0,0
2018-11-25,1819,ligue_1,Amiens,Marseille,1,3,A,3,9,4.85,3.47,1.88,,,0.994152,1.84765,0.994152,13.166666666666666,4.0,1.08762,9.041666666666666,12.0,53600000.0,272250000.0,3.0,12800000.0,0.0,0.0,4.54,3.71,1.86,1.97,1.83,14.0,14.0,0,0
2018-11-25,1819,ligue_1,Nice,Lille,2,0,H,4,2,2.43,3.13,3.41,,,0.888644,0.297641,0.888644,12.555555555555555,3.0,0.297641,8.11111111111111,6.0,125700000.0,89675000.0,1.0,9000000.0,1.0,5000000.0,2.7,3.19,2.93,2.19,1.66,14.0,14.0,0,0
2018-11-25,1819,ligue_1,Montpellier,Rennes,2,2,D,4,7,2.47,2.99,3.5,,,2.46441,1.48787,2.46441,11.31578947368421,2.0,0.727779,13.85,2.0,55650000.0,118500000.0,0.0,0.0,2.0,9000000.0,2.28,3.2,3.64,2.53,1.51,14.0,14.0,0,0
2018-11-30,1819,ligue_1,St Etienne,Nantes,3,0,H,4,1,2.02,3.48,4.09,,,2.78933,0.382165,2.78933,4.333333333333333,12.0,0.382165,15.761904761904765,1.0,89850000.0,105100000.0,0.0,0.0,1.0,12000000.0,2.12,3.34,3.92,2.15,1.7,7.0,6.0,0,0
2018-12-01,1819,ligue_1,Angers,Caen,1,1,D,4,3,1.95,3.19,4.97,,,1.84283,0.806956,1.84283,19.0,2.0,0.806956,14.130434782608695,2.0,44950000.0,48850000.0,2.0,3100000.0,0.0,0.0,1.77,3.77,5.07,2.32,1.59,7.0,7.0,0,0
2018-12-01,1819,ligue_1,Guingamp,Nice,0,0,D,2,1,3.06,3.24,2.57,,,1.0441,0.616059,1.0441,31.0,3.0,0.616059,11.052631578947368,1.0,65850000.0,125700000.0,0.0,0.0,1.0,9000000.0,2.77,3.24,2.82,2.26,1.62,7.0,6.0,0,0
2018-12-01,1819,ligue_1,Lille,Lyon,2,2,D,6,5,3.13,3.5,2.38,,,0.998116,2.54317,0.998116,21.22222222222222,2.0,1.78314,4.08,13.0,89675000.0,348750000.0,0.0,0.0,0.0,0.0,2.79,3.43,2.67,1.8,2.01,6.0,4.0,0,1
2018-12-01,1819,ligue_1,Monaco,Montpellier,1,2,A,2,3,2.8,3.29,2.75,,,0.730635,1.38205,0.730635,31.25,2.0,1.38205,11.318181818181818,2.0,360550000.0,55650000.0,11.0,111500000.0,0.0,0.0,2.7,3.41,2.77,2.13,1.7,3.0,6.0,1,0
2018-12-01,1819,ligue_1,Nimes,Amiens,3,0,H,7,2,1.84,3.54,4.95,,,2.01592,0.737512,2.01592,12.647058823529411,5.0,0.737512,9.375,4.0,36050000.0,53600000.0,0.0,0.0,3.0,12800000.0,1.97,3.47,4.31,2.11,1.72,7.0,6.0,0,0
2018-12-02,1819,ligue_1,Toulouse,Dijon,2,2,D,3,5,1.98,3.57,4.13,,,0.794616,2.01627,0.794616,23.47058823529412,2.0,2.01627,5.0,9.0,70500000.0,55000000.0,2.0,12500000.0,2.0,13000000.0,2.12,3.47,3.77,2.07,1.75,8.0,8.0,0,0
2018-12-02,1819,ligue_1,Bordeaux,Paris SG,2,2,D,4,2,10.42,5.74,1.31,,,0.645329,1.54367,0.645329,12.575757575757576,9.0,1.54367,6.67741935483871,14.0,98400000.0,833000000.0,0.0,0.0,1.0,2500000.0,8.86,6.02,1.32,1.45,2.69,8.0,4.0,0,1
2018-12-02,1819,ligue_1,Marseille,Reims,0,0,D,5,4,1.53,4.02,7.71,,,0.682463,0.510439,0.682463,4.161290322580645,11.0,0.510439,22.1875,3.0,272250000.0,47900000.0,1.0,10000000.0,0.0,0.0,1.44,4.63,8.33,1.76,2.05,7.0,8.0,0,0
